method,method_type,train_scenario,eval_scenario,run_index,train_seed,evaluation_seed,requested_timesteps,training_timesteps,training_seconds,model_path,episodes,avg_reward,std_reward,avg_steps,success_rate,intercept_rate,leak_rate,avg_total_damage,avg_ammo_used,avg_shots,hit_rate_per_shot,avg_invalid_actions,avg_decision_time_ms,high_threat_leak_rate,avg_zone_weighted_damage,assignment_conflict_rate,overkill_rate,damage_reduction_per_ammo,avg_resource_cost
autoregressive_ppo_order_012,learning_frozen_replay,medium,medium,0,0,30000,30000,30000,0.0,D:\huang\Programs\防空编组\results\air_defense_v1\task9_autoregressive_screening_30k_3seeds\models\medium\autoregressive_maskable_ppo_seed0.zip,1.0,-44.14232915312395,0.0,50.0,0.0,0.4,0.4,1.2948291594672243,13.0,13.0,0.15384615384615385,0.0,0.9943939999357099,0.0,1.2948291594672243,0.0,0.0,0.09518440364212753,11.0
