threshold,passed_seed_count,minimum_seed_constraint_margin,mean_balanced_accuracy,minimum_worst_batch_engage_recall,minimum_worst_batch_noop_recall,minimum_worst_scenario_engage_recall,minimum_worst_scenario_noop_recall
-0.15049776434898376,0,-0.4555555555555556,0.7653665814151748,0.6666666666666666,0.19444444444444445,0.7857142857142857,0.3793103448275862
-0.14544865489006042,0,-0.4555555555555556,0.7668158567774936,0.6666666666666666,0.19444444444444445,0.7857142857142857,0.3793103448275862
-0.13396206498146057,0,-0.4277777777777778,0.7682651321398124,0.6666666666666666,0.2222222222222222,0.7857142857142857,0.3793103448275862
-0.12191066145896912,0,-0.4,0.7697144075021313,0.6666666666666666,0.25,0.7857142857142857,0.41379310344827586
-0.11542406678199768,0,-0.4,0.7711636828644503,0.6666666666666666,0.25,0.7857142857142857,0.41379310344827586
-0.10871222615242004,0,-0.37222222222222223,0.772612958226769,0.6666666666666666,0.2777777777777778,0.7857142857142857,0.41379310344827586
-0.10415381193161011,0,-0.37222222222222223,0.7740622335890878,0.6666666666666666,0.2777777777777778,0.7857142857142857,0.41379310344827586
-0.10257776081562042,0,-0.34444444444444444,0.7755115089514066,0.6666666666666666,0.3055555555555556,0.7857142857142857,0.41379310344827586
-0.1000930666923523,0,-0.3166666666666667,0.7769607843137255,0.6666666666666666,0.3333333333333333,0.7857142857142857,0.4482758620689655
-0.09831379354000092,0,-0.2888888888888889,0.7784100596760443,0.6666666666666666,0.3611111111111111,0.7857142857142857,0.4482758620689655
-0.09734699130058289,0,-0.2888888888888889,0.7759590792838874,0.6666666666666666,0.3611111111111111,0.7857142857142857,0.4482758620689655
-0.09455995261669159,0,-0.2611111111111111,0.7774083546462064,0.6666666666666666,0.3888888888888889,0.7857142857142857,0.4482758620689655
-0.08776618540287018,0,-0.23333333333333334,0.7788576300085251,0.6666666666666666,0.4166666666666667,0.7857142857142857,0.4827586206896552
-0.08205372095108032,0,-0.2055555555555556,0.7803069053708439,0.6666666666666666,0.4444444444444444,0.7857142857142857,0.4827586206896552
-0.08023220300674438,0,-0.1777777777777778,0.7817561807331628,0.6666666666666666,0.4722222222222222,0.7857142857142857,0.4827586206896552
-0.0790984183549881,0,-0.1777777777777778,0.7832054560954816,0.6666666666666666,0.4722222222222222,0.7857142857142857,0.4827586206896552
-0.07692642509937286,0,-0.1777777777777778,0.7807544757033247,0.6666666666666666,0.4722222222222222,0.7857142857142857,0.4827586206896552
-0.07444557547569275,0,-0.1777777777777778,0.7822037510656435,0.6666666666666666,0.4722222222222222,0.7857142857142857,0.4827586206896552
-0.07249584794044495,0,-0.1777777777777778,0.7836530264279625,0.6666666666666666,0.4722222222222222,0.7857142857142857,0.4827586206896552
-0.070532888174057,0,-0.1777777777777778,0.7851023017902813,0.6666666666666666,0.4722222222222222,0.7857142857142857,0.5172413793103449
-0.06908509135246277,0,-0.1777777777777778,0.7865515771526002,0.6666666666666666,0.4722222222222222,0.7857142857142857,0.5172413793103449
-0.06598629057407379,0,-0.17500000000000004,0.788000852514919,0.6666666666666666,0.475,0.7857142857142857,0.5172413793103449
-0.06291179358959198,0,-0.17500000000000004,0.7894501278772378,0.6666666666666666,0.475,0.7857142857142857,0.5172413793103449
-0.06058163940906525,0,-0.17500000000000004,0.7908994032395568,0.6666666666666666,0.475,0.7857142857142857,0.5172413793103449
-0.05512188374996185,0,-0.17500000000000004,0.7923486786018755,0.6666666666666666,0.475,0.7857142857142857,0.5172413793103449
-0.051006972789764404,0,-0.17500000000000004,0.7937979539641944,0.6666666666666666,0.475,0.7857142857142857,0.5172413793103449
-0.04544109106063843,0,-0.17500000000000004,0.7913469735720375,0.6666666666666666,0.475,0.7857142857142857,0.5172413793103449
-0.03873118758201599,0,-0.17500000000000004,0.7927962489343563,0.6666666666666666,0.475,0.7857142857142857,0.5172413793103449
-0.036579906940460205,0,-0.17500000000000004,0.7942455242966752,0.6666666666666666,0.475,0.7857142857142857,0.5172413793103449
-0.03590559959411621,0,-0.17500000000000004,0.7956947996589939,0.6666666666666666,0.475,0.7857142857142857,0.5172413793103449
-0.03564026951789856,0,-0.17500000000000004,0.7971440750213127,0.6666666666666666,0.475,0.7857142857142857,0.5172413793103449
-0.033628612756729126,0,-0.17500000000000004,0.7985933503836317,0.6666666666666666,0.475,0.7857142857142857,0.5517241379310345
-0.03107437491416931,0,-0.17500000000000004,0.8000426257459505,0.6666666666666666,0.475,0.7857142857142857,0.5517241379310345
-0.029538527131080627,0,-0.17500000000000004,0.8014919011082694,0.6666666666666666,0.475,0.7857142857142857,0.5517241379310345
-0.028605476021766663,0,-0.17500000000000004,0.8029411764705882,0.6666666666666666,0.475,0.7857142857142857,0.5517241379310345
-0.026794075965881348,0,-0.17500000000000004,0.8043904518329071,0.6666666666666666,0.475,0.7857142857142857,0.5517241379310345
-0.024974539875984192,0,-0.17500000000000004,0.805839727195226,0.6666666666666666,0.475,0.7857142857142857,0.5517241379310345
-0.02393074333667755,1,-0.17500000000000004,0.8072890025575448,0.6666666666666666,0.475,0.7857142857142857,0.5517241379310345
-0.021024763584136963,1,-0.17500000000000004,0.8087382779198636,0.6666666666666666,0.475,0.7857142857142857,0.5517241379310345
-0.018381014466285706,1,-0.17500000000000004,0.8101875532821824,0.6666666666666666,0.475,0.7857142857142857,0.5862068965517241
-0.01688896119594574,1,-0.17500000000000004,0.8116368286445014,0.6666666666666666,0.475,0.7857142857142857,0.5862068965517241
-0.013839676976203918,1,-0.17500000000000004,0.8091858482523445,0.6666666666666666,0.475,0.7857142857142857,0.5862068965517241
-0.010751858353614807,1,-0.17500000000000004,0.8106351236146633,0.6666666666666666,0.475,0.7857142857142857,0.5862068965517241
-0.009465277194976807,1,-0.17500000000000004,0.8120843989769821,0.6666666666666666,0.475,0.7857142857142857,0.5862068965517241
-0.00842401385307312,1,-0.17500000000000004,0.8135336743393009,0.6666666666666666,0.475,0.7857142857142857,0.5862068965517241
-0.007365882396697998,1,-0.17500000000000004,0.8149829497016198,0.6666666666666666,0.475,0.7857142857142857,0.5862068965517241
-0.0056938230991363525,1,-0.17500000000000004,0.8164322250639385,0.6666666666666666,0.475,0.7857142857142857,0.5862068965517241
-0.004087120294570923,1,-0.17500000000000004,0.8178815004262575,0.6666666666666666,0.475,0.7857142857142857,0.5862068965517241
-0.003554821014404297,1,-0.17500000000000004,0.8154305200341007,0.6666666666666666,0.475,0.7857142857142857,0.5862068965517241
-0.0011999011039733887,1,-0.17500000000000004,0.8168797953964194,0.6666666666666666,0.475,0.7857142857142857,0.5862068965517241
0.0013138353824615479,1,-0.17500000000000004,0.8144288150042627,0.6666666666666666,0.475,0.7857142857142857,0.5862068965517241
0.0045983195304870605,2,-0.17500000000000004,0.8158780903665814,0.6666666666666666,0.475,0.7857142857142857,0.5862068965517241
0.009174555540084839,2,-0.17500000000000004,0.8134271099744246,0.6666666666666666,0.475,0.7857142857142857,0.5862068965517241
0.011869266629219055,2,-0.17500000000000004,0.8109761295822677,0.6666666666666666,0.475,0.7857142857142857,0.5862068965517241
0.01370161771774292,2,-0.17500000000000004,0.8124254049445865,0.6666666666666666,0.475,0.7857142857142857,0.5862068965517241
0.01980055868625641,2,-0.17500000000000004,0.8138746803069054,0.6666666666666666,0.475,0.7857142857142857,0.5862068965517241
0.02875661849975586,2,-0.17500000000000004,0.8153239556692243,0.6666666666666666,0.475,0.7857142857142857,0.5862068965517241
0.03250934183597565,2,-0.17500000000000004,0.8128729752770673,0.6666666666666666,0.475,0.7857142857142857,0.5862068965517241
0.03283242881298065,2,-0.17500000000000004,0.8104219948849104,0.6666666666666666,0.475,0.75,0.5862068965517241
0.0338575541973114,2,-0.17500000000000004,0.8118712702472294,0.6666666666666666,0.475,0.75,0.5862068965517241
0.035718679428100586,2,-0.17500000000000004,0.8094202898550725,0.6666666666666666,0.475,0.75,0.5862068965517241
0.04139675199985504,2,-0.17500000000000004,0.8069693094629157,0.6666666666666666,0.475,0.75,0.5862068965517241
0.04902602732181549,2,-0.17500000000000004,0.8045183290707588,0.6666666666666666,0.475,0.7142857142857143,0.5862068965517241
0.05272743105888367,2,-0.17500000000000004,0.802067348678602,0.6666666666666666,0.475,0.7142857142857143,0.5862068965517241
0.05811285972595215,2,-0.17500000000000004,0.7996163682864451,0.6666666666666666,0.475,0.6785714285714286,0.5862068965517241
0.06363865733146667,2,-0.17500000000000004,0.7971653878942883,0.6666666666666666,0.475,0.6785714285714286,0.5862068965517241
0.06565554440021515,2,-0.17500000000000004,0.798614663256607,0.6666666666666666,0.475,0.6785714285714286,0.5862068965517241
0.06996512413024902,2,-0.17500000000000004,0.7961636828644502,0.6521739130434783,0.475,0.6428571428571429,0.5862068965517241
0.07330603897571564,2,-0.17500000000000004,0.797612958226769,0.6521739130434783,0.475,0.6428571428571429,0.5862068965517241
0.0738949179649353,2,-0.17500000000000004,0.7990622335890878,0.6521739130434783,0.475,0.6428571428571429,0.5862068965517241
0.07478630542755127,2,-0.17500000000000004,0.7966112531969309,0.6086956521739131,0.475,0.6428571428571429,0.5862068965517241
0.0768917053937912,2,-0.17500000000000004,0.7980605285592498,0.6086956521739131,0.475,0.6428571428571429,0.5862068965517241
0.07870735228061676,1,-0.17500000000000004,0.795609548167093,0.5652173913043478,0.475,0.6071428571428571,0.5862068965517241
0.07980817556381226,1,-0.17500000000000004,0.7931585677749361,0.5652173913043478,0.475,0.6071428571428571,0.5862068965517241
0.08100548386573792,1,-0.17500000000000004,0.7946078431372549,0.5652173913043478,0.475,0.6071428571428571,0.5862068965517241
0.08150579035282135,1,-0.17500000000000004,0.792156862745098,0.5652173913043478,0.475,0.5714285714285714,0.5862068965517241
0.08701832592487335,1,-0.17500000000000004,0.793606138107417,0.5652173913043478,0.475,0.5714285714285714,0.5862068965517241
0.09424787759780884,1,-0.17500000000000004,0.7950554134697357,0.5652173913043478,0.475,0.5714285714285714,0.5862068965517241
0.0966419130563736,1,-0.17500000000000004,0.7965046888320546,0.5652173913043478,0.475,0.5714285714285714,0.5862068965517241
0.09951142966747284,1,-0.17500000000000004,0.7940537084398978,0.5217391304347826,0.475,0.5714285714285714,0.5862068965517241
0.10807472467422485,1,-0.17500000000000004,0.7955029838022165,0.5217391304347826,0.475,0.5714285714285714,0.5862068965517241
0.11688899993896484,1,-0.17500000000000004,0.7930520034100597,0.5217391304347826,0.475,0.5714285714285714,0.5862068965517241
0.12212471663951874,1,-0.17500000000000004,0.7906010230179028,0.4782608695652174,0.475,0.5714285714285714,0.5862068965517241
0.12515170872211456,1,-0.17500000000000004,0.788150042625746,0.43478260869565216,0.475,0.5714285714285714,0.5862068965517241
0.12595617771148682,1,-0.17500000000000004,0.7856990622335891,0.43478260869565216,0.475,0.5714285714285714,0.5862068965517241
0.1277286261320114,1,-0.17500000000000004,0.7832480818414322,0.43478260869565216,0.475,0.5714285714285714,0.5862068965517241
0.13303886353969574,1,-0.17500000000000004,0.7846973572037511,0.43478260869565216,0.475,0.5714285714285714,0.5862068965517241
0.13932004570960999,1,-0.208695652173913,0.7822463768115941,0.391304347826087,0.475,0.5357142857142857,0.5862068965517241
0.14332973957061768,1,-0.208695652173913,0.783695652173913,0.391304347826087,0.475,0.5357142857142857,0.5862068965517241
0.14514625072479248,1,-0.25217391304347825,0.7812446717817562,0.34782608695652173,0.475,0.5357142857142857,0.5862068965517241
0.14779289066791534,1,-0.25217391304347825,0.7826939471440749,0.34782608695652173,0.475,0.5357142857142857,0.5862068965517241
0.15045003592967987,1,-0.25217391304347825,0.7841432225063939,0.34782608695652173,0.475,0.5357142857142857,0.5862068965517241
0.15096712112426758,1,-0.25217391304347825,0.7855924978687128,0.34782608695652173,0.475,0.5357142857142857,0.5862068965517241
0.15224730968475342,1,-0.29565217391304344,0.7831415174765558,0.30434782608695654,0.475,0.5,0.5862068965517241
0.15385422110557556,1,-0.3391304347826087,0.7806905370843991,0.2608695652173913,0.475,0.5,0.5862068965517241
0.15549682080745697,1,-0.3826086956521739,0.7782395566922421,0.21739130434782608,0.475,0.5,0.5862068965517241
0.1616404503583908,1,-0.4260869565217391,0.7757885763000852,0.17391304347826086,0.475,0.5,0.5862068965517241
0.1682252287864685,1,-0.4260869565217391,0.7772378516624041,0.17391304347826086,0.475,0.5,0.5862068965517241
0.1705133020877838,1,-0.4260869565217391,0.7747868712702471,0.17391304347826086,0.475,0.5,0.5862068965517241
0.17170801758766174,1,-0.4695652173913043,0.7723358908780904,0.13043478260869565,0.475,0.5,0.5862068965517241
0.17375244200229645,1,-0.4695652173913043,0.7737851662404092,0.13043478260869565,0.475,0.5,0.5862068965517241
0.17671965062618256,1,-0.5130434782608695,0.7713341858482523,0.08695652173913043,0.475,0.5,0.5862068965517241
0.1814175695180893,1,-0.5565217391304348,0.7688832054560955,0.043478260869565216,0.475,0.46153846153846156,0.5862068965517241
0.18659834563732147,1,-0.6,0.7664322250639386,0.0,0.475,0.46153846153846156,0.5862068965517241
0.1904851198196411,1,-0.6,0.7639812446717817,0.0,0.475,0.46153846153846156,0.5862068965517241
0.1940549612045288,1,-0.6,0.7654305200341005,0.0,0.475,0.46153846153846156,0.5862068965517241
0.196503147482872,1,-0.6,0.7668797953964194,0.0,0.475,0.46153846153846156,0.5862068965517241
0.19820357859134674,1,-0.6,0.7683290707587384,0.0,0.5,0.46153846153846156,0.5862068965517241
0.2009175419807434,1,-0.6,0.7658780903665815,0.0,0.5,0.46153846153846156,0.5862068965517241
0.2073136866092682,1,-0.6,0.7634271099744244,0.0,0.5,0.46153846153846156,0.5862068965517241
0.2195344716310501,1,-0.6,0.7648763853367434,0.0,0.5,0.46153846153846156,0.5862068965517241
0.2281351089477539,1,-0.6,0.7663256606990623,0.0,0.525,0.46153846153846156,0.5862068965517241
0.23196469247341156,1,-0.6,0.7677749360613811,0.0,0.55,0.46153846153846156,0.6206896551724138
0.23739969730377197,1,-0.6,0.7653239556692242,0.0,0.55,0.46153846153846156,0.6206896551724138
0.24028781056404114,1,-0.6,0.766773231031543,0.0,0.55,0.46153846153846156,0.6206896551724138
0.24153092503547668,1,-0.6,0.768222506393862,0.0,0.55,0.46153846153846156,0.6206896551724138
0.2428123652935028,1,-0.6,0.765771526001705,0.0,0.55,0.46153846153846156,0.6206896551724138
0.2436363250017166,1,-0.6,0.7633205456095481,0.0,0.55,0.46153846153846156,0.6206896551724138
0.24472878873348236,1,-0.6,0.7608695652173912,0.0,0.55,0.46153846153846156,0.6206896551724138
0.25601598620414734,1,-0.6,0.76231884057971,0.0,0.55,0.46153846153846156,0.6206896551724138
0.2667025178670883,1,-0.6,0.7598678601875534,0.0,0.55,0.46153846153846156,0.6206896551724138
0.2673231512308121,1,-0.6,0.7574168797953963,0.0,0.55,0.46153846153846156,0.6206896551724138
0.26889768242836,1,-0.6,0.7549658994032397,0.0,0.55,0.46153846153846156,0.6206896551724138
0.27181389927864075,1,-0.6,0.7564151747655584,0.0,0.55,0.46153846153846156,0.6551724137931034
0.2747548818588257,1,-0.6,0.7578644501278772,0.0,0.55,0.46153846153846156,0.6551724137931034
0.2806467115879059,1,-0.6,0.759313725490196,0.0,0.575,0.46153846153846156,0.6551724137931034
0.2891826629638672,1,-0.6,0.7607630008525149,0.0,0.6,0.46153846153846156,0.6551724137931034
0.2972815930843353,1,-0.6,0.7583120204603581,0.0,0.6,0.42857142857142855,0.6551724137931034
0.3021317720413208,1,-0.6,0.7558610400682012,0.0,0.6,0.42857142857142855,0.6551724137931034
0.3083956092596054,1,-0.6,0.7534100596760444,0.0,0.6,0.42857142857142855,0.6551724137931034
0.31623513996601105,1,-0.6,0.7509590792838875,0.0,0.6,0.42857142857142855,0.6551724137931034
0.3208639919757843,1,-0.6,0.7485080988917305,0.0,0.6,0.42857142857142855,0.6551724137931034
0.32362835109233856,1,-0.6,0.7499573742540494,0.0,0.6,0.42857142857142855,0.6551724137931034
0.32507143914699554,1,-0.6,0.7475063938618925,0.0,0.6,0.42857142857142855,0.6551724137931034
0.32670968770980835,1,-0.6,0.7489556692242113,0.0,0.6,0.42857142857142855,0.6551724137931034
0.3287678509950638,1,-0.6,0.7465046888320547,0.0,0.6,0.42857142857142855,0.6551724137931034
0.3316478431224823,1,-0.6,0.7479539641943734,0.0,0.6,0.42857142857142855,0.6551724137931034
0.3358221501111984,0,-0.6,0.7455029838022166,0.0,0.6,0.42857142857142855,0.6551724137931034
0.34036874771118164,0,-0.6,0.7430520034100597,0.0,0.6,0.42857142857142855,0.6551724137931034
0.3424050807952881,0,-0.6,0.7406010230179029,0.0,0.6,0.42857142857142855,0.6551724137931034
0.3437559902667999,0,-0.6,0.738150042625746,0.0,0.6,0.42857142857142855,0.6551724137931034
0.3461267352104187,0,-0.6,0.7395993179880648,0.0,0.6,0.42857142857142855,0.6551724137931034
0.34875038266181946,0,-0.6,0.7410485933503836,0.0,0.625,0.42857142857142855,0.6551724137931034
0.3511122763156891,0,-0.6,0.7385976129582268,0.0,0.625,0.42857142857142855,0.6551724137931034
0.3540239632129669,1,-0.6,0.7400468883205455,0.0,0.65,0.42857142857142855,0.6896551724137931
0.3587597459554672,1,-0.6,0.7375959079283888,0.0,0.65,0.42857142857142855,0.6896551724137931
0.3618871718645096,1,-0.6,0.7351449275362318,0.0,0.65,0.42857142857142855,0.6896551724137931
0.36600977182388306,1,-0.6,0.7365942028985507,0.0,0.65,0.42857142857142855,0.6896551724137931
0.3732512891292572,0,-0.6,0.7341432225063939,0.0,0.65,0.42857142857142855,0.6896551724137931
0.37780922651290894,0,-0.6,0.7316922421142369,0.0,0.65,0.42857142857142855,0.6896551724137931
0.37919850647449493,0,-0.6,0.733141517476556,0.0,0.65,0.42857142857142855,0.6896551724137931
0.3827083259820938,0,-0.6,0.7345907928388747,0.0,0.675,0.42857142857142855,0.6896551724137931
0.38908666372299194,0,-0.6,0.7321398124467179,0.0,0.675,0.39285714285714285,0.6896551724137931
0.3932172656059265,0,-0.6,0.729688832054561,0.0,0.675,0.39285714285714285,0.6896551724137931
0.396914541721344,0,-0.6,0.7311381074168798,0.0,0.7,0.39285714285714285,0.7241379310344828
0.4074121415615082,0,-0.6,0.7325873827791985,0.0,0.7,0.39285714285714285,0.7241379310344828
0.4180397540330887,0,-0.6,0.7301364023870418,0.0,0.7,0.39285714285714285,0.7241379310344828
0.42145881056785583,0,-0.6,0.7315856777493606,0.0,0.7,0.39285714285714285,0.7586206896551724
0.42515577375888824,0,-0.6,0.7330349531116794,0.0,0.7,0.39285714285714285,0.7586206896551724
0.42932286858558655,0,-0.6,0.7305839727195226,0.0,0.7,0.39285714285714285,0.7586206896551724
0.431569904088974,0,-0.6,0.7281329923273657,0.0,0.7,0.39285714285714285,0.7586206896551724
0.4363808035850525,0,-0.6,0.7295822676896845,0.0,0.7,0.39285714285714285,0.7586206896551724
0.44111907482147217,0,-0.6,0.7271312872975276,0.0,0.7,0.39285714285714285,0.7586206896551724
0.4448738098144531,0,-0.6,0.7285805626598464,0.0,0.7,0.39285714285714285,0.7586206896551724
0.44828200340270996,0,-0.6,0.7300298380221655,0.0,0.7,0.39285714285714285,0.7586206896551724
0.46050602197647095,0,-0.6,0.7275788576300085,0.0,0.7,0.39285714285714285,0.7586206896551724
0.47616422176361084,0,-0.6,0.7251278772378518,0.0,0.7,0.39285714285714285,0.7586206896551724
0.4815375804901123,0,-0.6,0.7265771526001705,0.0,0.725,0.39285714285714285,0.7931034482758621
0.48452693223953247,0,-0.6,0.7280264279624893,0.0,0.725,0.39285714285714285,0.7931034482758621
0.49068787693977356,0,-0.6,0.7255754475703325,0.0,0.725,0.39285714285714285,0.7931034482758621
0.49554428458213806,0,-0.6,0.7231244671781756,0.0,0.725,0.39285714285714285,0.7931034482758621
0.4962436407804489,0,-0.6,0.7245737425404944,0.0,0.725,0.39285714285714285,0.7931034482758621
0.4988953322172165,0,-0.6,0.7260230179028134,0.0,0.75,0.39285714285714285,0.7931034482758621
0.5029036700725555,0,-0.6,0.7235720375106564,0.0,0.75,0.35714285714285715,0.7931034482758621
0.5066090226173401,0,-0.6,0.7211210571184997,0.0,0.75,0.35714285714285715,0.7931034482758621
0.5098133385181427,0,-0.6,0.7186700767263426,0.0,0.75,0.35714285714285715,0.7931034482758621
0.5131770670413971,0,-0.6,0.7201193520886616,0.0,0.75,0.35714285714285715,0.7931034482758621
0.5194065868854523,0,-0.6,0.7176683716965048,0.0,0.75,0.35714285714285715,0.7931034482758621
0.5255079865455627,0,-0.6,0.7152173913043477,0.0,0.75,0.35714285714285715,0.7931034482758621
0.5290743410587311,0,-0.6,0.7166666666666667,0.0,0.75,0.35714285714285715,0.8125
0.5339186787605286,0,-0.6,0.7142156862745098,0.0,0.75,0.35714285714285715,0.8125
0.5386940240859985,0,-0.6,0.711764705882353,0.0,0.75,0.35714285714285715,0.8125
0.5403891801834106,0,-0.6,0.7093137254901961,0.0,0.75,0.35714285714285715,0.8125
0.5427918434143066,0,-0.6,0.7107630008525149,0.0,0.75,0.35714285714285715,0.8275862068965517
0.5450555682182312,0,-0.6,0.7122122762148337,0.0,0.775,0.35714285714285715,0.8275862068965517
0.550512433052063,0,-0.6,0.7136615515771526,0.0,0.775,0.35714285714285715,0.8275862068965517
0.556153416633606,0,-0.6,0.7112105711849958,0.0,0.775,0.35714285714285715,0.8275862068965517
0.5594686567783356,0,-0.6,0.7126598465473145,0.0,0.775,0.35714285714285715,0.8275862068965517
0.5661952495574951,0,-0.6,0.7141091219096335,0.0,0.8,0.35714285714285715,0.8275862068965517
0.5706677138805389,0,-0.6,0.7116581415174766,0.0,0.8,0.35714285714285715,0.8275862068965517
0.5748348832130432,0,-0.6,0.7092071611253198,0.0,0.8,0.34615384615384615,0.8275862068965517
0.5795725584030151,0,-0.6,0.7106564364876385,0.0,0.825,0.34615384615384615,0.8620689655172413
0.5842776298522949,0,-0.6,0.7082054560954817,0.0,0.825,0.34615384615384615,0.8620689655172413
0.5924613773822784,0,-0.6,0.7096547314578006,0.0,0.85,0.34615384615384615,0.875
0.6009534895420074,0,-0.6,0.7072037510656436,0.0,0.85,0.34615384615384615,0.875
0.6065353751182556,0,-0.6,0.7047527706734869,0.0,0.85,0.34615384615384615,0.875
0.6091690063476562,0,-0.6,0.7023017902813299,0.0,0.85,0.32142857142857145,0.875
0.6121704578399658,0,-0.6,0.7037510656436488,0.0,0.875,0.32142857142857145,0.896551724137931
0.6155400574207306,0,-0.6,0.7052003410059676,0.0,0.8888888888888888,0.32142857142857145,0.896551724137931
0.6193491518497467,0,-0.6,0.7066496163682864,0.0,0.8888888888888888,0.32142857142857145,0.896551724137931
0.6300534904003143,0,-0.6,0.7080988917306054,0.0,0.9,0.32142857142857145,0.896551724137931
0.6386719346046448,0,-0.6,0.7056479113384485,0.0,0.9,0.32142857142857145,0.896551724137931
0.6398837566375732,0,-0.6,0.7031969309462914,0.0,0.9,0.32142857142857145,0.896551724137931
0.6409264504909515,0,-0.6,0.7007459505541346,0.0,0.9,0.32142857142857145,0.896551724137931
0.6445404291152954,0,-0.6,0.7021952259164536,0.0,0.9166666666666666,0.32142857142857145,0.9310344827586207
0.6491278111934662,0,-0.6,0.7036445012787723,0.0,0.925,0.32142857142857145,0.9310344827586207
0.6518418192863464,0,-0.6,0.7011935208866155,0.0,0.925,0.32142857142857145,0.9310344827586207
0.6536136865615845,0,-0.6,0.7026427962489343,0.0,0.9444444444444444,0.32142857142857145,0.9310344827586207
0.6555112302303314,0,-0.6,0.7001918158567775,0.0,0.9444444444444444,0.32142857142857145,0.9310344827586207
0.6580699682235718,0,-0.6,0.6977408354646206,0.0,0.9444444444444444,0.2857142857142857,0.9310344827586207
0.6646810173988342,0,-0.6,0.6952898550724638,0.0,0.9444444444444444,0.2857142857142857,0.9310344827586207
0.6709067225456238,0,-0.6,0.6967391304347826,0.0,0.9444444444444444,0.2857142857142857,0.9310344827586207
0.6754347085952759,0,-0.6,0.6942881500426258,0.0,0.9444444444444444,0.2857142857142857,0.9310344827586207
0.6803979873657227,0,-0.6,0.6918371696504688,0.0,0.9444444444444444,0.25,0.9310344827586207
0.6855821907520294,0,-0.6,0.689386189258312,0.0,0.9444444444444444,0.25,0.9310344827586207
0.6927794516086578,0,-0.6,0.6908354646206308,0.0,0.9444444444444444,0.25,0.9655172413793104
0.6986179351806641,0,-0.6,0.688384484228474,0.0,0.9444444444444444,0.25,0.9655172413793104
0.7085891664028168,0,-0.6,0.6859335038363171,0.0,0.9444444444444444,0.25,0.9655172413793104
0.7172240316867828,0,-0.6,0.6873827791986359,0.0,0.9444444444444444,0.25,0.9655172413793104
0.720357209444046,0,-0.6,0.6888320545609549,0.0,0.9444444444444444,0.25,0.9655172413793104
0.7276411950588226,0,-0.6,0.686381074168798,0.0,0.9444444444444444,0.25,0.9655172413793104
0.7352453768253326,0,-0.6,0.6839300937766412,0.0,0.9444444444444444,0.25,0.9655172413793104
0.7382109463214874,0,-0.6,0.6853793691389599,0.0,0.9444444444444444,0.25,0.9655172413793104
0.739650696516037,0,-0.6,0.6829283887468031,0.0,0.9444444444444444,0.25,0.9655172413793104
0.7411327362060547,0,-0.6,0.6804774083546462,0.0,0.9444444444444444,0.25,0.9655172413793104
0.7435681819915771,0,-0.6,0.6780264279624894,0.0,0.9444444444444444,0.23076923076923078,0.9655172413793104
0.7489608824253082,0,-0.6,0.6794757033248082,0.0,0.9444444444444444,0.23076923076923078,0.9655172413793104
0.7538911700248718,0,-0.6,0.6770247229326513,0.0,0.9444444444444444,0.23076923076923078,0.9655172413793104
0.757178783416748,0,-0.6,0.6745737425404945,0.0,0.9444444444444444,0.23076923076923078,0.9655172413793104
0.7598605155944824,0,-0.6,0.6721227621483375,0.0,0.9444444444444444,0.23076923076923078,0.9655172413793104
0.7661763727664948,0,-0.6,0.6696717817561808,0.0,0.9444444444444444,0.23076923076923078,0.9655172413793104
0.7819282114505768,0,-0.6,0.6672208013640238,0.0,0.9444444444444444,0.21428571428571427,0.9655172413793104
0.7965111434459686,0,-0.6,0.664769820971867,0.0,0.9444444444444444,0.21428571428571427,0.9655172413793104
0.8070072531700134,0,-0.6,0.6623188405797101,0.0,0.9444444444444444,0.19230769230769232,0.9655172413793104
0.8151000440120697,0,-0.6,0.6598678601875533,0.0,0.9444444444444444,0.19230769230769232,0.9655172413793104
0.8176223635673523,0,-0.6,0.6574168797953964,0.0,0.9444444444444444,0.19230769230769232,0.9655172413793104
0.8219579756259918,0,-0.6,0.6549658994032396,0.0,0.9444444444444444,0.19230769230769232,0.9655172413793104
0.8263075053691864,0,-0.6,0.6525149190110827,0.0,0.9444444444444444,0.19230769230769232,0.9655172413793104
0.8293574452400208,0,-0.6,0.6500639386189259,0.0,0.9444444444444444,0.19230769230769232,0.9655172413793104
0.834213376045227,0,-0.6,0.647612958226769,0.0,0.9444444444444444,0.19230769230769232,0.9655172413793104
0.8375407159328461,0,-0.6,0.6451619778346122,0.0,0.9444444444444444,0.19230769230769232,0.9655172413793104
0.8394961953163147,0,-0.6,0.6427109974424553,0.0,0.9444444444444444,0.19230769230769232,0.9655172413793104
0.8410542905330658,0,-0.6,0.6402600170502984,0.0,0.9444444444444444,0.19230769230769232,0.9655172413793104
0.8480520844459534,0,-0.6,0.6378090366581416,0.0,0.9444444444444444,0.19230769230769232,0.9655172413793104
0.854925125837326,0,-0.6,0.6353580562659847,0.0,0.9444444444444444,0.19230769230769232,0.9655172413793104
0.8569300472736359,0,-0.6,0.6368073316283035,0.0,0.9722222222222222,0.19230769230769232,0.96875
0.8606890141963959,0,-0.6,0.6343563512361466,0.0,0.9722222222222222,0.19230769230769232,0.96875
0.8645029962062836,0,-0.6,0.6319053708439898,0.0,0.9722222222222222,0.19230769230769232,0.96875
0.8683120608329773,0,-0.6,0.6294543904518329,0.0,0.9722222222222222,0.19230769230769232,0.96875
