objective,model_seed,threshold,count,engage_count,noop_count,accuracy,balanced_accuracy,engage_recall,noop_recall,false_noop_rate,wasteful_engage_rate,worst_batch_engage_recall,worst_batch_noop_recall,worst_scenario_engage_recall,worst_scenario_noop_recall,safety_sign_accuracy,engage_margin,noop_margin,balanced_accuracy_margin,safety_sign_margin,minimum_constraint_margin,predicted_engage_count,passed_check_count,feasible,pareto_frontier,check_balanced_accuracy,check_engage_recall,check_noop_recall,check_batch_engage_recall,check_batch_noop_recall,check_scenario_engage_recall,check_scenario_noop_recall,check_safety_sign_accuracy
standard,20,0.24374017119407654,183,68,115,0.7814207650273224,0.7419437340153453,0.5882352941176471,0.8956521739130435,0.4117647058823529,0.10434782608695652,0.5217391304347826,0.8,0.5,0.8620689655172413,0.7071823204419889,-0.09999999999999998,0.15000000000000002,0.041943734015345346,0.007182320441988965,-0.09999999999999998,52,5,False,True,True,False,True,False,True,False,True,True
standard,20,0.2466963231563568,183,68,115,0.7759562841530054,0.7345907928388746,0.5735294117647058,0.8956521739130435,0.4264705882352941,0.10434782608695652,0.4782608695652174,0.8,0.5,0.8620689655172413,0.7071823204419889,-0.12173913043478257,0.15000000000000002,0.03459079283887467,0.007182320441988965,-0.12173913043478257,51,5,False,True,True,False,True,False,True,False,True,True
standard,20,0.24855679273605347,183,68,115,0.7704918032786885,0.7272378516624041,0.5588235294117647,0.8956521739130435,0.4411764705882353,0.10434782608695652,0.43478260869565216,0.8,0.5,0.8620689655172413,0.7071823204419889,-0.16521739130434782,0.15000000000000002,0.02723785166240411,0.007182320441988965,-0.16521739130434782,50,5,False,True,True,False,True,False,True,False,True,True
standard,20,0.25450849533081055,183,68,115,0.7650273224043715,0.7198849104859335,0.5441176470588235,0.8956521739130435,0.45588235294117646,0.10434782608695652,0.391304347826087,0.8,0.5,0.8620689655172413,0.7071823204419889,-0.208695652173913,0.15000000000000002,0.01988491048593355,0.007182320441988965,-0.208695652173913,49,5,False,True,True,False,True,False,True,False,True,True
standard,20,0.2611028254032135,183,68,115,0.7595628415300546,0.7125319693094629,0.5294117647058824,0.8956521739130435,0.47058823529411764,0.10434782608695652,0.34782608695652173,0.8,0.42857142857142855,0.8620689655172413,0.7071823204419889,-0.25217391304347825,0.15000000000000002,0.012531969309462987,0.007182320441988965,-0.25217391304347825,48,5,False,False,True,False,True,False,True,False,True,True
standard,20,0.26568248867988586,183,68,115,0.7540983606557377,0.7051790281329924,0.5147058823529411,0.8956521739130435,0.4852941176470588,0.10434782608695652,0.30434782608695654,0.8,0.42857142857142855,0.8620689655172413,0.7071823204419889,-0.29565217391304344,0.15000000000000002,0.005179028132992425,0.007182320441988965,-0.29565217391304344,47,5,False,False,True,False,True,False,True,False,True,True
standard,20,0.27087995409965515,183,68,115,0.7595628415300546,0.7095268542199489,0.5147058823529411,0.9043478260869565,0.4852941176470588,0.09565217391304348,0.30434782608695654,0.825,0.42857142857142855,0.8620689655172413,0.7071823204419889,-0.29565217391304344,0.17499999999999993,0.009526854219948921,0.007182320441988965,-0.29565217391304344,46,5,False,False,True,False,True,False,True,False,True,True
standard,20,0.27796271443367004,183,68,115,0.7540983606557377,0.7021739130434783,0.5,0.9043478260869565,0.5,0.09565217391304348,0.2608695652173913,0.825,0.42857142857142855,0.8620689655172413,0.7071823204419889,-0.3391304347826087,0.17499999999999993,0.0021739130434783593,0.007182320441988965,-0.3391304347826087,45,5,False,False,True,False,True,False,True,False,True,True
standard,20,0.28619423508644104,183,68,115,0.7595628415300546,0.7065217391304348,0.5,0.9130434782608695,0.5,0.08695652173913043,0.2608695652173913,0.825,0.42857142857142855,0.8620689655172413,0.7071823204419889,-0.3391304347826087,0.17499999999999993,0.006521739130434856,0.007182320441988965,-0.3391304347826087,44,5,False,False,True,False,True,False,True,False,True,True
standard,20,0.2906497120857239,183,68,115,0.7540983606557377,0.6991687979539641,0.4852941176470588,0.9130434782608695,0.5147058823529411,0.08695652173913043,0.2608695652173913,0.825,0.35714285714285715,0.8620689655172413,0.7071823204419889,-0.3391304347826087,0.17499999999999993,-0.0008312020460358172,0.007182320441988965,-0.3391304347826087,43,4,False,False,False,False,True,False,True,False,True,True
standard,20,0.292522132396698,183,68,115,0.7595628415300546,0.7035166240409207,0.4852941176470588,0.9217391304347826,0.5147058823529411,0.0782608695652174,0.2608695652173913,0.85,0.35714285714285715,0.896551724137931,0.7071823204419889,-0.3391304347826087,0.19999999999999996,0.0035166240409207905,0.007182320441988965,-0.3391304347826087,42,5,False,True,True,False,True,False,True,False,True,True
standard,20,0.2982199192047119,183,68,115,0.7540983606557377,0.6961636828644502,0.47058823529411764,0.9217391304347826,0.5294117647058824,0.0782608695652174,0.21739130434782608,0.85,0.35714285714285715,0.896551724137931,0.7071823204419889,-0.3826086956521739,0.19999999999999996,-0.0038363171355497716,0.007182320441988965,-0.3826086956521739,41,4,False,True,False,False,True,False,True,False,True,True
standard,20,0.30463388562202454,183,68,115,0.7486338797814208,0.6888107416879795,0.45588235294117646,0.9217391304347826,0.5441176470588235,0.0782608695652174,0.21739130434782608,0.85,0.2857142857142857,0.896551724137931,0.7071823204419889,-0.3826086956521739,0.19999999999999996,-0.011189258312020445,0.007182320441988965,-0.3826086956521739,40,4,False,False,False,False,True,False,True,False,True,True
standard,20,0.30576837062835693,183,68,115,0.7540983606557377,0.693158567774936,0.45588235294117646,0.9304347826086956,0.5441176470588235,0.06956521739130435,0.21739130434782608,0.875,0.2857142857142857,0.896551724137931,0.7071823204419889,-0.3826086956521739,0.22499999999999998,-0.006841432225063948,0.007182320441988965,-0.3826086956521739,39,4,False,False,False,False,True,False,True,False,True,True
standard,20,0.31035706400871277,183,68,115,0.7486338797814208,0.6858056265984654,0.4411764705882353,0.9304347826086956,0.5588235294117647,0.06956521739130435,0.17391304347826086,0.875,0.2857142857142857,0.896551724137931,0.7071823204419889,-0.4260869565217391,0.22499999999999998,-0.01419437340153451,0.007182320441988965,-0.4260869565217391,38,4,False,False,False,False,True,False,True,False,True,True
standard,20,0.3150407671928406,183,68,115,0.7431693989071039,0.6784526854219949,0.4264705882352941,0.9304347826086956,0.5735294117647058,0.06956521739130435,0.17391304347826086,0.875,0.2857142857142857,0.896551724137931,0.7071823204419889,-0.4260869565217391,0.22499999999999998,-0.021547314578005072,0.007182320441988965,-0.4260869565217391,37,4,False,False,False,False,True,False,True,False,True,True
standard,20,0.31708428263664246,183,68,115,0.7486338797814208,0.6828005115089514,0.4264705882352941,0.9391304347826087,0.5735294117647058,0.06086956521739131,0.17391304347826086,0.9,0.2857142857142857,0.896551724137931,0.7071823204419889,-0.4260869565217391,0.24655172413793103,-0.017199488491048576,0.007182320441988965,-0.4260869565217391,36,4,False,False,False,False,True,False,True,False,True,True
standard,20,0.31956747174263,183,68,115,0.7431693989071039,0.6754475703324808,0.4117647058823529,0.9391304347826087,0.5882352941176471,0.06086956521739131,0.13043478260869565,0.9,0.2857142857142857,0.896551724137931,0.7071823204419889,-0.4695652173913043,0.24655172413793103,-0.024552429667519138,0.007182320441988965,-0.4695652173913043,35,4,False,False,False,False,True,False,True,False,True,True
standard,20,0.322970986366272,183,68,115,0.7377049180327869,0.6680946291560103,0.39705882352941174,0.9391304347826087,0.6029411764705882,0.06086956521739131,0.13043478260869565,0.9,0.2857142857142857,0.896551724137931,0.7071823204419889,-0.4695652173913043,0.24655172413793103,-0.0319053708439897,0.007182320441988965,-0.4695652173913043,34,4,False,False,False,False,True,False,True,False,True,True
standard,20,0.33482447266578674,183,68,115,0.7431693989071039,0.6724424552429668,0.39705882352941174,0.9478260869565217,0.6029411764705882,0.05217391304347826,0.13043478260869565,0.9,0.2857142857142857,0.896551724137931,0.7071823204419889,-0.4695652173913043,0.24655172413793103,-0.027557544757033203,0.007182320441988965,-0.4695652173913043,33,4,False,False,False,False,True,False,True,False,True,True
standard,20,0.3462657332420349,183,68,115,0.7486338797814208,0.6767902813299232,0.39705882352941174,0.9565217391304348,0.6029411764705882,0.043478260869565216,0.13043478260869565,0.9,0.2857142857142857,0.9310344827586207,0.7071823204419889,-0.4695652173913043,0.25,-0.023209718670076707,0.007182320441988965,-0.4695652173913043,32,4,False,True,False,False,True,False,True,False,True,True
standard,20,0.35452714562416077,183,68,115,0.7431693989071039,0.6694373401534527,0.38235294117647056,0.9565217391304348,0.6176470588235294,0.043478260869565216,0.08695652173913043,0.9,0.2857142857142857,0.9310344827586207,0.7071823204419889,-0.5130434782608695,0.25,-0.03056265984654727,0.007182320441988965,-0.5130434782608695,31,4,False,True,False,False,True,False,True,False,True,True
standard,20,0.36700960993766785,183,68,115,0.7377049180327869,0.6620843989769821,0.36764705882352944,0.9565217391304348,0.6323529411764706,0.043478260869565216,0.043478260869565216,0.9,0.2857142857142857,0.9310344827586207,0.7071823204419889,-0.5565217391304348,0.25,-0.03791560102301783,0.007182320441988965,-0.5565217391304348,30,4,False,True,False,False,True,False,True,False,True,True
standard,20,0.3755009174346924,183,68,115,0.7431693989071039,0.6664322250639386,0.36764705882352944,0.9652173913043478,0.6323529411764706,0.034782608695652174,0.043478260869565216,0.9,0.2857142857142857,0.9310344827586207,0.7071823204419889,-0.5565217391304348,0.25,-0.033567774936061334,0.007182320441988965,-0.5565217391304348,29,4,False,True,False,False,True,False,True,False,True,True
standard,20,0.3795669376850128,183,68,115,0.7377049180327869,0.6590792838874681,0.35294117647058826,0.9652173913043478,0.6470588235294118,0.034782608695652174,0.043478260869565216,0.9,0.21428571428571427,0.9310344827586207,0.7071823204419889,-0.5565217391304348,0.25,-0.040920716112531896,0.007182320441988965,-0.5565217391304348,28,4,False,False,False,False,True,False,True,False,True,True
standard,20,0.383800745010376,183,68,115,0.73224043715847,0.6517263427109974,0.3382352941176471,0.9652173913043478,0.6617647058823529,0.034782608695652174,0.043478260869565216,0.9,0.21428571428571427,0.9310344827586207,0.7071823204419889,-0.5565217391304348,0.25,-0.04827365728900257,0.007182320441988965,-0.5565217391304348,27,4,False,False,False,False,True,False,True,False,True,True
standard,20,0.38657456636428833,183,68,115,0.726775956284153,0.6443734015345268,0.3235294117647059,0.9652173913043478,0.6764705882352942,0.034782608695652174,0.043478260869565216,0.9,0.21428571428571427,0.9310344827586207,0.7071823204419889,-0.5565217391304348,0.25,-0.05562659846547313,0.007182320441988965,-0.5565217391304348,26,4,False,False,False,False,True,False,True,False,True,True
standard,20,0.3885319083929062,183,68,115,0.7213114754098361,0.6370204603580563,0.3088235294117647,0.9652173913043478,0.6911764705882353,0.034782608695652174,0.0,0.9,0.21428571428571427,0.9310344827586207,0.7071823204419889,-0.6,0.25,-0.0629795396419437,0.007182320441988965,-0.6,25,4,False,False,False,False,True,False,True,False,True,True
standard,20,0.39988328516483307,183,68,115,0.7158469945355191,0.6296675191815857,0.29411764705882354,0.9652173913043478,0.7058823529411765,0.034782608695652174,0.0,0.9,0.21428571428571427,0.9310344827586207,0.7071823204419889,-0.6,0.25,-0.07033248081841426,0.007182320441988965,-0.6,24,4,False,False,False,False,True,False,True,False,True,True
standard,20,0.4164658486843109,183,68,115,0.7103825136612022,0.6223145780051151,0.27941176470588236,0.9652173913043478,0.7205882352941176,0.034782608695652174,0.0,0.9,0.21428571428571427,0.9310344827586207,0.7071823204419889,-0.6,0.25,-0.07768542199488482,0.007182320441988965,-0.6,23,4,False,False,False,False,True,False,True,False,True,True
standard,20,0.4253150224685669,183,68,115,0.7158469945355191,0.6266624040920716,0.27941176470588236,0.9739130434782609,0.7205882352941176,0.02608695652173913,0.0,0.925,0.21428571428571427,0.9310344827586207,0.7071823204419889,-0.6,0.275,-0.07333759590792832,0.007182320441988965,-0.6,22,4,False,False,False,False,True,False,True,False,True,True
standard,20,0.4282969832420349,183,68,115,0.7213114754098361,0.6310102301790281,0.27941176470588236,0.9826086956521739,0.7205882352941176,0.017391304347826087,0.0,0.95,0.21428571428571427,0.9655172413793104,0.7071823204419889,-0.6,0.29999999999999993,-0.06898976982097182,0.007182320441988965,-0.6,21,4,False,False,False,False,True,False,True,False,True,True
standard,20,0.43517497181892395,183,68,115,0.726775956284153,0.6353580562659846,0.27941176470588236,0.991304347826087,0.7205882352941176,0.008695652173913044,0.0,0.975,0.21428571428571427,0.9655172413793104,0.7071823204419889,-0.6,0.31551724137931036,-0.06464194373401533,0.007182320441988965,-0.6,20,4,False,False,False,False,True,False,True,False,True,True
standard,20,0.4425485134124756,183,68,115,0.7213114754098361,0.6280051150895141,0.2647058823529412,0.991304347826087,0.7352941176470589,0.008695652173913044,0.0,0.975,0.21428571428571427,0.9655172413793104,0.7071823204419889,-0.6,0.31551724137931036,-0.07199488491048589,0.007182320441988965,-0.6,19,4,False,False,False,False,True,False,True,False,True,True
standard,20,0.4447287619113922,183,68,115,0.7158469945355191,0.6206521739130435,0.25,0.991304347826087,0.75,0.008695652173913044,0.0,0.975,0.21428571428571427,0.9655172413793104,0.7071823204419889,-0.6,0.31551724137931036,-0.07934782608695645,0.007182320441988965,-0.6,18,4,False,False,False,False,True,False,True,False,True,True
standard,20,0.45013055205345154,183,68,115,0.7103825136612022,0.6132992327365729,0.23529411764705882,0.991304347826087,0.7647058823529411,0.008695652173913044,0.0,0.975,0.21428571428571427,0.9655172413793104,0.7071823204419889,-0.6,0.31551724137931036,-0.08670076726342701,0.007182320441988965,-0.6,17,4,False,False,False,False,True,False,True,False,True,True
standard,20,0.4800877571105957,183,68,115,0.7158469945355191,0.6176470588235294,0.23529411764705882,1.0,0.7647058823529411,0.0,0.0,1.0,0.21428571428571427,1.0,0.7071823204419889,-0.6,0.35,-0.08235294117647052,0.007182320441988965,-0.6,16,4,False,True,False,False,True,False,True,False,True,True
standard,20,0.5176654160022736,183,68,115,0.7103825136612022,0.6102941176470589,0.22058823529411764,1.0,0.7794117647058824,0.0,0.0,1.0,0.19230769230769232,1.0,0.7071823204419889,-0.6,0.35,-0.08970588235294108,0.007182320441988965,-0.6,15,4,False,False,False,False,True,False,True,False,True,True
standard,20,0.5396070182323456,183,68,115,0.7049180327868853,0.6029411764705882,0.20588235294117646,1.0,0.7941176470588235,0.0,0.0,1.0,0.19230769230769232,1.0,0.7071823204419889,-0.6,0.35,-0.09705882352941175,0.007182320441988965,-0.6,14,4,False,False,False,False,True,False,True,False,True,True
standard,20,0.5848278403282166,183,68,115,0.6994535519125683,0.5955882352941176,0.19117647058823528,1.0,0.8088235294117647,0.0,0.0,1.0,0.15384615384615385,1.0,0.7071823204419889,-0.6,0.35,-0.10441176470588232,0.007182320441988965,-0.6,13,4,False,False,False,False,True,False,True,False,True,True
standard,20,0.6479563117027283,183,68,115,0.6939890710382514,0.5882352941176471,0.17647058823529413,1.0,0.8235294117647058,0.0,0.0,1.0,0.15384615384615385,1.0,0.7071823204419889,-0.6,0.35,-0.11176470588235288,0.007182320441988965,-0.6,12,4,False,False,False,False,True,False,True,False,True,True
standard,20,0.7169064879417419,183,68,115,0.6885245901639344,0.5808823529411765,0.16176470588235295,1.0,0.8382352941176471,0.0,0.0,1.0,0.11538461538461539,1.0,0.7071823204419889,-0.6,0.35,-0.11911764705882344,0.007182320441988965,-0.6,11,4,False,False,False,False,True,False,True,False,True,True
standard,20,0.7708954215049744,183,68,115,0.6830601092896175,0.5735294117647058,0.14705882352941177,1.0,0.8529411764705882,0.0,0.0,1.0,0.11538461538461539,1.0,0.7071823204419889,-0.6,0.35,-0.1264705882352941,0.007182320441988965,-0.6,10,4,False,False,False,False,True,False,True,False,True,True
standard,20,0.8556801080703735,183,68,115,0.6775956284153005,0.5661764705882353,0.1323529411764706,1.0,0.8676470588235294,0.0,0.0,1.0,0.07692307692307693,1.0,0.7071823204419889,-0.6,0.35,-0.13382352941176467,0.007182320441988965,-0.6,9,4,False,False,False,False,True,False,True,False,True,True
standard,20,1.003435492515564,183,68,115,0.6721311475409836,0.5588235294117647,0.11764705882352941,1.0,0.8823529411764706,0.0,0.0,1.0,0.07142857142857142,1.0,0.7071823204419889,-0.6,0.35,-0.14117647058823524,0.007182320441988965,-0.6,8,4,False,False,False,False,True,False,True,False,True,True
standard,20,1.0799095630645752,183,68,115,0.6666666666666666,0.5514705882352942,0.10294117647058823,1.0,0.8970588235294118,0.0,0.0,1.0,0.038461538461538464,1.0,0.7071823204419889,-0.6,0.35,-0.1485294117647058,0.007182320441988965,-0.6,7,4,False,False,False,False,True,False,True,False,True,True
standard,20,1.1370176076889038,183,68,115,0.6612021857923497,0.5441176470588235,0.08823529411764706,1.0,0.9117647058823529,0.0,0.0,1.0,0.038461538461538464,1.0,0.7071823204419889,-0.6,0.35,-0.15588235294117647,0.007182320441988965,-0.6,6,4,False,False,False,False,True,False,True,False,True,True
standard,20,1.2342735528945923,183,68,115,0.6557377049180327,0.5367647058823529,0.07352941176470588,1.0,0.9264705882352942,0.0,0.0,1.0,0.038461538461538464,1.0,0.7071823204419889,-0.6,0.35,-0.16323529411764703,0.007182320441988965,-0.6,5,4,False,False,False,False,True,False,True,False,True,True
standard,20,1.3246207237243652,183,68,115,0.6502732240437158,0.5294117647058824,0.058823529411764705,1.0,0.9411764705882353,0.0,0.0,1.0,0.038461538461538464,1.0,0.7071823204419889,-0.6,0.35,-0.1705882352941176,0.007182320441988965,-0.6,4,4,False,False,False,False,True,False,True,False,True,True
standard,20,1.3823845982551575,183,68,115,0.644808743169399,0.5220588235294118,0.04411764705882353,1.0,0.9558823529411765,0.0,0.0,1.0,0.0,1.0,0.7071823204419889,-0.6,0.35,-0.17794117647058816,0.007182320441988965,-0.6,3,4,False,False,False,False,True,False,True,False,True,True
standard,20,1.4704375267028809,183,68,115,0.639344262295082,0.5147058823529411,0.029411764705882353,1.0,0.9705882352941176,0.0,0.0,1.0,0.0,1.0,0.7071823204419889,-0.6,0.35,-0.18529411764705883,0.007182320441988965,-0.6,2,4,False,False,False,False,True,False,True,False,True,True
standard,20,1.6183732151985168,183,68,115,0.6338797814207651,0.5073529411764706,0.014705882352941176,1.0,0.9852941176470589,0.0,0.0,1.0,0.0,1.0,0.7071823204419889,-0.6,0.35,-0.1926470588235294,0.007182320441988965,-0.6,1,4,False,False,False,False,True,False,True,False,True,True
standard,20,1.6865992446045877,183,68,115,0.6284153005464481,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.7071823204419889,-0.6,0.35,-0.19999999999999996,0.007182320441988965,-0.6,0,4,False,False,False,False,True,False,True,False,True,True
standard,21,-7.628661892991781,183,68,115,0.37158469945355194,0.5,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.6906077348066298,0.4,-0.65,-0.19999999999999996,-0.009392265193370108,-0.65,183,3,False,True,False,True,False,True,False,True,False,False
standard,21,-7.421655893325806,183,68,115,0.3770491803278688,0.5043478260869565,1.0,0.008695652173913044,0.0,0.991304347826087,1.0,0.0,1.0,0.0,0.6906077348066298,0.4,-0.65,-0.19565217391304346,-0.009392265193370108,-0.65,182,3,False,True,False,True,False,True,False,True,False,False
standard,21,-7.007440567016602,183,68,115,0.3825136612021858,0.508695652173913,1.0,0.017391304347826087,0.0,0.9826086956521739,1.0,0.0,1.0,0.0,0.6906077348066298,0.4,-0.65,-0.19130434782608696,-0.009392265193370108,-0.65,181,3,False,True,False,True,False,True,False,True,False,False
standard,21,-6.27208399772644,183,68,115,0.3879781420765027,0.5130434782608696,1.0,0.02608695652173913,0.0,0.9739130434782609,1.0,0.0,1.0,0.0,0.6906077348066298,0.4,-0.65,-0.18695652173913035,-0.009392265193370108,-0.65,180,3,False,True,False,True,False,True,False,True,False,False
standard,21,-5.69786810874939,183,68,115,0.39344262295081966,0.5173913043478261,1.0,0.034782608695652174,0.0,0.9652173913043478,1.0,0.0,1.0,0.0,0.6906077348066298,0.4,-0.65,-0.18260869565217386,-0.009392265193370108,-0.65,179,3,False,True,False,True,False,True,False,True,False,False
standard,21,-5.579244375228882,183,68,115,0.3989071038251366,0.5217391304347826,1.0,0.043478260869565216,0.0,0.9565217391304348,1.0,0.0,1.0,0.0,0.6906077348066298,0.4,-0.65,-0.17826086956521736,-0.009392265193370108,-0.65,178,3,False,True,False,True,False,True,False,True,False,False
standard,21,-5.463928461074829,183,68,115,0.40437158469945356,0.5260869565217391,1.0,0.05217391304347826,0.0,0.9478260869565217,1.0,0.0,1.0,0.0,0.6906077348066298,0.4,-0.65,-0.17391304347826086,-0.009392265193370108,-0.65,177,3,False,True,False,True,False,True,False,True,False,False
standard,21,-5.333643436431885,183,68,115,0.4098360655737705,0.5304347826086957,1.0,0.06086956521739131,0.0,0.9391304347826087,1.0,0.0,1.0,0.0,0.6906077348066298,0.4,-0.65,-0.16956521739130426,-0.009392265193370108,-0.65,176,3,False,True,False,True,False,True,False,True,False,False
standard,21,-5.10035514831543,183,68,115,0.40437158469945356,0.5230818414322251,0.9852941176470589,0.06086956521739131,0.014705882352941176,0.9391304347826087,0.9523809523809523,0.0,0.9642857142857143,0.0,0.6906077348066298,0.35238095238095235,-0.65,-0.17691815856777482,-0.009392265193370108,-0.65,175,3,False,False,False,True,False,True,False,True,False,False
standard,21,-4.811784267425537,183,68,115,0.4098360655737705,0.5274296675191816,0.9852941176470589,0.06956521739130435,0.014705882352941176,0.9304347826086956,0.9523809523809523,0.0,0.9642857142857143,0.0,0.6906077348066298,0.35238095238095235,-0.65,-0.17257033248081832,-0.009392265193370108,-0.65,174,3,False,False,False,True,False,True,False,True,False,False
standard,21,-4.471253156661987,183,68,115,0.41530054644808745,0.5317774936061381,0.9852941176470589,0.0782608695652174,0.014705882352941176,0.9217391304347826,0.9523809523809523,0.0,0.9642857142857143,0.0,0.6906077348066298,0.35238095238095235,-0.65,-0.16822250639386183,-0.009392265193370108,-0.65,173,3,False,False,False,True,False,True,False,True,False,False
standard,21,-4.2471184730529785,183,68,115,0.4207650273224044,0.5361253196930946,0.9852941176470589,0.08695652173913043,0.014705882352941176,0.9130434782608695,0.9523809523809523,0.0,0.9642857142857143,0.0,0.6906077348066298,0.35238095238095235,-0.65,-0.16387468030690533,-0.009392265193370108,-0.65,172,3,False,False,False,True,False,True,False,True,False,False
standard,21,-4.215983867645264,183,68,115,0.41530054644808745,0.5287723785166241,0.9705882352941176,0.08695652173913043,0.029411764705882353,0.9130434782608695,0.9047619047619048,0.0,0.9615384615384616,0.0,0.6906077348066298,0.3047619047619048,-0.65,-0.1712276214833759,-0.009392265193370108,-0.65,171,3,False,False,False,True,False,True,False,True,False,False
standard,21,-4.1577794551849365,183,68,115,0.4207650273224044,0.5331202046035806,0.9705882352941176,0.09565217391304348,0.029411764705882353,0.9043478260869565,0.9047619047619048,0.0,0.9615384615384616,0.0,0.6906077348066298,0.3047619047619048,-0.65,-0.1668797953964194,-0.009392265193370108,-0.65,170,3,False,False,False,True,False,True,False,True,False,False
standard,21,-4.098989009857178,183,68,115,0.4262295081967213,0.5374680306905371,0.9705882352941176,0.10434782608695652,0.029411764705882353,0.8956521739130435,0.9047619047619048,0.0,0.9615384615384616,0.0,0.6906077348066298,0.3047619047619048,-0.65,-0.1625319693094629,-0.009392265193370108,-0.65,169,3,False,False,False,True,False,True,False,True,False,False
standard,21,-4.011172294616699,183,68,115,0.43169398907103823,0.5418158567774936,0.9705882352941176,0.11304347826086956,0.029411764705882353,0.8869565217391304,0.9047619047619048,0.0,0.9615384615384616,0.0,0.6906077348066298,0.3047619047619048,-0.65,-0.1581841432225064,-0.009392265193370108,-0.65,168,3,False,False,False,True,False,True,False,True,False,False
standard,21,-3.7426815032958984,183,68,115,0.4371584699453552,0.5461636828644502,0.9705882352941176,0.12173913043478261,0.029411764705882353,0.8782608695652174,0.9047619047619048,0.0,0.9615384615384616,0.0,0.6906077348066298,0.3047619047619048,-0.65,-0.1538363171355498,-0.009392265193370108,-0.65,167,3,False,False,False,True,False,True,False,True,False,False
standard,21,-3.46794331073761,183,68,115,0.4426229508196721,0.5505115089514067,0.9705882352941176,0.13043478260869565,0.029411764705882353,0.8695652173913043,0.9047619047619048,0.0,0.9615384615384616,0.0,0.6906077348066298,0.3047619047619048,-0.65,-0.1494884910485933,-0.009392265193370108,-0.65,166,3,False,False,False,True,False,True,False,True,False,False
standard,21,-3.290724039077759,183,68,115,0.44808743169398907,0.5548593350383632,0.9705882352941176,0.1391304347826087,0.029411764705882353,0.8608695652173913,0.9047619047619048,0.0,0.9615384615384616,0.03125,0.6906077348066298,0.3047619047619048,-0.65,-0.1451406649616368,-0.009392265193370108,-0.65,165,3,False,False,False,True,False,True,False,True,False,False
standard,21,-3.064066767692566,183,68,115,0.453551912568306,0.5592071611253197,0.9705882352941176,0.14782608695652175,0.029411764705882353,0.8521739130434782,0.9047619047619048,0.0,0.9615384615384616,0.03125,0.6906077348066298,0.3047619047619048,-0.65,-0.1407928388746803,-0.009392265193370108,-0.65,164,3,False,False,False,True,False,True,False,True,False,False
standard,21,-2.89417564868927,183,68,115,0.45901639344262296,0.5635549872122763,0.9705882352941176,0.1565217391304348,0.029411764705882353,0.8434782608695652,0.9047619047619048,0.0,0.9615384615384616,0.0625,0.6906077348066298,0.3047619047619048,-0.65,-0.1364450127877237,-0.009392265193370108,-0.65,163,3,False,False,False,True,False,True,False,True,False,False
standard,21,-2.832348108291626,183,68,115,0.4644808743169399,0.5679028132992328,0.9705882352941176,0.16521739130434782,0.029411764705882353,0.8347826086956521,0.9047619047619048,0.0,0.9615384615384616,0.0625,0.6906077348066298,0.3047619047619048,-0.65,-0.1320971867007672,-0.009392265193370108,-0.65,162,3,False,False,False,True,False,True,False,True,False,False
standard,21,-2.6629557609558105,183,68,115,0.46994535519125685,0.5722506393861893,0.9705882352941176,0.17391304347826086,0.029411764705882353,0.8260869565217391,0.9047619047619048,0.0,0.9615384615384616,0.09375,0.6906077348066298,0.3047619047619048,-0.65,-0.1277493606138107,-0.009392265193370108,-0.65,161,3,False,False,False,True,False,True,False,True,False,False
standard,21,-2.464877963066101,183,68,115,0.47540983606557374,0.5765984654731457,0.9705882352941176,0.1826086956521739,0.029411764705882353,0.8173913043478261,0.9047619047619048,0.0,0.9615384615384616,0.09375,0.6906077348066298,0.3047619047619048,-0.65,-0.1234015345268542,-0.009392265193370108,-0.65,160,3,False,False,False,True,False,True,False,True,False,False
standard,21,-2.3431438207626343,183,68,115,0.4808743169398907,0.5809462915601022,0.9705882352941176,0.19130434782608696,0.029411764705882353,0.808695652173913,0.9047619047619048,0.0,0.9615384615384616,0.09375,0.6906077348066298,0.3047619047619048,-0.65,-0.11905370843989771,-0.009392265193370108,-0.65,159,3,False,False,False,True,False,True,False,True,False,False
standard,21,-2.1756757497787476,183,68,115,0.48633879781420764,0.5852941176470589,0.9705882352941176,0.2,0.029411764705882353,0.8,0.9047619047619048,0.0,0.9615384615384616,0.125,0.6906077348066298,0.3047619047619048,-0.65,-0.1147058823529411,-0.009392265193370108,-0.65,158,3,False,False,False,True,False,True,False,True,False,False
standard,21,-1.9859358072280884,183,68,115,0.4918032786885246,0.5896419437340154,0.9705882352941176,0.20869565217391303,0.029411764705882353,0.7913043478260869,0.9047619047619048,0.0,0.9615384615384616,0.15625,0.6906077348066298,0.3047619047619048,-0.65,-0.1103580562659846,-0.009392265193370108,-0.65,157,3,False,False,False,True,False,True,False,True,False,False
standard,21,-1.820460021495819,183,68,115,0.4972677595628415,0.5939897698209718,0.9705882352941176,0.21739130434782608,0.029411764705882353,0.782608695652174,0.9047619047619048,0.0,0.9615384615384616,0.15625,0.6906077348066298,0.3047619047619048,-0.65,-0.10601023017902811,-0.009392265193370108,-0.65,156,3,False,False,False,True,False,True,False,True,False,False
