absolute_loss,centered_loss,epoch,loss,method,train_seed,validation_absolute_mae,validation_centered_mae,validation_score
0.0639292299747467,0.005148655269294977,50,0.06907788664102554,mean_return,17,0.8378023502865514,0.0816175014560448,0.9194198517425962
0.06161821261048317,0.005087473429739475,51,0.06670568883419037,mean_return,17,0.8418762320384603,0.08215852798518228,0.9240347600236426
0.05915847048163414,0.004931341856718063,52,0.0640898123383522,mean_return,17,0.8409084250419349,0.08284685407697777,0.9237552791189126
0.05667474493384361,0.004829284269362688,53,0.06150402873754501,mean_return,17,0.8426136841817699,0.08343700665762924,0.9260506908393991
0.054303254932165146,0.004830530844628811,54,0.05913378670811653,mean_return,17,0.8413260000521621,0.08389138206234938,0.9252173821145114
0.052073098719120026,0.0048604547046124935,55,0.05693355202674866,mean_return,17,0.841789390048039,0.08417384537597435,0.9259632354240134
0.04993242397904396,0.004843763541430235,56,0.05477618798613548,mean_return,17,0.8394318713464266,0.0842955270464849,0.9237273983929115
0.047964390367269516,0.004733588546514511,57,0.05269797891378403,mean_return,17,0.8406120703576525,0.08426620308770578,0.9248782734453583
0.04631761461496353,0.0046414826065301895,58,0.05095909535884857,mean_return,17,0.8367499345339175,0.08434132876337502,0.9210912632972925
0.045272599905729294,0.004608904477208853,59,0.049881502985954285,mean_return,17,0.8406487247957896,0.08433071783836744,0.924979442634157
0.045220471918582916,0.004605821333825588,60,0.04982629418373108,mean_return,17,0.8351318756410138,0.08428176734275009,0.9194136429837638
0.046692077070474625,0.004569538403302431,61,0.05126161500811577,mean_return,17,0.8433710751881056,0.08391545159231556,0.9272865267804211
0.04847356677055359,0.0044682142324745655,62,0.05294178053736687,mean_return,17,0.8341321858564485,0.08401125918155042,0.9181434450379989
0.04591120406985283,0.004393974784761667,63,0.05030518025159836,mean_return,17,0.8366361824782959,0.08401476009274474,0.9206509425710406
0.03882300481200218,0.0043896399438381195,64,0.0432126447558403,mean_return,17,0.8354696094625346,0.08407115844520899,0.9195407679077435
0.03653555363416672,0.004378740210086107,65,0.04091429337859154,mean_return,17,0.8337142127834324,0.08415022698383552,0.917864439767268
0.039585500955581665,0.004309238400310278,66,0.04389473795890808,mean_return,17,0.8415382961235236,0.08412520006182844,0.925663496185352
0.03912291303277016,0.004274062346667051,67,0.043396975845098495,mean_return,17,0.8357100240768967,0.08426732276688367,0.9199773468437803
0.03388991206884384,0.004210775718092918,68,0.03810068964958191,mean_return,17,0.8374911325501376,0.08443497252411661,0.9219261050742542
0.03191685676574707,0.004192664287984371,69,0.036109521985054016,mean_return,17,0.8442242941971528,0.0846797515397227,0.9289040457368756
0.034179043024778366,0.004158242139965296,70,0.038337286561727524,mean_return,17,0.8389464562302401,0.08517280946145532,0.9241192656916954
0.03383859246969223,0.004104204475879669,71,0.0379427969455719,mean_return,17,0.8437022297461984,0.08560077084845027,0.9293030005946487
0.029870575293898582,0.004044501576572657,72,0.03391507640480995,mean_return,17,0.8425680039250639,0.08613765140054075,0.9287056553256047
0.028207877650856972,0.004006832372397184,73,0.032214708626270294,mean_return,17,0.8398756276607486,0.08668220946108705,0.9265578371218357
0.029763616621494293,0.0039694346487522125,74,0.033733051270246506,mean_return,17,0.8495296107445826,0.08702505889978158,0.9365546696443642
0.02988867461681366,0.003943523392081261,75,0.03383219987154007,mean_return,17,0.8400020125962105,0.08746085395832648,0.927462866554537
0.027243901044130325,0.0038795561995357275,76,0.031123457476496696,mean_return,17,0.8431871385387656,0.08785281209708008,0.9310399506358457
0.02521096169948578,0.0038443272933363914,77,0.029055289924144745,mean_return,17,0.847010318304905,0.08832479106313203,0.9353351093680371
0.02572251670062542,0.0038192030042409897,78,0.02954171970486641,mean_return,17,0.8384262687984362,0.08881564637076633,0.9272419151692025
0.02656947262585163,0.0037836304400116205,79,0.030353102833032608,mean_return,17,0.8478246996545193,0.08894692237516212,0.9367716220296814
0.025510452687740326,0.0037418196443468332,80,0.029252272099256516,mean_return,17,0.8394728289453786,0.08918829438156511,0.9286611233269437
0.023431483656167984,0.003697747364640236,81,0.02712923102080822,mean_return,17,0.8401964968887816,0.08927499858102099,0.9294714954698026
0.02243528887629509,0.0036682893987745047,82,0.026103578507900238,mean_return,17,0.8438926936046018,0.08933512239291941,0.9332278159975212
0.022850876674056053,0.0036383883561939,83,0.026489265263080597,mean_return,17,0.8363835167161013,0.08956249177521901,0.9259460084913204
0.02332662045955658,0.0035906974226236343,84,0.026917317882180214,mean_return,17,0.8447707405042616,0.08958695324393115,0.9343576937481928
0.0227357130497694,0.003557114163413644,85,0.0262928269803524,mean_return,17,0.8371724465434004,0.08993467078639861,0.927107117329799
0.021367475390434265,0.003522478509694338,86,0.024889953434467316,mean_return,17,0.8406375657689419,0.09006948036355089,0.9307070461324928
0.02020414173603058,0.003492377232760191,87,0.023696519434452057,mean_return,17,0.8410494760394815,0.09014123067090538,0.931190706710387
0.01985148899257183,0.0034551131539046764,88,0.023306602612137794,mean_return,17,0.8373368832194555,0.09024176500058946,0.927578648220045
0.02008822187781334,0.0034174120519310236,89,0.02350563369691372,mean_return,17,0.8449701219898094,0.0902076653090179,0.9351777872988273
0.02035004273056984,0.0033922523725777864,90,0.023742295801639557,mean_return,17,0.8369318308562963,0.09059996231147895,0.9275317931677752
1.0206109285354614,0.015127221122384071,0,1.0357381105422974,risk_constraint,17,0.950631810669332,0.253594319998106,1.204226130667438
1.0430819988250732,0.09717153757810593,1,1.1402535438537598,risk_constraint,17,0.9466790597542623,0.0666465685437975,1.0133256282980598
0.9113423824310303,0.012919499538838863,2,0.9242618680000305,risk_constraint,17,0.9481425883675241,0.19349538580792436,1.1416379741754485
0.8823145031929016,0.033927373588085175,3,0.9162418842315674,risk_constraint,17,0.9370618218262293,0.2287036280736376,1.1657654498998669
0.8504534959793091,0.04723228141665459,4,0.8976857662200928,risk_constraint,17,0.9153929151894081,0.16059163473229232,1.0759845499217005
0.7852190136909485,0.025489527732133865,5,0.8107085227966309,risk_constraint,17,0.8975552493417606,0.06975339373392479,0.9673086430756853
0.7201601266860962,0.009504668414592743,6,0.7296648025512695,risk_constraint,17,0.8890736483923729,0.07710029047266077,0.9661739388650337
0.6686729788780212,0.011362651363015175,7,0.6800356507301331,risk_constraint,17,0.8905330823559102,0.11182192564756979,1.00235500800348
0.6290138363838196,0.018814770504832268,8,0.6478285789489746,risk_constraint,17,0.8892547178284889,0.12045090861745648,1.0097056264459454
0.5900458693504333,0.020810618996620178,9,0.6108564734458923,risk_constraint,17,0.876553483088133,0.1101115307546456,0.9866650138427786
0.538274884223938,0.01728403940796852,10,0.5555589199066162,risk_constraint,17,0.8569007271772863,0.09063949417975266,0.947540221357039
0.48175761103630066,0.012379665859043598,11,0.4941372871398926,risk_constraint,17,0.8478447776094616,0.07241932276347442,0.920264100372936
0.43786653876304626,0.009002896957099438,12,0.446869432926178,risk_constraint,17,0.8485119112274346,0.0629618218399288,0.9114737330673635
0.4005436301231384,0.008764347061514854,13,0.40930798649787903,risk_constraint,17,0.8473545764952521,0.0768637758128448,0.9242183523080969
0.3640197217464447,0.011749961413443089,14,0.3757696747779846,risk_constraint,17,0.8495587259344679,0.09520639565939451,0.9447651215938624
0.33550575375556946,0.01469387672841549,15,0.3501996397972107,risk_constraint,17,0.8528482044811807,0.0940957105053601,0.9469439149865408
0.30475443601608276,0.01409982331097126,16,0.31885427236557007,risk_constraint,17,0.8692863677626397,0.07951252756428852,0.9487988953269282
0.27726268768310547,0.011185664683580399,17,0.28844836354255676,risk_constraint,17,0.8738580940733567,0.06621762741318461,0.9400757214865413
0.25413307547569275,0.008767884224653244,18,0.2629009485244751,risk_constraint,17,0.8628474439689151,0.06032721416939677,0.9231746581383119
0.23220306634902954,0.0076344432309269905,19,0.23983751237392426,risk_constraint,17,0.8586716589547966,0.05898819267472501,0.9176598516295216
0.2202482372522354,0.007622535806149244,20,0.22787077724933624,risk_constraint,17,0.8679122643712696,0.06310209868756861,0.9310143630588381
0.20790737867355347,0.008692722767591476,21,0.21660010516643524,risk_constraint,17,0.8761331218823876,0.07000286886496652,0.9461359907473541
0.20289389789104462,0.009863636456429958,22,0.21275752782821655,risk_constraint,17,0.8633805661791094,0.06993175286678037,0.9333123190458897
0.19480730593204498,0.009972304105758667,23,0.20477961003780365,risk_constraint,17,0.8507263784736075,0.06569136845314895,0.9164177469267565
0.19035421311855316,0.009303114376962185,24,0.19965732097625732,risk_constraint,17,0.8552424777585363,0.06116113753425726,0.9164036152927936
0.1808733344078064,0.008389047347009182,25,0.18926237523555756,risk_constraint,17,0.856245316840835,0.059817229859059434,0.9160625466998945
0.17341533303260803,0.007471165154129267,26,0.18088649213314056,risk_constraint,17,0.8419532201977521,0.06176757443930918,0.9037207946370612
0.16226281225681305,0.007028141524642706,27,0.1692909598350525,risk_constraint,17,0.8359898085331662,0.0671406766389283,0.9031304851720945
0.1526074856519699,0.0071884342469275,28,0.15979592502117157,risk_constraint,17,0.840533553891781,0.07100967919778162,0.9115432330895625
0.1416357010602951,0.00750215956941247,29,0.14913785457611084,risk_constraint,17,0.8364320577642761,0.07264950100146701,0.9090815587657431
0.13184039294719696,0.007701852824538946,30,0.13954225182533264,risk_constraint,17,0.8218074589887872,0.07191564539604055,0.8937231043848277
0.12290554493665695,0.0076084136962890625,31,0.1305139660835266,risk_constraint,17,0.8187360082779327,0.06771145322092666,0.8864474614988593
0.11510033905506134,0.007088750135153532,32,0.12218908965587616,risk_constraint,17,0.8217796623889443,0.06138624601905038,0.8831659084079947
0.11013288050889969,0.006553479004651308,33,0.11668635904788971,risk_constraint,17,0.8163418474723684,0.05812947646793598,0.8744713239403044
0.10558296740055084,0.006374766584485769,34,0.11195773631334305,risk_constraint,17,0.8086116714061173,0.06108956566327145,0.8697012370693888
0.10374703258275986,0.0065062688663601875,35,0.11025330424308777,risk_constraint,17,0.8092274316307088,0.06591482537848077,0.8751422570091896
0.10103393346071243,0.006821120623499155,36,0.10785505175590515,risk_constraint,17,0.8075364749076656,0.06833048943749205,0.8758669643451577
0.09910737723112106,0.006981398910284042,37,0.10608877241611481,risk_constraint,17,0.7953809617550841,0.06732561233250933,0.8627065740875934
0.09598053246736526,0.006775761488825083,38,0.10275629162788391,risk_constraint,17,0.7902790248159574,0.06439052478921958,0.8546695496051769
0.09234443306922913,0.006431319750845432,39,0.09877575188875198,risk_constraint,17,0.791788827537628,0.06111783504896521,0.8529066625865932
0.08878776431083679,0.00614685844630003,40,0.0949346199631691,risk_constraint,17,0.7817691249491027,0.05976692283356362,0.8415360477826663
0.0846441313624382,0.0060655539855360985,41,0.09070968627929688,risk_constraint,17,0.7725124225360368,0.06115635198638655,0.8336687745224234
0.08137430250644684,0.006168882362544537,42,0.08754318207502365,risk_constraint,17,0.7743727651593451,0.06230710077638542,0.8366798659357305
0.07765033096075058,0.006206326652318239,43,0.08385665714740753,risk_constraint,17,0.769935930580728,0.06220863975682671,0.8321445703375546
0.07396917045116425,0.006101429928094149,44,0.0800705999135971,risk_constraint,17,0.765194522391348,0.061751238123040154,0.8269457605143882
0.07065696269273758,0.005884007550776005,45,0.07654096931219101,risk_constraint,17,0.7694659760802525,0.06171758960744099,0.8311835656876935
0.06710679084062576,0.005688127130270004,46,0.07279491424560547,risk_constraint,17,0.7714275822157229,0.06232461931494165,0.8337522015306645
0.06422395259141922,0.005662814248353243,47,0.06988676637411118,risk_constraint,17,0.7704465508217949,0.06371280282153492,0.8341593536433298
0.06188436970114708,0.005734765902161598,48,0.06761913746595383,risk_constraint,17,0.7788635726673313,0.06500173124081006,0.8438653039081414
0.059373654425144196,0.005763004533946514,49,0.06513665616512299,risk_constraint,17,0.7812312357953941,0.06472085788886048,0.8459520936842546
0.05705428496003151,0.0056501831859350204,50,0.06270446628332138,risk_constraint,17,0.780549918892585,0.06436579628295266,0.8449157151755377
0.05502953380346298,0.005474559031426907,51,0.06050409376621246,risk_constraint,17,0.7873112206661962,0.06422015292412932,0.8515313735903255
0.05289793759584427,0.005368930287659168,52,0.05826686695218086,risk_constraint,17,0.7840820151604689,0.06424803578053383,0.8483300509410028
0.05064114183187485,0.005374470259994268,53,0.056015610694885254,risk_constraint,17,0.7838102866953676,0.06450936948429456,0.8483196561796621
0.04846349358558655,0.00539232837036252,54,0.05385582149028778,risk_constraint,17,0.7854396410115916,0.06473484921056413,0.8501744902221557
0.04632055014371872,0.005322438199073076,55,0.05164298787713051,risk_constraint,17,0.7783215381247445,0.06517598048898181,0.8434975186137262
0.044104140251874924,0.005206683184951544,56,0.049310822039842606,risk_constraint,17,0.780385058924853,0.06575879070699364,0.8461438496318466
0.04197469353675842,0.005119356792420149,57,0.04709405079483986,risk_constraint,17,0.7747354469405247,0.06673654435157608,0.8414719912921007
0.04011916741728783,0.0051172575913369656,58,0.04523642361164093,risk_constraint,17,0.772983961789421,0.06759496373431444,0.8405789255237354
0.038547925651073456,0.005117788445204496,59,0.04366571456193924,risk_constraint,17,0.7732434468966725,0.0677880651151389,0.8410315120118114
0.03712443262338638,0.00504833972081542,60,0.04217277094721794,risk_constraint,17,0.7672785722531476,0.06753513973484143,0.834813711987989
0.03577195107936859,0.004944469314068556,61,0.040716420859098434,risk_constraint,17,0.7724319096465379,0.06753941028029947,0.8399713199268373
0.03448713943362236,0.004890549927949905,62,0.039377689361572266,risk_constraint,17,0.7653332432382665,0.06779066887938948,0.8331239121176559
0.03323883190751076,0.004892338532954454,63,0.038131169974803925,risk_constraint,17,0.7745371431051145,0.06827579946081352,0.842812942565928
0.03201381862163544,0.00484382314607501,64,0.036857642233371735,risk_constraint,17,0.7659436420255898,0.06880545534113999,0.8347490973667299
0.030843155458569527,0.004769085440784693,65,0.03561224043369293,risk_constraint,17,0.7793420682587229,0.06973913188267998,0.8490812001414029
0.02996070310473442,0.0046965316869318485,66,0.03465723618865013,risk_constraint,17,0.7648837873559896,0.07056177255100556,0.8354455599069952
0.02959907427430153,0.004678194411098957,67,0.03427726775407791,risk_constraint,17,0.7866857844849451,0.07143243782855145,0.8581182223134965
0.03007422387599945,0.0046484037302434444,68,0.03472262620925903,risk_constraint,17,0.7616319623354283,0.07141749853032138,0.8330494608657497
0.03133947029709816,0.004579771775752306,69,0.03591924160718918,risk_constraint,17,0.791025423140242,0.07180755239375566,0.8628329755339977
0.031801607459783554,0.00450925063341856,70,0.03631085902452469,risk_constraint,17,0.7627756465438913,0.07169098257014968,0.834466629114041
0.028556836768984795,0.004498051479458809,71,0.033054888248443604,risk_constraint,17,0.7769848117311368,0.07222315511251241,0.8492079668436492
0.02374907024204731,0.004451407119631767,72,0.028200477361679077,risk_constraint,17,0.7743700945885418,0.0727014900299165,0.8470715846184582
0.02253844402730465,0.004396398551762104,73,0.026934843510389328,risk_constraint,17,0.763122032600125,0.07332183707402573,0.8364438696741507
0.024697910994291306,0.004349249880760908,74,0.0290471613407135,risk_constraint,17,0.7809172906628954,0.07431659679170942,0.8552338874546048
0.025584785267710686,0.00431118393316865,75,0.029895968735218048,risk_constraint,17,0.7628829683110361,0.07457618506857404,0.8374591533796101
0.02270491048693657,0.004282502457499504,76,0.026987412944436073,risk_constraint,17,0.7706708906084055,0.0749092334925376,0.8455801241009432
0.019667018204927444,0.004229959100484848,77,0.023896977305412292,risk_constraint,17,0.7730855060582351,0.07498033934289296,0.8480658454011281
0.019957788288593292,0.00417965417727828,78,0.02413744293153286,risk_constraint,17,0.7606526357770733,0.0748819814929473,0.8355346172700207
0.021588269621133804,0.004157140385359526,79,0.025745410472154617,risk_constraint,17,0.7760794114462176,0.0753608846888757,0.8514402961350933
0.021093908697366714,0.004110465757548809,80,0.025204375386238098,risk_constraint,17,0.7626751610320897,0.07568853615816337,0.838363697190253
0.018515801057219505,0.004073535092175007,81,0.022589337080717087,risk_constraint,17,0.7662730355391635,0.07638052181374451,0.842653557352908
0.01711546815931797,0.004029280971735716,82,0.021144749596714973,risk_constraint,17,0.7714517029356347,0.07708021136420147,0.8485319142998362
0.01789049431681633,0.00399733055382967,83,0.021887823939323425,risk_constraint,17,0.7584677519946149,0.07730921238775565,0.8357769643823706
0.018741674721240997,0.003964449744671583,84,0.022706124931573868,risk_constraint,17,0.7716489869140505,0.07767037199431653,0.849319358908367
0.017942488193511963,0.003916592337191105,85,0.021859079599380493,risk_constraint,17,0.7600299665710178,0.07763013077131323,0.837660097342331
0.016161026433110237,0.0038852659054100513,86,0.020046291872859,risk_constraint,17,0.7622584758780485,0.07792259294602659,0.8401810688240751
0.015281512401998043,0.003852738067507744,87,0.019134249538183212,risk_constraint,17,0.7666344363284788,0.07842266789959611,0.8450571042280749
0.0157130379229784,0.0038125584833323956,88,0.019525596871972084,risk_constraint,17,0.7561646070834187,0.07895488272458714,0.8351194898080059
0.01635567657649517,0.0037794080562889576,89,0.02013508416712284,risk_constraint,17,0.7689726825863824,0.08005293382928627,0.8490256164156686
0.016192801296710968,0.003743731416761875,90,0.01993653178215027,risk_constraint,17,0.7571123772706227,0.08038579790099046,0.8374981751716132
0.015145943500101566,0.0037150599528104067,91,0.01886100322008133,risk_constraint,17,0.7643469461375835,0.08069282897811,0.8450397751156935
0.014058324508368969,0.003676400985568762,92,0.017734725028276443,risk_constraint,17,0.762724164233102,0.08068575763135352,0.8434099218644555
0.013622073456645012,0.003643869422376156,93,0.017265941947698593,risk_constraint,17,0.7583046949581536,0.08079315719853433,0.8390978521566879
0.013832803815603256,0.003616348374634981,94,0.01744915172457695,risk_constraint,17,0.7674806926903611,0.08146006756422992,0.8489407602545911
0.9874066114425659,0.01219896413385868,0,0.9996055960655212,mean_return,18,1.0436383912940084,0.29460403199009605,1.3382424232841044
1.0163295269012451,0.07560162991285324,1,1.0919311046600342,mean_return,18,1.015368633426049,0.09105854774052814,1.1064271811665771
0.9012451767921448,0.009764653630554676,2,0.9110098481178284,mean_return,18,0.9803438919048549,0.14098212116185513,1.12132601306671
0.8617390990257263,0.0293043851852417,3,0.891043484210968,mean_return,18,0.9471009998660932,0.1461224641588016,1.0932234640248948
0.8334107995033264,0.03197202458977699,4,0.8653828501701355,mean_return,18,0.934118336129283,0.10585032014326103,1.039968656272544
0.7817052602767944,0.015715966001152992,5,0.7974212169647217,mean_return,18,0.9382544044748756,0.08164887798987104,1.0199032824647467
0.7111107110977173,0.009156309999525547,6,0.7202669978141785,mean_return,18,0.956560639510343,0.09857617096003768,1.0551368104703807
0.6497418880462646,0.011573219671845436,7,0.6613150835037231,mean_return,18,0.9768024487325825,0.11469863187724302,1.0915010806098255
0.6178488731384277,0.01449805311858654,8,0.6323469281196594,mean_return,18,0.9799853659369963,0.11973823436839427,1.0997236003053905
0.5764756202697754,0.01577889733016491,9,0.5922545194625854,mean_return,18,0.9557524485474322,0.11810617489273474,1.073858623440167
0.5062259435653687,0.016032589599490166,10,0.5222585201263428,mean_return,18,0.9331669721879587,0.1109674880554141,1.0441344602433729
0.4497194290161133,0.015155822038650513,11,0.4648752510547638,mean_return,18,0.9241308642063356,0.09669645110658506,1.0208273153129206
0.41473427414894104,0.012836458161473274,12,0.42757073044776917,mean_return,18,0.9197943059234294,0.09134361504823023,1.0111379209716596
0.3662162125110626,0.012475330382585526,13,0.37869155406951904,mean_return,18,0.924916049181398,0.0973029771292938,1.0222190263106918
0.3351520001888275,0.016131732612848282,14,0.3512837290763855,mean_return,18,0.929370209501566,0.10472755955111948,1.0340977690526856
0.3161647319793701,0.01803390122950077,15,0.33419862389564514,mean_return,18,0.924427598581278,0.09815793944922135,1.0225855380304993
0.28452298045158386,0.015158764086663723,16,0.29968175292015076,mean_return,18,0.9265969234030572,0.0870998125398443,1.0136967359429014
0.275569349527359,0.011404111050069332,17,0.2869734466075897,mean_return,18,0.9260714203020113,0.08213988129520888,1.0082113015972203
0.25455859303474426,0.009055325761437416,18,0.26361390948295593,mean_return,18,0.9275862074180522,0.07894757185032573,1.006533779268378
0.24382467567920685,0.007738878950476646,19,0.25156354904174805,mean_return,18,0.9295211151048215,0.07940956352307266,1.0089306786278942
0.2373834252357483,0.007714562583714724,20,0.24509799480438232,mean_return,18,0.9339421790557806,0.08199346384989772,1.0159356429056783
0.22264569997787476,0.00875807087868452,21,0.23140376806259155,mean_return,18,0.9382637273095253,0.0837276815472851,1.0219914088568105
0.2195751816034317,0.009514299221336842,22,0.22908948361873627,mean_return,18,0.9311776891242316,0.08152105824219003,1.0126987473664215
0.2011290192604065,0.009661031886935234,23,0.21079005300998688,mean_return,18,0.9239042848255707,0.07811927999242001,1.0020235648179907
0.19541950523853302,0.009337203577160835,24,0.2047567069530487,mean_return,18,0.9191205693431824,0.07549741162025475,0.9946179809634372
0.1776966154575348,0.008762752637267113,25,0.18645936250686646,mean_return,18,0.9157724877222815,0.07666395605714907,0.9924364437794305
0.1718267798423767,0.008642860688269138,26,0.18046964704990387,mean_return,18,0.9049250674878077,0.08103675621864559,0.9859618237064532
0.15869151055812836,0.00890850368887186,27,0.16760002076625824,mean_return,18,0.9027041139223136,0.08389691288644248,0.9866010268087562
0.15366610884666443,0.009030520915985107,28,0.16269662976264954,mean_return,18,0.8972846421531043,0.08495609672716072,0.9822407388802651
0.14439757168293,0.008844511583447456,29,0.1532420814037323,mean_return,18,0.8887002711343829,0.08312536309290908,0.971825634227292
0.13864418864250183,0.00818096473813057,30,0.1468251496553421,mean_return,18,0.8862581722555289,0.07956227265696385,0.9658204449124927
