accuracy,balanced_accuracy,best_epoch,best_validation_score,count,engage_count,engage_recall,false_noop_rate,label_mean,label_scale,method,noop_count,noop_recall,parameter_count,test_inference_seconds,train_seed,wasteful_engage_rate
0.543859649122807,0.4444444444444444,40,0.9098971977381967,57,3,0.3333333333333333,0.6666666666666666,-19.66514015197754,16.1096134185791,mean_return,54,0.5555555555555556,77186,0.0003756999999495747,17,0.4444444444444444
0.7543859649122807,0.39814814814814814,44,0.8269457605143882,57,3,0.0,1.0,-33.92168426513672,19.443754196166992,risk_constraint,54,0.7962962962962963,77186,0.00037070000007588533,17,0.2037037037037037
0.45614035087719296,0.39814814814814814,76,0.9403959398332463,57,3,0.3333333333333333,0.6666666666666666,-19.66514015197754,16.1096134185791,mean_return,54,0.46296296296296297,77186,0.0005962000000181433,18,0.5370370370370371
0.5263157894736842,0.43518518518518523,83,0.8288328215305176,57,3,0.3333333333333333,0.6666666666666666,-33.92168426513672,19.443754196166992,risk_constraint,54,0.5370370370370371,77186,0.0003865999997287872,18,0.46296296296296297
0.5614035087719298,0.6111111111111112,50,0.9331636003042882,57,3,0.6666666666666666,0.3333333333333333,-19.66514015197754,16.1096134185791,mean_return,54,0.5555555555555556,77186,0.0008781999999882828,19,0.4444444444444444
0.5263157894736842,0.43518518518518523,48,0.8434728839088276,57,3,0.3333333333333333,0.6666666666666666,-33.92168426513672,19.443754196166992,risk_constraint,54,0.5370370370370371,77186,0.0007190000001173757,19,0.46296296296296297
