absolute_loss,bce,centered_loss,epoch,loss,margin,method,train_seed,validation_absolute_mae,validation_balanced_accuracy,validation_centered_mae,validation_false_noop_rate,validation_score,validation_wasteful_engage_rate
0.28796905279159546,,0.005584210157394409,31,0.29355326294898987,,risk_regression,20,0.5914279211172471,,0.07812678887321968,,0.6695547099904667,
0.28035643696784973,,0.005570625886321068,32,0.28592705726623535,,risk_regression,20,0.5953988549496435,,0.07810177407419483,,0.6735006290238383,
0.2742074131965637,,0.005506784189492464,33,0.2797141969203949,,risk_regression,20,0.5860052271133394,,0.07655215044213265,,0.6625573775554721,
0.266679048538208,,0.005415579304099083,34,0.27209463715553284,,risk_regression,20,0.5825301260075545,,0.0755929981886615,,0.658123124196216,
0.25872260332107544,,0.005364481825381517,35,0.26408708095550537,,risk_regression,20,0.5898441152831795,,0.0755483824247534,,0.6653924977079329,
0.2514178156852722,,0.005317613948136568,36,0.2567354440689087,,risk_regression,20,0.5816253715479927,,0.0753891993733766,,0.6570145709213693,
0.24257606267929077,,0.0052797733806073666,37,0.24785584211349487,,risk_regression,20,0.5692072192200027,,0.07539274447856745,,0.6445999636985702,
0.23688434064388275,,0.005242048297077417,38,0.24212639033794403,,risk_regression,20,0.5655155826418293,,0.07639030688436815,,0.6419058895261975,
0.2287711799144745,,0.005201232153922319,39,0.23397241532802582,,risk_regression,20,0.5665680975330771,,0.07729514186366922,,0.6438632393967464,
0.22541658580303192,,0.005193646531552076,40,0.23061023652553558,,risk_regression,20,0.5580209703615742,,0.07672639292142741,,0.6347473632830016,
0.21841488778591156,,0.005159224383533001,41,0.22357411682605743,,risk_regression,20,0.5545051799475041,,0.07562850068373672,,0.6301336806312409,
0.2159610092639923,,0.0051313769072294235,42,0.22109238803386688,,risk_regression,20,0.5548578765357935,,0.07542938878827984,,0.6302872653240734,
0.2099974900484085,,0.005116047337651253,43,0.2151135355234146,,risk_regression,20,0.5556296783674015,,0.07511418979527403,,0.6307438681626756,
0.20647962391376495,,0.005103560164570808,44,0.2115831822156906,,risk_regression,20,0.5503698214523651,,0.07449889485203913,,0.6248687163044042,
