method,train_scenario,run_index,train_seed,timesteps,policy_loss,value_loss,entropy_loss,approx_kl,clip_fraction,explained_variance,advantage_mean,advantage_std,positive_advantage_rate,actor_gradient_norm,critic_gradient_norm
role_conditioned_ar_ppo_order_012,medium,2,10,2048,-0.0005455619655549526,154.13533048629762,-0.5905679225921631,0.0009557141456753016,0.000390625,0.08987200260162354,-6.134905752784107,11.67572259401902,0.3046875,0.0005201768989880692,0.49999973121218094
role_conditioned_ar_ppo_order_012,medium,2,10,4096,-0.0018399139400571585,52.51625790596008,-0.8824204966425896,0.006061972584575415,0.0140625,0.05102896690368652,1.5492184411909875,7.635876902613028,0.68359375,0.003704057597956354,0.49998633914805424
role_conditioned_ar_ppo_order_012,medium,2,10,6144,-0.0011352525441907346,61.670498561859134,-0.8489825159311295,0.004093153402209282,0.008984375,0.0948106050491333,3.1734038732829504,8.965226518780444,0.703125,0.0026203588008403152,0.4999931560767115
role_conditioned_ar_ppo_order_012,medium,2,10,8192,-0.0057385676191188395,99.49627265930175,-0.8856058433651924,0.008027478121221066,0.06015625,0.6285282373428345,4.690097529324703,11.267335652575463,0.63671875,0.00382102128899023,0.4999855402295799
role_conditioned_ar_ppo_order_012,medium,2,10,10240,-0.001611666043754667,22.22457160949707,-0.6012773148715496,0.0014792208094149828,0.01640625,0.24145370721817017,0.18216753563319799,6.250332624509766,0.546875,0.004083547974340927,0.4999829910362339
role_conditioned_ar_ppo_order_012,medium,2,10,12032,-0.0035782331135123966,33.917873811721805,-0.6729510299861431,0.0018437759717926383,0.044921875,0.686245322227478,-3.92786149380845,5.870928446873913,0.27734375,0.004840848290477845,0.4999763871180479
role_conditioned_ar_ppo_order_012,medium,2,10,14080,-0.005810499028302729,75.11441574096679,-0.726546211540699,0.0071967775002121925,0.04921875,0.3824957013130188,-1.9208125470613595,10.8479075705215,0.38671875,0.0014979254106292812,0.49999765027054915
role_conditioned_ar_ppo_order_012,medium,2,10,16128,-0.004801895038690418,88.89745416641236,-0.9677574321627617,0.002794334664940834,0.0234375,0.4051535725593567,4.988208626418782,11.741301766224636,0.62109375,0.007064759039956333,0.4999502437767168
role_conditioned_ar_ppo_order_012,medium,2,10,18176,-0.012215859978459776,35.817047929763795,-1.1900441095232963,0.01396937109529972,0.130859375,0.17278385162353516,-1.7011937380302697,7.301353595531182,0.26953125,0.006457027324385213,0.49995824892269447
role_conditioned_ar_ppo_order_012,medium,2,10,20224,-0.006373788882046938,81.30030083656311,-1.0368383929133416,0.010363525710999966,0.03203125,0.40233415365219116,-8.236101181653794,9.781165714913763,0.17578125,0.0010710129207681263,0.4999990339493714
role_conditioned_ar_ppo_order_012,medium,2,10,22016,-0.004047237557824701,81.45283355712891,-1.0850579306483268,0.012715871445834637,0.028515625,0.5005881786346436,-3.6861557580996305,10.388183238333573,0.28515625,0.0017833226386862033,0.4999969092155689
role_conditioned_ar_ppo_order_012,medium,2,10,24064,-0.0015011735958978534,65.87303409576415,-1.0566569030284882,0.0021094726398587227,0.00234375,0.7071136832237244,-7.705732540693134,8.78457912661988,0.125,0.0048368833675909995,0.4999765744468198
role_conditioned_ar_ppo_order_012,medium,2,10,26112,-0.002881542802788317,73.24155969619751,-1.058331747353077,0.0033798799850046635,0.017578125,0.6404248476028442,3.615735489060171,10.55722408811068,0.640625,0.0019390897140037777,0.49999627716978234
role_conditioned_ar_ppo_order_012,medium,2,10,28160,-0.0034880315652117133,88.15108575820923,-0.8314057886600494,0.0026160816196352243,0.008984375,0.11263209581375122,2.18656077774358,11.32533973501148,0.58203125,0.0023244687183290036,0.4999946884997266
role_conditioned_ar_ppo_order_012,medium,2,10,30208,0.00023816246539354324,124.72283945083618,-0.937483811378479,0.0004464387893676758,0.0,0.6932520270347595,-6.5609970460645854,12.57284276275469,0.328125,0.0005196528400180003,0.49999966309885074
factorized_engagement_ar_ppo_order_012,medium,2,10,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
factorized_engagement_ar_ppo_order_012,medium,2,10,2048,-0.00036234811414033176,175.1739595413208,-0.8542462185025215,2.6972731575369835e-05,0.0,0.00934380292892456,-0.2042278207372874,13.896212805490547,0.60546875,0.00134874901828029,0.49999817585141915
factorized_engagement_ar_ppo_order_012,medium,2,10,4096,-0.0008803755743429064,143.87165851593016,-0.7646542981266975,0.0005064439028501511,0.0,0.04328644275665283,3.0139091161545366,13.463582440688652,0.6796875,0.0015804152993142335,0.4999976526050612
factorized_engagement_ar_ppo_order_012,medium,2,10,6144,-0.00014282295014709235,65.55317335128784,-0.6929829359054566,0.00020930031314492226,0.0,0.5960736274719238,-3.111883548554033,8.716403203671454,0.3515625,0.007872176986355346,0.4999379293540752
factorized_engagement_ar_ppo_order_012,medium,2,10,8192,-0.0022518990677781402,54.80268774032593,-0.568111963570118,0.0006531341932713985,0.0,0.6010696887969971,-2.1442993948585354,8.497857260779446,0.46875,0.0021803701251117457,0.49999522117262557
