method,train_scenario,eval_scenario,timesteps,metric,n_runs,mean,std,sem,confidence_level,ci_low,ci_high
autoregressive_ppo_order_120,medium,medium,20000,avg_invalid_actions,3,0.0,0.0,0.0,0.95,0.0,0.0
autoregressive_ppo_order_120,medium,medium,30000,avg_reward,3,-69.30173599285068,10.183066358807054,5.879196103433075,0.95,-94.59787515570592,-44.00559682999544
autoregressive_ppo_order_120,medium,medium,30000,success_rate,3,0.0,0.0,0.0,0.95,0.0,0.0
autoregressive_ppo_order_120,medium,medium,30000,intercept_rate,3,0.25333333333333335,0.07571877794400365,0.04371625682868001,0.95,0.06523746155731572,0.441429205109351
autoregressive_ppo_order_120,medium,medium,30000,avg_total_damage,3,1.8283111641286094,0.31664396993676264,0.18281448128026168,0.95,1.0417239372201073,2.6148983910371113
autoregressive_ppo_order_120,medium,medium,30000,avg_invalid_actions,3,0.0,0.0,0.0,0.95,0.0,0.0
autoregressive_ppo_order_120,medium,medium,30208,avg_reward,3,-67.46765572438761,4.974833401696141,2.8722214036428086,0.95,-79.82582698706302,-55.1094844617122
autoregressive_ppo_order_120,medium,medium,30208,success_rate,3,0.0,0.0,0.0,0.95,0.0,0.0
autoregressive_ppo_order_120,medium,medium,30208,intercept_rate,3,0.2733333333333334,0.050332229568471665,0.029059326290271158,0.95,0.1483011437473673,0.39836552291929944
autoregressive_ppo_order_120,medium,medium,30208,avg_total_damage,3,1.8254917563451372,0.20679091110679212,0.11939078819347441,0.95,1.3117946556239106,2.3391888570663637
autoregressive_ppo_order_120,medium,medium,30208,avg_invalid_actions,3,0.0,0.0,0.0,0.95,0.0,0.0
autoregressive_ppo_order_201,medium,medium,0,avg_reward,3,-60.413673986501784,2.816148529065728,1.6259041113340669,0.95,-67.40937474935748,-53.41797322364608
autoregressive_ppo_order_201,medium,medium,0,success_rate,3,0.0,0.0,0.0,0.95,0.0,0.0
autoregressive_ppo_order_201,medium,medium,0,intercept_rate,3,0.34,0.04000000000000001,0.023094010767585035,0.95,0.2406344915312182,0.43936550846878186
autoregressive_ppo_order_201,medium,medium,0,avg_total_damage,3,1.532624508257058,0.11355626361278148,0.0655617393650075,0.95,1.2505351114145815,1.8147139050995345
autoregressive_ppo_order_201,medium,medium,0,avg_invalid_actions,3,0.0,0.0,0.0,0.95,0.0,0.0
autoregressive_ppo_order_201,medium,medium,10000,avg_reward,3,-65.47752098000775,9.071575851704482,5.237476759955691,0.95,-88.01256465795122,-42.94247730206429
autoregressive_ppo_order_201,medium,medium,10000,success_rate,3,0.0,0.0,0.0,0.95,0.0,0.0
autoregressive_ppo_order_201,medium,medium,10000,intercept_rate,3,0.2733333333333334,0.09451631252505216,0.05456901847914967,0.95,0.03854179701718086,0.5081248696494859
autoregressive_ppo_order_201,medium,medium,10000,avg_total_damage,3,1.6511710665953603,0.30083414306913986,0.1736866734823983,0.95,0.9038576268244767,2.398484506366244
autoregressive_ppo_order_201,medium,medium,10000,avg_invalid_actions,3,0.0,0.0,0.0,0.95,0.0,0.0
autoregressive_ppo_order_201,medium,medium,20000,avg_reward,3,-61.25331448211532,2.6151999539330655,1.5098863973879524,0.95,-67.74983131136767,-54.75679765286297
autoregressive_ppo_order_201,medium,medium,20000,success_rate,3,0.0,0.0,0.0,0.95,0.0,0.0
autoregressive_ppo_order_201,medium,medium,20000,intercept_rate,3,0.34,0.01999999999999999,0.01154700538379251,0.95,0.29031724576560913,0.3896827542343909
