method,method_type,train_scenario,eval_scenario,run_index,train_seed,evaluation_seed,episode_index,episode_seed,total_reward,steps,num_targets,num_intercepted,num_leaked,total_damage,ammo_used,shots,hits,invalid_actions,success,decision_time_seconds,decision_time_ms,high_threat_threshold,num_high_threat_targets,num_high_threat_leaked,high_threat_leak_rate,zone_weighted_damage,engaged_target_events,conflict_target_events,assignment_conflict_rate,overkill_assignments,overkill_rate,intercepted_damage_potential,damage_reduction_per_ammo,resource_cost
autoregressive_ppo_order_012,learning,medium,medium,0,0,200,18,218,-138.19954363033636,47,5,0,5,3.24998478767788,13,13,0,0,False,0.0565368999959901,1.2029127658721297,0.8,1,1,1.0,3.24998478767788,13,0,0.0,0,0.0,0.0,0.0,11.0
autoregressive_ppo_order_012,learning,medium,medium,0,0,200,19,219,-59.6072346479902,50,5,0,3,1.4535744882663386,13,13,0,0,False,0.05954560000463971,1.1909120000927942,0.8,1,0,0.0,1.4535744882663388,13,0,0.0,0,0.0,0.0,0.0,11.0
autoregressive_ppo_order_012,learning,medium,medium,0,0,200,20,220,-40.87426809388795,47,5,3,2,1.427499117068812,12,12,3,0,False,0.05251209999914863,1.1172787233861412,0.8,3,1,0.3333333333333333,1.427499117068812,12,0,0.0,0,0.0,2.181258058068425,0.1817715048390354,10.5
autoregressive_ppo_order_012,learning,medium,medium,0,0,200,21,221,-60.502011769405,39,5,2,3,1.9297037323334527,9,9,2,0,False,0.04418920000171056,1.1330564103002707,0.8,0,0,0.0,1.9297037323334527,9,0,0.0,0,0.0,1.3835202009494334,0.15372446677215926,9.0
autoregressive_ppo_order_012,learning,medium,medium,0,0,200,22,222,-13.087070632975445,50,5,3,1,0.5720727648446167,13,13,3,0,False,0.05719049999242998,1.1438099998485995,0.8,3,1,0.3333333333333333,0.5720727648446167,13,0,0.0,0,0.0,1.8717372630152043,0.143979789462708,11.0
autoregressive_ppo_order_012,learning,medium,medium,0,0,200,23,223,-3.748045735861854,50,5,3,0,0.0,9,9,3,0,False,0.05556000000433414,1.1112000000866828,0.8,3,0,0.0,0.0,9,0,0.0,0,0.0,1.8353891045302602,0.20393212272558447,13.5
autoregressive_ppo_order_012,learning,medium,medium,0,0,200,24,224,-62.93672569307488,50,5,2,2,1.8372328331540366,10,10,2,0,False,0.057273299997177674,1.1454659999435535,0.8,4,2,0.5,1.8372328331540366,10,0,0.0,0,0.0,1.6612582960649678,0.16612582960649677,14.0
autoregressive_ppo_order_012,learning,medium,medium,0,0,200,25,225,-88.67871988405516,50,5,0,3,2.2226239961351713,16,16,0,0,False,0.05377889998271712,1.0755779996543424,0.8,3,1,0.3333333333333333,2.2226239961351713,16,0,0.0,0,0.0,0.0,0.0,17.0
autoregressive_ppo_order_012,learning,medium,medium,0,0,200,26,226,-119.31398163791187,41,5,1,4,2.808635150369419,13,13,1,0,False,0.04267569999501575,1.04087073158575,0.8,2,2,1.0,2.8086351503694194,13,0,0.0,0,0.0,0.7667637817275955,0.05898182936366119,11.0
autoregressive_ppo_order_012,learning,medium,medium,0,0,200,27,227,-73.4914525489563,50,5,2,3,2.2349765733050804,13,13,2,0,False,0.055347199991956586,1.1069439998391317,0.8,2,2,1.0,2.2349765733050804,13,0,0.0,0,0.0,1.654013206924728,0.127231785148056,11.0
autoregressive_ppo_order_012,learning,medium,medium,0,0,200,28,228,-70.13035644022347,49,5,2,3,2.265181952323314,8,8,2,0,False,0.05459659999542055,1.114216326437154,0.8,2,2,1.0,2.265181952323314,8,0,0.0,0,0.0,1.2501832346700548,0.15627290433375685,8.5
autoregressive_ppo_order_012,learning,medium,medium,0,0,200,29,229,-55.113670175442486,50,5,1,3,1.4999714296946487,13,13,1,0,False,0.05232600000817911,1.0465200001635822,0.8,3,1,0.3333333333333333,1.4999714296946487,13,0,0.0,0,0.0,0.8879012248141755,0.06830009421647504,11.0
autoregressive_ppo_order_012,learning,medium,medium,0,0,200,30,230,-34.25243724982982,33,5,3,2,1.3177900431242358,7,7,3,0,False,0.03544810000312282,1.0741848485794794,0.8,1,0,0.0,1.3177900431242358,7,0,0.0,0,0.0,1.7214362485776462,0.24591946408252088,8.0
autoregressive_ppo_order_012,learning,medium,medium,0,0,200,31,231,-69.19286118752375,50,5,1,3,1.9416994453529333,13,13,1,0,False,0.05459809997773846,1.0919619995547691,0.8,0,0,0.0,1.9416994453529333,13,0,0.0,0,0.0,0.6640711963322076,0.05108239971786212,11.0
autoregressive_ppo_order_012,learning,medium,medium,0,0,200,32,232,-50.777495333464344,50,5,1,2,1.3331480112707352,13,13,1,0,False,0.053302600001188694,1.0660520000237739,0.8,0,0,0.0,1.3331480112707352,13,0,0.0,0,0.0,0.9349155512947642,0.07191658086882802,11.0
autoregressive_ppo_order_012,learning,medium,medium,0,0,200,33,233,-121.44455550609456,32,5,0,3,2.741485183536485,13,13,0,0,False,0.03516330001366441,1.0988531254270129,0.8,2,1,0.5,2.741485183536485,13,0,0.0,0,0.0,0.0,0.0,11.0
autoregressive_ppo_order_012,learning,medium,medium,0,0,200,34,234,-114.78490213765399,44,5,1,3,2.654614200081207,13,13,1,0,False,0.04873449998558499,1.1076022723996588,0.8,1,1,1.0,2.654614200081207,13,0,0.0,0,0.0,0.506303240617376,0.03894640312441354,11.0
autoregressive_ppo_order_012,learning,medium,medium,0,0,200,35,235,-81.42265483549502,50,5,0,3,2.180755161183167,13,13,0,0,False,0.055609800005186116,1.1121960001037223,0.8,2,2,1.0,2.180755161183167,13,0,0.0,0,0.0,0.0,0.0,11.0
autoregressive_ppo_order_012,learning,medium,medium,0,0,200,36,236,-38.08980282555435,38,5,3,2,1.2552807719029389,6,6,3,0,False,0.04058220000297297,1.0679526316571835,0.8,0,0,0.0,1.2552807719029389,6,0,0.0,0,0.0,1.928678321298788,0.3214463868831313,10.5
autoregressive_ppo_order_012,learning,medium,medium,0,0,200,37,237,-86.62437823364806,50,5,0,4,2.3541459411216037,13,13,0,0,False,0.05123830001684837,1.0247660003369674,0.8,3,3,1.0,2.3541459411216037,13,0,0.0,0,0.0,0.0,0.0,11.0
autoregressive_ppo_order_012,learning,medium,medium,0,0,200,38,238,-58.73945820558369,44,5,3,2,1.7724886063786063,16,16,3,0,False,0.04663879998770426,1.0599727269932786,0.8,2,1,0.5,1.7724886063786063,16,0,0.0,0,0.0,1.5215631447770595,0.09509769654856622,17.0
autoregressive_ppo_order_012,learning,medium,medium,0,0,200,39,239,-135.51452228805996,47,5,1,4,3.123084013252684,16,16,1,0,False,0.05954299999939394,1.266872340412637,0.8,3,3,1.0,3.123084013252684,16,0,0.0,0,0.0,0.3731534110017148,0.023322088187607174,17.0
autoregressive_ppo_order_012,learning,medium,medium,0,0,200,40,240,-67.35082686583755,50,5,1,3,1.6568403209015417,16,16,1,0,False,0.060116200023912825,1.2023240004782565,0.8,1,0,0.0,1.6568403209015417,16,0,0.0,0,0.0,0.4495949474559357,0.02809968421599598,17.0
autoregressive_ppo_order_012,learning,medium,medium,0,0,200,41,241,-30.360664181208445,50,5,3,1,0.9032987370157133,14,14,3,0,False,0.06162450000192621,1.2324900000385242,0.8,2,1,0.5,0.9032987370157133,14,0,0.0,0,0.0,1.8369935268241298,0.1312138233445807,13.0
autoregressive_ppo_order_012,learning,medium,medium,0,0,200,42,242,-39.68151702606407,50,5,1,1,0.7748029823036039,16,16,1,0,False,0.052900500002579065,1.0580100000515813,0.8,2,0,0.0,0.7748029823036039,16,0,0.0,0,0.0,0.6173841021578358,0.03858650638486474,17.0
autoregressive_ppo_order_012,learning,medium,medium,0,0,200,43,243,-40.189319868955664,50,5,2,2,1.0611340840531351,15,15,2,0,False,0.051192400002037175,1.0238480000407435,0.8,2,0,0.0,1.0611340840531351,15,0,0.0,0,0.0,1.181889872572988,0.07879265817153254,15.0
autoregressive_ppo_order_012,learning,medium,medium,0,0,200,44,244,-47.5979725014263,48,5,3,2,1.5788941423449105,13,13,3,0,False,0.05074499998590909,1.0571874997064394,0.8,2,1,0.5,1.5788941423449105,13,0,0.0,0,0.0,1.5678048900564634,0.1206003761581895,11.0
autoregressive_ppo_order_012,learning,medium,medium,0,0,200,45,245,-118.35217665991918,47,5,0,4,2.5884058886639725,13,13,0,0,False,0.05121410001447657,1.0896617024356716,0.8,2,2,1.0,2.5884058886639725,13,0,0.0,0,0.0,0.0,0.0,11.0
autoregressive_ppo_order_012,learning,medium,medium,0,0,200,46,246,-52.411461845502004,49,5,2,3,1.7151073834264305,9,9,2,0,False,0.05348880000747158,1.0916081634177874,0.8,3,2,0.6666666666666666,1.7151073834264303,9,0,0.0,0,0.0,2.242816252401008,0.24920180582233423,9.0
autoregressive_ppo_order_012,learning,medium,medium,0,0,200,47,247,-34.93911043324702,43,5,3,2,1.2607546268575263,13,13,3,0,False,0.04635599999164697,1.0780465114336504,0.8,2,0,0.0,1.2607546268575263,13,0,0.0,0,0.0,2.4637133881379247,0.18951641447214806,11.0
autoregressive_ppo_order_012,learning,medium,medium,0,0,200,48,248,-50.74449395893581,50,5,1,2,1.2948814381143867,13,13,1,0,False,0.050384999991365476,1.0076999998273095,0.8,3,1,0.3333333333333333,1.2948814381143867,13,0,0.0,0,0.0,0.44961820087564136,0.034586015451972416,11.0
autoregressive_ppo_order_012,learning,medium,medium,0,0,200,49,249,-51.787854648489095,50,5,2,2,1.407792671983979,15,15,2,0,False,0.051173099996958626,1.0234619999391725,0.8,2,0,0.0,1.407792671983979,15,0,0.0,0,0.0,1.7725183024533284,0.11816788683022189,16.5
autoregressive_ppo_order_012,learning,medium,time_pressure,0,0,250,0,250,-86.17603318047932,42,5,1,4,2.2786290794365613,16,16,1,0,False,0.04459529999803635,1.0617928570961037,0.8,0,0,0.0,2.2786290794365613,16,0,0.0,0,0.0,0.6159775248286099,0.03849859530178812,17.0
autoregressive_ppo_order_012,learning,medium,time_pressure,0,0,250,1,251,-24.54028371328074,31,5,3,2,0.9115054283549173,13,13,3,0,False,0.03245340001012664,1.0468838712944077,0.8,3,1,0.3333333333333333,0.9115054283549173,13,0,0.0,0,0.0,2.1033103186907276,0.16179310143774828,11.0
