method,train_scenario,eval_scenario,run_index,train_seed,timesteps,evaluation_seed,elapsed_seconds,episodes,avg_reward,std_reward,avg_steps,success_rate,intercept_rate,leak_rate,avg_total_damage,avg_ammo_used,avg_shots,hit_rate_per_shot,avg_invalid_actions,avg_decision_time_ms,high_threat_leak_rate,avg_zone_weighted_damage,assignment_conflict_rate,overkill_rate,damage_reduction_per_ammo,avg_resource_cost
autoregressive_ppo_order_120,medium,medium,1,1,20000,10010,57.7065920999994,10.0,-55.18629508655389,31.464628599595983,49.4,0.0,0.28,0.44,1.477613715767765,13.0,13.0,0.1076923076923077,0.0,1.1126668017204646,0.4375,1.477613715767765,0.0,0.0,0.08480668013234034,11.0
autoregressive_ppo_order_120,medium,medium,1,1,30000,10010,88.51199239999914,10.0,-67.17254799339727,31.36670866130253,48.5,0.0,0.22,0.48,1.7417120882430457,11.7,11.7,0.09401709401709402,0.0,1.2502942268557238,0.75,1.7417120882430452,0.0,0.0,0.06724695497827685,10.35
autoregressive_ppo_order_120,medium,medium,1,1,30208,10010,90.00175650000165,10.0,-67.17254799339727,31.36670866130253,48.5,0.0,0.22,0.48,1.7417120882430457,11.7,11.7,0.09401709401709402,0.0,1.3686507216222061,0.75,1.7417120882430452,0.0,0.0,0.06724695497827685,10.35
autoregressive_ppo_order_201,medium,medium,1,1,0,10010,0.913885099998879,10.0,-61.72962899489285,34.05279766787272,48.5,0.0,0.3,0.38,1.4517829806997182,15.5,15.5,0.0967741935483871,0.0,1.4320855671161854,0.5625,1.451782980699718,0.0,0.0,0.06557069655353417,16.0
autoregressive_ppo_order_201,medium,medium,1,1,10000,10010,32.52936159999808,10.0,-67.86578308511449,39.349716196132015,47.0,0.0,0.2,0.44,1.6259856524190397,6.0,6.0,0.16666666666666666,0.0,1.342375531911533,0.5625,1.6259856524190397,0.0,0.0,0.12502735490361447,12.0
autoregressive_ppo_order_201,medium,medium,1,1,20000,10010,62.17979130000094,10.0,-59.195015491916095,33.55875171731458,48.2,0.0,0.34,0.42,1.4689643610670022,10.6,10.6,0.16037735849056603,0.0,1.3444713692943309,0.4375,1.4689643610670022,0.0,0.0,0.1216293581080448,14.3
autoregressive_ppo_order_201,medium,medium,1,1,30000,10010,93.77864760000011,10.0,-40.53562134916173,17.355324429797417,46.9,0.0,0.52,0.32,1.1659361778160366,11.5,11.5,0.22608695652173913,0.0,1.152426865695455,0.3125,1.1659361778160366,0.0,0.0,0.15791715514417592,14.75
autoregressive_ppo_order_201,medium,medium,1,1,30208,10010,94.98993599999812,10.0,-44.27587495868792,33.57446432288833,46.6,0.0,0.52,0.34,1.1987475256982194,11.3,11.3,0.23008849557522124,0.0,1.1248152360545927,0.3125,1.1987475256982194,0.0,0.0,0.1640792875111336,14.65
autoregressive_ppo_order_012,medium,medium,2,2,0,10020,0.7948192000003473,10.0,-51.661219685115256,12.917804308891832,47.4,0.0,0.44,0.4,1.4233807848499747,15.6,15.6,0.14102564102564102,0.0,1.277598312184107,0.4090909090909091,1.4233807848499747,0.0,0.0,0.10190309576317332,16.2
autoregressive_ppo_order_012,medium,medium,2,2,10000,10020,31.45355650000056,10.0,-78.9991612275587,29.168290892298657,47.4,0.0,0.16,0.56,1.9814330580843513,6.4,6.4,0.125,0.0,1.2194626582149717,0.5,1.981433058084351,0.0,0.0,0.09476217886676044,11.45
autoregressive_ppo_order_012,medium,medium,2,2,20000,10020,63.939482199999475,10.0,-70.04255266516586,27.585585658191984,47.6,0.0,0.18,0.56,1.8772084168592158,9.7,9.7,0.09278350515463918,0.0,1.3766653361750945,0.45454545454545453,1.8772084168592158,0.0,0.0,0.07263536554369271,8.6
autoregressive_ppo_order_012,medium,medium,2,2,30000,10020,94.68226140000115,10.0,-89.77743599025534,31.96265789275327,47.2,0.0,0.08,0.64,2.2750338218114114,3.2,3.2,0.125,0.0,1.4469709746000432,0.6363636363636364,2.2750338218114114,0.0,0.0,0.08558851340735983,6.1
autoregressive_ppo_order_012,medium,medium,2,2,30208,10020,96.30825560000085,10.0,-92.22835033247773,27.8324535864622,47.2,0.0,0.06,0.66,2.3443072682546857,3.0,3.0,0.1,0.0,1.4568180084837477,0.6363636363636364,2.3443072682546857,0.0,0.0,0.06820326548675903,6.0
autoregressive_ppo_order_120,medium,medium,2,2,0,10020,0.719827200002328,10.0,-59.22335442345767,26.19551182483655,47.2,0.0,0.4,0.44,1.598183828006471,15.0,15.0,0.13333333333333333,0.0,1.1617495762901993,0.4090909090909091,1.598183828006471,0.0,0.0,0.09432568338326715,15.0
autoregressive_ppo_order_120,medium,medium,2,2,10000,10020,27.142295699999522,10.0,-83.80792103222426,28.856211210088087,47.3,0.0,0.14,0.6,2.217353978350706,3.0,3.0,0.23333333333333334,0.0,1.134591754690801,0.5909090909090909,2.217353978350706,0.0,0.0,0.1587449437606155,6.0
autoregressive_ppo_order_120,medium,medium,2,2,20000,10020,58.37778830000025,10.0,-83.4472170487207,32.607758756005786,47.0,0.0,0.16,0.6,2.218687596096194,2.0,2.0,0.4,0.0,1.2967110638667092,0.5909090909090909,2.218687596096194,0.0,0.0,0.2548567672586877,3.55
autoregressive_ppo_order_120,medium,medium,2,2,30000,10020,89.73219800000152,10.0,-80.3810571139275,23.83484414259346,45.4,0.0,0.2,0.6,2.1792449877729987,4.6,4.6,0.21739130434782608,0.0,1.4524931718053251,0.5909090909090909,2.1792449877729987,0.0,0.0,0.15793050044371423,8.0
autoregressive_ppo_order_120,medium,medium,2,2,30208,10020,91.3288805000011,10.0,-72.58347396941853,23.03721129915525,46.5,0.0,0.28,0.58,2.061026126404573,6.2,6.2,0.22580645161290322,0.0,1.5310969892579447,0.5454545454545454,2.061026126404573,0.0,0.0,0.17255928021125913,8.95
autoregressive_ppo_order_201,medium,medium,2,2,0,10020,0.945002199998271,10.0,-62.33094197539559,25.979089367940656,47.3,0.0,0.38,0.46,1.6624517067725098,15.4,15.4,0.12337662337662338,0.0,1.515091331938383,0.4090909090909091,1.6624517067725098,0.0,0.0,0.08876592648553239,15.8
autoregressive_ppo_order_201,medium,medium,2,2,10000,10020,32.32542509999985,10.0,-73.11603627615483,10.369318070340245,49.6,0.0,0.24,0.56,1.9638061920525225,15.3,15.3,0.0784313725490196,0.0,1.2124532258161296,0.5,1.9638061920525225,0.0,0.0,0.057027723792528746,15.6
autoregressive_ppo_order_201,medium,medium,2,2,20000,10020,63.21105700000044,10.0,-60.36887448381251,39.86248777884404,49.2,0.0,0.32,0.5,1.6012331233319088,12.8,12.8,0.125,0.0,1.1562268292710371,0.36363636363636365,1.6012331233319088,0.0,0.0,0.09771247434445138,10.9
autoregressive_ppo_order_201,medium,medium,2,2,30000,10020,91.03239039999971,10.0,-71.10035190677561,23.794712307147336,49.4,0.0,0.26,0.52,1.890648602396788,9.1,9.1,0.14285714285714285,0.0,1.3488655870231618,0.5454545454545454,1.890648602396788,0.0,0.0,0.10137929035767025,13.55
autoregressive_ppo_order_201,medium,medium,2,2,30208,10020,92.70006980000107,10.0,-76.14423396346486,30.337374332602487,48.9,0.0,0.26,0.54,1.9484508564055474,11.0,11.0,0.11818181818181818,0.0,1.466587116574411,0.5909090909090909,1.9484508564055474,0.0,0.0,0.08446905267364764,14.5
