method,method_type,train_scenario,eval_scenario,metric,n_runs,mean,std,ci_low,ci_high
autoregressive_ppo_order_120,learning,medium,heterogeneity_pressure,high_threat_leak_rate,3,0.5851467613168188,0.051591410457896,0.4569865929975572,0.7133069296360803
autoregressive_ppo_order_120,learning,medium,medium,hit_rate_per_shot,3,0.14224079590193492,0.056022341244022396,0.003073585318837585,0.2814080064850323
autoregressive_ppo_order_120,learning,medium,time_pressure,hit_rate_per_shot,3,0.16897707194121336,0.04177326852473453,0.06520652025713321,0.27274762362529353
autoregressive_ppo_order_120,learning,medium,heterogeneity_pressure,hit_rate_per_shot,3,0.1420007584825274,0.059137837531155896,0.0,0.2889072908832153
autoregressive_ppo_order_120,learning,medium,medium,intercept_rate,3,0.22266666666666668,0.04601449047129974,0.10836033560135129,0.3369729977319821
autoregressive_ppo_order_120,learning,medium,time_pressure,intercept_rate,3,0.24933333333333338,0.08821186617078983,0.030202909957316726,0.46846375670935003
autoregressive_ppo_order_120,learning,medium,heterogeneity_pressure,intercept_rate,3,0.20533333333333334,0.04163331998932266,0.10191043308376972,0.30875623358289694
autoregressive_ppo_order_120,learning,medium,medium,leak_rate,3,0.5680000000000001,0.04454211490264015,0.4573512526106065,0.6786487473893936
autoregressive_ppo_order_120,learning,medium,time_pressure,leak_rate,3,0.6826666666666666,0.03716629297271025,0.59034047668834,0.7749928566449933
autoregressive_ppo_order_120,learning,medium,heterogeneity_pressure,leak_rate,3,0.5853333333333334,0.03257811126098827,0.5044048185733172,0.6662618480933495
autoregressive_ppo_order_120,learning,medium,medium,overkill_rate,3,0.0,0.0,0.0,0.0
autoregressive_ppo_order_120,learning,medium,time_pressure,overkill_rate,3,0.0,0.0,0.0,0.0
autoregressive_ppo_order_120,learning,medium,heterogeneity_pressure,overkill_rate,3,0.0,0.0,0.0,0.0
autoregressive_ppo_order_120,learning,medium,medium,success_rate,3,0.0,0.0,0.0,0.0
autoregressive_ppo_order_120,learning,medium,time_pressure,success_rate,3,0.006666666666666667,0.011547005383792516,0.0,0.03535101819797428
autoregressive_ppo_order_120,learning,medium,heterogeneity_pressure,success_rate,3,0.0,0.0,0.0,0.0
autoregressive_ppo_order_201,learning,medium,medium,assignment_conflict_rate,3,0.0,0.0,0.0,0.0
autoregressive_ppo_order_201,learning,medium,time_pressure,assignment_conflict_rate,3,0.0,0.0,0.0,0.0
autoregressive_ppo_order_201,learning,medium,heterogeneity_pressure,assignment_conflict_rate,3,0.0,0.0,0.0,0.0
autoregressive_ppo_order_201,learning,medium,medium,avg_ammo_used,3,9.166666666666666,2.967849951283476,1.7941186799583662,16.539214653374966
autoregressive_ppo_order_201,learning,medium,time_pressure,avg_ammo_used,3,7.913333333333334,2.0767602975146975,2.754374760075171,13.072291906591497
autoregressive_ppo_order_201,learning,medium,heterogeneity_pressure,avg_ammo_used,3,8.806666666666667,2.5868384822662067,2.380603638741829,15.232729694591505
autoregressive_ppo_order_201,learning,medium,medium,avg_decision_time_ms,3,1.2267336291865096,0.022496901364291548,1.170848228110638,1.2826190302623812
autoregressive_ppo_order_201,learning,medium,time_pressure,avg_decision_time_ms,3,1.2731693480784687,0.13881369189014958,0.9283370211511304,1.618001675005807
autoregressive_ppo_order_201,learning,medium,heterogeneity_pressure,avg_decision_time_ms,3,1.2372685132692682,0.06942268706085698,1.0648129982924888,1.4097240282460477
autoregressive_ppo_order_201,learning,medium,medium,avg_invalid_actions,3,0.0,0.0,0.0,0.0
autoregressive_ppo_order_201,learning,medium,time_pressure,avg_invalid_actions,3,0.0,0.0,0.0,0.0
autoregressive_ppo_order_201,learning,medium,heterogeneity_pressure,avg_invalid_actions,3,0.0,0.0,0.0,0.0
autoregressive_ppo_order_201,learning,medium,medium,avg_resource_cost,3,13.443333333333333,1.7006567358915596,9.218667801015243,17.667998865651423
autoregressive_ppo_order_201,learning,medium,time_pressure,avg_resource_cost,3,12.706666666666665,1.4455909979428256,9.1156195529546,16.297713780378732
autoregressive_ppo_order_201,learning,medium,heterogeneity_pressure,avg_resource_cost,3,13.475666666666667,0.7374593774122963,11.643716016375565,15.307617316957769
autoregressive_ppo_order_201,learning,medium,medium,avg_reward,3,-70.48037738869246,10.533037063897625,-96.64589197806026,-44.31486279932465
autoregressive_ppo_order_201,learning,medium,time_pressure,avg_reward,3,-83.41688286018442,13.05033209190127,-115.83570496014019,-50.99806076022864
autoregressive_ppo_order_201,learning,medium,heterogeneity_pressure,avg_reward,3,-71.97621527089063,6.650849310875632,-88.49784085900075,-55.45458968278052
autoregressive_ppo_order_201,learning,medium,medium,avg_shots,3,9.166666666666666,2.967849951283476,1.7941186799583662,16.539214653374966
autoregressive_ppo_order_201,learning,medium,time_pressure,avg_shots,3,7.913333333333334,2.0767602975146975,2.754374760075171,13.072291906591497
autoregressive_ppo_order_201,learning,medium,heterogeneity_pressure,avg_shots,3,8.806666666666667,2.5868384822662067,2.380603638741829,15.232729694591505
autoregressive_ppo_order_201,learning,medium,medium,avg_steps,3,46.26,0.38626415831655847,45.30046663764023,47.21953336235977
autoregressive_ppo_order_201,learning,medium,time_pressure,avg_steps,3,34.28666666666667,1.5756057036369644,30.372645119461676,38.200688213871665
autoregressive_ppo_order_201,learning,medium,heterogeneity_pressure,avg_steps,3,46.220000000000006,0.2905167809266816,45.49831630861267,46.94168369138734
autoregressive_ppo_order_201,learning,medium,medium,avg_total_damage,3,1.8158678699350308,0.24427066290537836,1.2090659043450476,2.422669835525014
autoregressive_ppo_order_201,learning,medium,time_pressure,avg_total_damage,3,2.214030341207064,0.2641371728004756,1.5578772291864205,2.8701834532277077
autoregressive_ppo_order_201,learning,medium,heterogeneity_pressure,avg_total_damage,3,1.8527072152327115,0.13654891863518134,1.5135008969565336,2.1919135335088895
autoregressive_ppo_order_201,learning,medium,medium,avg_zone_weighted_damage,3,1.8158678699350308,0.24427066290537836,1.2090659043450476,2.422669835525014
autoregressive_ppo_order_201,learning,medium,time_pressure,avg_zone_weighted_damage,3,2.214030341207064,0.2641371728004756,1.5578772291864205,2.8701834532277077
autoregressive_ppo_order_201,learning,medium,heterogeneity_pressure,avg_zone_weighted_damage,3,1.8527072152327115,0.13654891863518123,1.513500896956534,2.191913533508889
autoregressive_ppo_order_201,learning,medium,medium,damage_reduction_per_ammo,3,0.11125136087216136,0.014350075910503333,0.07560379613684184,0.14689892560748088
autoregressive_ppo_order_201,learning,medium,time_pressure,damage_reduction_per_ammo,3,0.15512379621361896,0.03319871874225157,0.07265360700522135,0.2375939854220166
autoregressive_ppo_order_201,learning,medium,heterogeneity_pressure,damage_reduction_per_ammo,3,0.11356083514170483,0.012439634071210591,0.08265907102541925,0.1444625992579904
