context_id,scenario,policy_seed,slot,environment_step,observation_hash,unit_index,resource_type,unit_cost,unit_ammo,legal_target_count,target_index,target_weight,target_tti,hit_probability,coverability_before,coverability_after,fcrc_externality,n1_total_substitution_mean
confirm_time_pressure_seed17_safety05_e17_t19_u2,time_pressure,17,safety,19,c414d29b68b8124a9af9a02a27d5262fac2e5f46ae707591f674cd2730c2f81e,2,laser,0.5,2,3,0,0.6110764397048972,12.176237118231583,0.04320151034268468,0.2893446730203107,0.16437108364501862,0.12497358937529207,0.4999999701976776
confirm_time_pressure_seed17_safety05_e17_t19_u2,time_pressure,17,safety,19,c414d29b68b8124a9af9a02a27d5262fac2e5f46ae707591f674cd2730c2f81e,2,laser,0.5,2,3,2,0.5437287205905587,1.5644318523129743,0.22984547285600146,0.19077049397979698,0.16437108364501862,0.026399410334778356,0.4999999701976776
confirm_time_pressure_seed17_safety05_e17_t19_u2,time_pressure,17,safety,19,c414d29b68b8124a9af9a02a27d5262fac2e5f46ae707591f674cd2730c2f81e,2,laser,0.5,2,3,4,0.606255022611306,9.034820493527127,0.24181491643732245,0.16528083336826868,0.13888142303349033,0.026399410334778356,0.4999999701976776
confirm_time_pressure_seed17_resource00_e04_t04_u0,time_pressure,17,resource,4,8019b9ee9d479e196288ce04599fed322d8f716568e4bc6994205f8feda89ac4,0,missile,2.0,1,2,1,1.0760429205788846,28.894568370325302,0.20702651798023902,0.6110291125163848,0.31476123706588044,0.29626787545050437,1.9529895670711994
confirm_time_pressure_seed17_resource00_e04_t04_u0,time_pressure,17,resource,4,8019b9ee9d479e196288ce04599fed322d8f716568e4bc6994205f8feda89ac4,0,missile,2.0,1,2,2,0.9846230482417104,26.871964746729898,0.3478826222139247,0.5122793753990613,0.5122793753990613,0.0,1.9529895670711994
confirm_time_pressure_seed17_resource01_e23_t04_u1,time_pressure,17,resource,4,27894819a84137c4addf4906e4b2a1f3ff43e9954931c362652a4ed702bb526e,1,missile,2.0,1,3,1,0.42930671728212844,22.06118270280081,0.28985605037913603,0.4825938650902206,0.42176742564664355,0.060826439443577074,2.0104198064655066
confirm_time_pressure_seed17_resource01_e23_t04_u1,time_pressure,17,resource,4,27894819a84137c4addf4906e4b2a1f3ff43e9954931c362652a4ed702bb526e,1,missile,2.0,1,3,2,0.3586499032976269,20.634507471418445,0.1695983671300551,0.5834256794406636,0.5635302256092458,0.019895453831417775,2.0104198064655066
confirm_time_pressure_seed17_resource01_e23_t04_u1,time_pressure,17,resource,4,27894819a84137c4addf4906e4b2a1f3ff43e9954931c362652a4ed702bb526e,1,missile,2.0,1,3,3,0.34800739051838786,26.969413137643773,0.11134877642463233,0.6055019137688036,0.5446754743252266,0.06082643944357702,2.0104198064655066
confirm_time_pressure_seed17_resource02_e16_t04_u1,time_pressure,17,resource,4,39a7a58c1b69a91b9120a5589cdf14dafe9a667cd4569c4d2703c73f2bef95f5,1,missile,2.0,1,3,1,1.0574098780665382,21.89036843266651,0.1886535859949449,0.3303842483799466,0.2360588710912207,0.09432537728872592,2.0105491057038307
confirm_time_pressure_seed17_resource02_e16_t04_u1,time_pressure,17,resource,4,39a7a58c1b69a91b9120a5589cdf14dafe9a667cd4569c4d2703c73f2bef95f5,1,missile,2.0,1,3,3,0.43868901246146746,18.836022932194467,0.24532000732421877,0.4862619140392176,0.4862619140392176,0.0,2.0105491057038307
confirm_time_pressure_seed17_resource02_e16_t04_u1,time_pressure,17,resource,4,39a7a58c1b69a91b9120a5589cdf14dafe9a667cd4569c4d2703c73f2bef95f5,1,missile,2.0,1,3,4,0.9709428212529415,28.228704649396285,0.08167490521599267,0.49176217590019994,0.397436798611474,0.09432537728872592,2.0105491057038307
confirm_time_pressure_seed17_resource03_e23_t04_u2,time_pressure,17,resource,4,27894819a84137c4addf4906e4b2a1f3ff43e9954931c362652a4ed702bb526e,2,laser,0.5,6,1,1,0.42930671728212844,22.06118270280081,0.16056050248579548,0.4825938650902206,0.4825938650902206,0.0,0.484375
confirm_time_pressure_seed17_resource04_e20_t04_u2,time_pressure,17,resource,4,143672aa73ebcb747b377ac779f81995326f0b1948a8a3e66054058be38ea4cf,2,laser,0.5,6,1,1,0.5550533044296596,24.843529308476775,0.22207164972478696,0.2429426904031318,0.2429426904031318,0.0,0.53125
confirm_time_pressure_seed17_resource05_e12_t04_u2,time_pressure,17,resource,4,34256bf22944203f69e3ae5260459770260f888e8d20831a6118fda2d597242f,2,laser,0.5,7,1,1,0.9295836864673596,15.926313577922812,0.1269664861505682,0.4648979321447345,0.4648979321447345,0.0,0.484375
confirm_time_pressure_seed18_safety00_e05_t27_u2,time_pressure,18,safety,27,46c58139f19e3dcb57e127b6320e7ff07ed6c0958fe213e900c02eeae10364e6,2,laser,0.5,10,2,1,1.2551128952951274,0.10328501305310242,0.5097447981400923,0.5676979708724527,0.5676979708724527,0.0,-0.7826378624886274
confirm_time_pressure_seed18_safety00_e05_t27_u2,time_pressure,18,safety,27,46c58139f19e3dcb57e127b6320e7ff07ed6c0958fe213e900c02eeae10364e6,2,laser,0.5,10,2,4,0.9260329940722587,4.716476586056741,0.12551361361416902,1.011177898362607,1.011177898362607,0.0,-0.7826378624886274
confirm_time_pressure_seed18_safety01_e05_t27_u1,time_pressure,18,safety,27,46c58139f19e3dcb57e127b6320e7ff07ed6c0958fe213e900c02eeae10364e6,1,missile,2.0,3,2,1,1.2551128952951274,0.10328501305310242,0.8056469668220071,0.5676979708724527,0.5676979708724527,0.0,-0.7296860110946
confirm_time_pressure_seed18_safety01_e05_t27_u1,time_pressure,18,safety,27,46c58139f19e3dcb57e127b6320e7ff07ed6c0958fe213e900c02eeae10364e6,1,missile,2.0,3,2,4,0.9260329940722587,4.716476586056741,0.5702525975844439,1.011177898362607,0.882539471101026,0.12863842726158092,-0.7296860110946
confirm_time_pressure_seed18_safety02_e05_t27_u0,time_pressure,18,safety,27,46c58139f19e3dcb57e127b6320e7ff07ed6c0958fe213e900c02eeae10364e6,0,missile,2.0,3,2,1,1.2551128952951274,0.10328501305310242,0.7031554547478172,0.5676979708724527,0.5676979708724527,0.0,-0.14889351418241858
confirm_time_pressure_seed18_safety02_e05_t27_u0,time_pressure,18,safety,27,46c58139f19e3dcb57e127b6320e7ff07ed6c0958fe213e900c02eeae10364e6,0,missile,2.0,3,2,4,0.9260329940722587,4.716476586056741,0.36619643267463237,1.011177898362607,1.011177898362607,0.0,-0.14889351418241858
confirm_time_pressure_seed18_safety03_e00_t21_u2,time_pressure,18,safety,21,ebaf32dae674f7cf81cde2fa373f8630e443eae9e574c5eecfb09d6f56cb1ec7,2,laser,0.5,10,4,1,0.889945030139696,11.996631527238069,0.5587414564652876,1.921432322352364,1.921432322352364,0.0,0.4163398726377636
confirm_time_pressure_seed18_safety03_e00_t21_u2,time_pressure,18,safety,21,ebaf32dae674f7cf81cde2fa373f8630e443eae9e574c5eecfb09d6f56cb1ec7,2,laser,0.5,10,4,2,0.7307257746680063,19.736760767698595,0.22750512417879973,2.2432401639345887,2.2432401639345887,0.0,0.4163398726377636
confirm_time_pressure_seed18_safety03_e00_t21_u2,time_pressure,18,safety,21,ebaf32dae674f7cf81cde2fa373f8630e443eae9e574c5eecfb09d6f56cb1ec7,2,laser,0.5,10,4,3,0.9755620141719973,7.743853863056569,0.2109103532270952,1.9615375688930419,1.9615375688930419,0.0,0.4163398726377636
confirm_time_pressure_seed18_safety03_e00_t21_u2,time_pressure,18,safety,21,ebaf32dae674f7cf81cde2fa373f8630e443eae9e574c5eecfb09d6f56cb1ec7,2,laser,0.5,10,4,4,1.1861925205922226,0.26417217190326486,0.5718832910711116,1.7033070071085636,1.7033070071085636,0.0,0.4163398726377636
confirm_time_pressure_seed18_safety04_e00_t21_u1,time_pressure,18,safety,21,ebaf32dae674f7cf81cde2fa373f8630e443eae9e574c5eecfb09d6f56cb1ec7,1,missile,2.0,3,4,1,0.889945030139696,11.996631527238069,0.681794101490694,1.921432322352364,1.921432322352364,0.0,1.7080457559786737
confirm_time_pressure_seed18_safety04_e00_t21_u1,time_pressure,18,safety,21,ebaf32dae674f7cf81cde2fa373f8630e443eae9e574c5eecfb09d6f56cb1ec7,1,missile,2.0,3,4,2,0.7307257746680063,19.736760767698595,0.4550253978056067,2.2432401639345887,2.2432401639345887,0.0,1.7080457559786737
confirm_time_pressure_seed18_safety04_e00_t21_u1,time_pressure,18,safety,21,ebaf32dae674f7cf81cde2fa373f8630e443eae9e574c5eecfb09d6f56cb1ec7,1,missile,2.0,3,4,3,0.9755620141719973,7.743853863056569,0.5629158020019531,1.9615375688930419,1.9615375688930419,0.0,1.7080457559786737
confirm_time_pressure_seed18_safety04_e00_t21_u1,time_pressure,18,safety,21,ebaf32dae674f7cf81cde2fa373f8630e443eae9e574c5eecfb09d6f56cb1ec7,1,missile,2.0,3,4,4,1.1861925205922226,0.26417217190326486,0.7190257828656365,1.7033070071085636,1.7033070071085636,0.0,1.7080457559786737
confirm_time_pressure_seed18_safety05_e00_t21_u0,time_pressure,18,safety,21,ebaf32dae674f7cf81cde2fa373f8630e443eae9e574c5eecfb09d6f56cb1ec7,0,missile,2.0,3,4,1,0.889945030139696,11.996631527238069,0.7791521364099839,1.921432322352364,1.8628074398653984,0.05862488248696551,0.7339216694235802
confirm_time_pressure_seed18_safety05_e00_t21_u0,time_pressure,18,safety,21,ebaf32dae674f7cf81cde2fa373f8630e443eae9e574c5eecfb09d6f56cb1ec7,0,missile,2.0,3,4,2,0.7307257746680063,19.736760767698595,0.30262507539636946,2.2432401639345887,2.1846152814476234,0.05862488248696529,0.7339216694235802
confirm_time_pressure_seed18_safety05_e00_t21_u0,time_pressure,18,safety,21,ebaf32dae674f7cf81cde2fa373f8630e443eae9e574c5eecfb09d6f56cb1ec7,0,missile,2.0,3,4,3,0.9755620141719973,7.743853863056569,0.6144554551068475,1.9615375688930419,1.9029126864060764,0.05862488248696551,0.7339216694235802
confirm_time_pressure_seed18_safety05_e00_t21_u0,time_pressure,18,safety,21,ebaf32dae674f7cf81cde2fa373f8630e443eae9e574c5eecfb09d6f56cb1ec7,0,missile,2.0,3,4,4,1.1861925205922226,0.26417217190326486,0.7684485141529755,1.7033070071085636,1.6958131968575842,0.007493810250979394,0.7339216694235802
confirm_time_pressure_seed18_resource00_e14_t39_u1,time_pressure,18,resource,39,de3d4bf38cadb39e5c9dea0e781df8c02a128dc4a7abb0b98c24580b02f5c8df,1,missile,2.0,3,1,2,0.6104068677124956,0.5619697679063272,0.8034139494054459,0.0,0.0,0.0,0.34375
confirm_time_pressure_seed18_resource01_e14_t38_u1,time_pressure,18,resource,38,e9d8d46396f1c72019cee940529d4b4c273b46e279364d3b231c30b4edf190e8,1,missile,2.0,3,1,2,0.6104068677124956,1.561969874146361,0.813064733617446,0.0,0.0,0.0,1.265625
confirm_time_pressure_seed18_resource02_e14_t39_u0,time_pressure,18,resource,39,de3d4bf38cadb39e5c9dea0e781df8c02a128dc4a7abb0b98c24580b02f5c8df,0,missile,2.0,3,1,2,0.6104068677124956,0.5619697679063272,0.6973015352136949,0.0,0.0,0.0,0.75
confirm_time_pressure_seed18_resource03_e14_t39_u2,time_pressure,18,resource,39,de3d4bf38cadb39e5c9dea0e781df8c02a128dc4a7abb0b98c24580b02f5c8df,2,laser,0.5,10,1,2,0.6104068677124956,0.5619697679063272,0.489405066056685,0.0,0.0,0.0,0.0
confirm_time_pressure_seed18_resource04_e14_t38_u2,time_pressure,18,resource,38,e9d8d46396f1c72019cee940529d4b4c273b46e279364d3b231c30b4edf190e8,2,laser,0.5,10,1,2,0.6104068677124956,1.561969874146361,0.47067634582519535,0.0,0.0,0.0,0.875
confirm_time_pressure_seed18_resource05_e14_t37_u2,time_pressure,18,resource,37,65ef3f1e4d6fc05ad8d1b0d7a5b41e3e297d532380ca85179c6a04726fbe7df7,2,laser,0.5,10,1,2,0.6104068677124956,2.5619699803863947,0.4501731095747515,0.0,0.0,0.0,0.921875
confirm_time_pressure_seed19_safety00_e15_t29_u2,time_pressure,19,safety,29,5394988486a9c84d5454335154583c8e519ccee53d830c129ad0d0d866a73d27,2,laser,0.5,9,2,1,1.368024705314276,0.23450413108258863,0.5765278965343129,0.24622091989139697,0.24622091989139697,0.0,-0.6387096643447876
confirm_time_pressure_seed19_safety00_e15_t29_u2,time_pressure,19,safety,29,5394988486a9c84d5454335154583c8e519ccee53d830c129ad0d0d866a73d27,2,laser,0.5,9,2,3,0.36985214895483653,15.11867104267487,0.47443803821910513,1.042517970074969,1.042517970074969,0.0,-0.6387096643447876
confirm_time_pressure_seed19_safety01_e15_t29_u1,time_pressure,19,safety,29,5394988486a9c84d5454335154583c8e519ccee53d830c129ad0d0d866a73d27,1,missile,2.0,3,2,1,1.368024705314276,0.23450413108258863,0.7268410204719095,0.24622091989139697,0.24622091989139697,0.0,0.07853735610842705
confirm_time_pressure_seed19_safety01_e15_t29_u1,time_pressure,19,safety,29,5394988486a9c84d5454335154583c8e519ccee53d830c129ad0d0d866a73d27,1,missile,2.0,3,2,3,0.36985214895483653,15.11867104267487,0.625566707835478,1.042517970074969,1.042517970074969,0.0,0.07853735610842705
confirm_time_pressure_seed19_safety02_e15_t29_u0,time_pressure,19,safety,29,5394988486a9c84d5454335154583c8e519ccee53d830c129ad0d0d866a73d27,0,missile,2.0,3,2,1,1.368024705314276,0.23450413108258863,0.7620607730641085,0.24622091989139697,0.24622091989139697,0.0,-0.08570255665108562
confirm_time_pressure_seed19_safety02_e15_t29_u0,time_pressure,19,safety,29,5394988486a9c84d5454335154583c8e519ccee53d830c129ad0d0d866a73d27,0,missile,2.0,3,2,3,0.36985214895483653,15.11867104267487,0.5104202126895679,1.042517970074969,0.9943364725471234,0.04818149752784551,-0.08570255665108562
confirm_time_pressure_seed19_safety03_e04_t21_u0,time_pressure,19,safety,21,611819bb250d36d542232e4f4891a5c3cfdb735461dc9718248b3c457e5af333,0,missile,2.0,2,3,0,1.084461822696342,0.28144819906571616,0.7231992905560661,0.8193041977129398,0.8107913117722703,0.008512885940669568,1.210647726431489
confirm_time_pressure_seed19_safety03_e04_t21_u0,time_pressure,19,safety,21,611819bb250d36d542232e4f4891a5c3cfdb735461dc9718248b3c457e5af333,0,missile,2.0,2,3,1,0.5008027239427162,10.071777182530454,0.5506140818876379,1.3711958216479334,1.3711958216479334,0.0,1.210647726431489
confirm_time_pressure_seed19_safety03_e04_t21_u0,time_pressure,19,safety,21,611819bb250d36d542232e4f4891a5c3cfdb735461dc9718248b3c457e5af333,0,missile,2.0,2,3,4,0.8221565715326365,6.533635666147222,0.6295560087316177,1.1160967488195945,1.1160967488195945,0.0,1.210647726431489
confirm_time_pressure_seed19_safety04_e04_t21_u1,time_pressure,19,safety,21,611819bb250d36d542232e4f4891a5c3cfdb735461dc9718248b3c457e5af333,1,missile,2.0,2,2,0,1.084461822696342,0.28144819906571616,0.763180991677677,0.8193041977129398,0.8193041977129398,0.0,1.094057995826006
confirm_time_pressure_seed19_safety04_e04_t21_u1,time_pressure,19,safety,21,611819bb250d36d542232e4f4891a5c3cfdb735461dc9718248b3c457e5af333,1,missile,2.0,2,2,1,0.5008027239427162,10.071777182530454,0.5077507396024815,1.3711958216479334,1.3278371903060746,0.0433586313418588,1.094057995826006
confirm_time_pressure_seed19_safety05_e12_t20_u2,time_pressure,19,safety,20,6e68d1ccde343f6a8e7d4527f2ed2bbf521f4aca35ed47403e6c083d44a423b8,2,laser,0.5,3,4,0,1.3260388898806552,6.788517465466836,0.24344804798473013,1.336666044418299,1.336666044418299,0.0,0.23001498240046203
confirm_time_pressure_seed19_safety05_e12_t20_u2,time_pressure,19,safety,20,6e68d1ccde343f6a8e7d4527f2ed2bbf521f4aca35ed47403e6c083d44a423b8,2,laser,0.5,3,4,2,0.9396704436619571,0.14385303894586027,0.4722281674471769,1.632183765137852,1.632183765137852,0.0,0.23001498240046203
confirm_time_pressure_seed19_safety05_e12_t20_u2,time_pressure,19,safety,20,6e68d1ccde343f6a8e7d4527f2ed2bbf521f4aca35ed47403e6c083d44a423b8,2,laser,0.5,3,4,3,0.4081099264032439,4.580581017371513,0.34738092734596954,2.063670918062767,2.063670918062767,0.0,0.23001498240046203
confirm_time_pressure_seed19_safety05_e12_t20_u2,time_pressure,19,safety,20,6e68d1ccde343f6a8e7d4527f2ed2bbf521f4aca35ed47403e6c083d44a423b8,2,laser,0.5,3,4,4,0.5352356118175746,16.876047147292613,0.09153379960493607,2.0466694883326197,2.0466694883326197,0.0,0.23001498240046203
confirm_time_pressure_seed19_resource00_e00_t38_u1,time_pressure,19,resource,38,1978a62e9377a91428753caeaf0826465eb11ea2ac7418a78d7eac64d6ba327f,1,missile,2.0,1,1,0,0.4912935296391124,0.6627027191463308,0.7339596746108111,0.0,0.0,0.0,0.0
confirm_time_pressure_seed19_resource01_e00_t38_u0,time_pressure,19,resource,38,1978a62e9377a91428753caeaf0826465eb11ea2ac7418a78d7eac64d6ba327f,0,missile,2.0,1,1,0,0.4912935296391124,0.6627027191463308,0.7447047155043658,0.0,0.0,0.0,0.9375
confirm_time_pressure_seed19_resource02_e00_t37_u1,time_pressure,19,resource,37,388f3377cfb5ed162498c4bcf0ed28e6bd0b4f87078c4fc7e4e75e184fcf8672,1,missile,2.0,1,1,0,0.4912935296391124,1.662702814225397,0.7213110549029182,0.0,0.0,0.0,1.0
confirm_time_pressure_seed19_resource03_e12_t22_u2,time_pressure,19,resource,22,4beaee58d1cbccd966a3267beec33f8e4944bfbda809358cbb65b182631c9ac3,2,laser,0.5,1,2,3,0.4081099264032439,2.5805806461176095,0.34364114241166555,0.3467937569423635,0.3467937569423635,0.0,0.36071474105119705
confirm_time_pressure_seed19_resource03_e12_t22_u2,time_pressure,19,resource,22,4beaee58d1cbccd966a3267beec33f8e4944bfbda809358cbb65b182631c9ac3,2,laser,0.5,1,2,4,0.5352356118175746,14.876047092587575,0.14594089299982244,0.29521312477541106,0.29521312477541106,0.0,0.36071474105119705
confirm_time_pressure_seed19_resource04_e00_t24_u2,time_pressure,19,resource,24,b29d66b5b2be3d6d7b8f3a1a97ee84a7b496af81070b7caa941c42fc115462d5,2,laser,0.5,1,2,0,0.4912935296391124,14.662703823552672,0.37695078624378553,0.6700276366151062,0.6700276366151062,0.0,1.0775601365603507
confirm_time_pressure_seed19_resource04_e00_t24_u2,time_pressure,19,resource,24,b29d66b5b2be3d6d7b8f3a1a97ee84a7b496af81070b7caa941c42fc115462d5,2,laser,0.5,1,2,1,0.951375460650188,11.697138406904875,0.18628589699485085,0.2655741180193706,0.2655741180193706,0.0,1.0775601365603507
confirm_time_pressure_seed19_resource05_e11_t25_u2,time_pressure,19,resource,25,43222e03c5b166397448b7d7dd53f2e5966c05c42655e7bac31a9ea705508fe6,2,laser,0.5,1,2,0,0.4776915749431824,15.61414048469159,0.09215692416104407,0.31865916921945836,0.31865916921945836,0.0,0.5528228431940079
confirm_time_pressure_seed19_resource05_e11_t25_u2,time_pressure,19,resource,25,43222e03c5b166397448b7d7dd53f2e5966c05c42655e7bac31a9ea705508fe6,2,laser,0.5,1,2,3,0.45210625025952816,1.0577394819463544,0.2968556282737039,0.29936113969234235,0.29936113969234235,0.0,0.5528228431940079
confirm_heterogeneity_pressure_seed17_safety00_e06_t33_u2,heterogeneity_pressure,17,safety,33,621fac2c235474983f49ee4750b592644dc1c238f30a3b8270561dc1d3309714,2,laser,0.25,2,3,0,0.629112563425456,14.492904808751087,0.02893998887803817,0.11911158564215713,0.05040174244821558,0.06870984319394155,0.2500000074505806
confirm_heterogeneity_pressure_seed17_safety00_e06_t33_u2,heterogeneity_pressure,17,safety,33,621fac2c235474983f49ee4750b592644dc1c238f30a3b8270561dc1d3309714,2,laser,0.25,2,3,3,0.6226943610963854,12.664021036635116,0.07287860446506078,0.09984601373485913,0.031136170540917583,0.06870984319394155,0.2500000074505806
confirm_heterogeneity_pressure_seed17_safety00_e06_t33_u2,heterogeneity_pressure,17,safety,33,621fac2c235474983f49ee4750b592644dc1c238f30a3b8270561dc1d3309714,2,laser,0.25,2,3,4,0.641840132654191,0.13842858542553552,0.1070512983534071,0.07651727055175672,0.05040174244821558,0.02611552810354114,0.2500000074505806
confirm_heterogeneity_pressure_seed17_safety01_e10_t26_u2,heterogeneity_pressure,17,safety,26,d9e7fd5049545fef0abffe09e628db674fe5c9cf5021fb0160964d40e676012c,2,laser,0.25,4,1,0,0.6372342173116564,0.08365349068340952,0.13234727647569444,0.01108935572185764,0.01108935572185764,0.0,0.1953125
confirm_heterogeneity_pressure_seed17_safety02_e02_t24_u2,heterogeneity_pressure,17,safety,24,bd1cbe603db03d536c9642310e761baf8be9576cbf82a75d5b6b506e11ce0b75,2,laser,0.25,4,1,4,0.9477419126172913,0.4823786772957584,0.098554441663954,0.03480099670286075,0.03480099670286075,0.0,0.2265625
confirm_heterogeneity_pressure_seed17_safety03_e05_t30_u2,heterogeneity_pressure,17,safety,30,5390fa22e0eb721803fa60cf74d4e05a028b69f666b816fff947014ed4ad7502,2,laser,0.25,6,1,4,1.0345472475922806,0.5621581487142906,0.09417169358995225,0.0,0.0,0.0,0.0
confirm_heterogeneity_pressure_seed17_safety04_e20_t19_u2,heterogeneity_pressure,17,safety,19,0ac5fc5e5188a1614a1a898a185326a63ef3a98abe1b74c41636de04a00de796,2,laser,0.25,2,3,0,0.7641109781503618,43.483042863746235,0.09009217156304256,0.2751360365242123,0.07241706191963106,0.20271897460458127,0.2499999850988388
confirm_heterogeneity_pressure_seed17_safety04_e20_t19_u2,heterogeneity_pressure,17,safety,19,0ac5fc5e5188a1614a1a898a185326a63ef3a98abe1b74c41636de04a00de796,2,laser,0.25,2,3,2,0.7054220263830717,0.6096370155722397,0.2873726103040907,0.1412574921144215,0.08023175397856243,0.061025738135859084,0.2499999850988388
confirm_heterogeneity_pressure_seed17_safety04_e20_t19_u2,heterogeneity_pressure,17,safety,19,0ac5fc5e5188a1614a1a898a185326a63ef3a98abe1b74c41636de04a00de796,2,laser,0.25,2,3,3,0.7033781452964856,14.081603590020329,0.07216224670410154,0.2829507285831437,0.08023175397856243,0.20271897460458127,0.2499999850988388
confirm_heterogeneity_pressure_seed17_safety05_e23_t30_u2,heterogeneity_pressure,17,safety,30,52017744d8846d251bffad889e7a26acac0b150429c0910f6cccbc78b684af79,2,laser,0.25,2,1,0,0.6929013450096342,0.7871382225663817,0.08729129367404515,0.0,0.0,0.0,0.2421875
confirm_heterogeneity_pressure_seed17_resource00_e23_t04_u0,heterogeneity_pressure,17,resource,4,aca6d8313d26b234b4d9ca2f2776a17e81dba97103e2fd667c76853576300a97,0,missile,2.8,1,2,1,0.6279507780844131,17.84695960132924,0.18939287102740743,0.11020622026856332,0.05021718306382956,0.05998903720473376,2.772807116387412
confirm_heterogeneity_pressure_seed17_resource00_e23_t04_u0,heterogeneity_pressure,17,resource,4,aca6d8313d26b234b4d9ca2f2776a17e81dba97103e2fd667c76853576300a97,0,missile,2.8,1,2,4,0.39208154879531854,17.046404531036114,0.28107983298923656,0.11892941580684728,0.05012408674578535,0.06880532906106193,2.772807116387412
confirm_heterogeneity_pressure_seed17_resource01_e03_t04_u0,heterogeneity_pressure,17,resource,4,80e3e12796958dcd7578c550eefec3e50eebc00988a2588742540eb88849b095,0,missile,2.8,1,2,1,0.48963681186090213,26.56053010164625,0.10632535188094433,0.07029086255977647,0.021680609689852522,0.048610252869923945,2.811388647649437
confirm_heterogeneity_pressure_seed17_resource01_e03_t04_u0,heterogeneity_pressure,17,resource,4,80e3e12796958dcd7578c550eefec3e50eebc00988a2588742540eb88849b095,0,missile,2.8,1,2,2,0.33189909300986764,36.1412947725028,0.21178379390550695,0.052060795310616054,0.02356748558315678,0.028493309727459275,2.811388647649437
confirm_heterogeneity_pressure_seed17_resource02_e21_t04_u0,heterogeneity_pressure,17,resource,4,3977d7c306492c1bef7189dd5c35227c1b8c3872b35d7b3b19cc4b3a303d8cd9,0,missile,2.8,1,2,0,0.833811689903064,21.178195924146987,0.4087994069638459,0.07573001717860822,0.07573001717860822,0.0,2.7930674336850645
confirm_heterogeneity_pressure_seed17_resource02_e21_t04_u0,heterogeneity_pressure,17,resource,4,3977d7c306492c1bef7189dd5c35227c1b8c3872b35d7b3b19cc4b3a303d8cd9,0,missile,2.8,1,2,3,0.5929606002086859,31.139167561691142,0.08822415559188183,0.34086174038237244,0.10939010551619421,0.23147163486617822,2.7930674336850645
confirm_heterogeneity_pressure_seed17_resource03_e17_t04_u2,heterogeneity_pressure,17,resource,4,7e5959496c4c70dd9de835c6bcd13191921bc0de46bc000c830870cee7ecc7f7,2,laser,0.25,8,1,1,0.9336223591917799,46.69114241054997,0.08175790574815539,0.598456957085057,0.598456957085057,0.0,0.25
confirm_heterogeneity_pressure_seed17_resource04_e08_t28_u2,heterogeneity_pressure,17,resource,28,94fd3985efe8e67792b118d73e19a453d581c95b63cec27987b67f54e4575eb3,2,laser,0.25,1,1,4,0.9809954538582378,7.109299831096289,0.015095180935329855,0.0,0.0,0.0,0.25
confirm_heterogeneity_pressure_seed17_resource05_e23_t43_u2,heterogeneity_pressure,17,resource,43,db2e5651ed3685b62a2d5a26b38b43b2fdf82971346b9aa0723fc2e5cd18aabe,2,laser,0.25,1,1,3,0.578664706598618,5.054972346724182,0.01506216261121962,0.0,0.0,0.0,0.2421875
confirm_heterogeneity_pressure_seed18_safety00_e00_t27_u1,heterogeneity_pressure,18,safety,27,84b3ea9a54e6c379e2189c8ce109d9696c4c5717ee83e429c01978e6ed95c727,1,missile,1.5,3,4,0,1.1304954579734434,0.2167890649795386,0.6520040472348531,1.039555852288144,1.039555852288144,0.0,1.3523661327548324
confirm_heterogeneity_pressure_seed18_safety00_e00_t27_u1,heterogeneity_pressure,18,safety,27,84b3ea9a54e6c379e2189c8ce109d9696c4c5717ee83e429c01978e6ed95c727,1,missile,1.5,3,4,1,0.5351325815692328,26.014971535051075,0.09674315770467119,1.4837972004979367,1.4169793415653684,0.06681785893256831,1.3523661327548324
confirm_heterogeneity_pressure_seed18_safety00_e00_t27_u1,heterogeneity_pressure,18,safety,27,84b3ea9a54e6c379e2189c8ce109d9696c4c5717ee83e429c01978e6ed95c727,1,missile,1.5,3,4,3,0.34963308334158844,8.917096243093917,0.4089994112650554,1.6213965408098303,1.554578681877262,0.06681785893256831,1.3523661327548324
confirm_heterogeneity_pressure_seed18_safety00_e00_t27_u1,heterogeneity_pressure,18,safety,27,84b3ea9a54e6c379e2189c8ce109d9696c4c5717ee83e429c01978e6ed95c727,1,missile,1.5,3,4,4,0.8573407579410183,17.60232075418837,0.270031156539917,1.1949123893928852,1.128094530460317,0.06681785893256831,1.3523661327548324
confirm_heterogeneity_pressure_seed18_safety01_e00_t27_u0,heterogeneity_pressure,18,safety,27,84b3ea9a54e6c379e2189c8ce109d9696c4c5717ee83e429c01978e6ed95c727,0,missile,2.8,3,4,0,1.1304954579734434,0.2167890649795386,0.592899107725724,1.039555852288144,1.039555852288144,0.0,2.2152427755296222
confirm_heterogeneity_pressure_seed18_safety01_e00_t27_u0,heterogeneity_pressure,18,safety,27,84b3ea9a54e6c379e2189c8ce109d9696c4c5717ee83e429c01978e6ed95c727,0,missile,2.8,3,4,1,0.5351325815692328,26.014971535051075,0.5290478175619374,1.4837972004979367,1.4837972004979367,0.0,2.2152427755296222
confirm_heterogeneity_pressure_seed18_safety01_e00_t27_u0,heterogeneity_pressure,18,safety,27,84b3ea9a54e6c379e2189c8ce109d9696c4c5717ee83e429c01978e6ed95c727,0,missile,2.8,3,4,3,0.34963308334158844,8.917096243093917,0.35664274713267446,1.6213965408098303,1.6213965408098303,0.0,2.2152427755296222
