context_id,scenario,policy_seed,slot,environment_seed,environment_step,unit_index,observation_hash,legal_targets,target_probabilities,minimum_horizon,maximum_horizon,mean_horizon,extra_transitions,projected_window_transitions,projected_saved_transitions,repeat_count,short_zone_damage_mean,short_zone_damage_standard_error,short_zone_damage_lower,short_zone_damage_upper,short_high_threat_leaks_mean,short_high_threat_leaks_standard_error,short_high_threat_leaks_lower,short_high_threat_leaks_upper,short_resource_cost_mean,short_resource_cost_standard_error,short_resource_cost_lower,short_resource_cost_upper,short_label,full_zone_damage_mean,full_zone_damage_standard_error,full_zone_damage_lower,full_zone_damage_upper,full_high_threat_leaks_mean,full_high_threat_leaks_standard_error,full_high_threat_leaks_lower,full_high_threat_leaks_upper,full_resource_cost_mean,full_resource_cost_standard_error,full_resource_cost_lower,full_resource_cost_upper,full_label,label_changed
time_pressure_seed8_safety00_e06_t29_u2,time_pressure,8,safety,886997740,29,2,446b3bb796a8dc44e259e6d767c219d3688573c91be48d255fdc0f9945fc9c9a,4,1,2,2,2.0,4,4,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,STOP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,STOP,False
time_pressure_seed8_resource00_e08_t04_u0,time_pressure,8,resource,886997742,4,0,34bf44f63ee7af1d97110cc10e8e295469bcc808a897ae5db833430af8004ff1,"0,1,2,4","0.242623955011,0.243662342429,0.257118195295,0.256595522165",21,30,26.75,258,246,12,2,-0.3958643581953115,0.06923936745388837,-0.5315735184049327,-0.2601551979856903,-0.12183117121458054,0.12183117121458052,-0.36062026679515835,0.11695792436599728,-0.06091558560729027,0.06091558560729026,-0.18031013339757918,0.05847896218299864,AMBIGUOUS,-0.4798022971079464,0.014698571458746534,-0.5086114971670896,-0.4509930970488032,-0.12183117121458054,0.12183117121458052,-0.36062026679515835,0.11695792436599728,-0.06091558560729027,0.06091558560729026,-0.18031013339757918,0.05847896218299864,AMBIGUOUS,False
