train_scenario,eval_scenario,method_a,method_b,metric,n_pairs,mean_difference,std_difference,sem_difference,confidence_level,ci_low,ci_high
medium,medium,role_conditioned_ar_ppo_order_012,factorized_engagement_ar_ppo_order_012,avg_invalid_actions,2,0.0,0.0,0.0,0.95,0.0,0.0
medium,medium,role_conditioned_ar_ppo_order_012,factorized_engagement_ar_ppo_order_012,avg_decision_time_ms,2,0.15413098487882837,0.008051124909153813,0.005693005019442587,0.95,0.08179449753625527,0.22646747222140146
medium,medium,role_conditioned_ar_ppo_order_012,factorized_engagement_ar_ppo_order_012,high_threat_leak_rate,2,-0.16666666666666666,0.23570226039551584,0.16666666666666666,0.95,-2.2843674560720157,1.9510341227386825
medium,medium,role_conditioned_ar_ppo_order_012,factorized_engagement_ar_ppo_order_012,avg_zone_weighted_damage,2,-0.6170374679976812,0.45336324239666353,0.32057622303940125,0.95,-4.690344591568433,3.4562696555730703
medium,medium,role_conditioned_ar_ppo_order_012,factorized_engagement_ar_ppo_order_012,assignment_conflict_rate,2,0.0,0.0,0.0,0.95,0.0,0.0
medium,medium,role_conditioned_ar_ppo_order_012,factorized_engagement_ar_ppo_order_012,overkill_rate,2,0.0,0.0,0.0,0.95,0.0,0.0
medium,medium,role_conditioned_ar_ppo_order_012,factorized_engagement_ar_ppo_order_012,damage_reduction_per_ammo,2,0.03216517217793923,0.037385702153101275,0.02643568351187842,0.95,-0.3037320348715102,0.36806237922738866
medium,medium,role_conditioned_ar_ppo_order_012,factorized_engagement_ar_ppo_order_012,avg_resource_cost,2,0.0,0.0,0.0,0.95,0.0,0.0
medium,medium,role_conditioned_ar_ppo_order_012,factorized_engagement_ar_ppo_order_012,engagement_rate,2,-0.0176580033722891,0.011289698361173679,0.00798302226873656,0.95,-0.11909191873435249,0.08377591198977427
medium,medium,role_conditioned_ar_ppo_order_012,factorized_engagement_ar_ppo_order_012,actionable_engagement_rate,2,0.02941176470588236,0.001260439895163139,0.0008912655971479166,0.95,0.01808716155398252,0.0407363678577822
medium,medium,role_conditioned_ar_ppo_order_012,factorized_engagement_ar_ppo_order_012,all_noop_episode_rate,2,0.0,0.0,0.0,0.95,0.0,0.0
