method,method_type,train_scenario,eval_scenario,run_index,train_seed,evaluation_seed,requested_timesteps,training_timesteps,training_seconds,model_path,episodes,avg_reward,std_reward,avg_steps,success_rate,intercept_rate,leak_rate,avg_total_damage,avg_ammo_used,avg_shots,hit_rate_per_shot,avg_invalid_actions,avg_decision_time_ms,high_threat_leak_rate,avg_zone_weighted_damage,assignment_conflict_rate,overkill_rate,damage_reduction_per_ammo,avg_resource_cost
maskable_ppo,learning,medium,medium,0,0,200,256,256,1.6335214999999152,results\air_defense_v1\task8_conflict_free_smoke\models\medium\maskable_ppo_seed0.zip,2.0,-98.97722719060249,36.04589619189528,45.0,0.0,0.2,0.6,2.1750387309609236,16.0,16.0,0.09375,0.0,1.311935555349919,0.6666666666666666,2.1750387309609236,0.15384615384615385,0.1875,0.03644881931163067,17.0
maskable_ppo,learning,medium,time_pressure,0,0,202,256,256,1.6335214999999152,results\air_defense_v1\task8_conflict_free_smoke\models\medium\maskable_ppo_seed0.zip,2.0,-57.432277891101016,21.999744718540008,33.5,0.0,0.5,0.5,1.53811554876527,15.0,15.0,0.26666666666666666,0.0,1.144650746367128,0.5,1.53811554876527,0.2608695652173913,0.23333333333333334,0.1211197518895258,16.5
conflict_free_maskable_ppo,learning,medium,medium,0,0,200,256,256,0.6497899000023608,results\air_defense_v1\task8_conflict_free_smoke\models\medium\conflict_free_maskable_ppo_seed0.zip,2.0,-89.94049064086725,32.38573958604154,45.0,0.0,0.2,0.6,2.1750387309609236,13.5,13.5,0.07407407407407407,0.0,0.5266233334421284,0.6666666666666666,2.1750387309609236,0.0,0.0,0.043198600665636355,12.0
conflict_free_maskable_ppo,learning,medium,time_pressure,0,0,202,256,256,0.6497899000023608,results\air_defense_v1\task8_conflict_free_smoke\models\medium\conflict_free_maskable_ppo_seed0.zip,2.0,-76.80375541029849,50.85777557769824,33.5,0.0,0.4,0.6,1.9911376914932433,13.0,13.0,0.15384615384615385,0.0,0.5206447764175576,0.5,1.9911376914932433,0.0,0.0,0.10490570273960875,11.75
maskable_ppo,learning,medium,medium,1,1,204,256,256,0.7887276000001293,results\air_defense_v1\task8_conflict_free_smoke\models\medium\maskable_ppo_seed1.zip,2.0,-90.85772580449733,37.684127831914246,48.0,0.0,0.2,0.6,2.0798592520346872,16.0,16.0,0.0625,0.0,1.0514708334312672,1.0,2.0798592520346872,0.0,0.0,0.03864558315208294,17.0
maskable_ppo,learning,medium,time_pressure,1,1,206,256,256,0.7887276000001293,results\air_defense_v1\task8_conflict_free_smoke\models\medium\maskable_ppo_seed1.zip,2.0,-99.0610474383009,17.734405369492066,33.5,0.0,0.3,0.6,2.425878019594264,16.0,16.0,0.125,0.0,0.950611940506453,0.6,2.4258780195942635,0.06666666666666667,0.0625,0.05977127030749969,17.0
conflict_free_maskable_ppo,learning,medium,medium,1,1,204,256,256,0.5994118999988132,results\air_defense_v1\task8_conflict_free_smoke\models\medium\conflict_free_maskable_ppo_seed1.zip,2.0,-88.35772580449733,40.18412783191423,48.0,0.0,0.2,0.6,2.0798592520346872,12.5,12.5,0.08,0.0,0.6175031253405905,1.0,2.0798592520346872,0.0,0.0,0.049466346434666165,14.5
conflict_free_maskable_ppo,learning,medium,time_pressure,1,1,206,256,256,0.5994118999988132,results\air_defense_v1\task8_conflict_free_smoke\models\medium\conflict_free_maskable_ppo_seed1.zip,2.0,-121.25063168330456,6.003019378939037,37.0,0.0,0.1,0.7,2.626740431621595,13.5,13.5,0.037037037037037035,0.0,0.5731959461971545,0.6,2.626740431621595,0.0,0.0,0.023216238446908552,15.75
