method,method_type,train_scenario,eval_scenario,metric,n_runs,mean,std,sem,confidence_level,ci_low,ci_high
maskable_ppo,learning,medium,medium,avg_total_damage,2,2.1274489914978054,0.06730205497854382,0.04758973946311817,0.95,1.5227640185259639,2.732133964469647
maskable_ppo,learning,medium,medium,avg_ammo_used,2,16.0,0.0,0.0,0.95,16.0,16.0
maskable_ppo,learning,medium,medium,avg_shots,2,16.0,0.0,0.0,0.95,16.0,16.0
maskable_ppo,learning,medium,medium,hit_rate_per_shot,2,0.078125,0.02209708691207961,0.015625,0.95,0.0,0.2766594490067515
maskable_ppo,learning,medium,medium,avg_invalid_actions,2,0.0,0.0,0.0,0.95,0.0,0.0
maskable_ppo,learning,medium,medium,avg_decision_time_ms,2,1.1817031943905931,0.18417637112854707,0.1302323609593259,0.95,0.0,2.836462236048714
maskable_ppo,learning,medium,medium,high_threat_leak_rate,2,0.8333333333333333,0.23570226039551587,0.16666666666666669,0.95,0.0,1.0
maskable_ppo,learning,medium,medium,avg_zone_weighted_damage,2,2.1274489914978054,0.06730205497854382,0.04758973946311817,0.95,1.5227640185259639,2.732133964469647
maskable_ppo,learning,medium,medium,assignment_conflict_rate,2,0.07692307692307693,0.10878565864408424,0.07692307692307691,0.95,0.0,1.0
maskable_ppo,learning,medium,medium,overkill_rate,2,0.09375,0.13258252147247765,0.09374999999999999,0.95,0.0,1.0
maskable_ppo,learning,medium,medium,damage_reduction_per_ammo,2,0.03754720123185681,0.0015533466082492014,0.0010983819202261336,0.95,0.023590935674668127,0.051503466789045486
maskable_ppo,learning,medium,medium,avg_resource_cost,2,17.0,0.0,0.0,0.95,17.0,17.0
maskable_ppo,learning,medium,time_pressure,avg_reward,2,-78.24666266470096,29.435985239277084,20.814384773599944,0.95,-342.71849706093667,186.22517173153472
maskable_ppo,learning,medium,time_pressure,avg_steps,2,33.5,0.0,0.0,0.95,33.5,33.5
maskable_ppo,learning,medium,time_pressure,success_rate,2,0.0,0.0,0.0,0.95,0.0,0.0
maskable_ppo,learning,medium,time_pressure,intercept_rate,2,0.4,0.14142135623730953,0.1,0.95,0.0,1.0
