method,method_type,train_scenario,eval_scenario,run_index,train_seed,evaluation_seed,episode_index,episode_seed,total_reward,steps,num_targets,num_intercepted,num_leaked,total_damage,ammo_used,shots,hits,invalid_actions,success,decision_time_seconds,decision_time_ms,high_threat_threshold,num_high_threat_targets,num_high_threat_leaked,high_threat_leak_rate,zone_weighted_damage,engaged_target_events,conflict_target_events,assignment_conflict_rate,overkill_assignments,overkill_rate,intercepted_damage_potential,damage_reduction_per_ammo,resource_cost
role_conditioned_ar_ppo_order_012,learning,medium,medium,0,0,200,17,217,-53.61738537874742,50,5,1,2,1.6379588908913116,2,2,1,0,False,0.09752379998826655,1.950475999765331,0.8,2,1,0.5,1.6379588908913116,2,0,0.0,0,0.0,0.7018171620974326,0.3509085810487163,4.0
role_conditioned_ar_ppo_order_012,learning,medium,medium,0,0,200,18,218,-103.26889919337471,47,5,1,4,2.5882228415629926,1,1,1,0,False,0.08675390000280458,1.84582765963414,0.8,1,1,1.0,2.5882228415629926,1,0,0.0,0,0.0,0.6617619461148873,0.6617619461148873,2.0
role_conditioned_ar_ppo_order_012,learning,medium,medium,0,0,200,19,219,-48.6072346479902,50,5,0,3,1.4535744882663386,0,0,0,0,False,0.09947550000651972,1.9895100001303945,0.8,1,0,0.0,1.4535744882663388,0,0,0.0,0,0.0,0.0,0.0,0.0
role_conditioned_ar_ppo_order_012,learning,medium,medium,0,0,200,20,220,-15.39884299422849,50,5,2,1,0.6833487456042002,2,2,2,0,False,0.09180069998546969,1.8360139997093938,0.8,3,0,0.0,0.6833487456042002,2,0,0.0,0,0.0,1.5607965192945832,0.7803982596472916,4.0
role_conditioned_ar_ppo_order_012,learning,medium,medium,0,0,200,21,221,-57.60201176940501,40,5,2,3,1.9297037323334527,3,3,2,0,False,0.0807770999672357,2.0194274991808925,0.8,0,0,0.0,1.9297037323334527,3,0,0.0,0,0.0,1.3835202009494334,0.4611734003164778,6.0
role_conditioned_ar_ppo_order_012,learning,medium,medium,0,0,200,22,222,-8.087070632975449,50,5,3,1,0.5720727648446167,3,3,3,0,False,0.0954195000231266,1.908390000462532,0.8,3,1,0.3333333333333333,0.5720727648446167,3,0,0.0,0,0.0,1.8717372630152043,0.623912421005068,6.0
role_conditioned_ar_ppo_order_012,learning,medium,medium,0,0,200,23,223,-38.53355689295225,50,5,2,2,1.4574435088131135,2,2,2,0,False,0.09748989997751778,1.9497979995503556,0.8,3,1,0.3333333333333333,1.4574435088131135,2,0,0.0,0,0.0,1.7203625315982987,0.8601812657991493,4.0
role_conditioned_ar_ppo_order_012,learning,medium,medium,0,0,200,24,224,-20.2648016689226,50,5,2,1,0.8210916020702803,2,2,2,0,False,0.0932671999980812,1.865343999961624,0.8,4,1,0.25,0.8210916020702803,2,0,0.0,0,0.0,1.8372328331540366,0.9186164165770183,4.0
role_conditioned_ar_ppo_order_012,learning,medium,medium,0,0,200,25,225,-32.84177042852797,50,5,1,2,0.9159710023365417,4,4,1,0,False,0.09352169999328908,1.8704339998657815,0.8,3,0,0.0,0.9159710023365417,4,0,0.0,0,0.0,1.3066529937986293,0.32666324844965733,8.0
role_conditioned_ar_ppo_order_012,learning,medium,medium,0,0,200,26,226,-57.23852758729792,38,5,2,3,2.005716730894932,2,2,2,0,False,0.07362720002129208,1.9375578952971602,0.8,2,1,0.5,2.005716730894932,2,0,0.0,0,0.0,1.5696822012020824,0.7848411006010412,4.0
role_conditioned_ar_ppo_order_012,learning,medium,medium,0,0,200,27,227,-70.57088131594605,50,5,1,3,2.366070735079071,1,1,1,0,False,0.09462319999875035,1.892463999975007,0.8,2,1,0.5,2.366070735079071,1,0,0.0,0,0.0,0.8446485951466782,0.8446485951466782,2.0
role_conditioned_ar_ppo_order_012,learning,medium,medium,0,0,200,28,228,-46.471845440434656,50,5,2,2,1.6451609387453157,2,2,2,0,False,0.09064439999929164,1.8128879999858327,0.8,2,1,0.5,1.6451609387453157,2,0,0.0,0,0.0,1.155202443341277,0.5776012216706385,4.0
role_conditioned_ar_ppo_order_012,learning,medium,medium,0,0,200,29,229,-44.01639376893493,50,5,2,2,1.505018768684884,2,2,2,0,False,0.09683590000349795,1.936718000069959,0.8,3,2,0.6666666666666666,1.505018768684884,2,0,0.0,0,0.0,0.8828538858239403,0.44142694291197015,4.0
role_conditioned_ar_ppo_order_012,learning,medium,medium,0,0,200,30,230,-37.00460701357481,50,5,2,2,1.2464265419157177,2,2,2,0,False,0.09650020005210536,1.9300040010421071,0.8,1,0,0.0,1.2464265419157177,2,0,0.0,0,0.0,1.1899135793573845,0.5949567896786923,4.0
role_conditioned_ar_ppo_order_012,learning,medium,medium,0,0,200,31,231,-60.19286118752381,50,5,1,3,1.9416994453529333,1,1,1,0,False,0.09896349997870857,1.9792699995741714,0.8,0,0,0.0,1.9416994453529333,1,0,0.0,0,0.0,0.6640711963322076,0.6640711963322076,2.0
