method,train_scenario,eval_scenario,timesteps,metric,n_runs,mean,std,sem,confidence_level,ci_low,ci_high
role_conditioned_ar_ppo_order_120,medium,medium,20000,avg_total_damage,3,2.3648495294420013,0.10917919172357732,0.06303463573151313,0.95,2.0936333819464044,2.6360656769375983
role_conditioned_ar_ppo_order_120,medium,medium,20000,avg_invalid_actions,3,0.0,0.0,0.0,0.95,0.0,0.0
role_conditioned_ar_ppo_order_120,medium,medium,30000,avg_reward,3,-41.878966268261095,43.89125864238358,25.340629992251653,0.95,-150.91089707664258,67.15296454012041
role_conditioned_ar_ppo_order_120,medium,medium,30000,success_rate,3,0.13333333333333333,0.15275252316519466,0.08819171036881969,0.95,0.0,0.512791636688307
role_conditioned_ar_ppo_order_120,medium,medium,30000,intercept_rate,3,0.40666666666666673,0.3722006627255429,0.21489015281714932,0.95,0.0,1.0
role_conditioned_ar_ppo_order_120,medium,medium,30000,avg_total_damage,3,1.3993518843479709,1.0220042068272315,0.590054403924632,0.95,0.0,3.9381510760635186
role_conditioned_ar_ppo_order_120,medium,medium,30000,avg_invalid_actions,3,0.0,0.0,0.0,0.95,0.0,0.0
role_conditioned_ar_ppo_order_120,medium,medium,30208,avg_reward,3,-46.82996838136503,36.36404055037148,20.99478860057944,0.95,-137.1632528630416,43.503316100311544
role_conditioned_ar_ppo_order_120,medium,medium,30208,success_rate,3,0.03333333333333333,0.05773502691896259,0.03333333333333334,0.95,0.0,0.1767550909898714
role_conditioned_ar_ppo_order_120,medium,medium,30208,intercept_rate,3,0.39333333333333337,0.28589042189855424,0.16505891204186598,0.95,0.0,1.0
role_conditioned_ar_ppo_order_120,medium,medium,30208,avg_total_damage,3,1.4536543913439592,0.9107048209988956,0.5257956735560023,0.95,0.0,3.715970581432114
role_conditioned_ar_ppo_order_120,medium,medium,30208,avg_invalid_actions,3,0.0,0.0,0.0,0.95,0.0,0.0
role_conditioned_ar_ppo_order_201,medium,medium,0,avg_reward,3,-72.38436373940705,16.86192196644549,9.735235186381768,0.95,-114.2716999883265,-30.497027490487604
role_conditioned_ar_ppo_order_201,medium,medium,0,success_rate,3,0.0,0.0,0.0,0.95,0.0,0.0
role_conditioned_ar_ppo_order_201,medium,medium,0,intercept_rate,3,0.23333333333333336,0.18475208614068026,0.10666666666666667,0.95,0.0,0.6922829578342552
role_conditioned_ar_ppo_order_201,medium,medium,0,avg_total_damage,3,1.7911081261784858,0.5668031107002924,0.32724392854033113,0.95,0.38309114376794096,3.1991251085890307
role_conditioned_ar_ppo_order_201,medium,medium,0,avg_invalid_actions,3,0.0,0.0,0.0,0.95,0.0,0.0
role_conditioned_ar_ppo_order_201,medium,medium,10000,avg_reward,3,-88.45958332634973,4.6538036746805105,2.6868748043324624,0.95,-100.02027253756259,-76.89889411513687
role_conditioned_ar_ppo_order_201,medium,medium,10000,success_rate,3,0.0,0.0,0.0,0.95,0.0,0.0
role_conditioned_ar_ppo_order_201,medium,medium,10000,intercept_rate,3,0.0,0.0,0.0,0.95,0.0,0.0
