accuracy,balanced_accuracy,best_epoch,best_validation_balanced_accuracy,best_validation_loss,best_validation_score,count,engage_count,engage_recall,false_noop_rate,label_mean,label_scale,method,noop_count,noop_recall,parameter_count,selected_candidate,test_inference_seconds,train_engage_count,train_noop_count,train_seed,wasteful_engage_rate
0.7857142857142857,0.4230769230769231,1,,,0.999730651641056,14,1,0.0,1.0,-32.2421760559082,22.51143455505371,risk_regression,13,0.8461538461538461,77186,False,0.00041060000000925356,,,20,0.15384615384615385
0.8571428571428571,0.46153846153846156,1,0.5,0.6683024764060974,,14,1,0.0,1.0,,,balanced_bce,13,0.9230769230769231,77186,True,0.0004179000000021915,6,62,20,0.07692307692307693
0.6428571428571429,0.34615384615384615,2,0.42857142857142855,1.0821149349212646,,14,1,0.0,1.0,,,balanced_bce_margin,13,0.6923076923076923,77186,False,0.00041699999997035775,6,62,20,0.3076923076923077
