accuracy,balanced_accuracy,balanced_accuracy_margin,check_balanced_accuracy,check_batch_engage_recall,check_batch_noop_recall,check_engage_recall,check_noop_recall,check_safety_sign_accuracy,check_scenario_engage_recall,check_scenario_noop_recall,count,engage_count,engage_margin,engage_recall,false_noop_rate,feasible,inference_seconds,method,minimum_constraint_margin,model_seed,noop_count,noop_margin,noop_recall,passed_check_count,predicted_engage_count,safety_sign_accuracy,safety_sign_margin,threshold,wasteful_engage_rate,worst_batch_engage_recall,worst_batch_noop_recall,worst_scenario_engage_recall,worst_scenario_noop_recall
0.6049382716049383,0.6248447204968944,-0.07515527950310552,False,True,False,True,False,True,True,False,81,35,0.036363636363636376,0.7714285714285715,0.22857142857142856,False,0.0006194999998569983,frozen_oob,-0.3166666666666667,20,46,-0.3166666666666667,0.4782608695652174,4,51,0.7402597402597403,0.04025974025974033,0.10520520806312561,0.5217391304347826,0.7714285714285715,0.4782608695652174,0.6363636363636364,0.3333333333333333
0.6172839506172839,0.6425465838509317,-0.05745341614906829,False,True,False,True,False,True,True,False,81,35,0.12727272727272732,0.8285714285714286,0.17142857142857143,False,0.0006194999998569983,zero,-0.3166666666666667,20,46,-0.3166666666666667,0.45652173913043476,4,54,0.7402597402597403,0.04025974025974033,0.0,0.5434782608695652,0.8285714285714286,0.45652173913043476,0.7272727272727273,0.3333333333333333
0.6172839506172839,0.6459627329192547,-0.0540372670807453,False,True,False,True,False,True,True,False,81,35,0.12727272727272732,0.8571428571428571,0.14285714285714285,False,0.0004453999999896041,frozen_oob,-0.3166666666666667,21,46,-0.3166666666666667,0.43478260869565216,4,56,0.7402597402597403,0.04025974025974033,0.02875661849975586,0.5652173913043478,0.8571428571428571,0.43478260869565216,0.7272727272727273,0.3333333333333333
0.6172839506172839,0.6459627329192547,-0.0540372670807453,False,True,False,True,False,True,True,False,81,35,0.12727272727272732,0.8571428571428571,0.14285714285714285,False,0.0004453999999896041,zero,-0.3166666666666667,21,46,-0.3166666666666667,0.43478260869565216,4,56,0.7402597402597403,0.04025974025974033,0.0,0.5652173913043478,0.8571428571428571,0.43478260869565216,0.7272727272727273,0.3333333333333333
0.6172839506172839,0.6254658385093168,-0.07453416149068315,False,True,False,True,False,True,False,False,81,35,-0.23636363636363633,0.6857142857142857,0.3142857142857143,False,0.0006837999999333988,frozen_oob,-0.23636363636363633,22,46,-0.18333333333333335,0.5652173913043478,3,44,0.7532467532467533,0.05324675324675332,0.3540239632129669,0.43478260869565216,0.6857142857142857,0.5652173913043478,0.36363636363636365,0.4666666666666667
0.6172839506172839,0.6459627329192547,-0.0540372670807453,False,True,False,True,False,True,True,False,81,35,0.12727272727272732,0.8571428571428571,0.14285714285714285,False,0.0006837999999333988,zero,-0.3166666666666667,22,46,-0.3166666666666667,0.43478260869565216,4,56,0.7532467532467533,0.05324675324675332,0.0,0.5652173913043478,0.8571428571428571,0.43478260869565216,0.7272727272727273,0.3333333333333333
