accuracy,balanced_accuracy,count,engage_count,engage_recall,false_noop_rate,method,model_seed,noop_count,noop_recall,wasteful_engage_rate
0.6708860759493671,0.6870129870129871,79,35,0.8285714285714286,0.17142857142857143,frozen_state_budget,20,44,0.5454545454545454,0.45454545454545453
0.569620253164557,0.5814935064935065,79,35,0.6857142857142857,0.3142857142857143,risk_regression,20,44,0.4772727272727273,0.5227272727272727
0.6455696202531646,0.6642857142857144,79,35,0.8285714285714286,0.17142857142857143,scenario_robust_reliable_cost,20,44,0.5,0.5
0.6582278481012658,0.6522727272727273,79,35,0.6,0.4,frozen_state_budget,21,44,0.7045454545454546,0.29545454545454547
0.6329113924050633,0.6383116883116884,79,35,0.6857142857142857,0.3142857142857143,risk_regression,21,44,0.5909090909090909,0.4090909090909091
0.6835443037974683,0.7100649350649351,79,35,0.9428571428571428,0.05714285714285714,scenario_robust_reliable_cost,21,44,0.4772727272727273,0.5227272727272727
0.6835443037974683,0.675,79,35,0.6,0.4,frozen_state_budget,22,44,0.75,0.25
0.5822784810126582,0.5928571428571429,79,35,0.6857142857142857,0.3142857142857143,risk_regression,22,44,0.5,0.5
0.6962025316455697,0.7155844155844155,79,35,0.8857142857142857,0.11428571428571428,scenario_robust_reliable_cost,22,44,0.5454545454545454,0.45454545454545453
