accuracy,balanced_accuracy,count,engage_count,engage_recall,false_noop_rate,method,model_seed,noop_count,noop_recall,wasteful_engage_rate
0.7011494252873564,0.756140350877193,87,30,0.9333333333333333,0.06666666666666667,zero_margin,20,57,0.5789473684210527,0.42105263157894735
0.6551724137931034,0.6973684210526316,87,30,0.8333333333333334,0.16666666666666666,risk_regression,20,57,0.5614035087719298,0.43859649122807015
0.7931034482758621,0.8342105263157895,87,30,0.9666666666666667,0.03333333333333333,state_budget,20,57,0.7017543859649122,0.2982456140350877
0.6896551724137931,0.7552631578947369,87,30,0.9666666666666667,0.03333333333333333,zero_margin,21,57,0.543859649122807,0.45614035087719296
0.7126436781609196,0.7412280701754386,87,30,0.8333333333333334,0.16666666666666666,risk_regression,21,57,0.6491228070175439,0.3508771929824561
0.7586206896551724,0.7763157894736843,87,30,0.8333333333333334,0.16666666666666666,state_budget,21,57,0.7192982456140351,0.2807017543859649
0.7241379310344828,0.781578947368421,87,30,0.9666666666666667,0.03333333333333333,zero_margin,22,57,0.5964912280701754,0.40350877192982454
0.6206896551724138,0.6394736842105263,87,30,0.7,0.3,risk_regression,22,57,0.5789473684210527,0.42105263157894735
0.7586206896551724,0.7684210526315789,87,30,0.8,0.2,state_budget,22,57,0.7368421052631579,0.2631578947368421
