absolute_loss,centered_loss,epoch,objective,pairwise_loss,total_loss,train_seed,validation_absolute_mae,validation_centered_mae,validation_score
0.20785529911518097,0.038149524480104446,55,absolute_mse,0.0,0.20785529911518097,14,0.9624623234713743,0.1651524035497579,1.127614727021132
0.20689541101455688,0.03800283744931221,56,absolute_mse,0.0,0.20689541101455688,14,0.9097676068400178,0.16479512352086376,1.0745627303608816
0.22028470039367676,0.03782496228814125,57,absolute_mse,0.0,0.22028470039367676,14,0.9803957268180434,0.16467342977215305,1.1450691565901965
0.21137136220932007,0.03767624869942665,58,absolute_mse,0.0,0.21137136220932007,14,0.9382786038845113,0.1643279737307448,1.102606577615256
0.1962040513753891,0.037463460117578506,59,absolute_mse,0.0,0.1962040513753891,14,0.9201008893022056,0.16402667126275997,1.0841275605649656
0.20314674079418182,0.037264518439769745,60,absolute_mse,0.0,0.20314674079418182,14,0.9847360876576594,0.16398280066362425,1.1487188883212838
0.20661890506744385,0.03714016079902649,61,absolute_mse,0.0,0.20661890506744385,14,0.9309067994281831,0.1637513785667253,1.0946581779949085
0.1933414489030838,0.036935750395059586,62,absolute_mse,0.0,0.1933414489030838,14,0.9326708189463561,0.1636342445032774,1.0963050634496334
0.19111062586307526,0.03679291903972626,63,absolute_mse,0.0,0.19111062586307526,14,0.9797497440959256,0.16355908570574182,1.1433088298016674
0.19803062081336975,0.036678921431303024,64,absolute_mse,0.0,0.19803062081336975,14,0.9242485600167546,0.1634190418740045,1.0876676018907592
0.19172893464565277,0.0365588404238224,65,absolute_mse,0.0,0.19172893464565277,14,0.9408094122502145,0.1634564584756867,1.1042658707259012
0.18392416834831238,0.03644893690943718,66,absolute_mse,0.0,0.18392416834831238,14,0.9645317798332471,0.16350695374942886,1.128038733582676
0.18798962235450745,0.03634684905409813,67,absolute_mse,0.0,0.18798962235450745,14,0.9164100787060926,0.16337312056351555,1.079783199269608
0.18871626257896423,0.03626767173409462,68,absolute_mse,0.0,0.18871626257896423,14,0.9485736247910068,0.16346154300472251,1.1120351677957294
0.1808718889951706,0.03615759685635567,69,absolute_mse,0.0,0.1808718889951706,14,0.9431497917490393,0.16343469924663023,1.1065844909956697
0.1785092055797577,0.03606775775551796,70,absolute_mse,0.0,0.1785092055797577,14,0.9136805755546229,0.16332557795182015,1.077006153506443
0.18192468583583832,0.035990383476018906,71,absolute_mse,0.0,0.18192468583583832,14,0.9555424678012445,0.16340436470929248,1.118946832510537
0.1800861358642578,0.03589821606874466,72,absolute_mse,0.0,0.1800861358642578,14,0.9219367389687891,0.16328327511554425,1.0852200140843333
0.17406761646270752,0.03581765666604042,73,absolute_mse,0.0,0.17406761646270752,14,0.9227473582822806,0.1632454870390899,1.0859928453213705
0.17232191562652588,0.0357387401163578,74,absolute_mse,0.0,0.17232191562652588,14,0.9501339542029973,0.16327808392152196,1.1134120381245192
0.17440514266490936,0.035667214542627335,75,absolute_mse,0.0,0.17440514266490936,14,0.9098513781311889,0.16321281236054916,1.073064190491738
0.17411811649799347,0.035593047738075256,76,absolute_mse,0.0,0.17411811649799347,14,0.9435250924296819,0.16323586097282505,1.106760953402507
0.1700597107410431,0.03552638739347458,77,absolute_mse,0.0,0.1700597107410431,14,0.9220084945159356,0.16320890029001403,1.0852173948059496
0.16618545353412628,0.03545713797211647,78,absolute_mse,0.0,0.16618545353412628,14,0.9174196304424902,0.163192483878344,1.0806121143208343
0.16523735225200653,0.03539455309510231,79,absolute_mse,0.0,0.16523735225200653,14,0.9398948788101573,0.16319082751619027,1.1030857063263475
0.16620367765426636,0.03533444181084633,80,absolute_mse,0.0,0.16620367765426636,14,0.9028864855296195,0.16311669444486734,1.066003179974487
0.16691605746746063,0.03527472913265228,81,absolute_mse,0.0,0.16691605746746063,14,0.9434857736110392,0.16308803655859228,1.1065738101696314
0.16618643701076508,0.035200659185647964,82,absolute_mse,0.0,0.16618643701076508,14,0.9002436231007299,0.16295294228194782,1.0631965653826778
0.1640750914812088,0.035132553428411484,83,absolute_mse,0.0,0.1640750914812088,14,0.9347117776252868,0.16285919161424178,1.0975709692395286
0.16126962006092072,0.03503905236721039,84,absolute_mse,0.0,0.16126962006092072,14,0.9035933250976305,0.16268054579472943,1.0662738708923598
0.15853475034236908,0.034954532980918884,85,absolute_mse,0.0,0.15853475034236908,14,0.9227504105114893,0.1625293826033855,1.0852797931148748
0.1562599241733551,0.03485599905252457,86,absolute_mse,0.0,0.1562599241733551,14,0.9076040259148311,0.1623371417986043,1.0699411677134354
0.15445655584335327,0.03476442024111748,87,absolute_mse,0.0,0.15445655584335327,14,0.914011185137501,0.16216158000853054,1.0761727651460316
0.1529758870601654,0.034671325236558914,88,absolute_mse,0.0,0.1529758870601654,14,0.9087184872847313,0.16197604096632878,1.07069452825106
0.15166349709033966,0.03458264842629433,89,absolute_mse,0.0,0.15166349709033966,14,0.9080926404813344,0.16179525713716256,1.069887897618497
0.15043345093727112,0.03449540585279465,90,absolute_mse,0.0,0.15043345093727112,14,0.9083422330912411,0.16161202839565805,1.069954261486899
0.14925692975521088,0.034408725798130035,91,absolute_mse,0.0,0.14925692975521088,14,0.9024222156776657,0.16141427289415372,1.0638364885718194
0.1481667160987854,0.034322794526815414,92,absolute_mse,0.0,0.1481667160987854,14,0.9106151463685894,0.16121459365165983,1.0718297400202492
0.1473572850227356,0.03423069417476654,93,absolute_mse,0.0,0.1473572850227356,14,0.8910996863622542,0.16097228676919575,1.05207197313145
1.0170608758926392,0.04433854669332504,0,absolute_mse,0.0,1.0170608758926392,15,0.9301669638692105,0.15462145018357012,1.0847884140527806
1.0940762758255005,0.04350775107741356,1,absolute_mse,0.0,1.0940762758255005,15,0.8546294300424283,0.15517221534327752,1.0098016453857057
0.9486057758331299,0.04329589381814003,2,absolute_mse,0.0,0.9486057758331299,15,0.8295520065777724,0.1554212577153385,0.9849732642931108
0.9069645404815674,0.04319501295685768,3,absolute_mse,0.0,0.9069645404815674,15,0.8424249107298546,0.1561947060349303,0.998619616764785
0.9243137240409851,0.04308329150080681,4,absolute_mse,0.0,0.9243137240409851,15,0.8384642925574166,0.15786286638688354,0.9963271589443001
0.8757734894752502,0.043120238929986954,5,absolute_mse,0.0,0.8757734894752502,15,0.8311775691137929,0.1601115519073377,0.9912891210211306
0.8129698634147644,0.043436601758003235,6,absolute_mse,0.0,0.8129698634147644,15,0.8445225475957844,0.16255721315669966,1.007079760752484
0.7989895343780518,0.04405035823583603,7,absolute_mse,0.0,0.7989895343780518,15,0.8565422637672809,0.16433633658187158,1.0208786003491526
0.7943088412284851,0.04476257041096687,8,absolute_mse,0.0,0.7943088412284851,15,0.8456717657441019,0.1657003794620643,1.0113721452061661
0.745485246181488,0.04534056410193443,9,absolute_mse,0.0,0.745485246181488,15,0.8360744119084518,0.16644672387429868,1.0025211357827504
0.6954920291900635,0.04577195644378662,10,absolute_mse,0.0,0.6954920291900635,15,0.8558645147399411,0.1669565293169155,1.0228210440568566
0.6860016584396362,0.04618643969297409,11,absolute_mse,0.0,0.6860016584396362,15,0.8677216712983084,0.16805062903751428,1.0357723003358226
0.6675350069999695,0.04680009186267853,12,absolute_mse,0.0,0.6675350069999695,15,0.8574710826083691,0.17003255389160085,1.02750363649997
0.6154243350028992,0.047721587121486664,13,absolute_mse,0.0,0.6154243350028992,15,0.8479534869111124,0.17201050177369928,1.0199639886848118
0.5888006687164307,0.048705101013183594,14,absolute_mse,0.0,0.5888006687164307,15,0.8523676644665795,0.17238820000393487,1.0247558644705144
0.5845717191696167,0.04915975034236908,15,absolute_mse,0.0,0.5845717191696167,15,0.8549675343350985,0.17078379356304102,1.0257513278981396
0.5438815355300903,0.04897342249751091,16,absolute_mse,0.0,0.5438815355300903,15,0.8762677085467374,0.16959698019200667,1.0458646887387442
0.520501971244812,0.04853710159659386,17,absolute_mse,0.0,0.520501971244812,15,0.8947009734650794,0.16922723160752892,1.0639282050726082
0.5222835540771484,0.04829220101237297,18,absolute_mse,0.0,0.5222835540771484,15,0.8786174942274826,0.16990921806901935,1.0485267122965019
0.48820817470550537,0.04827620089054108,19,absolute_mse,0.0,0.48820817470550537,15,0.868569655470177,0.17102205276905702,1.039591708239234
0.4827037453651428,0.04821137338876724,20,absolute_mse,0.0,0.4827037453651428,15,0.8714164742971788,0.17179948305052295,1.0432159573477018
0.47795823216438293,0.04820660501718521,21,absolute_mse,0.0,0.47795823216438293,15,0.8756027420260852,0.17223924357109754,1.0478419855971828
0.45258471369743347,0.04856034740805626,22,absolute_mse,0.0,0.45258471369743347,15,0.885791732303922,0.17275115962016654,1.0585428919240887
0.46011486649513245,0.04895219951868057,23,absolute_mse,0.0,0.46011486649513245,15,0.8746001044929533,0.17285154428351998,1.0474516487764733
0.4355248808860779,0.0486709326505661,24,absolute_mse,0.0,0.4355248808860779,15,0.8648782505341905,0.17236304583479015,1.0372412963689808
0.4323451817035675,0.04787174239754677,25,absolute_mse,0.0,0.4323451817035675,15,0.8608783041561959,0.17213669548754928,1.0330149996437452
0.4194151759147644,0.04727690666913986,26,absolute_mse,0.0,0.4194151759147644,15,0.858641471706193,0.17207838018980443,1.0307198518959975
0.4042852818965912,0.046958472579717636,27,absolute_mse,0.0,0.4042852818965912,15,0.8542185855647333,0.17146368869624806,1.0256822742609812
0.40080708265304565,0.046208109706640244,28,absolute_mse,0.0,0.40080708265304565,15,0.8433083556986936,0.17065238897970283,1.0139607446783965
0.3807494342327118,0.045000411570072174,29,absolute_mse,0.0,0.3807494342327118,15,0.8457625945124899,0.17013382893874643,1.0158964234512364
0.38089197874069214,0.04407929629087448,30,absolute_mse,0.0,0.38089197874069214,15,0.8323496691002132,0.17013957102934518,1.0024892401295584
0.36174267530441284,0.043776486068964005,31,absolute_mse,0.0,0.36174267530441284,15,0.8236969159784003,0.17052710060283438,0.9942240165812347
0.36168721318244934,0.04358503967523575,32,absolute_mse,0.0,0.36168721318244934,15,0.8225532321569843,0.1708840025696483,0.9934372347266326
0.3456532657146454,0.043120529502630234,33,absolute_mse,0.0,0.3456532657146454,15,0.8379266511269565,0.17105410908051805,1.0089807602074745
0.34449502825737,0.04267849028110504,34,absolute_mse,0.0,0.34449502825737,15,0.828178161058521,0.17093263401396802,0.9991107950724891
0.3314465880393982,0.04253126308321953,35,absolute_mse,0.0,0.3314465880393982,15,0.8131355665823536,0.17044648606498314,0.9835820526473368
0.329647958278656,0.042402785271406174,36,absolute_mse,0.0,0.329647958278656,15,0.8190308445369414,0.16963959361985959,0.988670438156801
0.3180629014968872,0.04195403307676315,37,absolute_mse,0.0,0.3180629014968872,15,0.842524465869967,0.16840334547198996,1.0109278113419569
0.3160551190376282,0.04138319194316864,38,absolute_mse,0.0,0.3160551190376282,15,0.833270582677532,0.16688011505462155,1.0001506977321535
0.30425089597702026,0.04093717411160469,39,absolute_mse,0.0,0.30425089597702026,15,0.8211333561755488,0.16520486353137045,0.9863382197069193
0.30232784152030945,0.04048086330294609,40,absolute_mse,0.0,0.30232784152030945,15,0.840272755161204,0.16338400190103652,1.0036567570622406
0.2905401289463043,0.039925478398799896,41,absolute_mse,0.0,0.2905401289463043,15,0.8610275442323445,0.16145618534390768,1.022483729576252
0.2884846031665802,0.03948211297392845,42,absolute_mse,0.0,0.2884846031665802,15,0.842933923554624,0.1598251107687312,1.0027590343233552
0.2795436680316925,0.03919360414147377,43,absolute_mse,0.0,0.2795436680316925,15,0.8477424913155631,0.15890722967516524,1.0066497209907284
0.2749713063240051,0.03894798085093498,44,absolute_mse,0.0,0.2749713063240051,15,0.8792932097528116,0.15898725861779445,1.038280468370606
0.2718126177787781,0.03874504566192627,45,absolute_mse,0.0,0.2718126177787781,15,0.8686959257676592,0.1591178236857687,1.0278137494534278
0.2636682987213135,0.03860187157988548,46,absolute_mse,0.0,0.2636682987213135,15,0.8649889859829778,0.1597313880250359,1.0247203740080137
0.2620254456996918,0.03849023953080177,47,absolute_mse,0.0,0.2620254456996918,15,0.8983286600285335,0.1605293715641276,1.0588580315926612
0.25755518674850464,0.03836791589856148,48,absolute_mse,0.0,0.25755518674850464,15,0.8874085042419643,0.16118445488294317,1.0485929591249075
0.25054776668548584,0.038333117961883545,49,absolute_mse,0.0,0.25054776668548584,15,0.8834451460787216,0.16187447389146392,1.0453196199701855
0.24844671785831451,0.03834294527769089,50,absolute_mse,0.0,0.24844671785831451,15,0.9170476700211032,0.16273707873158483,1.079784748752688
0.2458837628364563,0.03833255171775818,51,absolute_mse,0.0,0.2458837628364563,15,0.8972599321979048,0.1635490332265553,1.0608089654244601
0.2398453950881958,0.03841343894600868,52,absolute_mse,0.0,0.2398453950881958,15,0.9100509962928686,0.16428738549048477,1.0743383817833534
0.2350655049085617,0.03846766799688339,53,absolute_mse,0.0,0.2350655049085617,15,0.9287470216853287,0.1651052571831716,1.0938522788685003
0.2332909107208252,0.03853471949696541,54,absolute_mse,0.0,0.2332909107208252,15,0.9066060062493608,0.1656577383201711,1.072263744569532
0.2318061739206314,0.03856145590543747,55,absolute_mse,0.0,0.2318061739206314,15,0.9429259207657581,0.16616829827305785,1.109094219038816
0.22856301069259644,0.03859930485486984,56,absolute_mse,0.0,0.22856301069259644,15,0.9180087996084277,0.16617478192986612,1.0841835815382939
0.2239580601453781,0.038517218083143234,57,absolute_mse,0.0,0.2239580601453781,15,0.9384169531641762,0.16632082778737986,1.104737780951556
0.21946781873703003,0.03844881057739258,58,absolute_mse,0.0,0.21946781873703003,15,0.9331781282932505,0.16614866761733643,1.099326795910587
0.21600666642189026,0.03833775222301483,59,absolute_mse,0.0,0.21600666642189026,15,0.9284475499784797,0.16587268005910671,1.0943202300375865
0.21360139548778534,0.03823428228497505,60,absolute_mse,0.0,0.21360139548778534,15,0.9471573504202756,0.16580299900349577,1.1129603494237714
0.2122461050748825,0.03811623901128769,61,absolute_mse,0.0,0.2122461050748825,15,0.9171588461608023,0.16559451175606182,1.0827533579168642
0.21276332437992096,0.03801240399479866,62,absolute_mse,0.0,0.21276332437992096,15,0.9692902106041316,0.1656341715008352,1.1349243821049668
0.21745902299880981,0.037799086421728134,63,absolute_mse,0.0,0.21745902299880981,15,0.9047828911667984,0.16509304558200877,1.069875936748807
0.22850646078586578,0.03766487166285515,64,absolute_mse,0.0,0.22850646078586578,15,1.0011518349976312,0.16528945931472594,1.166441294312357
0.23486867547035217,0.03742371127009392,65,absolute_mse,0.0,0.23486867547035217,15,0.9111875865715559,0.16464404244237393,1.0758316290139298
0.21634748578071594,0.03722361847758293,66,absolute_mse,0.0,0.21634748578071594,15,0.9424298016085005,0.1646982612249568,1.1071280628334574
0.19704389572143555,0.03702908009290695,67,absolute_mse,0.0,0.19704389572143555,15,0.9747181467156325,0.16482993614524383,1.1395480828608764
0.20743855834007263,0.03687559813261032,68,absolute_mse,0.0,0.20743855834007263,15,0.9140665995494408,0.1641628558871097,1.0782294554365506
0.21457286179065704,0.03667089343070984,69,absolute_mse,0.0,0.21457286179065704,15,0.9648392220182159,0.16446659126206373,1.1293058132802796
0.19687503576278687,0.036545444279909134,70,absolute_mse,0.0,0.19687503576278687,15,0.9583700706271018,0.16432607788700496,1.1226961485141067
0.19249562919139862,0.03640338033437729,71,absolute_mse,0.0,0.19249562919139862,15,0.9191801125762127,0.16391498607235896,1.0830950986485717
0.20344789326190948,0.03628845512866974,72,absolute_mse,0.0,0.20344789326190948,15,0.9705048170075847,0.1642214199380767,1.1347262369456614
0.19549009203910828,0.0361727699637413,73,absolute_mse,0.0,0.19549009203910828,15,0.9441412356341976,0.16400398287742754,1.1081452185116252
0.18540428578853607,0.03606779873371124,74,absolute_mse,0.0,0.18540428578853607,15,0.9198007511244595,0.16376238832999335,1.0835631394544527
0.19261541962623596,0.035982824862003326,75,absolute_mse,0.0,0.19261541962623596,15,0.9669962143178399,0.16406401626040315,1.1310602305782431
0.19188840687274933,0.035848669707775116,76,absolute_mse,0.0,0.19188840687274933,15,0.9298551137870259,0.16380011735123054,1.0936552311382564
0.1813950538635254,0.035747844725847244,77,absolute_mse,0.0,0.1813950538635254,15,0.9203074508159892,0.1636852075911726,1.0839926584071617
0.18295788764953613,0.035641126334667206,78,absolute_mse,0.0,0.18295788764953613,15,0.9615086510461855,0.1639011133826488,1.1254097644288343
0.1866806596517563,0.035516347736120224,79,absolute_mse,0.0,0.1866806596517563,15,0.9189633608261619,0.1635582127227357,1.0825215735488976
0.1795881986618042,0.03541969135403633,80,absolute_mse,0.0,0.1795881986618042,15,0.9269069908896106,0.16354226521212464,1.0904492561017352
0.1752527356147766,0.03530987724661827,81,absolute_mse,0.0,0.1752527356147766,15,0.9531227397299078,0.16360809972444776,1.1167308394543556
0.1789553165435791,0.03520631045103073,82,absolute_mse,0.0,0.1789553165435791,15,0.9124248100033264,0.16324016057469584,1.0756649705780224
0.17828011512756348,0.03512231260538101,83,absolute_mse,0.0,0.17828011512756348,15,0.9396112047855967,0.16334330499077818,1.1029545097763749
0.17197468876838684,0.035016510635614395,84,absolute_mse,0.0,0.17197468876838684,15,0.9353123464572588,0.1632445594637679,1.0985569059210267
0.16997142136096954,0.034926630556583405,85,absolute_mse,0.0,0.16997142136096954,15,0.9110475767962014,0.16307347709260772,1.074121053888809
0.17237858474254608,0.03484977036714554,86,absolute_mse,0.0,0.17237858474254608,15,0.9472020291668375,0.16322383650061711,1.1104258656674546
0.17178526520729065,0.03475393354892731,87,absolute_mse,0.0,0.17178526520729065,15,0.9124097247384092,0.16300307607715786,1.075412800815567
0.16720892488956451,0.03467942029237747,88,absolute_mse,0.0,0.16720892488956451,15,0.9223227362850092,0.16299263680770792,1.0853153730927172
0.16392724215984344,0.03459126874804497,89,absolute_mse,0.0,0.16392724215984344,15,0.9332382292455389,0.16295494207340944,1.0961931713189483
0.16422125697135925,0.03450390696525574,90,absolute_mse,0.0,0.16422125697135925,15,0.9042757878379648,0.16269005272952727,1.066965840567492
0.16543146967887878,0.03443346172571182,91,absolute_mse,0.0,0.16543146967887878,15,0.9401799890325668,0.1627318870929193,1.1029118761254861
0.16470851004123688,0.03432416170835495,92,absolute_mse,0.0,0.16470851004123688,15,0.9041650909249299,0.1623923357498102,1.0665574266747402
0.1618354618549347,0.03424752131104469,93,absolute_mse,0.0,0.1618354618549347,15,0.9272039103439359,0.16232754730201357,1.0895314576459494
0.15850669145584106,0.034134071320295334,94,absolute_mse,0.0,0.15850669145584106,15,0.9148091365634657,0.1620721367321871,1.0768812732956528
0.15622495114803314,0.034038688987493515,95,absolute_mse,0.0,0.15622495114803314,15,0.9102545189167425,0.1618399581982306,1.0720944771149732
1.0207641124725342,0.04403538256883621,0,absolute_mse,0.0,1.0207641124725342,16,0.9419935378616218,0.1560260291510695,1.0980195670126913
1.1183593273162842,0.043323442339897156,1,absolute_mse,0.0,1.1183593273162842,16,0.8542911938389134,0.1562424572008002,1.0105336510397136
0.942736029624939,0.04338278993964195,2,absolute_mse,0.0,0.942736029624939,16,0.8415102088193926,0.15656379962689523,0.9980740084462879
0.9275921583175659,0.043497130274772644,3,absolute_mse,0.0,0.9275921583175659,16,0.8584736900045665,0.15773488269762756,1.0162085727021941
0.9367485046386719,0.04363761842250824,4,absolute_mse,0.0,0.9367485046386719,16,0.8454249556131371,0.15948511102755966,1.0049100666406967
0.8675813674926758,0.043944865465164185,5,absolute_mse,0.0,0.8675813674926758,16,0.8356469357952628,0.16193008867902348,0.9975770244742863
0.8079432249069214,0.044536296278238297,6,absolute_mse,0.0,0.8079432249069214,16,0.8489675537531653,0.16453820961205068,1.013505763365216
0.8070724010467529,0.045391470193862915,7,absolute_mse,0.0,0.8070724010467529,16,0.854481628634369,0.16652174764848648,1.0210033762828554
0.7926568984985352,0.0462484136223793,8,absolute_mse,0.0,0.7926568984985352,16,0.8411246255154868,0.16789990409977837,1.0090245296152651
0.7318919897079468,0.046931955963373184,9,absolute_mse,0.0,0.7318919897079468,16,0.8456114651963779,0.16893673002544793,1.0145481952218258
0.6893802881240845,0.047492630779743195,10,absolute_mse,0.0,0.6893802881240845,16,0.877098114980986,0.17010131232883915,1.047199427309825
0.689936637878418,0.048098232597112656,11,absolute_mse,0.0,0.689936637878418,16,0.8850198977430689,0.1720129109498911,1.05703280869296
