method,method_type,train_scenario,eval_scenario,metric,n_runs,mean,std,ci_low,ci_high
autoregressive_maskable_ppo,learning,medium,time_pressure,avg_steps,2,35.0,2.1213203435596424,15.940692895351859,54.05930710464814
autoregressive_maskable_ppo,learning,medium,medium,avg_total_damage,2,1.9460467524835685,0.40147818472629465,0.0,5.553185128234486
autoregressive_maskable_ppo,learning,medium,time_pressure,avg_total_damage,2,2.4449610819360412,0.5595084137519988,0.0,7.471944732806809
autoregressive_maskable_ppo,learning,medium,medium,avg_zone_weighted_damage,2,1.9460467524835685,0.40147818472629465,0.0,5.553185128234486
autoregressive_maskable_ppo,learning,medium,time_pressure,avg_zone_weighted_damage,2,2.444961081936041,0.5595084137519986,0.0,7.471944732806806
autoregressive_maskable_ppo,learning,medium,medium,damage_reduction_per_ammo,2,0.048884841170246635,0.022439354717483644,0.0,0.25049444440112767
autoregressive_maskable_ppo,learning,medium,time_pressure,damage_reduction_per_ammo,2,0.06871989614076207,0.03958376855182002,0.0,0.4243659462429725
autoregressive_maskable_ppo,learning,medium,medium,high_threat_leak_rate,2,0.5833333333333333,0.11785113019775789,0.0,1.0
autoregressive_maskable_ppo,learning,medium,time_pressure,high_threat_leak_rate,2,0.65,0.21213203435596428,0.0,1.0
autoregressive_maskable_ppo,learning,medium,medium,hit_rate_per_shot,2,0.078125,0.02209708691207961,0.0,0.2766594490067515
autoregressive_maskable_ppo,learning,medium,time_pressure,hit_rate_per_shot,2,0.08969907407407407,0.08265947326370521,0.0,0.8323649759141444
autoregressive_maskable_ppo,learning,medium,medium,intercept_rate,2,0.25,0.07071067811865474,0.0,0.8853102368216046
autoregressive_maskable_ppo,learning,medium,time_pressure,intercept_rate,2,0.25,0.21213203435596428,0.0,1.0
autoregressive_maskable_ppo,learning,medium,medium,leak_rate,2,0.55,0.07071067811865474,0.0,1.0
autoregressive_maskable_ppo,learning,medium,time_pressure,leak_rate,2,0.7,0.14142135623730953,0.0,1.0
autoregressive_maskable_ppo,learning,medium,medium,overkill_rate,2,0.0,0.0,0.0,0.0
autoregressive_maskable_ppo,learning,medium,time_pressure,overkill_rate,2,0.0,0.0,0.0,0.0
autoregressive_maskable_ppo,learning,medium,medium,success_rate,2,0.0,0.0,0.0,0.0
autoregressive_maskable_ppo,learning,medium,time_pressure,success_rate,2,0.0,0.0,0.0,0.0
