method,method_type,train_scenario,eval_scenario,metric,n_runs,mean,std,sem,confidence_level,ci_low,ci_high
conflict_free_maskable_ppo,learning,medium,time_pressure,avg_total_damage,2,2.3089390615574192,0.4494390076855086,0.31780137006417597,0.95,0.0,6.346988335111461
conflict_free_maskable_ppo,learning,medium,time_pressure,avg_ammo_used,2,13.25,0.3535533905932738,0.25,0.95,10.073448815891975,16.426551184108025
conflict_free_maskable_ppo,learning,medium,time_pressure,avg_shots,2,13.25,0.3535533905932738,0.25,0.95,10.073448815891975,16.426551184108025
conflict_free_maskable_ppo,learning,medium,time_pressure,hit_rate_per_shot,2,0.09544159544159544,0.08259651860013804,0.05840455840455841,0.95,0.0,0.8375418720708205
conflict_free_maskable_ppo,learning,medium,time_pressure,avg_invalid_actions,2,0.0,0.0,0.0,0.95,0.0,0.0
conflict_free_maskable_ppo,learning,medium,time_pressure,avg_decision_time_ms,2,0.568326845570013,0.0056800444116340484,0.004016397920907189,0.95,0.5172936712839861,0.61936001985604
conflict_free_maskable_ppo,learning,medium,time_pressure,high_threat_leak_rate,2,0.55,0.07071067811865474,0.04999999999999999,0.95,0.0,1.0
conflict_free_maskable_ppo,learning,medium,time_pressure,avg_zone_weighted_damage,2,2.3089390615574192,0.4494390076855086,0.31780137006417597,0.95,0.0,6.346988335111461
conflict_free_maskable_ppo,learning,medium,time_pressure,assignment_conflict_rate,2,0.0,0.0,0.0,0.95,0.0,0.0
conflict_free_maskable_ppo,learning,medium,time_pressure,overkill_rate,2,0.0,0.0,0.0,0.95,0.0,0.0
conflict_free_maskable_ppo,learning,medium,time_pressure,damage_reduction_per_ammo,2,0.06406097059325866,0.057763174152864645,0.04084473214635009,0.95,0.0,0.5830424996495125
conflict_free_maskable_ppo,learning,medium,time_pressure,avg_resource_cost,2,13.75,2.8284271247461903,2.0,0.95,0.0,39.16240947286419
