actionable_engagement_rate,all_noop_episode_rate,assignment_conflict_rate,avg_ammo_used,avg_decision_time_ms,avg_invalid_actions,avg_resource_cost,avg_reward,avg_shots,avg_steps,avg_total_damage,avg_zone_weighted_damage,damage_reduction_per_ammo,engagement_rate,engagement_threshold,episodes,eval_scenario,evaluation_seed,high_threat_leak_rate,hit_rate_per_shot,intercept_rate,leak_rate,method,overkill_rate,std_reward,success_rate,train_seed
0.16584564860426929,0.0,0.0,10.1,3.3628082621875457,0.0,13.6,-34.479530790342096,10.1,35.1,1.136877380075801,1.136877380075801,0.25630054120182366,0.09591642924976258,0.6,10.0,time_pressure,23000,0.2857142857142857,0.33663366336633666,0.68,0.32,role_conditioned_ar_ppo_order_012,0.0,33.23700958681385,0.0,8
0.07941834451901567,0.0,0.0,7.1,3.521253156840617,0.0,12.3,-25.12237700603262,7.1,49.1,0.8579245306649872,0.8579245306649872,0.3203424537498508,0.048200950441276307,0.6,10.0,heterogeneity_pressure,33000,0.2962962962962963,0.43661971830985913,0.62,0.22,role_conditioned_ar_ppo_order_012,0.0,21.114023899139564,0.0,8
0.05307262569832402,0.0,0.0,5.7,4.011322814406011,0.0,10.65,-15.441715732431195,5.7,46.9,0.5907469671933244,0.5907469671933244,0.4449769121954126,0.04051172707889126,0.65,10.0,medium,13000,0.16666666666666666,0.5614035087719298,0.64,0.18,role_conditioned_ar_ppo_order_012,0.0,10.555402564273868,0.0,8
0.1016260162601626,0.0,0.0,7.5,4.182382621117082,0.0,11.85,-37.379423952814896,7.5,35.1,1.2816690086589295,1.2816690086589297,0.3258458450073721,0.07122507122507123,0.65,10.0,time_pressure,23000,0.23809523809523808,0.44,0.66,0.34,role_conditioned_ar_ppo_order_012,0.0,29.31528347586509,0.0,8
0.051643192488262914,0.0,0.0,5.5,3.611413645580287,0.0,10.39,-30.66236581485258,5.5,49.1,1.0280523049433548,1.0280523049433548,0.36186525597373664,0.0373387644263408,0.65,10.0,heterogeneity_pressure,33000,0.4074074074074074,0.509090909090909,0.56,0.26,role_conditioned_ar_ppo_order_012,0.0,21.994359480252754,0.0,8
0.025943396226415096,0.0,0.0,3.3,3.68034979320245,0.0,6.6,-33.92245630701727,3.3,48.4,1.1136867830434978,1.1136867830434978,0.5919945752735325,0.022727272727272728,0.7,10.0,medium,13000,0.2222222222222222,0.7272727272727273,0.48,0.32,role_conditioned_ar_ppo_order_012,0.0,35.22349471277746,0.0,8
0.06139315230224321,0.0,0.0,5.2,3.629517827323177,0.0,9.65,-51.63536815506875,5.2,35.9,1.7072933083605513,1.7072933083605513,0.3767534728251266,0.04828226555246054,0.7,10.0,time_pressure,23000,0.2857142857142857,0.5,0.52,0.46,role_conditioned_ar_ppo_order_012,0.0,33.351912875199396,0.0,8
0.030594405594405596,0.1,0.0,3.5,3.3945777083317807,0.0,8.38,-50.609155739044105,3.5,48.0,1.4588279908343003,1.4588279908343003,0.409496897982755,0.024305555555555556,0.7,10.0,heterogeneity_pressure,33000,0.48148148148148145,0.5714285714285714,0.4,0.38,role_conditioned_ar_ppo_order_012,0.0,30.169670222801397,0.0,8
0.010294117647058823,0.2,0.0,1.4,3.6409746809829118,0.0,2.8,-60.365562862786874,1.4,47.0,1.8803538090081087,1.8803538090081087,0.6479201779194765,0.009929078014184398,0.75,10.0,medium,13000,0.4444444444444444,0.8571428571428571,0.24,0.48,role_conditioned_ar_ppo_order_012,0.0,21.546987940542206,0.0,8
0.0243161094224924,0.0,0.0,2.4,3.4384635328438744,0.0,4.8,-93.53833655804712,2.4,35.1,2.5277365736820743,2.5277365736820743,0.4513191380027562,0.022792022792022793,0.75,10.0,time_pressure,23000,0.6666666666666666,0.5833333333333334,0.28,0.68,role_conditioned_ar_ppo_order_012,0.0,32.41656522039334,0.0,8
0.012977099236641221,0.3,0.0,1.7,3.480535802467515,0.0,4.76,-62.86037595826222,1.7,48.6,1.8611714662630798,1.8611714662630798,0.5560180958302934,0.011659807956104253,0.75,10.0,heterogeneity_pressure,33000,0.5925925925925926,0.7647058823529411,0.26,0.5,role_conditioned_ar_ppo_order_012,0.0,24.547375520757686,0.0,8
0.0007674597083653108,0.9,0.0,0.1,3.602408823637925,0.0,0.2,-95.17193861327723,0.1,44.2,2.530718633059182,2.530718633059182,0.635040746567508,0.0007541478129713424,0.8,10.0,medium,13000,0.5,1.0,0.02,0.64,role_conditioned_ar_ppo_order_012,0.0,30.404017184278857,0.0,8
0.0,1.0,0.0,0.0,4.02319252318641,0.0,0.0,-120.18833645014824,0.0,32.1,3.0659445483382752,3.0659445483382752,0.0,0.0,0.8,10.0,time_pressure,23000,0.9047619047619048,0.0,0.0,0.8,role_conditioned_ar_ppo_order_012,0.0,12.814161871056234,0.0,8
0.0008176614881439084,0.9,0.0,0.1,3.8365084667844873,0.0,0.27999999999999997,-94.44287368490899,0.1,43.7,2.4930957894969663,2.4930957894969663,0.0,0.0007627765064836003,0.8,10.0,heterogeneity_pressure,33000,0.7407407407407407,0.0,0.0,0.66,role_conditioned_ar_ppo_order_012,0.0,27.033828614234846,0.0,8
0.0,1.0,0.0,0.0,3.3535419581168293,0.0,0.0,-93.24132203857909,0.0,42.9,2.4650440679526366,2.4650440679526366,0.0,0.0,0.85,10.0,medium,13000,0.4444444444444444,0.0,0.0,0.62,role_conditioned_ar_ppo_order_012,0.0,28.788978627348325,0.0,8
0.0,1.0,0.0,0.0,3.3906884734428884,0.0,0.0,-120.18833645014824,0.0,32.1,3.0659445483382752,3.0659445483382752,0.0,0.0,0.85,10.0,time_pressure,23000,0.9047619047619048,0.0,0.0,0.8,role_conditioned_ar_ppo_order_012,0.0,12.814161871056234,0.0,8
0.0,1.0,0.0,0.0,3.375059725397101,0.0,0.0,-94.16287368490899,0.0,43.7,2.4930957894969663,2.4930957894969663,0.0,0.0,0.85,10.0,heterogeneity_pressure,33000,0.7407407407407407,0.0,0.0,0.66,role_conditioned_ar_ppo_order_012,0.0,26.91754069441177,0.0,8
0.0,1.0,0.0,0.0,3.5228363635247226,0.0,0.0,-93.24132203857909,0.0,42.9,2.4650440679526366,2.4650440679526366,0.0,0.0,0.9,10.0,medium,13000,0.4444444444444444,0.0,0.0,0.62,role_conditioned_ar_ppo_order_012,0.0,28.788978627348325,0.0,8
0.0,1.0,0.0,0.0,3.487211526516151,0.0,0.0,-120.18833645014824,0.0,32.1,3.0659445483382752,3.0659445483382752,0.0,0.0,0.9,10.0,time_pressure,23000,0.9047619047619048,0.0,0.0,0.8,role_conditioned_ar_ppo_order_012,0.0,12.814161871056234,0.0,8
0.0,1.0,0.0,0.0,3.4079450802055447,0.0,0.0,-94.16287368490899,0.0,43.7,2.4930957894969663,2.4930957894969663,0.0,0.0,0.9,10.0,heterogeneity_pressure,33000,0.7407407407407407,0.0,0.0,0.66,role_conditioned_ar_ppo_order_012,0.0,26.91754069441177,0.0,8
0.3759213759213759,0.0,0.0,15.3,3.678921720515924,0.0,16.65,-29.150215772601904,15.3,46.5,0.8524147851096411,0.8524147851096411,0.14287611795266347,0.10967741935483871,0.1,10.0,medium,13000,0.2222222222222222,0.17647058823529413,0.54,0.26,role_conditioned_ar_ppo_order_012,0.0,30.503937514943935,0.1,9
0.6106870229007634,0.0,0.0,16.0,4.137703966072423,0.0,17.0,-58.73464059780656,16.0,35.3,1.5988227676588331,1.5988227676588331,0.12352440036690371,0.1510859301227573,0.1,10.0,time_pressure,23000,0.42857142857142855,0.1625,0.52,0.44,role_conditioned_ar_ppo_order_012,0.0,38.05752332534804,0.0,9
0.43859649122807015,0.0,0.0,15.0,3.484333611521452,0.0,15.15,-46.12730138002106,15.0,47.9,1.2791923677296344,1.279192367729634,0.12906544679498358,0.10438413361169102,0.1,10.0,heterogeneity_pressure,33000,0.37037037037037035,0.16666666666666666,0.5,0.36,role_conditioned_ar_ppo_order_012,0.0,37.181596579864014,0.0,9
0.27056672760511885,0.0,0.0,14.8,3.3147946695007433,0.0,16.4,-24.027271273831275,14.8,46.9,0.7492888421611643,0.7492888421611643,0.15841834693344206,0.10518834399431415,0.15,10.0,medium,13000,0.16666666666666666,0.20270270270270271,0.6,0.22,role_conditioned_ar_ppo_order_012,0.0,27.970444411222346,0.1,9
