method,method_type,train_scenario,eval_scenario,run_index,train_seed,unit_order,unit_index,resource_type,unit_order_position,decision_opportunities,assignments,assignment_rate,actionable_decisions,avoidable_noops,avoidable_noop_rate,high_threat_assignments,high_threat_legal_target_opportunities,high_threat_assignment_rate,mean_assigned_threat,mean_expected_damage_reduction,mean_matching_efficiency,prefix_denied_target_opportunities,base_legal_target_opportunities,prefix_denial_rate,collapsed_unit
factorized_engagement_ar_ppo_order_012,learning,time_pressure,time_pressure,0,8,0-1-2,0,missile,0,55,6,0.10909090909090909,6,0,0.0,3,9,0.3333333333333333,0.7643443164033453,0.08449574321683301,0.39828597409273225,0,21,0.0,False
factorized_engagement_ar_ppo_order_012,learning,time_pressure,time_pressure,0,8,0-1-2,1,missile,1,55,6,0.10909090909090909,6,0,0.0,0,5,0.0,0.6928972291283042,0.07151125462982023,0.47968441397839473,4,21,0.19047619047619047,False
factorized_engagement_ar_ppo_order_012,learning,time_pressure,time_pressure,0,8,0-1-2,2,laser,2,55,20,0.36363636363636365,20,0,0.0,8,21,0.38095238095238093,0.7729312406158456,0.03902602977168048,0.44678933361826517,2,46,0.043478260869565216,False
bpce_ppo_order_012,learning,time_pressure,time_pressure,0,8,0-1-2,0,missile,0,55,6,0.10909090909090909,6,0,0.0,3,9,0.3333333333333333,0.7643443164033453,0.08449574321683301,0.39828597409273225,0,21,0.0,False
bpce_ppo_order_012,learning,time_pressure,time_pressure,0,8,0-1-2,1,missile,1,55,6,0.10909090909090909,6,0,0.0,0,5,0.0,0.6928972291283042,0.07151125462982023,0.47968441397839473,4,21,0.19047619047619047,False
bpce_ppo_order_012,learning,time_pressure,time_pressure,0,8,0-1-2,2,laser,2,55,20,0.36363636363636365,20,0,0.0,8,21,0.38095238095238093,0.7729312406158456,0.03902602977168048,0.44678933361826517,2,46,0.043478260869565216,False
bpce_random_probe_ppo_order_012,learning,time_pressure,time_pressure,0,8,0-1-2,0,missile,0,55,6,0.10909090909090909,6,0,0.0,3,9,0.3333333333333333,0.7643443164033453,0.08449574321683301,0.39828597409273225,0,21,0.0,False
bpce_random_probe_ppo_order_012,learning,time_pressure,time_pressure,0,8,0-1-2,1,missile,1,55,6,0.10909090909090909,6,0,0.0,0,5,0.0,0.6928972291283042,0.07151125462982023,0.47968441397839473,4,21,0.19047619047619047,False
bpce_random_probe_ppo_order_012,learning,time_pressure,time_pressure,0,8,0-1-2,2,laser,2,55,20,0.36363636363636365,20,0,0.0,8,21,0.38095238095238093,0.7729312406158456,0.03902602977168048,0.44678933361826517,2,46,0.043478260869565216,False
