train_scenario,eval_scenario,method_a,method_b,metric,n_pairs,mean_difference,std_difference,sem_difference,confidence_level,ci_low,ci_high
time_pressure,time_pressure,factorized_engagement_ar_ppo_order_012,bpce_ppo_order_012,avg_reward,1,0.0,0.0,0.0,0.95,0.0,0.0
time_pressure,time_pressure,factorized_engagement_ar_ppo_order_012,bpce_ppo_order_012,avg_steps,1,0.0,0.0,0.0,0.95,0.0,0.0
time_pressure,time_pressure,factorized_engagement_ar_ppo_order_012,bpce_ppo_order_012,success_rate,1,0.0,0.0,0.0,0.95,0.0,0.0
time_pressure,time_pressure,factorized_engagement_ar_ppo_order_012,bpce_ppo_order_012,intercept_rate,1,0.0,0.0,0.0,0.95,0.0,0.0
time_pressure,time_pressure,factorized_engagement_ar_ppo_order_012,bpce_ppo_order_012,leak_rate,1,0.0,0.0,0.0,0.95,0.0,0.0
time_pressure,time_pressure,factorized_engagement_ar_ppo_order_012,bpce_ppo_order_012,avg_total_damage,1,0.0,0.0,0.0,0.95,0.0,0.0
time_pressure,time_pressure,factorized_engagement_ar_ppo_order_012,bpce_ppo_order_012,avg_ammo_used,1,0.0,0.0,0.0,0.95,0.0,0.0
time_pressure,time_pressure,factorized_engagement_ar_ppo_order_012,bpce_ppo_order_012,avg_shots,1,0.0,0.0,0.0,0.95,0.0,0.0
time_pressure,time_pressure,factorized_engagement_ar_ppo_order_012,bpce_ppo_order_012,hit_rate_per_shot,1,0.0,0.0,0.0,0.95,0.0,0.0
time_pressure,time_pressure,factorized_engagement_ar_ppo_order_012,bpce_ppo_order_012,avg_invalid_actions,1,0.0,0.0,0.0,0.95,0.0,0.0
time_pressure,time_pressure,factorized_engagement_ar_ppo_order_012,bpce_ppo_order_012,avg_decision_time_ms,1,0.07965090910808859,0.0,0.0,0.95,0.07965090910808859,0.07965090910808859
time_pressure,time_pressure,factorized_engagement_ar_ppo_order_012,bpce_ppo_order_012,high_threat_leak_rate,1,0.0,0.0,0.0,0.95,0.0,0.0
time_pressure,time_pressure,factorized_engagement_ar_ppo_order_012,bpce_ppo_order_012,avg_zone_weighted_damage,1,0.0,0.0,0.0,0.95,0.0,0.0
time_pressure,time_pressure,factorized_engagement_ar_ppo_order_012,bpce_ppo_order_012,assignment_conflict_rate,1,0.0,0.0,0.0,0.95,0.0,0.0
time_pressure,time_pressure,factorized_engagement_ar_ppo_order_012,bpce_ppo_order_012,overkill_rate,1,0.0,0.0,0.0,0.95,0.0,0.0
time_pressure,time_pressure,factorized_engagement_ar_ppo_order_012,bpce_ppo_order_012,damage_reduction_per_ammo,1,0.0,0.0,0.0,0.95,0.0,0.0
time_pressure,time_pressure,factorized_engagement_ar_ppo_order_012,bpce_ppo_order_012,avg_resource_cost,1,0.0,0.0,0.0,0.95,0.0,0.0
time_pressure,time_pressure,factorized_engagement_ar_ppo_order_012,bpce_ppo_order_012,engagement_rate,1,0.0,0.0,0.0,0.95,0.0,0.0
time_pressure,time_pressure,factorized_engagement_ar_ppo_order_012,bpce_ppo_order_012,actionable_engagement_rate,1,0.0,0.0,0.0,0.95,0.0,0.0
time_pressure,time_pressure,factorized_engagement_ar_ppo_order_012,bpce_ppo_order_012,all_noop_episode_rate,1,0.0,0.0,0.0,0.95,0.0,0.0
time_pressure,time_pressure,factorized_engagement_ar_ppo_order_012,bpce_random_probe_ppo_order_012,avg_reward,1,0.0,0.0,0.0,0.95,0.0,0.0
time_pressure,time_pressure,factorized_engagement_ar_ppo_order_012,bpce_random_probe_ppo_order_012,avg_steps,1,0.0,0.0,0.0,0.95,0.0,0.0
time_pressure,time_pressure,factorized_engagement_ar_ppo_order_012,bpce_random_probe_ppo_order_012,success_rate,1,0.0,0.0,0.0,0.95,0.0,0.0
time_pressure,time_pressure,factorized_engagement_ar_ppo_order_012,bpce_random_probe_ppo_order_012,intercept_rate,1,0.0,0.0,0.0,0.95,0.0,0.0
time_pressure,time_pressure,factorized_engagement_ar_ppo_order_012,bpce_random_probe_ppo_order_012,leak_rate,1,0.0,0.0,0.0,0.95,0.0,0.0
time_pressure,time_pressure,factorized_engagement_ar_ppo_order_012,bpce_random_probe_ppo_order_012,avg_total_damage,1,0.0,0.0,0.0,0.95,0.0,0.0
time_pressure,time_pressure,factorized_engagement_ar_ppo_order_012,bpce_random_probe_ppo_order_012,avg_ammo_used,1,0.0,0.0,0.0,0.95,0.0,0.0
time_pressure,time_pressure,factorized_engagement_ar_ppo_order_012,bpce_random_probe_ppo_order_012,avg_shots,1,0.0,0.0,0.0,0.95,0.0,0.0
time_pressure,time_pressure,factorized_engagement_ar_ppo_order_012,bpce_random_probe_ppo_order_012,hit_rate_per_shot,1,0.0,0.0,0.0,0.95,0.0,0.0
time_pressure,time_pressure,factorized_engagement_ar_ppo_order_012,bpce_random_probe_ppo_order_012,avg_invalid_actions,1,0.0,0.0,0.0,0.95,0.0,0.0
time_pressure,time_pressure,factorized_engagement_ar_ppo_order_012,bpce_random_probe_ppo_order_012,avg_decision_time_ms,1,-0.40876181823974056,0.0,0.0,0.95,-0.40876181823974056,-0.40876181823974056
time_pressure,time_pressure,factorized_engagement_ar_ppo_order_012,bpce_random_probe_ppo_order_012,high_threat_leak_rate,1,0.0,0.0,0.0,0.95,0.0,0.0
time_pressure,time_pressure,factorized_engagement_ar_ppo_order_012,bpce_random_probe_ppo_order_012,avg_zone_weighted_damage,1,0.0,0.0,0.0,0.95,0.0,0.0
time_pressure,time_pressure,factorized_engagement_ar_ppo_order_012,bpce_random_probe_ppo_order_012,assignment_conflict_rate,1,0.0,0.0,0.0,0.95,0.0,0.0
time_pressure,time_pressure,factorized_engagement_ar_ppo_order_012,bpce_random_probe_ppo_order_012,overkill_rate,1,0.0,0.0,0.0,0.95,0.0,0.0
time_pressure,time_pressure,factorized_engagement_ar_ppo_order_012,bpce_random_probe_ppo_order_012,damage_reduction_per_ammo,1,0.0,0.0,0.0,0.95,0.0,0.0
time_pressure,time_pressure,factorized_engagement_ar_ppo_order_012,bpce_random_probe_ppo_order_012,avg_resource_cost,1,0.0,0.0,0.0,0.95,0.0,0.0
time_pressure,time_pressure,factorized_engagement_ar_ppo_order_012,bpce_random_probe_ppo_order_012,engagement_rate,1,0.0,0.0,0.0,0.95,0.0,0.0
time_pressure,time_pressure,factorized_engagement_ar_ppo_order_012,bpce_random_probe_ppo_order_012,actionable_engagement_rate,1,0.0,0.0,0.0,0.95,0.0,0.0
time_pressure,time_pressure,factorized_engagement_ar_ppo_order_012,bpce_random_probe_ppo_order_012,all_noop_episode_rate,1,0.0,0.0,0.0,0.95,0.0,0.0
time_pressure,time_pressure,bpce_ppo_order_012,bpce_random_probe_ppo_order_012,avg_reward,1,0.0,0.0,0.0,0.95,0.0,0.0
time_pressure,time_pressure,bpce_ppo_order_012,bpce_random_probe_ppo_order_012,avg_steps,1,0.0,0.0,0.0,0.95,0.0,0.0
time_pressure,time_pressure,bpce_ppo_order_012,bpce_random_probe_ppo_order_012,success_rate,1,0.0,0.0,0.0,0.95,0.0,0.0
time_pressure,time_pressure,bpce_ppo_order_012,bpce_random_probe_ppo_order_012,intercept_rate,1,0.0,0.0,0.0,0.95,0.0,0.0
time_pressure,time_pressure,bpce_ppo_order_012,bpce_random_probe_ppo_order_012,leak_rate,1,0.0,0.0,0.0,0.95,0.0,0.0
time_pressure,time_pressure,bpce_ppo_order_012,bpce_random_probe_ppo_order_012,avg_total_damage,1,0.0,0.0,0.0,0.95,0.0,0.0
time_pressure,time_pressure,bpce_ppo_order_012,bpce_random_probe_ppo_order_012,avg_ammo_used,1,0.0,0.0,0.0,0.95,0.0,0.0
time_pressure,time_pressure,bpce_ppo_order_012,bpce_random_probe_ppo_order_012,avg_shots,1,0.0,0.0,0.0,0.95,0.0,0.0
time_pressure,time_pressure,bpce_ppo_order_012,bpce_random_probe_ppo_order_012,hit_rate_per_shot,1,0.0,0.0,0.0,0.95,0.0,0.0
time_pressure,time_pressure,bpce_ppo_order_012,bpce_random_probe_ppo_order_012,avg_invalid_actions,1,0.0,0.0,0.0,0.95,0.0,0.0
time_pressure,time_pressure,bpce_ppo_order_012,bpce_random_probe_ppo_order_012,avg_decision_time_ms,1,-0.48841272734782915,0.0,0.0,0.95,-0.48841272734782915,-0.48841272734782915
time_pressure,time_pressure,bpce_ppo_order_012,bpce_random_probe_ppo_order_012,high_threat_leak_rate,1,0.0,0.0,0.0,0.95,0.0,0.0
time_pressure,time_pressure,bpce_ppo_order_012,bpce_random_probe_ppo_order_012,avg_zone_weighted_damage,1,0.0,0.0,0.0,0.95,0.0,0.0
time_pressure,time_pressure,bpce_ppo_order_012,bpce_random_probe_ppo_order_012,assignment_conflict_rate,1,0.0,0.0,0.0,0.95,0.0,0.0
time_pressure,time_pressure,bpce_ppo_order_012,bpce_random_probe_ppo_order_012,overkill_rate,1,0.0,0.0,0.0,0.95,0.0,0.0
time_pressure,time_pressure,bpce_ppo_order_012,bpce_random_probe_ppo_order_012,damage_reduction_per_ammo,1,0.0,0.0,0.0,0.95,0.0,0.0
time_pressure,time_pressure,bpce_ppo_order_012,bpce_random_probe_ppo_order_012,avg_resource_cost,1,0.0,0.0,0.0,0.95,0.0,0.0
time_pressure,time_pressure,bpce_ppo_order_012,bpce_random_probe_ppo_order_012,engagement_rate,1,0.0,0.0,0.0,0.95,0.0,0.0
time_pressure,time_pressure,bpce_ppo_order_012,bpce_random_probe_ppo_order_012,actionable_engagement_rate,1,0.0,0.0,0.0,0.95,0.0,0.0
