context_id,scenario,policy_seed,slot,repeat,target_index,target_probability,current_step_identity,intervention_unique,opportunity_not_observable,restored_ammo,expected_ammo_gain
time_pressure_seed9_resource05_e11_t04_u0,time_pressure,9,resource,17,2,0.3357829451560974,True,True,False,1,1
time_pressure_seed9_resource05_e11_t04_u0,time_pressure,9,resource,17,3,0.3379456400871277,True,True,False,1,1
time_pressure_seed9_resource05_e11_t04_u0,time_pressure,9,resource,18,0,0.3262713849544525,True,True,False,1,1
time_pressure_seed9_resource05_e11_t04_u0,time_pressure,9,resource,18,2,0.3357829451560974,True,True,False,1,1
time_pressure_seed9_resource05_e11_t04_u0,time_pressure,9,resource,18,3,0.3379456400871277,True,True,False,1,1
time_pressure_seed9_resource05_e11_t04_u0,time_pressure,9,resource,19,0,0.3262713849544525,True,True,False,1,1
time_pressure_seed9_resource05_e11_t04_u0,time_pressure,9,resource,19,2,0.3357829451560974,True,True,False,1,1
time_pressure_seed9_resource05_e11_t04_u0,time_pressure,9,resource,19,3,0.3379456400871277,True,True,False,1,1
time_pressure_seed9_resource05_e11_t04_u0,time_pressure,9,resource,20,0,0.3262713849544525,True,True,False,1,1
time_pressure_seed9_resource05_e11_t04_u0,time_pressure,9,resource,20,2,0.3357829451560974,True,True,False,1,1
time_pressure_seed9_resource05_e11_t04_u0,time_pressure,9,resource,20,3,0.3379456400871277,True,True,False,1,1
time_pressure_seed9_resource05_e11_t04_u0,time_pressure,9,resource,21,0,0.3262713849544525,True,True,False,1,1
time_pressure_seed9_resource05_e11_t04_u0,time_pressure,9,resource,21,2,0.3357829451560974,True,True,False,1,1
time_pressure_seed9_resource05_e11_t04_u0,time_pressure,9,resource,21,3,0.3379456400871277,True,True,False,1,1
time_pressure_seed9_resource05_e11_t04_u0,time_pressure,9,resource,22,0,0.3262713849544525,True,True,False,1,1
time_pressure_seed9_resource05_e11_t04_u0,time_pressure,9,resource,22,2,0.3357829451560974,True,True,False,1,1
time_pressure_seed9_resource05_e11_t04_u0,time_pressure,9,resource,22,3,0.3379456400871277,True,True,False,1,1
time_pressure_seed9_resource05_e11_t04_u0,time_pressure,9,resource,23,0,0.3262713849544525,True,True,False,1,1
time_pressure_seed9_resource05_e11_t04_u0,time_pressure,9,resource,23,2,0.3357829451560974,True,True,False,1,1
time_pressure_seed9_resource05_e11_t04_u0,time_pressure,9,resource,23,3,0.3379456400871277,True,True,False,1,1
time_pressure_seed9_resource05_e11_t04_u0,time_pressure,9,resource,24,0,0.3262713849544525,True,True,False,1,1
time_pressure_seed9_resource05_e11_t04_u0,time_pressure,9,resource,24,2,0.3357829451560974,True,True,False,1,1
time_pressure_seed9_resource05_e11_t04_u0,time_pressure,9,resource,24,3,0.3379456400871277,True,True,False,1,1
time_pressure_seed9_resource05_e11_t04_u0,time_pressure,9,resource,25,0,0.3262713849544525,True,True,False,1,1
time_pressure_seed9_resource05_e11_t04_u0,time_pressure,9,resource,25,2,0.3357829451560974,True,True,False,1,1
time_pressure_seed9_resource05_e11_t04_u0,time_pressure,9,resource,25,3,0.3379456400871277,True,True,False,1,1
time_pressure_seed9_resource05_e11_t04_u0,time_pressure,9,resource,26,0,0.3262713849544525,True,True,False,1,1
time_pressure_seed9_resource05_e11_t04_u0,time_pressure,9,resource,26,2,0.3357829451560974,True,True,False,1,1
time_pressure_seed9_resource05_e11_t04_u0,time_pressure,9,resource,26,3,0.3379456400871277,True,True,False,1,1
time_pressure_seed9_resource05_e11_t04_u0,time_pressure,9,resource,27,0,0.3262713849544525,True,True,False,1,1
time_pressure_seed9_resource05_e11_t04_u0,time_pressure,9,resource,27,2,0.3357829451560974,True,True,False,1,1
time_pressure_seed9_resource05_e11_t04_u0,time_pressure,9,resource,27,3,0.3379456400871277,True,True,False,1,1
time_pressure_seed9_resource05_e11_t04_u0,time_pressure,9,resource,28,0,0.3262713849544525,True,True,False,1,1
time_pressure_seed9_resource05_e11_t04_u0,time_pressure,9,resource,28,2,0.3357829451560974,True,True,False,1,1
time_pressure_seed9_resource05_e11_t04_u0,time_pressure,9,resource,28,3,0.3379456400871277,True,True,False,1,1
time_pressure_seed9_resource05_e11_t04_u0,time_pressure,9,resource,29,0,0.3262713849544525,True,True,False,1,1
time_pressure_seed9_resource05_e11_t04_u0,time_pressure,9,resource,29,2,0.3357829451560974,True,True,False,1,1
time_pressure_seed9_resource05_e11_t04_u0,time_pressure,9,resource,29,3,0.3379456400871277,True,True,False,1,1
time_pressure_seed9_resource05_e11_t04_u0,time_pressure,9,resource,30,0,0.3262713849544525,True,True,False,1,1
time_pressure_seed9_resource05_e11_t04_u0,time_pressure,9,resource,30,2,0.3357829451560974,True,True,False,1,1
time_pressure_seed9_resource05_e11_t04_u0,time_pressure,9,resource,30,3,0.3379456400871277,True,True,False,1,1
time_pressure_seed9_resource05_e11_t04_u0,time_pressure,9,resource,31,0,0.3262713849544525,True,True,False,1,1
time_pressure_seed9_resource05_e11_t04_u0,time_pressure,9,resource,31,2,0.3357829451560974,True,True,False,1,1
time_pressure_seed9_resource05_e11_t04_u0,time_pressure,9,resource,31,3,0.3379456400871277,True,True,False,1,1
time_pressure_seed10_safety00_e09_t24_u2,time_pressure,10,safety,0,1,1.0,True,True,False,1,1
time_pressure_seed10_safety00_e09_t24_u2,time_pressure,10,safety,1,1,1.0,True,True,True,0,0
time_pressure_seed10_safety00_e09_t24_u2,time_pressure,10,safety,2,1,1.0,True,True,False,1,1
time_pressure_seed10_safety00_e09_t24_u2,time_pressure,10,safety,3,1,1.0,True,True,False,1,1
time_pressure_seed10_safety00_e09_t24_u2,time_pressure,10,safety,4,1,1.0,True,True,False,1,1
time_pressure_seed10_safety00_e09_t24_u2,time_pressure,10,safety,5,1,1.0,True,True,True,0,0
time_pressure_seed10_safety00_e09_t24_u2,time_pressure,10,safety,6,1,1.0,True,True,False,1,1
time_pressure_seed10_safety00_e09_t24_u2,time_pressure,10,safety,7,1,1.0,True,True,False,1,1
time_pressure_seed10_safety00_e09_t24_u2,time_pressure,10,safety,8,1,1.0,True,True,False,1,1
time_pressure_seed10_safety00_e09_t24_u2,time_pressure,10,safety,9,1,1.0,True,True,True,0,0
time_pressure_seed10_safety00_e09_t24_u2,time_pressure,10,safety,10,1,1.0,True,True,False,1,1
time_pressure_seed10_safety00_e09_t24_u2,time_pressure,10,safety,11,1,1.0,True,True,False,1,1
time_pressure_seed10_safety00_e09_t24_u2,time_pressure,10,safety,12,1,1.0,True,True,False,1,1
time_pressure_seed10_safety00_e09_t24_u2,time_pressure,10,safety,13,1,1.0,True,True,False,1,1
time_pressure_seed10_safety00_e09_t24_u2,time_pressure,10,safety,14,1,1.0,True,True,False,1,1
time_pressure_seed10_safety00_e09_t24_u2,time_pressure,10,safety,15,1,1.0,True,True,True,0,0
time_pressure_seed10_safety00_e09_t24_u2,time_pressure,10,safety,16,1,1.0,True,True,False,1,1
time_pressure_seed10_safety00_e09_t24_u2,time_pressure,10,safety,17,1,1.0,True,True,True,0,0
time_pressure_seed10_safety00_e09_t24_u2,time_pressure,10,safety,18,1,1.0,True,True,False,1,1
time_pressure_seed10_safety00_e09_t24_u2,time_pressure,10,safety,19,1,1.0,True,True,False,1,1
time_pressure_seed10_safety00_e09_t24_u2,time_pressure,10,safety,20,1,1.0,True,True,False,1,1
time_pressure_seed10_safety00_e09_t24_u2,time_pressure,10,safety,21,1,1.0,True,True,False,1,1
time_pressure_seed10_safety00_e09_t24_u2,time_pressure,10,safety,22,1,1.0,True,True,False,1,1
time_pressure_seed10_safety00_e09_t24_u2,time_pressure,10,safety,23,1,1.0,True,True,False,1,1
time_pressure_seed10_safety00_e09_t24_u2,time_pressure,10,safety,24,1,1.0,True,True,False,1,1
time_pressure_seed10_safety00_e09_t24_u2,time_pressure,10,safety,25,1,1.0,True,True,False,1,1
time_pressure_seed10_safety00_e09_t24_u2,time_pressure,10,safety,26,1,1.0,True,True,False,1,1
time_pressure_seed10_safety00_e09_t24_u2,time_pressure,10,safety,27,1,1.0,True,True,True,0,0
time_pressure_seed10_safety00_e09_t24_u2,time_pressure,10,safety,28,1,1.0,True,True,False,1,1
time_pressure_seed10_safety00_e09_t24_u2,time_pressure,10,safety,29,1,1.0,True,True,True,0,0
time_pressure_seed10_safety00_e09_t24_u2,time_pressure,10,safety,30,1,1.0,True,True,False,1,1
time_pressure_seed10_safety00_e09_t24_u2,time_pressure,10,safety,31,1,1.0,True,True,False,1,1
time_pressure_seed10_safety01_e04_t16_u2,time_pressure,10,safety,0,0,0.507936954498291,True,True,False,1,1
time_pressure_seed10_safety01_e04_t16_u2,time_pressure,10,safety,0,3,0.49206307530403137,True,True,False,1,1
time_pressure_seed10_safety01_e04_t16_u2,time_pressure,10,safety,1,0,0.507936954498291,True,True,False,1,1
time_pressure_seed10_safety01_e04_t16_u2,time_pressure,10,safety,1,3,0.49206307530403137,True,True,False,1,1
time_pressure_seed10_safety01_e04_t16_u2,time_pressure,10,safety,2,0,0.507936954498291,True,True,False,1,1
time_pressure_seed10_safety01_e04_t16_u2,time_pressure,10,safety,2,3,0.49206307530403137,True,True,False,1,1
time_pressure_seed10_safety01_e04_t16_u2,time_pressure,10,safety,3,0,0.507936954498291,True,True,False,1,1
time_pressure_seed10_safety01_e04_t16_u2,time_pressure,10,safety,3,3,0.49206307530403137,True,True,False,1,1
time_pressure_seed10_safety01_e04_t16_u2,time_pressure,10,safety,4,0,0.507936954498291,True,True,False,1,1
time_pressure_seed10_safety01_e04_t16_u2,time_pressure,10,safety,4,3,0.49206307530403137,True,True,False,1,1
time_pressure_seed10_safety01_e04_t16_u2,time_pressure,10,safety,5,0,0.507936954498291,True,True,False,1,1
time_pressure_seed10_safety01_e04_t16_u2,time_pressure,10,safety,5,3,0.49206307530403137,True,True,False,1,1
time_pressure_seed10_safety01_e04_t16_u2,time_pressure,10,safety,6,0,0.507936954498291,True,True,False,1,1
time_pressure_seed10_safety01_e04_t16_u2,time_pressure,10,safety,6,3,0.49206307530403137,True,True,False,1,1
time_pressure_seed10_safety01_e04_t16_u2,time_pressure,10,safety,7,0,0.507936954498291,True,True,False,1,1
time_pressure_seed10_safety01_e04_t16_u2,time_pressure,10,safety,7,3,0.49206307530403137,True,True,False,1,1
time_pressure_seed10_safety01_e04_t16_u2,time_pressure,10,safety,8,0,0.507936954498291,True,True,False,1,1
time_pressure_seed10_safety01_e04_t16_u2,time_pressure,10,safety,8,3,0.49206307530403137,True,True,False,1,1
time_pressure_seed10_safety01_e04_t16_u2,time_pressure,10,safety,9,0,0.507936954498291,True,True,False,1,1
time_pressure_seed10_safety01_e04_t16_u2,time_pressure,10,safety,9,3,0.49206307530403137,True,True,False,1,1
time_pressure_seed10_safety01_e04_t16_u2,time_pressure,10,safety,10,0,0.507936954498291,True,True,False,1,1
time_pressure_seed10_safety01_e04_t16_u2,time_pressure,10,safety,10,3,0.49206307530403137,True,True,False,1,1
time_pressure_seed10_safety01_e04_t16_u2,time_pressure,10,safety,11,0,0.507936954498291,True,True,False,1,1
time_pressure_seed10_safety01_e04_t16_u2,time_pressure,10,safety,11,3,0.49206307530403137,True,True,False,1,1
time_pressure_seed10_safety01_e04_t16_u2,time_pressure,10,safety,12,0,0.507936954498291,True,True,False,1,1
time_pressure_seed10_safety01_e04_t16_u2,time_pressure,10,safety,12,3,0.49206307530403137,True,True,False,1,1
time_pressure_seed10_safety01_e04_t16_u2,time_pressure,10,safety,13,0,0.507936954498291,True,True,False,1,1
time_pressure_seed10_safety01_e04_t16_u2,time_pressure,10,safety,13,3,0.49206307530403137,True,True,False,1,1
time_pressure_seed10_safety01_e04_t16_u2,time_pressure,10,safety,14,0,0.507936954498291,True,True,False,1,1
time_pressure_seed10_safety01_e04_t16_u2,time_pressure,10,safety,14,3,0.49206307530403137,True,True,False,1,1
time_pressure_seed10_safety01_e04_t16_u2,time_pressure,10,safety,15,0,0.507936954498291,True,True,False,1,1
time_pressure_seed10_safety01_e04_t16_u2,time_pressure,10,safety,15,3,0.49206307530403137,True,True,False,1,1
time_pressure_seed10_safety01_e04_t16_u2,time_pressure,10,safety,16,0,0.507936954498291,True,True,False,1,1
time_pressure_seed10_safety01_e04_t16_u2,time_pressure,10,safety,16,3,0.49206307530403137,True,True,False,1,1
time_pressure_seed10_safety01_e04_t16_u2,time_pressure,10,safety,17,0,0.507936954498291,True,True,False,1,1
time_pressure_seed10_safety01_e04_t16_u2,time_pressure,10,safety,17,3,0.49206307530403137,True,True,False,1,1
time_pressure_seed10_safety01_e04_t16_u2,time_pressure,10,safety,18,0,0.507936954498291,True,True,False,1,1
time_pressure_seed10_safety01_e04_t16_u2,time_pressure,10,safety,18,3,0.49206307530403137,True,True,False,1,1
time_pressure_seed10_safety01_e04_t16_u2,time_pressure,10,safety,19,0,0.507936954498291,True,True,False,1,1
time_pressure_seed10_safety01_e04_t16_u2,time_pressure,10,safety,19,3,0.49206307530403137,True,True,False,1,1
time_pressure_seed10_safety01_e04_t16_u2,time_pressure,10,safety,20,0,0.507936954498291,True,True,False,1,1
time_pressure_seed10_safety01_e04_t16_u2,time_pressure,10,safety,20,3,0.49206307530403137,True,True,False,1,1
time_pressure_seed10_safety01_e04_t16_u2,time_pressure,10,safety,21,0,0.507936954498291,True,True,False,1,1
time_pressure_seed10_safety01_e04_t16_u2,time_pressure,10,safety,21,3,0.49206307530403137,True,True,False,1,1
time_pressure_seed10_safety01_e04_t16_u2,time_pressure,10,safety,22,0,0.507936954498291,True,True,False,1,1
time_pressure_seed10_safety01_e04_t16_u2,time_pressure,10,safety,22,3,0.49206307530403137,True,True,False,1,1
time_pressure_seed10_safety01_e04_t16_u2,time_pressure,10,safety,23,0,0.507936954498291,True,True,False,1,1
time_pressure_seed10_safety01_e04_t16_u2,time_pressure,10,safety,23,3,0.49206307530403137,True,True,False,1,1
time_pressure_seed10_safety01_e04_t16_u2,time_pressure,10,safety,24,0,0.507936954498291,True,True,False,1,1
time_pressure_seed10_safety01_e04_t16_u2,time_pressure,10,safety,24,3,0.49206307530403137,True,True,False,1,1
time_pressure_seed10_safety01_e04_t16_u2,time_pressure,10,safety,25,0,0.507936954498291,True,True,False,1,1
time_pressure_seed10_safety01_e04_t16_u2,time_pressure,10,safety,25,3,0.49206307530403137,True,True,False,1,1
time_pressure_seed10_safety01_e04_t16_u2,time_pressure,10,safety,26,0,0.507936954498291,True,True,False,1,1
time_pressure_seed10_safety01_e04_t16_u2,time_pressure,10,safety,26,3,0.49206307530403137,True,True,False,1,1
time_pressure_seed10_safety01_e04_t16_u2,time_pressure,10,safety,27,0,0.507936954498291,True,True,False,1,1
time_pressure_seed10_safety01_e04_t16_u2,time_pressure,10,safety,27,3,0.49206307530403137,True,True,False,1,1
time_pressure_seed10_safety01_e04_t16_u2,time_pressure,10,safety,28,0,0.507936954498291,True,True,False,1,1
time_pressure_seed10_safety01_e04_t16_u2,time_pressure,10,safety,28,3,0.49206307530403137,True,True,False,1,1
time_pressure_seed10_safety01_e04_t16_u2,time_pressure,10,safety,29,0,0.507936954498291,True,True,False,1,1
time_pressure_seed10_safety01_e04_t16_u2,time_pressure,10,safety,29,3,0.49206307530403137,True,True,False,1,1
time_pressure_seed10_safety01_e04_t16_u2,time_pressure,10,safety,30,0,0.507936954498291,True,True,False,1,1
time_pressure_seed10_safety01_e04_t16_u2,time_pressure,10,safety,30,3,0.49206307530403137,True,True,False,1,1
time_pressure_seed10_safety01_e04_t16_u2,time_pressure,10,safety,31,0,0.507936954498291,True,True,False,1,1
time_pressure_seed10_safety01_e04_t16_u2,time_pressure,10,safety,31,3,0.49206307530403137,True,True,False,1,1
time_pressure_seed10_safety02_e09_t23_u2,time_pressure,10,safety,0,1,1.0,True,True,False,1,1
time_pressure_seed10_safety02_e09_t23_u2,time_pressure,10,safety,1,1,1.0,True,True,True,0,0
time_pressure_seed10_safety02_e09_t23_u2,time_pressure,10,safety,2,1,1.0,True,True,True,0,0
time_pressure_seed10_safety02_e09_t23_u2,time_pressure,10,safety,3,1,1.0,True,True,False,1,1
time_pressure_seed10_safety02_e09_t23_u2,time_pressure,10,safety,4,1,1.0,True,True,False,1,1
time_pressure_seed10_safety02_e09_t23_u2,time_pressure,10,safety,5,1,1.0,True,True,False,1,1
time_pressure_seed10_safety02_e09_t23_u2,time_pressure,10,safety,6,1,1.0,True,True,False,1,1
time_pressure_seed10_safety02_e09_t23_u2,time_pressure,10,safety,7,1,1.0,True,True,False,1,1
time_pressure_seed10_safety02_e09_t23_u2,time_pressure,10,safety,8,1,1.0,True,True,False,1,1
time_pressure_seed10_safety02_e09_t23_u2,time_pressure,10,safety,9,1,1.0,True,True,False,1,1
time_pressure_seed10_safety02_e09_t23_u2,time_pressure,10,safety,10,1,1.0,True,True,False,1,1
time_pressure_seed10_safety02_e09_t23_u2,time_pressure,10,safety,11,1,1.0,True,True,False,1,1
time_pressure_seed10_safety02_e09_t23_u2,time_pressure,10,safety,12,1,1.0,True,True,False,1,1
time_pressure_seed10_safety02_e09_t23_u2,time_pressure,10,safety,13,1,1.0,True,True,False,1,1
time_pressure_seed10_safety02_e09_t23_u2,time_pressure,10,safety,14,1,1.0,True,True,True,0,0
time_pressure_seed10_safety02_e09_t23_u2,time_pressure,10,safety,15,1,1.0,True,True,False,1,1
time_pressure_seed10_safety02_e09_t23_u2,time_pressure,10,safety,16,1,1.0,True,True,True,0,0
time_pressure_seed10_safety02_e09_t23_u2,time_pressure,10,safety,17,1,1.0,True,True,False,1,1
time_pressure_seed10_safety02_e09_t23_u2,time_pressure,10,safety,18,1,1.0,True,True,False,1,1
time_pressure_seed10_safety02_e09_t23_u2,time_pressure,10,safety,19,1,1.0,True,True,False,1,1
time_pressure_seed10_safety02_e09_t23_u2,time_pressure,10,safety,20,1,1.0,True,True,False,1,1
time_pressure_seed10_safety02_e09_t23_u2,time_pressure,10,safety,21,1,1.0,True,True,False,1,1
time_pressure_seed10_safety02_e09_t23_u2,time_pressure,10,safety,22,1,1.0,True,True,False,1,1
time_pressure_seed10_safety02_e09_t23_u2,time_pressure,10,safety,23,1,1.0,True,True,False,1,1
time_pressure_seed10_safety02_e09_t23_u2,time_pressure,10,safety,24,1,1.0,True,True,False,1,1
time_pressure_seed10_safety02_e09_t23_u2,time_pressure,10,safety,25,1,1.0,True,True,False,1,1
time_pressure_seed10_safety02_e09_t23_u2,time_pressure,10,safety,26,1,1.0,True,True,False,1,1
time_pressure_seed10_safety02_e09_t23_u2,time_pressure,10,safety,27,1,1.0,True,True,False,1,1
time_pressure_seed10_safety02_e09_t23_u2,time_pressure,10,safety,28,1,1.0,True,True,False,1,1
time_pressure_seed10_safety02_e09_t23_u2,time_pressure,10,safety,29,1,1.0,True,True,False,1,1
time_pressure_seed10_safety02_e09_t23_u2,time_pressure,10,safety,30,1,1.0,True,True,False,1,1
time_pressure_seed10_safety02_e09_t23_u2,time_pressure,10,safety,31,1,1.0,True,True,True,0,0
time_pressure_seed10_safety03_e09_t22_u2,time_pressure,10,safety,0,1,1.0,True,True,True,0,0
time_pressure_seed10_safety03_e09_t22_u2,time_pressure,10,safety,1,1,1.0,True,True,False,1,1
time_pressure_seed10_safety03_e09_t22_u2,time_pressure,10,safety,2,1,1.0,True,True,False,1,1
time_pressure_seed10_safety03_e09_t22_u2,time_pressure,10,safety,3,1,1.0,True,True,False,1,1
time_pressure_seed10_safety03_e09_t22_u2,time_pressure,10,safety,4,1,1.0,True,True,False,1,1
time_pressure_seed10_safety03_e09_t22_u2,time_pressure,10,safety,5,1,1.0,True,True,False,1,1
time_pressure_seed10_safety03_e09_t22_u2,time_pressure,10,safety,6,1,1.0,True,True,False,1,1
time_pressure_seed10_safety03_e09_t22_u2,time_pressure,10,safety,7,1,1.0,True,True,False,1,1
time_pressure_seed10_safety03_e09_t22_u2,time_pressure,10,safety,8,1,1.0,True,True,False,1,1
time_pressure_seed10_safety03_e09_t22_u2,time_pressure,10,safety,9,1,1.0,True,True,False,1,1
time_pressure_seed10_safety03_e09_t22_u2,time_pressure,10,safety,10,1,1.0,True,True,False,1,1
time_pressure_seed10_safety03_e09_t22_u2,time_pressure,10,safety,11,1,1.0,True,True,False,1,1
time_pressure_seed10_safety03_e09_t22_u2,time_pressure,10,safety,12,1,1.0,True,True,False,1,1
time_pressure_seed10_safety03_e09_t22_u2,time_pressure,10,safety,13,1,1.0,True,True,False,1,1
time_pressure_seed10_safety03_e09_t22_u2,time_pressure,10,safety,14,1,1.0,True,True,False,1,1
time_pressure_seed10_safety03_e09_t22_u2,time_pressure,10,safety,15,1,1.0,True,True,False,1,1
time_pressure_seed10_safety03_e09_t22_u2,time_pressure,10,safety,16,1,1.0,True,True,False,1,1
time_pressure_seed10_safety03_e09_t22_u2,time_pressure,10,safety,17,1,1.0,True,True,False,1,1
time_pressure_seed10_safety03_e09_t22_u2,time_pressure,10,safety,18,1,1.0,True,True,False,1,1
time_pressure_seed10_safety03_e09_t22_u2,time_pressure,10,safety,19,1,1.0,True,True,False,1,1
time_pressure_seed10_safety03_e09_t22_u2,time_pressure,10,safety,20,1,1.0,True,True,False,1,1
time_pressure_seed10_safety03_e09_t22_u2,time_pressure,10,safety,21,1,1.0,True,True,True,0,0
time_pressure_seed10_safety03_e09_t22_u2,time_pressure,10,safety,22,1,1.0,True,True,False,1,1
time_pressure_seed10_safety03_e09_t22_u2,time_pressure,10,safety,23,1,1.0,True,True,False,1,1
time_pressure_seed10_safety03_e09_t22_u2,time_pressure,10,safety,24,1,1.0,True,True,False,1,1
time_pressure_seed10_safety03_e09_t22_u2,time_pressure,10,safety,25,1,1.0,True,True,False,1,1
time_pressure_seed10_safety03_e09_t22_u2,time_pressure,10,safety,26,1,1.0,True,True,False,1,1
time_pressure_seed10_safety03_e09_t22_u2,time_pressure,10,safety,27,1,1.0,True,True,False,1,1
time_pressure_seed10_safety03_e09_t22_u2,time_pressure,10,safety,28,1,1.0,True,True,False,1,1
time_pressure_seed10_safety03_e09_t22_u2,time_pressure,10,safety,29,1,1.0,True,True,False,1,1
time_pressure_seed10_safety03_e09_t22_u2,time_pressure,10,safety,30,1,1.0,True,True,False,1,1
time_pressure_seed10_safety03_e09_t22_u2,time_pressure,10,safety,31,1,1.0,True,True,False,1,1
time_pressure_seed10_safety04_e04_t15_u2,time_pressure,10,safety,0,0,0.5083814859390259,True,True,False,1,1
time_pressure_seed10_safety04_e04_t15_u2,time_pressure,10,safety,0,3,0.49161845445632935,True,True,False,1,1
time_pressure_seed10_safety04_e04_t15_u2,time_pressure,10,safety,1,0,0.5083814859390259,True,True,False,1,1
time_pressure_seed10_safety04_e04_t15_u2,time_pressure,10,safety,1,3,0.49161845445632935,True,True,False,1,1
time_pressure_seed10_safety04_e04_t15_u2,time_pressure,10,safety,2,0,0.5083814859390259,True,True,False,1,1
time_pressure_seed10_safety04_e04_t15_u2,time_pressure,10,safety,2,3,0.49161845445632935,True,True,False,1,1
time_pressure_seed10_safety04_e04_t15_u2,time_pressure,10,safety,3,0,0.5083814859390259,True,True,False,1,1
time_pressure_seed10_safety04_e04_t15_u2,time_pressure,10,safety,3,3,0.49161845445632935,True,True,False,1,1
time_pressure_seed10_safety04_e04_t15_u2,time_pressure,10,safety,4,0,0.5083814859390259,True,True,False,1,1
time_pressure_seed10_safety04_e04_t15_u2,time_pressure,10,safety,4,3,0.49161845445632935,True,True,False,1,1
time_pressure_seed10_safety04_e04_t15_u2,time_pressure,10,safety,5,0,0.5083814859390259,True,True,False,1,1
time_pressure_seed10_safety04_e04_t15_u2,time_pressure,10,safety,5,3,0.49161845445632935,True,True,False,1,1
time_pressure_seed10_safety04_e04_t15_u2,time_pressure,10,safety,6,0,0.5083814859390259,True,True,False,1,1
time_pressure_seed10_safety04_e04_t15_u2,time_pressure,10,safety,6,3,0.49161845445632935,True,True,False,1,1
time_pressure_seed10_safety04_e04_t15_u2,time_pressure,10,safety,7,0,0.5083814859390259,True,True,False,1,1
time_pressure_seed10_safety04_e04_t15_u2,time_pressure,10,safety,7,3,0.49161845445632935,True,True,False,1,1
time_pressure_seed10_safety04_e04_t15_u2,time_pressure,10,safety,8,0,0.5083814859390259,True,True,False,1,1
time_pressure_seed10_safety04_e04_t15_u2,time_pressure,10,safety,8,3,0.49161845445632935,True,True,False,1,1
time_pressure_seed10_safety04_e04_t15_u2,time_pressure,10,safety,9,0,0.5083814859390259,True,True,False,1,1
time_pressure_seed10_safety04_e04_t15_u2,time_pressure,10,safety,9,3,0.49161845445632935,True,True,False,1,1
time_pressure_seed10_safety04_e04_t15_u2,time_pressure,10,safety,10,0,0.5083814859390259,True,True,False,1,1
time_pressure_seed10_safety04_e04_t15_u2,time_pressure,10,safety,10,3,0.49161845445632935,True,True,False,1,1
time_pressure_seed10_safety04_e04_t15_u2,time_pressure,10,safety,11,0,0.5083814859390259,True,True,False,1,1
time_pressure_seed10_safety04_e04_t15_u2,time_pressure,10,safety,11,3,0.49161845445632935,True,True,False,1,1
time_pressure_seed10_safety04_e04_t15_u2,time_pressure,10,safety,12,0,0.5083814859390259,True,True,False,1,1
time_pressure_seed10_safety04_e04_t15_u2,time_pressure,10,safety,12,3,0.49161845445632935,True,True,False,1,1
time_pressure_seed10_safety04_e04_t15_u2,time_pressure,10,safety,13,0,0.5083814859390259,True,True,False,1,1
time_pressure_seed10_safety04_e04_t15_u2,time_pressure,10,safety,13,3,0.49161845445632935,True,True,False,1,1
time_pressure_seed10_safety04_e04_t15_u2,time_pressure,10,safety,14,0,0.5083814859390259,True,True,False,1,1
time_pressure_seed10_safety04_e04_t15_u2,time_pressure,10,safety,14,3,0.49161845445632935,True,True,False,1,1
time_pressure_seed10_safety04_e04_t15_u2,time_pressure,10,safety,15,0,0.5083814859390259,True,True,False,1,1
time_pressure_seed10_safety04_e04_t15_u2,time_pressure,10,safety,15,3,0.49161845445632935,True,True,False,1,1
time_pressure_seed10_safety04_e04_t15_u2,time_pressure,10,safety,16,0,0.5083814859390259,True,True,False,1,1
time_pressure_seed10_safety04_e04_t15_u2,time_pressure,10,safety,16,3,0.49161845445632935,True,True,False,1,1
time_pressure_seed10_safety04_e04_t15_u2,time_pressure,10,safety,17,0,0.5083814859390259,True,True,False,1,1
time_pressure_seed10_safety04_e04_t15_u2,time_pressure,10,safety,17,3,0.49161845445632935,True,True,False,1,1
time_pressure_seed10_safety04_e04_t15_u2,time_pressure,10,safety,18,0,0.5083814859390259,True,True,False,1,1
time_pressure_seed10_safety04_e04_t15_u2,time_pressure,10,safety,18,3,0.49161845445632935,True,True,False,1,1
time_pressure_seed10_safety04_e04_t15_u2,time_pressure,10,safety,19,0,0.5083814859390259,True,True,False,1,1
time_pressure_seed10_safety04_e04_t15_u2,time_pressure,10,safety,19,3,0.49161845445632935,True,True,False,1,1
time_pressure_seed10_safety04_e04_t15_u2,time_pressure,10,safety,20,0,0.5083814859390259,True,True,False,1,1
time_pressure_seed10_safety04_e04_t15_u2,time_pressure,10,safety,20,3,0.49161845445632935,True,True,False,1,1
time_pressure_seed10_safety04_e04_t15_u2,time_pressure,10,safety,21,0,0.5083814859390259,True,True,False,1,1
time_pressure_seed10_safety04_e04_t15_u2,time_pressure,10,safety,21,3,0.49161845445632935,True,True,False,1,1
time_pressure_seed10_safety04_e04_t15_u2,time_pressure,10,safety,22,0,0.5083814859390259,True,True,False,1,1
time_pressure_seed10_safety04_e04_t15_u2,time_pressure,10,safety,22,3,0.49161845445632935,True,True,False,1,1
time_pressure_seed10_safety04_e04_t15_u2,time_pressure,10,safety,23,0,0.5083814859390259,True,True,False,1,1
time_pressure_seed10_safety04_e04_t15_u2,time_pressure,10,safety,23,3,0.49161845445632935,True,True,False,1,1
time_pressure_seed10_safety04_e04_t15_u2,time_pressure,10,safety,24,0,0.5083814859390259,True,True,False,1,1
