context_id,scenario,policy_seed,slot,repeat,unit_index,unit_type,unit_cost,observable_target_probability,future_total_shots_n,future_total_shots_e,future_probed_shots_n,future_probed_shots_e,future_other_shots_n,future_other_shots_e,sub_shot,sub_cost,future_cost_composition_advantage,immediate_cost_difference,total_cost_difference,decomposition_residual,reuse_probe,reuse_total,option_edge,option_threat,ammo_gain_damage,ammo_gain_leaks,first_substitution_time_expected,extra_transitions,actual_extra_transitions
time_pressure_seed9_resource00_e05_t04_u0,time_pressure,9,resource,28,0,missile,2.0,1.0,11.0,4.0,1.0,0.0,10.0,4.0,7.0,5.0,5.0,2.0,-3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,66.0,66
time_pressure_seed9_resource00_e05_t04_u0,time_pressure,9,resource,29,0,missile,2.0,1.0,9.0,5.0,1.0,0.0,8.0,5.0,4.0,3.5,3.5,2.0,-1.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,63.0,63
time_pressure_seed9_resource00_e05_t04_u0,time_pressure,9,resource,30,0,missile,2.0,1.0,7.0,6.0,1.0,0.0,6.0,6.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,66.0,66
time_pressure_seed9_resource00_e05_t04_u0,time_pressure,9,resource,31,0,missile,2.0,1.0,11.0,10.0,1.0,0.0,10.0,10.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,66.0,66
time_pressure_seed9_resource01_e02_t04_u1,time_pressure,9,resource,0,1,missile,2.0,0.9999999701976776,6.0,4.999999850988388,1.0,0.0,5.0,4.999999850988388,1.000000149011612,2.000000074505806,2.000000074505806,1.9999998658895493,-2.086162567138672e-07,0.0,0.9999999701976776,0.9999999701976776,2.999999910593033,0.0,0.0,0.0,0.9999999701976776,107.99999785423279,252
time_pressure_seed9_resource01_e02_t04_u1,time_pressure,9,resource,1,1,missile,2.0,0.9999999701976776,6.0,4.999999850988388,1.0,0.0,5.0,4.999999850988388,1.000000149011612,2.000000074505806,2.000000074505806,1.9999998658895493,-2.086162567138672e-07,0.0,0.9999999701976776,0.9999999701976776,5.328748643398285,0.0,0.0,0.0,2.999999910593033,107.99999785423279,252
time_pressure_seed9_resource01_e02_t04_u1,time_pressure,9,resource,2,1,missile,2.0,0.9999999701976776,7.0,5.999999821186066,1.0,0.0,6.0,5.999999821186066,1.0000001788139343,2.000000089406967,2.000000089406967,1.9999998807907104,-2.086162567138672e-07,0.0,0.9999999701976776,0.9999999701976776,1.9999999403953552,0.0,0.0,0.0,0.9999999701976776,107.99999785423279,252
time_pressure_seed9_resource01_e02_t04_u1,time_pressure,9,resource,3,1,missile,2.0,0.9999999701976776,6.0,4.999999850988388,1.0,0.0,5.0,4.999999850988388,1.000000149011612,2.000000074505806,2.000000074505806,1.9999998658895493,-2.086162567138672e-07,0.0,0.9999999701976776,0.9999999701976776,-3.3287487030029297,-3.3388469219207764,0.7808386357037382,0.6712511777877808,1.9999999403953552,107.99999785423279,252
time_pressure_seed9_resource01_e02_t04_u1,time_pressure,9,resource,4,1,missile,2.0,0.9999999701976776,7.0,5.999999821186066,1.0,0.0,6.0,5.999999821186066,1.0000001788139343,2.000000089406967,2.000000089406967,1.9999998807907104,-2.086162567138672e-07,0.0,0.9999999701976776,0.9999999701976776,4.665448069572449,0.0,0.0,0.0,0.9999999701976776,107.99999785423279,252
time_pressure_seed9_resource01_e02_t04_u1,time_pressure,9,resource,5,1,missile,2.0,0.9999999701976776,7.0,5.999999821186066,1.0,0.0,6.0,5.999999821186066,1.0000001788139343,2.000000089406967,2.000000089406967,1.9999998807907104,-2.086162567138672e-07,0.0,0.9999999701976776,0.9999999701976776,13.321871608495712,0.0,0.0,0.0,0.9999999701976776,107.99999785423279,252
time_pressure_seed9_resource01_e02_t04_u1,time_pressure,9,resource,6,1,missile,2.0,0.9999999701976776,7.0,5.999999821186066,1.0,0.0,6.0,5.999999821186066,1.0000001788139343,2.000000089406967,2.000000089406967,1.9999998807907104,-2.086162567138672e-07,0.0,0.9999999701976776,0.33455178141593933,-3.332724004983902,0.0,2.0396933774412185,0.6672758758068085,0.9999999701976776,89.99999839067459,198
time_pressure_seed9_resource01_e02_t04_u1,time_pressure,9,resource,7,1,missile,2.0,0.9999999701976776,6.0,4.999999850988388,1.0,0.0,5.0,4.999999850988388,1.000000149011612,2.000000074505806,2.000000074505806,1.9999998658895493,-2.086162567138672e-07,0.0,0.9999999701976776,0.9999999701976776,2.6643743216991425,0.0,0.0,0.0,1.9999999403953552,107.99999785423279,252
time_pressure_seed9_resource01_e02_t04_u1,time_pressure,9,resource,8,1,missile,2.0,0.9999999701976776,6.0,4.999999850988388,1.0,0.0,5.0,4.999999850988388,1.000000149011612,2.000000074505806,2.000000074505806,1.9999998658895493,-2.086162567138672e-07,0.0,0.9999999701976776,0.9999999701976776,2.999999910593033,0.0,0.0,0.0,0.9999999701976776,107.99999785423279,252
time_pressure_seed9_resource01_e02_t04_u1,time_pressure,9,resource,9,1,missile,2.0,0.9999999701976776,7.0,5.999999821186066,1.0,0.0,6.0,5.999999821186066,1.0000001788139343,2.000000089406967,2.000000089406967,1.9999998807907104,-2.086162567138672e-07,0.0,0.9999999701976776,0.9999999701976776,2.999999910593033,0.0,0.0,0.0,0.9999999701976776,107.99999785423279,252
time_pressure_seed9_resource01_e02_t04_u1,time_pressure,9,resource,10,1,missile,2.0,0.9999999701976776,7.0,5.999999821186066,1.0,0.0,6.0,5.999999821186066,1.0000001788139343,2.000000089406967,2.000000089406967,1.9999998807907104,-2.086162567138672e-07,0.0,0.9999999701976776,0.9999999701976776,0.3189705014228821,-2.3493791222572327,0.0,0.0,0.9999999701976776,107.99999785423279,252
time_pressure_seed9_resource01_e02_t04_u1,time_pressure,9,resource,11,1,missile,2.0,0.9999999701976776,7.0,5.999999821186066,1.0,0.0,6.0,5.999999821186066,1.0000001788139343,2.000000089406967,2.000000089406967,1.9999998807907104,-2.086162567138672e-07,0.0,0.9999999701976776,0.9999999701976776,2.6683496236801147,0.0,0.0,0.0,1.9999999403953552,107.99999785423279,252
time_pressure_seed9_resource01_e02_t04_u1,time_pressure,9,resource,12,1,missile,2.0,0.9999999701976776,6.0,4.999999850988388,1.0,0.0,5.0,4.999999850988388,1.000000149011612,2.000000074505806,2.000000074505806,1.9999998658895493,-2.086162567138672e-07,0.0,0.9999999701976776,0.9999999701976776,2.6683496236801147,0.0,0.0,0.0,0.9999999701976776,107.99999785423279,252
time_pressure_seed9_resource01_e02_t04_u1,time_pressure,9,resource,13,1,missile,2.0,0.9999999701976776,7.0,5.999999821186066,1.0,0.0,6.0,5.999999821186066,1.0000001788139343,2.000000089406967,2.000000089406967,1.9999998807907104,-2.086162567138672e-07,0.0,0.9999999701976776,0.9999999701976776,3.9862462878227234,-1.678127944469452,0.0,0.0,0.9999999701976776,107.99999785423279,252
time_pressure_seed9_resource01_e02_t04_u1,time_pressure,9,resource,14,1,missile,2.0,0.9999999701976776,6.0,4.999999850988388,1.0,0.0,5.0,4.999999850988388,1.000000149011612,2.000000074505806,2.000000074505806,1.9999998658895493,-2.086162567138672e-07,0.0,0.9999999701976776,0.9999999701976776,2.999999910593033,0.0,0.0,0.0,1.9999999403953552,107.99999785423279,252
time_pressure_seed9_resource01_e02_t04_u1,time_pressure,9,resource,15,1,missile,2.0,0.9999999701976776,7.0,5.999999821186066,1.0,0.0,6.0,5.999999821186066,1.0000001788139343,2.000000089406967,2.000000089406967,1.9999998807907104,-2.086162567138672e-07,0.0,0.9999999701976776,0.9999999701976776,-0.004729181528091431,0.0,0.28415098755566204,0.0,1.9999999403953552,107.99999785423279,252
time_pressure_seed9_resource01_e02_t04_u1,time_pressure,9,resource,16,1,missile,2.0,0.9999999701976776,7.0,5.999999821186066,1.0,0.0,6.0,5.999999821186066,1.0000001788139343,2.000000089406967,2.000000089406967,1.9999998807907104,-2.086162567138672e-07,0.0,0.9999999701976776,0.9999999701976776,-1.0054830312728882,-9.00731047987938,0.6047470712896688,0.6672758758068085,0.9999999701976776,107.99999785423279,252
time_pressure_seed9_resource01_e02_t04_u1,time_pressure,9,resource,17,1,missile,2.0,0.9999999701976776,7.0,5.999999821186066,1.0,0.0,6.0,5.999999821186066,1.0000001788139343,2.000000089406967,2.000000089406967,1.9999998807907104,-2.086162567138672e-07,0.0,0.9999999701976776,0.6672758758068085,-4.001827567815781,-5.338207006454468,1.2203095844528011,0.6672758758068085,1.9999999403953552,102.01096415519714,234
time_pressure_seed9_resource01_e02_t04_u1,time_pressure,9,resource,18,1,missile,2.0,0.9999999701976776,7.0,5.999999821186066,1.0,0.0,6.0,5.999999821186066,1.0000001788139343,2.000000089406967,2.000000089406967,1.9999998807907104,-2.086162567138672e-07,0.0,0.9999999701976776,0.9999999701976776,-1.9999999403953552,-13.999999582767487,2.333290305500368,1.9999999403953552,0.9999999701976776,107.99999785423279,252
time_pressure_seed9_resource01_e02_t04_u1,time_pressure,9,resource,19,1,missile,2.0,0.9999999701976776,6.0,4.999999850988388,1.0,0.0,5.0,4.999999850988388,1.000000149011612,2.000000074505806,2.000000074505806,1.9999998658895493,-2.086162567138672e-07,0.0,0.9999999701976776,0.9999999701976776,10.999999672174454,-3.9999998807907104,0.9062923974819217,0.9999999701976776,0.9999999701976776,107.99999785423279,252
time_pressure_seed9_resource01_e02_t04_u1,time_pressure,9,resource,20,1,missile,2.0,0.9999999701976776,6.0,4.999999850988388,1.0,0.0,5.0,4.999999850988388,1.000000149011612,2.000000074505806,2.000000074505806,1.9999998658895493,-2.086162567138672e-07,0.0,0.9999999701976776,0.9999999701976776,7.999999761581421,0.0,0.0,0.0,2.999999910593033,107.99999785423279,252
time_pressure_seed9_resource01_e02_t04_u1,time_pressure,9,resource,21,1,missile,2.0,0.9999999701976776,6.0,4.999999850988388,1.0,0.0,5.0,4.999999850988388,1.000000149011612,2.000000074505806,2.000000074505806,1.9999998658895493,-2.086162567138672e-07,0.0,0.9999999701976776,0.9999999701976776,3.344649910926819,0.0,0.18965789080735407,0.0,0.9999999701976776,107.99999785423279,252
time_pressure_seed9_resource01_e02_t04_u1,time_pressure,9,resource,22,1,missile,2.0,0.9999999701976776,6.0,4.999999850988388,1.0,0.0,5.0,4.999999850988388,1.000000149011612,2.000000074505806,2.000000074505806,1.9999998658895493,-2.086162567138672e-07,0.0,0.9999999701976776,0.9999999701976776,1.6643743515014648,0.0,0.0,0.0,0.9999999701976776,107.99999785423279,252
time_pressure_seed9_resource01_e02_t04_u1,time_pressure,9,resource,23,1,missile,2.0,0.9999999701976776,6.0,4.999999850988388,1.0,0.0,5.0,4.999999850988388,1.000000149011612,2.000000074505806,2.000000074505806,1.9999998658895493,-2.086162567138672e-07,0.0,0.9999999701976776,0.9999999701976776,8.999999731779099,0.0,0.0,0.0,3.9999998807907104,107.99999785423279,252
time_pressure_seed9_resource01_e02_t04_u1,time_pressure,9,resource,24,1,missile,2.0,0.9999999701976776,7.0,5.999999821186066,1.0,0.0,6.0,5.999999821186066,1.0000001788139343,2.000000089406967,2.000000089406967,1.9999998807907104,-2.086162567138672e-07,0.0,0.9999999701976776,0.9999999701976776,-7.999999761581421,0.0,0.0,0.0,1.9999999403953552,107.99999785423279,252
time_pressure_seed9_resource01_e02_t04_u1,time_pressure,9,resource,25,1,missile,2.0,0.9999999701976776,6.0,4.999999850988388,1.0,0.0,5.0,4.999999850988388,1.000000149011612,2.000000074505806,2.000000074505806,1.9999998658895493,-2.086162567138672e-07,0.0,0.9999999701976776,0.9999999701976776,0.9999999701976776,-4.999999850988388,1.486659451089746,1.9999999403953552,1.9999999403953552,107.99999785423279,252
time_pressure_seed9_resource01_e02_t04_u1,time_pressure,9,resource,26,1,missile,2.0,0.9999999701976776,7.0,5.999999821186066,1.0,0.0,6.0,5.999999821186066,1.0000001788139343,2.000000089406967,2.000000089406967,1.9999998807907104,-2.086162567138672e-07,0.0,0.9999999701976776,0.9999999701976776,2.6643743216991425,0.0,0.0,0.0,1.9999999403953552,107.99999785423279,252
time_pressure_seed9_resource01_e02_t04_u1,time_pressure,9,resource,27,1,missile,2.0,0.9999999701976776,7.0,5.999999821186066,1.0,0.0,6.0,5.999999821186066,1.0000001788139343,2.000000089406967,2.000000089406967,1.9999998807907104,-2.086162567138672e-07,0.0,0.9999999701976776,0.9999999701976776,10.651374369859695,-1.678127944469452,0.0,0.0,0.9999999701976776,107.99999785423279,252
time_pressure_seed9_resource01_e02_t04_u1,time_pressure,9,resource,28,1,missile,2.0,0.9999999701976776,7.0,5.999999821186066,1.0,0.0,6.0,5.999999821186066,1.0000001788139343,2.000000089406967,2.000000089406967,1.9999998807907104,-2.086162567138672e-07,0.0,0.9999999701976776,0.9999999701976776,8.358083426952362,0.0,-0.19193121128613777,0.0,0.9999999701976776,107.99999785423279,252
time_pressure_seed9_resource01_e02_t04_u1,time_pressure,9,resource,29,1,missile,2.0,0.9999999701976776,7.0,5.999999821186066,1.0,0.0,6.0,5.999999821186066,1.0000001788139343,2.000000089406967,2.000000089406967,1.9999998807907104,-2.086162567138672e-07,0.0,0.9999999701976776,0.9999999701976776,-7.999999761581421,-5.999999821186066,0.6723558815817441,0.9999999701976776,0.9999999701976776,93.99999806284904,224
time_pressure_seed9_resource01_e02_t04_u1,time_pressure,9,resource,30,1,missile,2.0,0.9999999701976776,7.0,5.999999821186066,1.0,0.0,6.0,5.999999821186066,1.0000001788139343,2.000000089406967,2.000000089406967,1.9999998807907104,-2.086162567138672e-07,0.0,0.9999999701976776,0.9999999701976776,0.9999999701976776,-4.999999850988388,0.0,0.0,2.999999910593033,107.99999785423279,252
time_pressure_seed9_resource01_e02_t04_u1,time_pressure,9,resource,31,1,missile,2.0,0.9999999701976776,6.0,4.999999850988388,1.0,0.0,5.0,4.999999850988388,1.000000149011612,2.000000074505806,2.000000074505806,1.9999998658895493,-2.086162567138672e-07,0.0,0.9999999701976776,0.9999999701976776,0.0021476149559020996,-4.673078745603561,0.8874147475845904,0.6683496832847595,0.9999999701976776,107.99999785423279,252
time_pressure_seed9_resource02_e10_t04_u0,time_pressure,9,resource,0,0,missile,2.0,1.0,10.0,9.0,1.0,0.0,9.0,9.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,-0.7097465395927429,-4.504692226648331,0.413775182772522,0.2649818956851959,1.0,108.17039829492569,320
time_pressure_seed9_resource02_e10_t04_u0,time_pressure,9,resource,1,0,missile,2.0,1.0,9.0,8.0,1.0,0.0,8.0,8.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,2.0,114.0,342
time_pressure_seed9_resource02_e10_t04_u0,time_pressure,9,resource,2,0,missile,2.0,1.0,10.0,9.0,1.0,0.0,9.0,9.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,3.0,-14.0,0.32780597872455175,1.0,1.0,60.0,180
time_pressure_seed9_resource02_e10_t04_u0,time_pressure,9,resource,3,0,missile,2.0,1.0,8.0,7.5164653062820435,1.0,0.0,7.0,7.5164653062820435,0.48353469371795654,1.7417673468589783,1.7417673468589783,1.7417673468589783,0.0,0.0,1.0,1.0,3.4895531982183456,0.0,0.0,0.0,1.0,69.53934824466705,216
time_pressure_seed9_resource02_e10_t04_u0,time_pressure,9,resource,4,0,missile,2.0,1.0,9.0,8.0,1.0,0.0,8.0,8.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,-2.095441699028015,-6.095441699028015,0.7810357845678846,0.7619302123785019,2.0,87.42948764562607,288
time_pressure_seed9_resource02_e10_t04_u0,time_pressure,9,resource,5,0,missile,2.0,1.0,8.0,7.0,1.0,0.0,7.0,7.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,4.0,-3.0181403756141663,0.0,0.0,1.0,114.0,342
time_pressure_seed9_resource02_e10_t04_u0,time_pressure,9,resource,6,0,missile,2.0,1.0,8.0,6.735018104314804,1.0,0.0,7.0,6.735018104314804,1.264981895685196,2.132490947842598,2.132490947842598,2.0,-0.13249094784259796,0.0,1.0,1.0,3.735018104314804,0.0,0.0,0.0,2.0,59.47003620862961,178
time_pressure_seed9_resource02_e10_t04_u0,time_pressure,9,resource,7,0,missile,2.0,1.0,10.0,9.0,1.0,0.0,9.0,9.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,3.735018104314804,0.0,0.0,0.0,2.0,104.46065175533295,306
time_pressure_seed9_resource02_e10_t04_u0,time_pressure,9,resource,8,0,missile,2.0,1.0,10.0,9.0,1.0,0.0,9.0,9.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,-2.555235356092453,-11.025271564722061,1.0610176883532052,0.7350181043148041,3.0,100.03465601801872,285
time_pressure_seed9_resource02_e10_t04_u0,time_pressure,9,resource,9,0,missile,2.0,1.0,9.0,8.0,1.0,0.0,8.0,8.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,1.761930212378502,0.0,0.0,0.0,2.0,66.04665192961693,209
time_pressure_seed9_resource02_e10_t04_u0,time_pressure,9,resource,10,0,missile,2.0,1.0,9.0,8.0,1.0,0.0,8.0,8.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,3.470036208629608,0.0,0.0,0.0,1.0,87.53934824466705,234
time_pressure_seed9_resource02_e10_t04_u0,time_pressure,9,resource,11,0,missile,2.0,1.0,9.0,8.0,1.0,0.0,8.0,8.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,3.735018104314804,0.0,0.0,0.0,1.0,114.0,342
time_pressure_seed9_resource02_e10_t04_u0,time_pressure,9,resource,12,0,missile,2.0,1.0,9.0,8.0,1.0,0.0,8.0,8.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,12.470036208629608,0.0,0.0,0.0,1.0,114.0,342
time_pressure_seed9_resource02_e10_t04_u0,time_pressure,9,resource,13,0,missile,2.0,1.0,9.0,8.0,1.0,0.0,8.0,8.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,-3.0,0.0,0.0,0.0,1.0,57.0,171
time_pressure_seed9_resource02_e10_t04_u0,time_pressure,9,resource,14,0,missile,2.0,1.0,8.0,7.0,1.0,0.0,7.0,7.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,114.0,342
time_pressure_seed9_resource02_e10_t04_u0,time_pressure,9,resource,15,0,missile,2.0,1.0,8.0,7.0,1.0,0.0,7.0,7.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,-2.1451267302036285,0.0,0.0,0.0,1.0,114.0,342
time_pressure_seed9_resource02_e10_t04_u0,time_pressure,9,resource,16,0,missile,2.0,1.0,10.0,9.0,1.0,0.0,9.0,9.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,-8.0,0.0,0.1608220086565999,0.0,1.0,78.0,252
time_pressure_seed9_resource02_e10_t04_u0,time_pressure,9,resource,17,0,missile,2.0,1.0,10.0,9.0,1.0,0.0,9.0,9.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,2.0,114.0,342
time_pressure_seed9_resource02_e10_t04_u0,time_pressure,9,resource,18,0,missile,2.0,1.0,8.0,7.5164653062820435,1.0,0.0,7.0,7.5164653062820435,0.48353469371795654,1.7417673468589783,1.7417673468589783,1.7417673468589783,0.0,0.0,1.0,1.0,3.735018104314804,0.0,0.0,0.0,1.0,78.59275102615356,252
time_pressure_seed9_resource02_e10_t04_u0,time_pressure,9,resource,19,0,missile,2.0,1.0,9.0,8.0,1.0,0.0,8.0,8.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,2.0,60.0,180
time_pressure_seed9_resource02_e10_t04_u0,time_pressure,9,resource,20,0,missile,2.0,1.0,8.0,7.0,1.0,0.0,7.0,7.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,114.0,342
time_pressure_seed9_resource02_e10_t04_u0,time_pressure,9,resource,21,0,missile,2.0,1.0,8.0,7.5164653062820435,1.0,0.0,7.0,7.5164653062820435,0.48353469371795654,1.7417673468589783,1.7417673468589783,1.7417673468589783,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,114.0,342
time_pressure_seed9_resource02_e10_t04_u0,time_pressure,9,resource,22,0,missile,2.0,1.0,9.0,8.0,1.0,0.0,8.0,8.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,2.973087891936302,0.0,0.0,0.0,1.0,114.0,342
time_pressure_seed9_resource02_e10_t04_u0,time_pressure,9,resource,23,0,missile,2.0,1.0,9.0,8.0,1.0,0.0,8.0,8.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,31.0,0.0,0.0,0.0,9.0,114.0,342
time_pressure_seed9_resource02_e10_t04_u0,time_pressure,9,resource,24,0,missile,2.0,1.0,9.0,8.0,1.0,0.0,8.0,8.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,9.0,0.0,0.0,0.0,1.0,60.0,180
time_pressure_seed9_resource02_e10_t04_u0,time_pressure,9,resource,25,0,missile,2.0,1.0,9.0,8.0,1.0,0.0,8.0,8.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,2.735018104314804,0.0,0.0,0.0,1.0,87.53934824466705,234
time_pressure_seed9_resource02_e10_t04_u0,time_pressure,9,resource,26,0,missile,2.0,1.0,8.0,7.0,1.0,0.0,7.0,7.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,2.238069787621498,0.0,0.0,0.0,1.0,114.0,342
time_pressure_seed9_resource02_e10_t04_u0,time_pressure,9,resource,27,0,missile,2.0,1.0,10.0,9.0,1.0,0.0,9.0,9.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,12.0,0.0,0.0,0.0,1.0,60.0,180
time_pressure_seed9_resource02_e10_t04_u0,time_pressure,9,resource,28,0,missile,2.0,1.0,8.0,7.0,1.0,0.0,7.0,7.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,0.9045583009719849,-4.571581274271011,0.8982134942540947,0.7619302123785019,1.0,114.0,342
time_pressure_seed9_resource02_e10_t04_u0,time_pressure,9,resource,29,0,missile,2.0,1.0,9.0,8.0,1.0,0.0,8.0,8.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,-11.700362086296082,-6.615162938833237,1.3789932498226838,0.7350181043148041,2.0,114.0,342
time_pressure_seed9_resource02_e10_t04_u0,time_pressure,9,resource,30,0,missile,2.0,1.0,8.0,7.0,1.0,0.0,7.0,7.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,3.735018104314804,0.0,0.0,0.0,1.0,60.0,180
time_pressure_seed9_resource02_e10_t04_u0,time_pressure,9,resource,31,0,missile,2.0,1.0,9.0,8.0,1.0,0.0,8.0,8.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,7.476139575242996,0.0,0.0,0.0,1.0,87.42948764562607,288
time_pressure_seed9_resource03_e06_t04_u1,time_pressure,9,resource,0,1,missile,2.0,0.9999999701976776,11.0,9.999999701976776,1.0,0.0,10.0,9.999999701976776,1.0000002980232239,2.000000149011612,2.000000149011612,1.9999998807907104,-2.682209014892578e-07,0.0,0.9999999701976776,0.9999999701976776,3.671621650457382,0.9999999701976776,0.0,0.0,1.9999999403953552,77.99999845027924,182
time_pressure_seed9_resource03_e06_t04_u1,time_pressure,9,resource,1,1,missile,2.0,0.9999999701976776,11.0,9.999999701976776,1.0,0.0,10.0,9.999999701976776,1.0000002980232239,2.000000149011612,2.000000149011612,1.9999998807907104,-2.682209014892578e-07,0.0,0.9999999701976776,0.9999999701976776,7.999999761581421,1.9999999403953552,0.0,0.0,15.999999523162842,77.99999845027924,182
time_pressure_seed9_resource03_e06_t04_u1,time_pressure,9,resource,2,1,missile,2.0,0.9999999701976776,11.0,9.999999701976776,1.0,0.0,10.0,9.999999701976776,1.0000002980232239,2.000000149011612,2.000000149011612,1.9999998807907104,-2.682209014892578e-07,0.0,0.9999999701976776,0.9999999701976776,3.9999998807907104,0.9999999701976776,0.0,0.0,0.9999999701976776,77.99999845027924,182
time_pressure_seed9_resource03_e06_t04_u1,time_pressure,9,resource,3,1,missile,2.0,0.9999999701976776,11.0,9.328377962112427,1.0,0.0,10.0,9.328377962112427,1.6716220378875732,2.3358110189437866,2.3358110189437866,1.9999998807907104,-0.33581113815307617,0.0,0.9999999701976776,0.9999999701976776,2.999999910593033,0.6613255441188812,0.0,0.0,0.9999999701976776,67.32264989614487,150
time_pressure_seed9_resource03_e06_t04_u1,time_pressure,9,resource,4,1,missile,2.0,0.9999999701976776,11.0,9.999999701976776,1.0,0.0,10.0,9.999999701976776,1.0000002980232239,2.000000149011612,2.000000149011612,1.9999998807907104,-2.682209014892578e-07,0.0,0.9999999701976776,0.9999999701976776,3.9999998807907104,0.9999999701976776,0.0,0.0,1.9999999403953552,77.99999845027924,182
time_pressure_seed9_resource03_e06_t04_u1,time_pressure,9,resource,5,1,missile,2.0,0.9999999701976776,11.0,9.999999701976776,1.0,0.0,10.0,9.999999701976776,1.0000002980232239,2.000000149011612,2.000000149011612,1.9999998807907104,-2.682209014892578e-07,0.0,0.9999999701976776,0.9999999701976776,-0.358108788728714,0.9999999701976776,0.5234265087823813,0.0,1.9999999403953552,77.99999845027924,182
time_pressure_seed9_resource03_e06_t04_u1,time_pressure,9,resource,6,1,missile,2.0,0.9999999701976776,11.0,9.999999701976776,1.0,0.0,10.0,9.999999701976776,1.0000002980232239,2.000000149011612,2.000000149011612,1.9999998807907104,-2.682209014892578e-07,0.0,0.9999999701976776,0.9999999701976776,7.999999761581421,1.9999999403953552,0.0,0.0,2.999999910593033,68.99999862909317,161
time_pressure_seed9_resource03_e06_t04_u1,time_pressure,9,resource,7,1,missile,2.0,0.9999999701976776,11.0,9.999999701976776,1.0,0.0,10.0,9.999999701976776,1.0000002980232239,2.000000149011612,2.000000149011612,1.9999998807907104,-2.682209014892578e-07,0.0,0.9999999701976776,0.9999999701976776,3.671621650457382,0.9999999701976776,0.0,0.0,1.9999999403953552,77.99999845027924,182
time_pressure_seed9_resource03_e06_t04_u1,time_pressure,9,resource,8,1,missile,2.0,0.9999999701976776,11.0,9.999999701976776,1.0,0.0,10.0,9.999999701976776,1.0000002980232239,2.000000149011612,2.000000149011612,1.9999998807907104,-2.682209014892578e-07,0.0,0.9999999701976776,0.9999999701976776,-8.417569667100906,0.9999999701976776,0.5234265087823813,0.0,1.9999999403953552,77.99999845027924,182
time_pressure_seed9_resource03_e06_t04_u1,time_pressure,9,resource,9,1,missile,2.0,0.9999999701976776,11.0,9.999999701976776,1.0,0.0,10.0,9.999999701976776,1.0000002980232239,2.000000149011612,2.000000149011612,1.9999998807907104,-2.682209014892578e-07,0.0,0.9999999701976776,0.9999999701976776,7.999999761581421,1.9999999403953552,0.0,0.0,2.999999910593033,56.99999886751175,133
time_pressure_seed9_resource03_e06_t04_u1,time_pressure,9,resource,10,1,missile,2.0,0.9999999701976776,10.0,9.999999701976776,1.0,0.0,9.0,9.999999701976776,2.980232238769531e-07,1.500000149011612,1.500000149011612,1.9999998807907104,0.4999997317790985,0.0,0.9999999701976776,0.0,-7.999999761581421,0.9999999701976776,0.0,0.0,1.9999999403953552,54.99999889731407,129
