actionable_decisions,actionable_engagements,all_noop_episode,ammo_used,assignment_conflict_rate,conflict_target_events,damage_reduction_per_ammo,decision_time_ms,decision_time_seconds,engaged_target_events,engagements,episode_index,eval_scenario,evaluation_mode,evaluation_seed,high_threat_leak_rate,high_threat_threshold,hits,intercepted_damage_potential,invalid_actions,num_high_threat_leaked,num_high_threat_targets,num_intercepted,num_leaked,num_targets,overkill_assignments,overkill_rate,resource_cost,shots,steps,success,total_damage,total_reward,train_seed,unit_decisions,zone_weighted_damage
56,13,False,13,0.0,0,0.14234333510499497,2.4106039997423068,0.12053019998711534,13,13,24,medium,stochastic,50000,1.0,0.8,2,1.8504633563649346,0,1,1,2,2,5,0,0.0,15.5,13,50,False,0.9315649156930212,-36.86210285192985,0,150,0.9315649156930212
57,11,False,11,0.0,0,0.15628377665025145,2.574065999215236,0.1287032999607618,11,11,25,medium,stochastic,50000,0.0,0.8,3,1.719121543152766,0,0,2,3,0,5,0,0.0,14.5,11,50,False,0.0,-5.8431998060569965,0,150,0.0
36,13,False,13,0.0,0,0.15435481630344905,3.041095652525141,0.1398904000161565,13,13,26,medium,stochastic,50000,1.0,0.8,3,2.0066126119448375,0,1,1,3,2,5,0,0.0,15.5,13,46,False,1.7616968911580881,-57.94514657004669,0,138,1.7616968911580881
38,11,False,11,0.0,0,0.26211643222108677,2.8319260002172086,0.14159630001086043,11,11,27,medium,stochastic,50000,0.0,0.8,4,2.8832807544319543,0,0,1,4,0,5,0,0.0,14.5,11,50,False,0.0,1.47245464245688,0,150,0.0
43,16,False,16,0.0,0,0.0,2.3882760004198644,0.11941380002099322,16,16,28,medium,stochastic,50000,1.0,0.8,0,0.0,0,1,1,0,2,5,0,0.0,17.0,16,50,False,1.6381606559128339,-71.14481967738504,0,150,1.6381606559128339
56,14,False,14,0.0,0,0.22392523822252514,2.7686520829774963,0.13289529998291982,14,14,29,medium,stochastic,50000,0.0,0.8,4,3.134953335115352,0,0,3,4,1,5,0,0.0,16.0,14,48,False,0.49395884060854967,-6.804686865251039,0,144,0.49395884060854967
43,12,False,12,0.0,0,0.243728557483346,2.95597500108771,0.10641510003915755,12,12,30,medium,stochastic,50000,0.0,0.8,4,2.924742689800152,0,0,1,4,1,5,0,0.0,15.0,12,36,False,0.6055106956504988,-17.254190645359397,0,108,0.6055106956504988
43,16,False,16,0.0,0,0.1373860999596635,2.8577813941939345,0.12288459995033918,16,16,31,medium,stochastic,50000,0.5,0.8,3,2.198177599354616,0,1,2,3,2,5,0,0.0,17.0,16,43,False,1.0183156572099168,-35.87317012286575,0,129,1.0183156572099168
43,12,False,12,0.0,0,0.23610241864492146,3.2161199998517986,0.16080599999258993,12,12,32,medium,stochastic,50000,0.0,0.8,4,2.8332290237390576,0,0,1,4,0,5,0,0.0,15.0,12,50,False,0.0,-0.2312649593142343,0,150,0.0
60,16,False,16,0.0,0,0.0695896570575977,2.8044740004406776,0.14022370002203388,16,16,33,medium,stochastic,50000,0.5,0.8,2,1.1134345129215633,0,1,2,2,2,5,0,0.0,17.0,16,50,False,1.5775460503172534,-58.67663527008393,0,150,1.5775460503172534
53,13,False,13,0.0,0,0.22335278380162576,2.5313379999715835,0.12656689999857917,13,13,34,medium,stochastic,50000,0.0,0.8,4,2.903586189421135,0,0,3,4,1,5,0,0.0,15.5,13,50,False,0.5509726837153381,-14.683939663115517,0,150,0.5509726837153381
45,11,False,11,0.0,0,0.2906499457041296,2.6680171431507915,0.0933806000102777,11,11,35,medium,stochastic,50000,0.5,0.8,4,3.197149402745426,0,1,2,4,1,5,0,0.0,14.5,11,35,False,0.5508237199944142,-12.364197670288316,0,105,0.5508237199944142
56,9,False,9,0.0,0,0.2180052557091719,2.7516839995223563,0.13758419997611782,9,9,36,medium,stochastic,50000,0.0,0.8,3,1.962047301382547,0,0,4,3,0,5,0,0.0,13.5,9,50,False,0.0,1.9457988708928569,0,150,0.0
39,9,False,9,0.0,0,0.37219527584786555,2.9450121952189563,0.12074550000397721,9,9,37,medium,stochastic,50000,0.3333333333333333,0.8,4,3.34975748263079,0,1,3,4,1,5,0,0.0,13.5,9,41,False,1.030267775998922,-25.90626151614028,0,123,1.030267775998922
37,16,False,16,0.0,0,0.10443143787063536,3.0482640002446715,0.15241320001223357,16,16,38,medium,stochastic,50000,0.4,0.8,2,1.6709030059301657,0,2,5,2,2,5,0,0.0,17.0,16,50,False,1.832362649515989,-62.511781612680736,0,150,1.832362649515989
44,13,False,13,0.0,0,0.24549715933722244,2.5822187490120996,0.08263099996838719,13,13,39,medium,stochastic,50000,0.5,0.8,4,3.191463071383892,0,1,2,4,1,5,0,0.0,15.5,13,32,False,0.8573702704815613,-23.6765421600545,0,96,0.8573702704815613
50,10,False,10,0.0,0,0.20928073306619743,2.6051519995962735,0.13025759997981368,10,10,40,medium,stochastic,50000,0.0,0.8,3,2.0928073306619743,0,0,1,3,1,5,0,0.0,14.0,10,50,False,0.5572687634453868,-19.690152068717328,0,150,0.5572687634453868
46,11,False,11,0.0,0,0.09491034573016251,2.751837999530835,0.13759189997654175,11,11,41,medium,stochastic,50000,1.0,0.8,2,1.0440138030317876,0,1,1,2,1,5,0,0.0,14.5,11,50,False,0.7893801846893979,-33.89339824306083,0,150,0.7893801846893979
45,11,False,11,0.0,0,0.0,2.5725707315226516,0.10547539999242872,11,11,42,medium,stochastic,50000,0.6666666666666666,0.8,0,0.0,0,2,3,0,4,5,0,0.0,14.5,11,41,False,2.9204540198283695,-131.21362059485108,0,123,2.9204540198283695
59,13,False,13,0.0,0,0.16410352916615742,2.6567579997936264,0.13283789998968132,13,13,43,medium,stochastic,50000,0.0,0.8,3,2.1333458791600464,0,0,0,3,1,5,0,0.0,15.5,13,50,False,0.4321228191076062,-19.612119597814036,0,150,0.4321228191076062
31,16,False,16,0.0,0,0.06513553726312293,2.4080519999552052,0.12040259999776026,16,16,44,medium,stochastic,50000,0.6,0.8,1,1.042168596209967,0,3,5,1,3,5,0,0.0,17.0,16,50,False,1.9196527118417017,-73.03055920080384,0,150,1.9196527118417017
39,12,False,12,0.0,0,0.10637136760691689,2.402274999829907,0.0672636999952374,12,12,45,medium,stochastic,50000,1.0,0.8,2,1.2764564112830026,0,2,2,2,3,5,0,0.0,15.0,12,28,False,2.0680344878786183,-72.46889434246856,0,84,2.0680344878786183
34,16,False,16,0.0,0,0.11606692827866301,2.414490909028576,0.10623759999725735,16,16,46,medium,stochastic,50000,1.0,0.8,3,1.8570708524586081,0,1,1,3,2,5,0,0.0,17.0,16,44,False,0.9144026740637494,-34.655788508629236,0,132,0.9144026740637494
51,12,False,12,0.0,0,0.1920584565095864,2.399797959381486,0.11759010000969283,12,12,47,medium,stochastic,50000,0.5,0.8,3,2.3047014781150366,0,1,2,3,2,5,0,0.0,15.0,12,49,False,1.7282311140811706,-54.112901565704064,0,147,1.7282311140811706
48,14,False,14,0.0,0,0.19838535893518064,2.526094000058947,0.12630470000294736,14,14,48,medium,stochastic,50000,0.0,0.8,4,2.777395025092529,0,0,1,4,0,5,0,0.0,16.0,14,50,False,0.0,1.945581247727743,0,150,0.0
47,11,False,11,0.0,0,0.15929997974831717,2.514247999934014,0.1257123999967007,11,11,49,medium,stochastic,50000,0.0,0.8,2,1.7522997772314888,0,0,1,2,2,5,0,0.0,14.5,11,50,False,0.7275786593547202,-31.716321845757236,0,150,0.7275786593547202
47,14,False,14,0.0,0,0.2023596414512303,2.292866667509467,0.06878600002528401,14,14,50,medium,stochastic,50000,0.0,0.8,5,2.8330349803172243,0,0,1,5,0,5,0,0.0,16.0,14,30,True,0.0,31.66971624363626,0,90,0.0
49,14,False,14,0.0,0,0.1490194520231831,2.3466272726760837,0.07743869999831077,14,14,51,medium,stochastic,50000,0.0,0.8,3,2.086272328324563,0,0,0,3,2,5,0,0.0,16.0,14,33,False,0.8818208604372754,-29.890002649233868,0,99,0.8818208604372754
44,9,False,9,0.0,0,0.26311300498482043,2.31773399937083,0.1158866999685415,9,9,52,medium,stochastic,50000,0.3333333333333333,0.8,3,2.3680170448633837,0,1,3,3,1,5,0,0.0,13.5,9,50,False,0.9205019390468194,-28.516259372915552,0,150,0.9205019390468194
34,16,False,16,0.0,0,0.0,2.3843441173513007,0.08106769998994423,16,16,53,medium,stochastic,50000,1.0,0.8,0,0.0,0,1,1,0,4,5,0,0.0,17.0,16,34,False,2.6575086250057605,-125.12525875017283,0,102,2.657508625005761
29,16,False,16,0.0,0,0.0,2.316808332276802,0.08340509996196488,16,16,54,medium,stochastic,50000,1.0,0.8,0,0.0,0,2,2,0,4,5,0,0.0,17.0,16,36,False,2.6678143981910183,-125.63443194573057,0,108,2.6678143981910187
51,9,False,9,0.0,0,0.08468179285248863,2.3458640000899322,0.11729320000449661,9,9,55,medium,stochastic,50000,1.0,0.8,1,0.7621361356723977,0,1,1,1,3,5,0,0.0,13.5,9,50,False,2.0113370452244217,-74.71168329825915,0,150,2.0113370452244212
51,14,False,14,0.0,0,0.13915245709326304,2.2460680849419195,0.10556519999227021,14,14,56,medium,stochastic,50000,1.0,0.8,3,1.9481343993056828,0,1,1,3,2,5,0,0.0,16.0,14,47,False,1.961613492310792,-62.71287726011902,0,141,1.961613492310792
49,10,False,10,0.0,0,0.4104334091583331,2.3302080006396864,0.11651040003198432,10,10,57,medium,stochastic,50000,0.0,0.8,4,4.104334091583331,0,0,4,4,0,5,0,0.0,14.0,10,50,False,0.0,7.874319000909923,0,150,0.0
40,15,False,15,0.0,0,0.13270504391017765,2.3935119999805465,0.11967559999902733,15,15,58,medium,stochastic,50000,0.0,0.8,2,1.9905756586526646,0,0,1,2,1,5,0,0.0,16.5,15,50,False,0.5862550133182229,-26.64635374442082,0,150,0.5862550133182229
61,12,False,12,0.0,0,0.16318411774241234,2.418795918745264,0.11852100001851795,12,12,59,medium,stochastic,50000,0.5,0.8,4,1.958209412908948,0,1,2,4,1,5,0,0.0,15.0,12,49,False,0.6217569128355418,-21.02996858425861,0,147,0.6217569128355418
45,15,False,15,0.0,0,0.10783309907604485,2.3569280000810977,0.11784640000405489,15,15,60,medium,stochastic,50000,0.6666666666666666,0.8,2,1.6174964861406729,0,2,3,2,2,5,0,0.0,16.5,15,50,False,1.8448891808697463,-64.54288891453089,0,150,1.8448891808697463
51,10,False,10,0.0,0,0.24015763766366627,2.4300499995164997,0.10692219997872598,10,10,61,medium,stochastic,50000,0.6666666666666666,0.8,3,2.4015763766366627,0,2,3,3,2,5,0,0.0,14.0,10,44,False,1.4635778822131962,-44.81040386836674,0,132,1.4635778822131962
34,16,False,16,0.0,0,0.040225395169521644,2.4579300002369564,0.12289650001184782,16,16,62,medium,stochastic,50000,0.0,0.8,1,0.6436063227123463,0,0,2,1,2,5,0,0.0,17.0,16,50,False,1.3964997897112155,-56.61660295305121,0,150,1.3964997897112155
59,14,False,14,0.0,0,0.13822407391514013,2.3266579998016823,0.11633289999008412,14,14,63,medium,stochastic,50000,0.0,0.8,3,1.9351370348119619,0,0,1,3,0,5,0,0.0,16.0,14,50,False,0.0,-4.712849596337,0,150,0.0
51,14,False,14,0.0,0,0.0760678536194704,2.4410919994988944,0.12205459997494472,14,14,64,medium,stochastic,50000,1.0,0.8,2,1.0649499506725855,0,1,1,2,2,5,0,0.0,16.0,14,50,False,1.7035796401745291,-65.47577731430222,0,150,1.7035796401745291
56,11,False,11,0.0,0,0.24917784846981228,2.5997914894337844,0.12219020000338787,11,11,65,medium,stochastic,50000,0.0,0.8,3,2.740956333167935,0,0,3,3,2,5,0,0.0,14.5,11,47,False,1.6596123363845516,-50.43790772443802,0,141,1.6596123363845516
48,14,False,14,0.0,0,0.11840821396246103,2.4967139997170307,0.12483569998585153,14,14,66,medium,stochastic,50000,0.0,0.8,3,1.6577149954744543,0,0,1,3,1,5,0,0.0,16.0,14,50,False,0.4961741811489345,-20.781769400335754,0,150,0.4961741811489345
55,14,False,14,0.0,0,0.13549822930906147,2.6372177788289264,0.11867480004730169,14,14,67,medium,stochastic,50000,0.0,0.8,3,1.8969752103268607,0,0,2,3,2,5,0,0.0,16.0,14,45,False,1.312709494840571,-44.00979466141973,0,135,1.312709494840571
51,13,False,13,0.0,0,0.11922079202282984,2.3724540005787276,0.11862270002893638,13,13,68,medium,stochastic,50000,0.0,0.8,2,1.5498702962967879,0,0,1,2,2,5,0,0.0,15.5,13,50,False,1.2077540588835642,-44.38405269941562,0,150,1.2077540588835642
31,11,False,11,0.0,0,0.180037176010358,2.3501820002275053,0.11750910001137527,11,11,69,medium,stochastic,50000,0.0,0.8,3,1.980408936113938,0,0,1,3,1,5,0,0.0,14.5,11,50,False,0.6691348820168856,-22.25775850854277,0,150,0.6691348820168856
25,8,False,8,0.0,0,0.21287127005096507,2.3918727271269415,0.07893179999518907,8,8,70,medium,stochastic,50000,0.5,0.8,3,1.7029701604077205,0,1,2,3,2,5,0,0.0,13.0,8,33,False,1.6724093118476255,-51.59446825940569,0,99,1.6724093118476255
45,16,False,16,0.0,0,0.15893967716443297,2.5221102569514935,0.09836230002110824,16,16,71,medium,stochastic,50000,0.0,0.8,4,2.5430348346309275,0,0,1,4,1,5,0,0.0,17.0,16,39,False,0.5045394277394614,-17.456349057017324,0,117,0.5045394277394614
40,8,False,8,0.0,0,0.1704692379009763,2.5506948722744336,0.09947710001870291,8,8,72,medium,stochastic,50000,1.0,0.8,2,1.3637539032078103,0,2,2,2,3,5,0,0.0,13.0,8,39,False,2.237803267185747,-73.20986511963338,0,117,2.237803267185747
51,16,False,16,0.0,0,0.15026676312334783,2.536863999994239,0.12684319999971194,16,16,73,medium,stochastic,50000,0.0,0.8,3,2.4042682099735653,0,0,1,3,1,5,0,0.0,17.0,16,50,False,0.9542736025777967,-32.08791305775438,0,150,0.9542736025777967
39,15,False,15,0.0,0,0.24730508703218354,2.4667974996191333,0.09867189998476533,15,15,74,medium,stochastic,50000,0.0,0.8,4,3.709576305482753,0,0,2,4,1,5,0,0.0,16.5,15,40,False,0.7205452616990409,-17.338631533604662,0,120,0.7205452616990409
33,16,False,16,0.0,0,0.15285709317074558,2.8709808525200833,0.13493610006844392,16,16,75,medium,stochastic,50000,0.4,0.8,3,2.4457134907319293,0,2,5,3,2,5,0,0.0,17.0,16,47,False,1.668332758556063,-51.67285307513107,0,141,1.668332758556063
57,16,False,16,0.0,0,0.08200244321251637,2.6635379997605924,0.13317689998802962,16,16,76,medium,stochastic,50000,0.5,0.8,2,1.312039091400262,0,1,2,2,2,5,0,0.0,17.0,16,50,False,1.6186936623965322,-61.202956484847235,0,150,1.6186936623965322
46,10,False,10,0.0,0,0.17926203230891125,2.625545999617316,0.1312772999808658,10,10,77,medium,stochastic,50000,0.0,0.8,3,1.7926203230891125,0,0,2,3,0,5,0,0.0,14.0,10,50,False,0.0,-4.496425765877198,0,150,0.0
43,14,False,14,0.0,0,0.12177533322841695,2.654871795526467,0.10354000002553221,14,14,78,medium,stochastic,50000,0.6666666666666666,0.8,2,1.7048546651978373,0,2,3,2,3,5,0,0.0,16.0,14,39,False,1.8096731496093663,-64.43259795320976,0,117,1.8096731496093663
51,16,False,16,0.0,0,0.14083480916780772,2.414075999840861,0.12070379999204306,16,16,79,medium,stochastic,50000,0.5,0.8,3,2.2533569466849235,0,1,2,3,1,5,0,0.0,17.0,16,50,False,0.6872117181228842,-25.05461335861986,0,150,0.6872117181228842
34,15,False,15,0.0,0,0.026349178267120903,2.418673527940615,0.0822348999499809,15,15,80,medium,stochastic,50000,1.0,0.8,1,0.39523767400681353,0,2,2,1,4,5,0,0.0,16.5,15,34,False,2.626827098503822,-120.03204716192221,0,102,2.626827098503822
44,13,False,13,0.0,0,0.14037339780734154,2.410747500107391,0.09642990000429563,13,13,81,medium,stochastic,50000,0.5,0.8,3,1.8248541714954398,0,1,2,3,2,5,0,0.0,15.5,13,40,False,1.4147298860077506,-44.54882182505422,0,120,1.4147298860077506
48,16,False,16,0.0,0,0.031519560817384995,2.343475999805378,0.11717379999026889,16,16,82,medium,stochastic,50000,0.0,0.8,1,0.5043129730781599,0,0,2,1,1,5,0,0.0,17.0,16,50,False,0.6316016237284059,-36.56671820074793,0,150,0.6316016237284059
54,16,False,16,0.0,0,0.051768424221353804,2.3219579995202366,0.11609789997601183,16,16,83,medium,stochastic,50000,0.0,0.8,1,0.8282947875416609,0,0,2,1,1,5,0,0.0,17.0,16,50,False,0.6330167719063166,-36.46365667237763,0,150,0.6330167719063166
53,16,False,16,0.0,0,0.036185988417566796,2.338941999769304,0.1169470999884652,16,16,84,medium,stochastic,50000,1.0,0.8,1,0.5789758146810687,0,1,1,1,3,5,0,0.0,17.0,16,50,False,2.0415854953760526,-79.98553307757174,0,150,2.0415854953760526
62,16,False,16,0.0,0,0.1646859487119116,2.3667717391420053,0.10887150000053225,16,16,85,medium,stochastic,50000,0.3333333333333333,0.8,4,2.634975179390586,0,1,3,4,1,5,0,0.0,17.0,16,46,False,0.7354288898939022,-21.372076234257307,0,138,0.7354288898939022
51,15,False,15,0.0,0,0.10927749185449605,2.852339999517426,0.1426169999758713,15,15,86,medium,stochastic,50000,0.0,0.8,3,1.6391623778174407,0,0,2,3,1,5,0,0.0,16.5,15,50,False,0.26724421690608696,-15.470992424218664,0,150,0.26724421690608696
53,15,False,15,0.0,0,0.16754602072697442,2.5513339998724405,0.12756669999362202,15,15,87,medium,stochastic,50000,0.0,0.8,3,2.513190310904616,0,0,4,3,1,5,0,0.0,16.5,15,50,False,0.47616499514050326,-18.225011006347685,0,150,0.47616499514050326
41,13,False,13,0.0,0,0.17852873155818505,2.4037200001475867,0.12018600000737933,13,13,88,medium,stochastic,50000,1.0,0.8,3,2.3208735102564058,0,1,1,3,1,5,0,0.0,15.5,13,50,False,0.8833062043456708,-31.162533776538798,0,150,0.8833062043456708
50,13,False,13,0.0,0,0.18944486354482987,2.951121622007466,0.10919150001427624,13,13,89,medium,stochastic,50000,1.0,0.8,4,2.4627832260827884,0,1,1,4,1,5,0,0.0,15.5,13,37,False,0.9763911400670287,-29.101227228873267,0,111,0.9763911400670287
41,10,False,10,0.0,0,0.22613431530229677,3.189169999823207,0.15945849999116035,10,10,90,medium,stochastic,50000,0.0,0.8,3,2.2613431530229677,0,0,3,3,1,5,0,0.0,14.0,10,50,False,0.8496127742298963,-26.7794943172821,0,150,0.8496127742298963
55,11,False,11,0.0,0,0.15980820344001423,2.701509999751579,0.13507549998757895,11,11,91,medium,stochastic,50000,0.0,0.8,2,1.7578902378401566,0,0,5,2,0,5,0,0.0,14.5,11,50,False,0.0,-5.257109254376858,0,150,0.0
53,12,False,12,0.0,0,0.2524273214489434,2.3798100001295097,0.11899050000647549,12,12,92,medium,stochastic,50000,0.3333333333333333,0.8,3,3.029127857387321,0,1,3,3,1,5,0,0.0,15.0,12,50,False,0.7789259261225823,-25.645283455058127,0,150,0.7789259261225823
54,15,False,15,0.0,0,0.08102501869713112,2.9934379999758676,0.14967189999879338,15,15,93,medium,stochastic,50000,0.5,0.8,2,1.2153752804569669,0,1,2,2,3,5,0,0.0,16.5,15,50,False,1.6865086983553101,-61.024266870272925,0,150,1.6865086983553101
36,16,False,16,0.0,0,0.0676297716574896,2.725885714469422,0.11448720000771573,16,16,94,medium,stochastic,50000,0.0,0.8,2,1.0820763465198335,0,0,2,2,3,5,0,0.0,17.0,16,42,False,2.208232340537272,-75.82955671743139,0,126,2.208232340537272
28,14,False,14,0.0,0,0.14116664280413763,2.3321687503994326,0.07462940001278184,14,14,95,medium,stochastic,50000,1.0,0.8,3,1.9763329992579268,0,1,1,3,2,5,0,0.0,16.0,14,32,False,1.3669147973746418,-45.53015650591544,0,96,1.3669147973746418
44,7,False,7,0.0,0,0.3132361463498966,2.4257268296645544,0.09945480001624674,7,7,96,medium,stochastic,50000,0.3333333333333333,0.8,3,2.1926530244492763,0,1,3,3,2,5,0,0.0,12.5,7,41,False,1.0442757448894557,-29.945197606092478,0,123,1.0442757448894557
55,13,False,13,0.0,0,0.2168181284926609,2.3961500002769753,0.11980750001384877,13,13,97,medium,stochastic,50000,0.0,0.8,4,2.818635670404592,0,0,2,4,0,5,0,0.0,15.5,13,50,False,0.0,3.0314996931124365,0,150,0.0
40,7,False,7,0.0,0,0.2680209313139568,2.488133999577258,0.12440669997886289,7,7,98,medium,stochastic,50000,0.0,0.8,2,1.8761465191976976,0,0,1,2,1,5,0,0.0,12.5,7,50,False,0.56752146816069,-22.320164336044193,0,150,0.56752146816069
58,16,False,16,0.0,0,0.194543717890048,2.483088000008138,0.1241544000004069,16,16,99,medium,stochastic,50000,0.0,0.8,4,3.112699486240768,0,0,4,4,0,5,0,0.0,17.0,16,50,False,0.0,0.7900251117915355,0,150,0.0
43,15,False,15,0.0,0,0.0628798427777376,2.254119511656804,0.09241889997792896,15,15,0,time_pressure,stochastic,50100,0.6666666666666666,0.8,1,0.9431976416660641,0,2,3,1,4,5,0,0.0,16.5,15,41,False,2.9158254343577776,-126.50158811028447,0,123,2.915825434357777
46,11,False,11,0.0,0,0.20962650478671094,2.439608571876306,0.08538630001567071,11,11,1,time_pressure,stochastic,50100,0.3333333333333333,0.8,2,2.3058915526538204,0,1,3,2,3,5,0,0.0,14.5,11,35,False,2.1895846199143327,-69.49247864312375,0,105,2.1895846199143323
45,10,False,10,0.0,0,0.27270016274242065,2.4703333341070297,0.07411000002321089,10,10,2,time_pressure,stochastic,50100,0.0,0.8,4,2.7270016274242064,0,0,1,4,1,5,0,0.0,14.0,10,30,False,0.3968472563163111,-8.125336626301342,0,90,0.3968472563163111
38,12,False,12,0.0,0,0.22181882387630603,2.5537731709802047,0.10470470001018839,12,12,3,time_pressure,stochastic,50100,0.0,0.8,4,2.6618258865156723,0,0,1,4,1,5,0,0.0,15.0,12,41,False,0.7876585732485777,-24.507699567241566,0,123,0.7876585732485777
40,8,False,8,0.0,0,0.1959870203554619,2.4950187500962784,0.07984060000308091,8,8,4,time_pressure,stochastic,50100,0.0,0.8,3,1.5678961628436952,0,0,1,3,2,5,0,0.0,13.0,8,32,False,1.1961839296685302,-36.60825382037679,0,96,1.1961839296685302
43,10,False,10,0.0,0,0.12190800786188807,2.3156742852214456,0.0810485999827506,10,10,5,time_pressure,stochastic,50100,1.0,0.8,2,1.2190800786188807,0,2,2,2,3,5,0,0.0,14.0,10,35,False,2.052856200003689,-68.67328237801793,0,105,2.052856200003689
33,11,False,11,0.0,0,0.25081930397659846,2.440276666796611,0.07320830000389833,11,11,6,time_pressure,stochastic,50100,0.5,0.8,3,2.759012343742583,0,2,4,3,2,5,0,0.0,14.5,11,30,False,1.5721238560970359,-45.46138130412345,0,90,1.5721238560970359
32,11,False,11,0.0,0,0.11082427731512613,2.4273709671932364,0.07524849998299032,11,11,7,time_pressure,stochastic,50100,0.0,0.8,2,1.2190670504663874,0,0,0,2,3,5,0,0.0,14.5,11,31,False,1.8699023228588696,-64.94340507470811,0,93,1.8699023228588696
39,13,False,13,0.0,0,0.20816997096577386,2.512722221581498,0.09045799997693393,13,13,8,time_pressure,stochastic,50100,0.0,0.8,4,2.7062096225550603,0,0,2,4,1,5,0,0.0,15.5,13,36,False,0.9395409565227475,-24.23264987676939,0,108,0.9395409565227475
29,12,False,12,0.0,0,0.09636964116805037,2.5975199988655127,0.07792559996596538,12,12,9,time_pressure,stochastic,50100,0.5,0.8,2,1.1564356940166045,0,1,2,2,3,5,0,0.0,15.0,12,30,False,1.6008795050666857,-53.92494291563577,0,90,1.6008795050666857
28,9,False,9,0.0,0,0.33392734760280707,2.6907185189581164,0.07264940001186915,9,9,10,time_pressure,stochastic,50100,0.3333333333333333,0.8,3,3.0053461284252636,0,1,3,3,2,5,0,0.0,13.5,9,27,False,1.0602723014685584,-27.622230009476247,0,81,1.0602723014685584
34,11,False,11,0.0,0,0.25072444038567826,2.6017000008896165,0.07024590002401965,11,11,11,time_pressure,stochastic,50100,0.0,0.8,4,2.757968844242461,0,0,2,4,1,5,0,0.0,14.5,11,27,False,0.5433229498896227,-11.915612571075975,0,81,0.5433229498896227
40,13,False,13,0.0,0,0.1528508857578618,2.5196526313313945,0.09574679999059299,13,13,12,time_pressure,stochastic,50100,0.0,0.8,3,1.9870615148522033,0,0,1,3,2,5,0,0.0,15.5,13,38,False,1.4297678304205736,-48.854194904551356,0,114,1.4297678304205736
35,15,False,15,0.0,0,0.05183423012761954,2.405942424957175,0.07939610002358677,15,15,13,time_pressure,stochastic,50100,1.0,0.8,2,0.7775134519142931,0,2,2,2,3,5,0,0.0,16.5,15,33,False,1.9036233600482193,-67.10145643872751,0,99,1.9036233600482193
45,13,False,13,0.0,0,0.2307254750856154,2.8784027773427727,0.10362249998433981,13,13,14,time_pressure,stochastic,50100,0.0,0.8,4,2.999431176113,0,0,2,4,1,5,0,0.0,15.5,13,36,False,0.8143703779940351,-18.65961674899913,0,108,0.8143703779940351
44,15,False,15,0.0,0,0.0,2.639448485173158,0.08710180001071421,15,15,15,time_pressure,stochastic,50100,1.0,0.8,0,0.0,0,3,3,0,5,5,0,0.0,16.5,15,33,False,3.465692594595382,-148.77077783786143,0,99,3.4656925945953816
42,11,False,11,0.0,0,0.1174791753136931,2.5683925001430907,0.10273570000572363,11,11,16,time_pressure,stochastic,50100,0.5,0.8,2,1.2922709284506242,0,1,2,2,3,5,0,0.0,14.5,11,40,False,2.1571296159984183,-72.39242763824056,0,120,2.1571296159984183
29,10,False,10,0.0,0,0.12469372731292885,2.7141862063154836,0.07871139998314902,10,10,17,time_pressure,stochastic,50100,0.6666666666666666,0.8,2,1.2469372731292885,0,2,3,2,3,5,0,0.0,14.0,10,29,False,2.66737047590935,-110.32237756531045,0,87,2.66737047590935
28,11,False,11,0.0,0,0.12479587168790349,2.610537930791154,0.07570559999294346,11,11,18,time_pressure,stochastic,50100,0.3333333333333333,0.8,2,1.3727545885669383,0,1,3,2,3,5,0,0.0,14.5,11,29,False,1.5032460406592367,-49.50400108303505,0,87,1.5032460406592367
27,8,False,8,0.0,0,0.3662680312006365,2.5277250001636276,0.04044360000261804,8,8,19,time_pressure,stochastic,50100,0.0,0.8,5,2.930144249605092,0,0,3,5,0,5,0,0.0,13.0,8,16,True,0.0,40.8122813385384,0,48,0.0
40,14,False,14,0.0,0,0.2297467734481993,2.5265129034749174,0.07832190000772243,14,14,20,time_pressure,stochastic,50100,0.0,0.8,4,3.2164548282747902,0,0,2,4,1,5,0,0.0,16.0,14,31,False,0.7828735408160877,-18.689329680230152,0,93,0.7828735408160877
31,14,False,14,0.0,0,0.128061787929271,2.59771111180911,0.07013820001884596,14,14,21,time_pressure,stochastic,50100,0.75,0.8,2,1.792865031009794,0,3,4,2,3,5,0,0.0,16.0,14,27,False,3.4194461836490144,-134.6977047697518,0,81,3.4194461836490144
36,13,False,13,0.0,0,0.10923699773508495,2.854240000063631,0.08562720000190893,13,13,22,time_pressure,stochastic,50100,1.0,0.8,2,1.4200809705561044,0,3,3,2,3,5,0,0.0,15.5,13,30,False,2.9325293798407817,-121.92237599494449,0,90,2.9325293798407817
49,12,False,12,0.0,0,0.08726716935259676,2.460388094949026,0.10333629998785909,12,12,23,time_pressure,stochastic,50100,0.5,0.8,2,1.0472060322311612,0,1,2,2,3,5,0,0.0,15.0,12,42,False,2.4180924428690274,-79.64798803833745,0,126,2.4180924428690274
40,14,False,14,0.0,0,0.10250248392429714,2.5320022725116527,0.11140809999051271,14,14,24,time_pressure,stochastic,50100,0.6666666666666666,0.8,2,1.43503477494016,0,2,3,2,3,5,0,0.0,16.0,14,44,False,2.0918511079142745,-71.12982012491716,0,132,2.0918511079142745
