context_id,scenario,policy_seed,slot,repeat,short_zone_damage_delta,short_high_threat_leaks_delta,short_resource_cost_delta,full_zone_damage_delta,full_high_threat_leaks_delta,full_resource_cost_delta
time_pressure_seed9_safety01_e01_t29_u2,time_pressure,9,safety,4,0.0,0.0,0.5,0.0,0.0,0.5
time_pressure_seed9_safety01_e01_t29_u2,time_pressure,9,safety,5,0.0,0.0,0.0,0.0,0.0,0.0
time_pressure_seed9_safety01_e01_t29_u2,time_pressure,9,safety,6,-0.7240628662504094,-1.0,0.0,-0.7240628662504094,-1.0,0.0
time_pressure_seed9_safety01_e01_t29_u2,time_pressure,9,safety,7,0.0,0.0,0.0,0.0,0.0,0.0
time_pressure_seed9_safety01_e01_t29_u2,time_pressure,9,safety,8,0.0,0.0,0.0,0.0,0.0,0.0
time_pressure_seed9_safety01_e01_t29_u2,time_pressure,9,safety,9,0.0,0.0,0.5,0.0,0.0,0.5
time_pressure_seed9_safety01_e01_t29_u2,time_pressure,9,safety,10,0.0,0.0,0.0,0.0,0.0,0.0
time_pressure_seed9_safety01_e01_t29_u2,time_pressure,9,safety,11,0.0,0.0,0.5,0.0,0.0,0.5
time_pressure_seed9_safety01_e01_t29_u2,time_pressure,9,safety,12,0.0,0.0,0.0,0.0,0.0,0.0
time_pressure_seed9_safety01_e01_t29_u2,time_pressure,9,safety,13,0.0,0.0,0.0,0.0,0.0,0.0
time_pressure_seed9_safety01_e01_t29_u2,time_pressure,9,safety,14,0.0,0.0,0.5,0.0,0.0,0.5
time_pressure_seed9_safety01_e01_t29_u2,time_pressure,9,safety,15,0.0,0.0,0.5,0.0,0.0,0.5
time_pressure_seed9_safety01_e01_t29_u2,time_pressure,9,safety,16,0.0,0.0,0.0,0.0,0.0,0.0
time_pressure_seed9_safety01_e01_t29_u2,time_pressure,9,safety,17,0.0,0.0,0.0,0.0,0.0,0.0
time_pressure_seed9_safety01_e01_t29_u2,time_pressure,9,safety,18,0.0,0.0,0.5,0.0,0.0,0.5
time_pressure_seed9_safety01_e01_t29_u2,time_pressure,9,safety,19,0.0,0.0,0.0,0.0,0.0,0.0
time_pressure_seed9_safety01_e01_t29_u2,time_pressure,9,safety,20,0.0,0.0,0.0,0.0,0.0,0.0
time_pressure_seed9_safety01_e01_t29_u2,time_pressure,9,safety,21,0.0,0.0,0.0,0.0,0.0,0.0
time_pressure_seed9_safety01_e01_t29_u2,time_pressure,9,safety,22,0.7240628662504094,1.0,0.0,0.7240628662504094,1.0,0.0
time_pressure_seed9_safety01_e01_t29_u2,time_pressure,9,safety,23,0.0,0.0,0.0,0.0,0.0,0.0
time_pressure_seed9_safety01_e01_t29_u2,time_pressure,9,safety,24,0.0,0.0,0.0,0.0,0.0,0.0
time_pressure_seed9_safety01_e01_t29_u2,time_pressure,9,safety,25,0.7240628662504094,1.0,0.0,0.7240628662504094,1.0,0.0
time_pressure_seed9_safety01_e01_t29_u2,time_pressure,9,safety,26,0.0,0.0,0.0,0.0,0.0,0.0
time_pressure_seed9_safety01_e01_t29_u2,time_pressure,9,safety,27,0.7240628662504094,1.0,0.0,0.7240628662504094,1.0,0.0
time_pressure_seed9_safety01_e01_t29_u2,time_pressure,9,safety,28,0.0,0.0,0.0,0.0,0.0,0.0
time_pressure_seed9_safety01_e01_t29_u2,time_pressure,9,safety,29,0.0,0.0,0.5,0.0,0.0,0.5
time_pressure_seed9_safety01_e01_t29_u2,time_pressure,9,safety,30,0.0,0.0,0.0,0.0,0.0,0.0
time_pressure_seed9_safety01_e01_t29_u2,time_pressure,9,safety,31,0.7240628662504094,1.0,0.0,0.7240628662504094,1.0,0.0
time_pressure_seed9_safety02_e07_t16_u2,time_pressure,9,safety,0,0.0,0.0,0.5,0.0,0.0,0.0
time_pressure_seed9_safety02_e07_t16_u2,time_pressure,9,safety,1,0.0,0.0,0.5,0.0,0.0,0.0
time_pressure_seed9_safety02_e07_t16_u2,time_pressure,9,safety,2,0.0,0.0,0.5,0.0,0.0,0.0
time_pressure_seed9_safety02_e07_t16_u2,time_pressure,9,safety,3,0.0,0.0,0.5,0.9372258494659338,1.0,0.0
time_pressure_seed9_safety02_e07_t16_u2,time_pressure,9,safety,4,0.0,0.0,0.5,0.0,0.0,0.0
time_pressure_seed9_safety02_e07_t16_u2,time_pressure,9,safety,5,0.0,0.0,0.5,0.0,0.0,0.0
time_pressure_seed9_safety02_e07_t16_u2,time_pressure,9,safety,6,-0.8839551608784362,0.0,0.0,-0.8839551608784362,0.0,0.0
time_pressure_seed9_safety02_e07_t16_u2,time_pressure,9,safety,7,0.0,0.0,0.5,0.0,0.0,0.0
time_pressure_seed9_safety02_e07_t16_u2,time_pressure,9,safety,8,0.0,0.0,0.5,0.0,0.0,0.0
time_pressure_seed9_safety02_e07_t16_u2,time_pressure,9,safety,9,0.0,0.0,0.5,0.0,0.0,0.5
time_pressure_seed9_safety02_e07_t16_u2,time_pressure,9,safety,10,0.0,0.0,0.5,0.0,0.0,0.0
time_pressure_seed9_safety02_e07_t16_u2,time_pressure,9,safety,11,0.0,0.0,0.5,0.0,0.0,0.5
time_pressure_seed9_safety02_e07_t16_u2,time_pressure,9,safety,12,0.0,0.0,0.5,0.0,0.0,0.0
time_pressure_seed9_safety02_e07_t16_u2,time_pressure,9,safety,13,0.0,0.0,0.5,0.0,0.0,0.0
time_pressure_seed9_safety02_e07_t16_u2,time_pressure,9,safety,14,0.0,0.0,0.5,0.0,0.0,0.5
time_pressure_seed9_safety02_e07_t16_u2,time_pressure,9,safety,15,0.0,0.0,0.5,0.0,0.0,0.5
time_pressure_seed9_safety02_e07_t16_u2,time_pressure,9,safety,16,0.0,0.0,0.5,0.0,0.0,0.0
time_pressure_seed9_safety02_e07_t16_u2,time_pressure,9,safety,17,0.0,0.0,0.5,0.0,0.0,0.5
time_pressure_seed9_safety02_e07_t16_u2,time_pressure,9,safety,18,0.0,0.0,0.5,0.0,0.0,0.0
time_pressure_seed9_safety02_e07_t16_u2,time_pressure,9,safety,19,-0.8839551608784362,0.0,0.0,-0.8839551608784362,0.0,0.0
time_pressure_seed9_safety02_e07_t16_u2,time_pressure,9,safety,20,0.0,0.0,0.5,0.0,0.0,0.5
time_pressure_seed9_safety02_e07_t16_u2,time_pressure,9,safety,21,0.0,0.0,0.5,0.0,0.0,0.5
time_pressure_seed9_safety02_e07_t16_u2,time_pressure,9,safety,22,0.0,0.0,0.5,0.0,0.0,0.5
time_pressure_seed9_safety02_e07_t16_u2,time_pressure,9,safety,23,-0.8839551608784362,0.0,0.5,-0.8839551608784362,0.0,0.0
time_pressure_seed9_safety02_e07_t16_u2,time_pressure,9,safety,24,0.0,0.0,0.5,0.9717777936514409,1.0,0.0
time_pressure_seed9_safety02_e07_t16_u2,time_pressure,9,safety,25,0.0,0.0,0.5,0.0,0.0,0.5
time_pressure_seed9_safety02_e07_t16_u2,time_pressure,9,safety,26,0.0,0.0,0.5,0.0,0.0,0.5
time_pressure_seed9_safety02_e07_t16_u2,time_pressure,9,safety,27,0.0,0.0,0.5,0.0,0.0,0.0
time_pressure_seed9_safety02_e07_t16_u2,time_pressure,9,safety,28,0.0,0.0,0.5,0.0,0.0,0.0
time_pressure_seed9_safety02_e07_t16_u2,time_pressure,9,safety,29,0.0,0.0,0.5,0.0,0.0,0.5
time_pressure_seed9_safety02_e07_t16_u2,time_pressure,9,safety,30,0.0,0.0,0.5,0.9372258494659338,1.0,0.0
time_pressure_seed9_safety02_e07_t16_u2,time_pressure,9,safety,31,0.0,0.0,0.5,0.0,0.0,0.5
time_pressure_seed9_safety03_e09_t18_u2,time_pressure,9,safety,0,0.0,0.0,0.24786342680454254,0.0,0.0,0.0
time_pressure_seed9_safety03_e09_t18_u2,time_pressure,9,safety,1,0.0,0.0,0.0,0.0,0.0,0.0
time_pressure_seed9_safety03_e09_t18_u2,time_pressure,9,safety,2,0.0,0.0,0.0,0.0,0.0,0.0
time_pressure_seed9_safety03_e09_t18_u2,time_pressure,9,safety,3,0.0,0.0,0.0,0.0,0.0,0.0
time_pressure_seed9_safety03_e09_t18_u2,time_pressure,9,safety,4,0.0,0.0,0.0,0.0,0.0,0.0
time_pressure_seed9_safety03_e09_t18_u2,time_pressure,9,safety,5,0.0,0.0,0.0,0.0,0.0,0.0
time_pressure_seed9_safety03_e09_t18_u2,time_pressure,9,safety,6,0.0,0.0,0.0,0.0,0.0,0.0
time_pressure_seed9_safety03_e09_t18_u2,time_pressure,9,safety,7,0.0,0.0,0.0,0.0,0.0,0.0
time_pressure_seed9_safety03_e09_t18_u2,time_pressure,9,safety,8,0.0,0.0,0.0,0.0,0.0,0.0
time_pressure_seed9_safety03_e09_t18_u2,time_pressure,9,safety,9,-0.24696931484343787,0.0,0.24786342680454254,-0.24696931484343776,0.0,0.0
time_pressure_seed9_safety03_e09_t18_u2,time_pressure,9,safety,10,0.4981963765038426,0.0,0.0,0.49819637650384235,0.0,0.0
time_pressure_seed9_safety03_e09_t18_u2,time_pressure,9,safety,11,0.0,0.0,0.0,0.0,0.0,0.0
time_pressure_seed9_safety03_e09_t18_u2,time_pressure,9,safety,12,0.0,0.0,0.0,0.0,0.0,0.0
time_pressure_seed9_safety03_e09_t18_u2,time_pressure,9,safety,13,0.2512270616604047,0.0,0.0,0.2512270616604046,0.0,0.0
time_pressure_seed9_safety03_e09_t18_u2,time_pressure,9,safety,14,0.0,0.0,0.24786342680454254,0.0,0.0,0.0
time_pressure_seed9_safety03_e09_t18_u2,time_pressure,9,safety,15,0.0,0.0,0.0,0.0,0.0,0.0
time_pressure_seed9_safety03_e09_t18_u2,time_pressure,9,safety,16,0.0,0.0,0.0,0.0,0.0,0.0
time_pressure_seed9_safety03_e09_t18_u2,time_pressure,9,safety,17,0.2512270616604047,0.0,0.0,0.2512270616604046,0.0,0.0
time_pressure_seed9_safety03_e09_t18_u2,time_pressure,9,safety,18,0.0,0.0,0.0,0.0,0.0,0.0
time_pressure_seed9_safety03_e09_t18_u2,time_pressure,9,safety,19,0.0,0.0,0.0,0.0,0.0,0.0
time_pressure_seed9_safety03_e09_t18_u2,time_pressure,9,safety,20,0.0,0.0,0.0,0.0,0.0,0.0
time_pressure_seed9_safety03_e09_t18_u2,time_pressure,9,safety,21,0.0,0.0,0.24786342680454254,0.0,0.0,0.0
time_pressure_seed9_safety03_e09_t18_u2,time_pressure,9,safety,22,-0.24696931484343787,0.0,0.0,-0.24696931484343776,0.0,0.0
time_pressure_seed9_safety03_e09_t18_u2,time_pressure,9,safety,23,0.0,0.0,0.0,0.0,0.0,0.0
time_pressure_seed9_safety03_e09_t18_u2,time_pressure,9,safety,24,0.0,0.0,0.0,0.0,0.0,0.0
time_pressure_seed9_safety03_e09_t18_u2,time_pressure,9,safety,25,0.22437000659749717,0.5042731761932373,0.0,0.6877211619455245,1.0000000298023224,0.0
time_pressure_seed9_safety03_e09_t18_u2,time_pressure,9,safety,26,-0.24696931484343787,0.0,0.0,-0.24696931484343776,0.0,0.0
time_pressure_seed9_safety03_e09_t18_u2,time_pressure,9,safety,27,0.0,0.0,0.0,0.0,0.0,0.0
time_pressure_seed9_safety03_e09_t18_u2,time_pressure,9,safety,28,0.0,0.0,0.0,0.0,0.0,0.0
time_pressure_seed9_safety03_e09_t18_u2,time_pressure,9,safety,29,0.4981963765038426,0.0,0.0,0.49819637650384235,0.0,0.0
time_pressure_seed9_safety03_e09_t18_u2,time_pressure,9,safety,30,0.0,0.0,0.24786342680454254,0.0,0.0,0.0
time_pressure_seed9_safety03_e09_t18_u2,time_pressure,9,safety,31,0.0,0.0,0.24786342680454254,0.0,0.0,0.0
time_pressure_seed9_safety04_e01_t20_u2,time_pressure,9,safety,0,-1.0520970485018477,0.0,-1.5,-1.0520970485018477,0.0,-1.0
time_pressure_seed9_safety04_e01_t20_u2,time_pressure,9,safety,1,0.0,0.0,0.5,0.0,0.0,0.5
time_pressure_seed9_safety04_e01_t20_u2,time_pressure,9,safety,2,0.0,0.0,0.0,0.0,0.0,0.0
time_pressure_seed9_safety04_e01_t20_u2,time_pressure,9,safety,3,0.0,0.0,0.5,0.0,0.0,0.0
time_pressure_seed9_safety04_e01_t20_u2,time_pressure,9,safety,4,0.0,0.0,0.5,0.0,0.0,0.5
time_pressure_seed9_safety04_e01_t20_u2,time_pressure,9,safety,5,0.0,0.0,0.5,0.7240628662504094,1.0,0.0
time_pressure_seed9_safety04_e01_t20_u2,time_pressure,9,safety,6,0.0,0.0,0.5,0.0,0.0,0.0
time_pressure_seed9_safety04_e01_t20_u2,time_pressure,9,safety,7,0.0,0.0,0.5,0.0,0.0,0.0
time_pressure_seed9_safety04_e01_t20_u2,time_pressure,9,safety,8,0.0,0.0,0.5,0.0,0.0,0.0
time_pressure_seed9_safety04_e01_t20_u2,time_pressure,9,safety,9,0.0,0.0,0.5,0.0,0.0,0.0
time_pressure_seed9_safety04_e01_t20_u2,time_pressure,9,safety,10,0.0,0.0,0.5,0.7240628662504094,1.0,0.0
time_pressure_seed9_safety04_e01_t20_u2,time_pressure,9,safety,11,0.0,0.0,0.5,0.0,0.0,0.5
time_pressure_seed9_safety04_e01_t20_u2,time_pressure,9,safety,12,-1.0520970485018477,0.0,-0.5,-1.0520970485018477,0.0,-0.5
time_pressure_seed9_safety04_e01_t20_u2,time_pressure,9,safety,13,0.0,0.0,0.5,0.0,0.0,0.0
time_pressure_seed9_safety04_e01_t20_u2,time_pressure,9,safety,14,0.0,0.0,0.5,0.7240628662504094,1.0,0.0
time_pressure_seed9_safety04_e01_t20_u2,time_pressure,9,safety,15,0.0,0.0,0.5,0.0,0.0,0.5
time_pressure_seed9_safety04_e01_t20_u2,time_pressure,9,safety,16,0.0,0.0,0.0,0.0,0.0,0.0
time_pressure_seed9_safety04_e01_t20_u2,time_pressure,9,safety,17,0.0,0.0,0.5,0.0,0.0,0.5
time_pressure_seed9_safety04_e01_t20_u2,time_pressure,9,safety,18,0.0,0.0,0.5,0.0,0.0,0.5
time_pressure_seed9_safety04_e01_t20_u2,time_pressure,9,safety,19,0.0,0.0,0.5,0.0,0.0,0.0
time_pressure_seed9_safety04_e01_t20_u2,time_pressure,9,safety,20,0.0,0.0,0.5,0.0,0.0,0.5
time_pressure_seed9_safety04_e01_t20_u2,time_pressure,9,safety,21,0.0,0.0,0.5,0.0,0.0,0.5
time_pressure_seed9_safety04_e01_t20_u2,time_pressure,9,safety,22,0.0,0.0,0.5,0.0,0.0,0.0
time_pressure_seed9_safety04_e01_t20_u2,time_pressure,9,safety,23,0.0,0.0,0.5,0.0,0.0,0.0
time_pressure_seed9_safety04_e01_t20_u2,time_pressure,9,safety,24,0.0,0.0,0.5,0.0,0.0,0.5
time_pressure_seed9_safety04_e01_t20_u2,time_pressure,9,safety,25,-1.0520970485018477,0.0,-1.0,-1.776159914752257,-1.0,-2.0
time_pressure_seed9_safety04_e01_t20_u2,time_pressure,9,safety,26,0.0,0.0,0.5,0.0,0.0,0.0
time_pressure_seed9_safety04_e01_t20_u2,time_pressure,9,safety,27,0.0,0.0,0.5,0.7240628662504094,1.0,0.0
time_pressure_seed9_safety04_e01_t20_u2,time_pressure,9,safety,28,0.0,0.0,0.5,0.0,0.0,0.0
time_pressure_seed9_safety04_e01_t20_u2,time_pressure,9,safety,29,-1.0520970485018477,0.0,-1.5,-1.0520970485018477,0.0,0.0
time_pressure_seed9_safety04_e01_t20_u2,time_pressure,9,safety,30,0.0,0.0,0.0,0.0,0.0,0.0
time_pressure_seed9_safety04_e01_t20_u2,time_pressure,9,safety,31,0.0,0.0,0.5,0.0,0.0,0.0
time_pressure_seed9_safety05_e08_t13_u2,time_pressure,9,safety,0,0.0,0.0,0.0,0.0,0.0,0.0
time_pressure_seed9_safety05_e08_t13_u2,time_pressure,9,safety,1,0.0,0.0,0.0,0.0,0.0,0.0
time_pressure_seed9_safety05_e08_t13_u2,time_pressure,9,safety,2,-0.4273546139249937,-0.33723992109298706,0.0,-0.08165526425141732,-0.33723992109298706,0.0
time_pressure_seed9_safety05_e08_t13_u2,time_pressure,9,safety,3,0.6545995282504392,0.6768737435340881,0.0,0.2421280869898941,0.9999999105930328,0.0
time_pressure_seed9_safety05_e08_t13_u2,time_pressure,9,safety,4,0.0,0.0,0.0,0.0,0.0,0.0
time_pressure_seed9_safety05_e08_t13_u2,time_pressure,9,safety,5,0.0,0.0,0.0,0.0,0.0,0.0
time_pressure_seed9_safety05_e08_t13_u2,time_pressure,9,safety,6,-0.4273546139249937,-0.33723992109298706,0.0,-0.08165526425141732,-0.33723992109298706,0.0
time_pressure_seed9_safety05_e08_t13_u2,time_pressure,9,safety,7,0.0,0.0,0.0,0.0,0.0,0.0
time_pressure_seed9_safety05_e08_t13_u2,time_pressure,9,safety,8,0.0,0.0,0.0,0.0,0.0,0.0
time_pressure_seed9_safety05_e08_t13_u2,time_pressure,9,safety,9,0.0,0.0,0.0,0.0,0.0,0.0
time_pressure_seed9_safety05_e08_t13_u2,time_pressure,9,safety,10,0.0,0.0,0.0,0.0,0.0,0.0
time_pressure_seed9_safety05_e08_t13_u2,time_pressure,9,safety,11,-0.3044070812155566,-0.3231261670589447,0.0,0.026824480732272005,-0.3231261670589447,0.0
time_pressure_seed9_safety05_e08_t13_u2,time_pressure,9,safety,12,0.0,0.0,0.0,0.0,0.0,0.0
time_pressure_seed9_safety05_e08_t13_u2,time_pressure,9,safety,13,-0.4273546139249937,-0.33723992109298706,0.0,-0.08165526425141732,-0.33723992109298706,0.0
time_pressure_seed9_safety05_e08_t13_u2,time_pressure,9,safety,14,0.0,0.0,0.0,0.0,0.0,0.0
time_pressure_seed9_safety05_e08_t13_u2,time_pressure,9,safety,15,0.0,0.0,0.0,0.0,0.0,0.0
time_pressure_seed9_safety05_e08_t13_u2,time_pressure,9,safety,16,0.0,0.0,0.0,0.0,0.0,0.0
time_pressure_seed9_safety05_e08_t13_u2,time_pressure,9,safety,17,-0.3044070812155566,-0.3231261670589447,0.0,0.026824480732272005,-0.3231261670589447,0.0
time_pressure_seed9_safety05_e08_t13_u2,time_pressure,9,safety,18,0.0,0.0,0.0,0.0,0.0,0.0
time_pressure_seed9_safety05_e08_t13_u2,time_pressure,9,safety,19,0.0,0.0,0.0,0.0,0.0,0.0
time_pressure_seed9_safety05_e08_t13_u2,time_pressure,9,safety,20,0.0,0.0,0.0,0.0,0.0,0.0
time_pressure_seed9_safety05_e08_t13_u2,time_pressure,9,safety,21,0.0,0.0,0.0,0.0,0.0,0.0
time_pressure_seed9_safety05_e08_t13_u2,time_pressure,9,safety,22,0.0,0.0,0.0,0.0,0.0,0.0
time_pressure_seed9_safety05_e08_t13_u2,time_pressure,9,safety,23,0.3501924470348826,0.35374757647514343,0.0,0.26895256772216614,0.6768737435340881,0.0
time_pressure_seed9_safety05_e08_t13_u2,time_pressure,9,safety,24,-0.4273546139249937,-0.33723992109298706,0.0,-0.08165526425141732,-0.33723992109298706,0.0
time_pressure_seed9_safety05_e08_t13_u2,time_pressure,9,safety,25,0.0,0.0,0.0,0.0,0.0,0.0
time_pressure_seed9_safety05_e08_t13_u2,time_pressure,9,safety,26,-0.4273546139249937,-0.33723992109298706,0.0,-0.08165526425141732,-0.33723992109298706,0.0
time_pressure_seed9_safety05_e08_t13_u2,time_pressure,9,safety,27,0.3115708231156198,0.6627599895000458,0.0,-0.16467075810055276,0.6627599895000458,0.0
time_pressure_seed9_safety05_e08_t13_u2,time_pressure,9,safety,28,-0.4273546139249937,-0.33723992109298706,0.0,-0.08165526425141732,-0.33723992109298706,0.0
time_pressure_seed9_safety05_e08_t13_u2,time_pressure,9,safety,29,0.0,0.0,0.0,0.0,0.0,0.0
time_pressure_seed9_safety05_e08_t13_u2,time_pressure,9,safety,30,-0.4273546139249937,-0.33723992109298706,0.0,-0.08165526425141732,-0.33723992109298706,0.0
time_pressure_seed9_safety05_e08_t13_u2,time_pressure,9,safety,31,-0.4273546139249937,-0.33723992109298706,0.0,-0.08165526425141732,-0.33723992109298706,0.0
time_pressure_seed9_resource00_e05_t04_u0,time_pressure,9,resource,0,0.0,0.0,0.5,0.0,0.0,0.5
time_pressure_seed9_resource00_e05_t04_u0,time_pressure,9,resource,1,0.0,0.0,1.0,0.0,0.0,1.0
time_pressure_seed9_resource00_e05_t04_u0,time_pressure,9,resource,2,0.0,0.0,0.0,0.0,0.0,0.0
time_pressure_seed9_resource00_e05_t04_u0,time_pressure,9,resource,3,0.0,0.0,0.0,0.0,0.0,0.0
time_pressure_seed9_resource00_e05_t04_u0,time_pressure,9,resource,4,0.0,0.0,0.0,0.0,0.0,0.0
time_pressure_seed9_resource00_e05_t04_u0,time_pressure,9,resource,5,0.0,0.0,0.0,0.0,0.0,0.0
time_pressure_seed9_resource00_e05_t04_u0,time_pressure,9,resource,6,-0.4306683147704262,0.0,-0.5,-0.4306683147704262,0.0,-0.5
time_pressure_seed9_resource00_e05_t04_u0,time_pressure,9,resource,7,0.0,0.0,0.0,0.0,0.0,0.0
time_pressure_seed9_resource00_e05_t04_u0,time_pressure,9,resource,8,0.0,0.0,-1.0,0.0,0.0,-1.0
time_pressure_seed9_resource00_e05_t04_u0,time_pressure,9,resource,9,0.0,0.0,0.0,0.0,0.0,0.0
time_pressure_seed9_resource00_e05_t04_u0,time_pressure,9,resource,10,0.0,0.0,0.0,0.0,0.0,0.0
time_pressure_seed9_resource00_e05_t04_u0,time_pressure,9,resource,11,0.0,0.0,-3.0,0.0,0.0,-3.0
time_pressure_seed9_resource00_e05_t04_u0,time_pressure,9,resource,12,0.0,0.0,0.5,0.0,0.0,0.5
time_pressure_seed9_resource00_e05_t04_u0,time_pressure,9,resource,13,0.0,0.0,0.0,0.0,0.0,0.0
time_pressure_seed9_resource00_e05_t04_u0,time_pressure,9,resource,14,0.0,0.0,0.0,0.0,0.0,0.0
time_pressure_seed9_resource00_e05_t04_u0,time_pressure,9,resource,15,0.0,0.0,-1.5,0.0,0.0,-1.5
time_pressure_seed9_resource00_e05_t04_u0,time_pressure,9,resource,16,0.0,0.0,-1.0,0.0,0.0,-1.0
time_pressure_seed9_resource00_e05_t04_u0,time_pressure,9,resource,17,0.0,0.0,0.5,0.0,0.0,0.5
time_pressure_seed9_resource00_e05_t04_u0,time_pressure,9,resource,18,0.0,0.0,0.0,0.0,0.0,0.0
time_pressure_seed9_resource00_e05_t04_u0,time_pressure,9,resource,19,0.0,0.0,0.0,0.0,0.0,0.0
time_pressure_seed9_resource00_e05_t04_u0,time_pressure,9,resource,20,0.0,0.0,0.5,0.0,0.0,0.5
time_pressure_seed9_resource00_e05_t04_u0,time_pressure,9,resource,21,0.0,0.0,0.0,0.0,0.0,0.0
time_pressure_seed9_resource00_e05_t04_u0,time_pressure,9,resource,22,0.0,0.0,0.0,0.0,0.0,0.0
time_pressure_seed9_resource00_e05_t04_u0,time_pressure,9,resource,23,0.0,0.0,0.0,0.0,0.0,0.0
time_pressure_seed9_resource00_e05_t04_u0,time_pressure,9,resource,24,0.0,0.0,0.0,0.0,0.0,0.0
time_pressure_seed9_resource00_e05_t04_u0,time_pressure,9,resource,25,0.0,0.0,0.0,0.0,0.0,0.0
time_pressure_seed9_resource00_e05_t04_u0,time_pressure,9,resource,26,0.0,0.0,0.0,0.0,0.0,0.0
time_pressure_seed9_resource00_e05_t04_u0,time_pressure,9,resource,27,0.0,0.0,-2.0,0.0,0.0,-2.0
time_pressure_seed9_resource00_e05_t04_u0,time_pressure,9,resource,28,0.0,0.0,-3.0,0.0,0.0,-3.0
time_pressure_seed9_resource00_e05_t04_u0,time_pressure,9,resource,29,0.0,0.0,-1.5,0.0,0.0,-1.5
time_pressure_seed9_resource00_e05_t04_u0,time_pressure,9,resource,30,0.0,0.0,0.0,0.0,0.0,0.0
time_pressure_seed9_resource00_e05_t04_u0,time_pressure,9,resource,31,0.0,0.0,0.0,0.0,0.0,0.0
time_pressure_seed9_resource01_e02_t04_u1,time_pressure,9,resource,0,0.0,0.0,0.0,0.0,0.0,0.0
time_pressure_seed9_resource01_e02_t04_u1,time_pressure,9,resource,1,-0.28415098755566204,0.0,0.0,-0.284150987555662,0.0,0.0
time_pressure_seed9_resource01_e02_t04_u1,time_pressure,9,resource,2,0.0,0.0,0.0,0.0,0.0,0.0
time_pressure_seed9_resource01_e02_t04_u1,time_pressure,9,resource,3,0.4644276836145307,0.0,0.0,0.9633886522413899,0.6712511777877808,0.0
time_pressure_seed9_resource01_e02_t04_u1,time_pressure,9,resource,4,0.7555819749358119,0.33272409439086914,0.0,1.0571273011280649,0.6654481887817383,0.0
time_pressure_seed9_resource01_e02_t04_u1,time_pressure,9,resource,5,-0.28415098755566204,0.0,0.0,-0.284150987555662,0.0,0.0
time_pressure_seed9_resource01_e02_t04_u1,time_pressure,9,resource,6,-0.1931021080808516,-0.33272409439086914,0.0,-0.19310210808085163,-0.33272409439086914,0.0
time_pressure_seed9_resource01_e02_t04_u1,time_pressure,9,resource,7,-0.28415098755566204,0.0,0.0,-0.5883259162357071,-0.3356255888938904,0.0
time_pressure_seed9_resource01_e02_t04_u1,time_pressure,9,resource,8,0.0,0.0,0.0,0.0,0.0,0.0
time_pressure_seed9_resource01_e02_t04_u1,time_pressure,9,resource,9,0.0,0.0,0.0,0.0,0.0,0.0
time_pressure_seed9_resource01_e02_t04_u1,time_pressure,9,resource,10,-0.1931021080808516,-0.33272409439086914,0.0,-0.19310210808085163,-0.33272409439086914,0.0
time_pressure_seed9_resource01_e02_t04_u1,time_pressure,9,resource,11,-0.3005721426096236,-0.3316502869129181,0.0,-0.3005721426096236,-0.3316502869129181,0.0
time_pressure_seed9_resource01_e02_t04_u1,time_pressure,9,resource,12,0.0,0.0,0.0,0.0,0.0,0.0
time_pressure_seed9_resource01_e02_t04_u1,time_pressure,9,resource,13,-0.28415098755566204,0.0,0.0,-0.284150987555662,0.0,0.0
time_pressure_seed9_resource01_e02_t04_u1,time_pressure,9,resource,14,0.0,0.0,0.0,0.0,0.0,0.0
time_pressure_seed9_resource01_e02_t04_u1,time_pressure,9,resource,15,0.8466308544106224,0.0,0.0,0.8466308544106222,0.0,0.0
time_pressure_seed9_resource01_e02_t04_u1,time_pressure,9,resource,16,1.0579874098881121,0.6633005738258362,0.0,1.5569483785149716,1.334551751613617,0.0
time_pressure_seed9_resource01_e02_t04_u1,time_pressure,9,resource,17,0.7574152672784884,0.3316502869129181,0.0,0.9522013072253028,0.6672758758068085,0.0
time_pressure_seed9_resource01_e02_t04_u1,time_pressure,9,resource,18,0.0,0.0,0.0,0.0,0.0,0.0
time_pressure_seed9_resource01_e02_t04_u1,time_pressure,9,resource,19,0.3005721426096236,0.3316502869129181,0.0,0.9062923974819217,0.9999999701976776,0.0
time_pressure_seed9_resource01_e02_t04_u1,time_pressure,9,resource,20,0.0,0.0,0.0,0.0,0.0,0.0
time_pressure_seed9_resource01_e02_t04_u1,time_pressure,9,resource,21,-0.49649526546327893,-0.9960246682167053,0.0,-0.49649526546327916,-0.9960246682167053,0.0
time_pressure_seed9_resource01_e02_t04_u1,time_pressure,9,resource,22,-0.28415098755566204,0.0,0.0,-0.284150987555662,0.0,0.0
time_pressure_seed9_resource01_e02_t04_u1,time_pressure,9,resource,23,0.0,0.0,0.0,0.0,0.0,0.0
time_pressure_seed9_resource01_e02_t04_u1,time_pressure,9,resource,24,0.0,0.0,0.0,0.0,0.0,0.0
time_pressure_seed9_resource01_e02_t04_u1,time_pressure,9,resource,25,0.6861531562706334,0.9960246682167053,0.0,1.486659451089746,1.9999999403953552,0.0
time_pressure_seed9_resource01_e02_t04_u1,time_pressure,9,resource,26,0.0,0.0,0.0,-0.30417492868004503,-0.3356255888938904,0.0
time_pressure_seed9_resource01_e02_t04_u1,time_pressure,9,resource,27,0.28078537414266813,0.0,0.1678127944469452,0.2807853741426681,0.0,0.0
