method,train_scenario,eval_scenario,run_index,train_seed,timesteps,evaluation_seed,elapsed_seconds,episodes,avg_reward,std_reward,avg_steps,success_rate,intercept_rate,leak_rate,avg_total_damage,avg_ammo_used,avg_shots,hit_rate_per_shot,avg_invalid_actions,avg_decision_time_ms,high_threat_leak_rate,avg_zone_weighted_damage,assignment_conflict_rate,overkill_rate,damage_reduction_per_ammo,avg_resource_cost
maskable_ppo,medium,medium,0,0,0,10000,1.7583216000002722,30.0,-70.53767526715949,34.98663586291514,47.43333333333333,0.0,0.29333333333333333,0.49333333333333335,1.7097642974976281,12.1,12.1,0.15977961432506887,0.0,0.9976475755732142,0.5576923076923077,1.7097642974976281,0.09696969696969697,0.09090909090909091,0.09164563558405021,15.05
maskable_ppo,medium,medium,0,0,25000,10000,65.4175940999994,30.0,-87.20250468048553,31.2594098437034,46.86666666666667,0.0,0.06666666666666667,0.6266666666666667,2.2330375717535413,2.7666666666666666,2.7666666666666666,0.12048192771084337,0.0,0.7511014224812093,0.6923076923076923,2.2330375717535413,0.0,0.0,0.08591583697951954,5.533333333333333
maskable_ppo,medium,medium,0,0,50000,10000,122.00453519999974,30.0,-61.02218679040876,26.812584967670364,43.56666666666667,0.0,0.36666666666666664,0.5,1.8456378489339436,5.333333333333333,5.333333333333333,0.4,0.0,0.7756665646524846,0.5576923076923077,1.8456378489339433,0.08108108108108109,0.075,0.21806053262829056,5.766666666666667
maskable_ppo,medium,medium,0,0,75000,10000,177.5295957999988,30.0,-38.130425897228896,48.97940868089229,42.56666666666667,0.2,0.5666666666666667,0.31333333333333335,1.1385960121415584,13.6,13.6,0.24509803921568626,0.0,0.7455870007964072,0.36538461538461536,1.1385960121415584,0.05154639175257732,0.049019607843137254,0.1433736584620049,15.35
maskable_ppo,medium,medium,0,0,100000,10000,234.16873619999933,30.0,-32.145840845013346,30.161930650607847,44.13333333333333,0.1,0.5933333333333334,0.2866666666666667,0.9738739026882065,15.566666666666666,15.566666666666666,0.19914346895074947,0.0,0.7940563443993915,0.3076923076923077,0.9738739026882066,0.017429193899782137,0.017130620985010708,0.13717442153692436,16.683333333333334
maskable_ppo,medium,medium,0,0,100096,10000,235.7414252999988,30.0,-34.48850708707774,31.55750963284524,45.8,0.06666666666666667,0.5666666666666667,0.2733333333333333,0.9537261081065592,15.733333333333333,15.733333333333333,0.19491525423728814,0.0,0.7694303493347896,0.2692307692307692,0.9537261081065593,0.03056768558951965,0.029661016949152543,0.12953635084594747,16.816666666666666
maskable_ppo,medium,medium,1,1,0,10030,1.9037382999995316,30.0,-57.23118811779787,45.64981398699586,46.766666666666666,0.06666666666666667,0.38,0.38,1.4078661843657663,15.866666666666667,15.866666666666667,0.13865546218487396,0.0,1.0942729864397507,0.4827586206896552,1.4078661843657663,0.05803571428571429,0.058823529411764705,0.08385896255514819,16.883333333333333
maskable_ppo,medium,medium,1,1,25000,10030,122.70185149999998,30.0,-55.01095898894818,35.158993078497375,47.43333333333333,0.0,0.37333333333333335,0.3933333333333333,1.3950966188394844,13.166666666666666,13.166666666666666,0.14177215189873418,0.0,1.645733099046089,0.41379310344827586,1.3950966188394844,0.0,0.0,0.10234955312788784,15.233333333333333
maskable_ppo,medium,medium,1,1,50000,10030,227.9379583000009,30.0,-31.748641269014353,45.08414510851392,45.63333333333333,0.1,0.5733333333333334,0.24666666666666667,0.8724739528929908,15.233333333333333,15.233333333333333,0.18818380743982493,0.0,1.6147696128843143,0.29310344827586204,0.8724739528929908,0.0,0.0,0.13285773595488548,16.616666666666667
maskable_ppo,medium,medium,1,1,75000,10030,311.2009263,30.0,-32.3731227979684,40.03616763295448,44.93333333333333,0.1,0.56,0.26666666666666666,0.9197086806048692,14.833333333333334,14.833333333333334,0.19101123595505617,0.0,0.7978879079968929,0.3103448275862069,0.9197086806048692,0.006787330316742082,0.006741573033707865,0.13455596918093427,16.416666666666668
