method,method_type,train_scenario,eval_scenario,metric,n_runs,mean,std,ci_low,ci_high
greedy_damage,rule,medium,medium,assignment_conflict_rate,5,0.0,0.0,0.0,0.0
greedy_damage,rule,medium,time_pressure,assignment_conflict_rate,5,0.0,0.0,0.0,0.0
greedy_damage,rule,medium,heterogeneity_pressure,assignment_conflict_rate,5,0.0,0.0,0.0,0.0
greedy_damage,rule,medium,medium,avg_ammo_used,5,15.725999999999999,0.11104053313993066,15.588124967658795,15.863875032341204
greedy_damage,rule,medium,time_pressure,avg_ammo_used,5,15.790000000000001,0.08803408430829514,15.680691246899556,15.899308753100446
greedy_damage,rule,medium,heterogeneity_pressure,avg_ammo_used,5,15.736,0.11760102040373654,15.589979046812655,15.882020953187347
greedy_damage,rule,medium,medium,avg_decision_time_ms,5,0.023480433033753745,0.0015047482149884949,0.02161204134884115,0.02534882471866634
greedy_damage,rule,medium,time_pressure,avg_decision_time_ms,5,0.026941341159490005,0.001377905055770117,0.025230446058797297,0.028652236260182713
greedy_damage,rule,medium,heterogeneity_pressure,avg_decision_time_ms,5,0.02527325520646826,0.0005468668002332022,0.0245942303888058,0.02595228002413072
greedy_damage,rule,medium,medium,avg_invalid_actions,5,0.0,0.0,0.0,0.0
greedy_damage,rule,medium,time_pressure,avg_invalid_actions,5,0.0,0.0,0.0,0.0
greedy_damage,rule,medium,heterogeneity_pressure,avg_invalid_actions,5,0.0,0.0,0.0,0.0
greedy_damage,rule,medium,medium,avg_resource_cost,5,16.863,0.05552026656996554,16.794062483829396,16.931937516170603
greedy_damage,rule,medium,time_pressure,avg_resource_cost,5,16.895,0.044017042154147444,16.840345623449778,16.94965437655022
greedy_damage,rule,medium,heterogeneity_pressure,avg_resource_cost,5,15.334000000000007,0.029400255100933602,15.29749476170317,15.370505238296843
greedy_damage,rule,medium,medium,avg_reward,5,-37.82297292955658,2.876575909485272,-41.3947136744647,-34.25123218464846
greedy_damage,rule,medium,time_pressure,avg_reward,5,-48.7082353917962,4.948859027703992,-54.853055478681945,-42.56341530491046
greedy_damage,rule,medium,heterogeneity_pressure,avg_reward,5,-48.85143686978435,3.234037500595192,-52.86702480311429,-44.83584893645441
greedy_damage,rule,medium,medium,avg_shots,5,15.725999999999999,0.11104053313993066,15.588124967658795,15.863875032341204
greedy_damage,rule,medium,time_pressure,avg_shots,5,15.790000000000001,0.08803408430829514,15.680691246899556,15.899308753100446
greedy_damage,rule,medium,heterogeneity_pressure,avg_shots,5,15.736,0.11760102040373654,15.589979046812655,15.882020953187347
greedy_damage,rule,medium,medium,avg_steps,5,45.64,0.7963353564924752,44.65121905734653,46.62878094265347
greedy_damage,rule,medium,time_pressure,avg_steps,5,33.751999999999995,0.44098752816831427,33.20444166261653,34.29955833738346
greedy_damage,rule,medium,heterogeneity_pressure,avg_steps,5,46.879999999999995,0.742596795037522,45.9579442944204,47.80205570557959
greedy_damage,rule,medium,medium,avg_total_damage,5,1.029264715213596,0.05130194206976837,0.9655649407076294,1.0929644897195627
greedy_damage,rule,medium,time_pressure,avg_total_damage,5,1.443701273922502,0.09133523838823099,1.3302935966484768,1.557108951196527
greedy_damage,rule,medium,heterogeneity_pressure,avg_total_damage,5,1.2898885088260195,0.07908558737666427,1.1916907822036171,1.3880862354484218
greedy_damage,rule,medium,medium,avg_zone_weighted_damage,5,1.029264715213596,0.05130194206976837,0.9655649407076294,1.0929644897195627
greedy_damage,rule,medium,time_pressure,avg_zone_weighted_damage,5,1.443701273922502,0.09133523838823099,1.3302935966484768,1.557108951196527
greedy_damage,rule,medium,heterogeneity_pressure,avg_zone_weighted_damage,5,1.2898885088260195,0.07908558737666425,1.1916907822036171,1.3880862354484218
greedy_damage,rule,medium,medium,damage_reduction_per_ammo,5,0.11999045795086216,0.004517405589797956,0.11438135806472559,0.12559955783699872
greedy_damage,rule,medium,time_pressure,damage_reduction_per_ammo,5,0.1333938950771085,0.007849607920939375,0.12364731952166295,0.14314047063255403
greedy_damage,rule,medium,heterogeneity_pressure,damage_reduction_per_ammo,5,0.10293532398357248,0.005144286390734165,0.09654784877574828,0.10932279919139669
greedy_damage,rule,medium,medium,high_threat_leak_rate,5,0.292257510073717,0.014463722808442436,0.27429842618247535,0.3102165939649586
greedy_damage,rule,medium,time_pressure,high_threat_leak_rate,5,0.4092620042854536,0.03519918313293554,0.3655564458231063,0.4529675627478009
greedy_damage,rule,medium,heterogeneity_pressure,high_threat_leak_rate,5,0.36656063785865484,0.040023511383730365,0.3168648846917782,0.41625639102553147
greedy_damage,rule,medium,medium,hit_rate_per_shot,5,0.16597918225705066,0.006380280267492306,0.15805701795045557,0.17390134656364575
greedy_damage,rule,medium,time_pressure,hit_rate_per_shot,5,0.1815118497822527,0.008096224601007087,0.17145905917381055,0.19156464039069487
greedy_damage,rule,medium,heterogeneity_pressure,hit_rate_per_shot,5,0.1400515500733906,0.00686954267392245,0.13152188625105665,0.14858121389572454
greedy_damage,rule,medium,medium,intercept_rate,5,0.522,0.019183326093250894,0.49818075462420747,0.5458192453757925
greedy_damage,rule,medium,time_pressure,intercept_rate,5,0.5731999999999999,0.025361387974635736,0.5417096776074168,0.604690322392583
greedy_damage,rule,medium,heterogeneity_pressure,intercept_rate,5,0.4408,0.022565460332109356,0.41278128030272465,0.4688187196972754
greedy_damage,rule,medium,medium,leak_rate,5,0.3044,0.009939818911831351,0.2920580847085141,0.31674191529148593
greedy_damage,rule,medium,time_pressure,leak_rate,5,0.42119999999999996,0.023134389985474003,0.3924748608346311,0.4499251391653688
greedy_damage,rule,medium,heterogeneity_pressure,leak_rate,5,0.3752,0.017753872816937733,0.3531556552945199,0.39724434470548003
greedy_damage,rule,medium,medium,overkill_rate,5,0.0,0.0,0.0,0.0
greedy_damage,rule,medium,time_pressure,overkill_rate,5,0.0,0.0,0.0,0.0
greedy_damage,rule,medium,heterogeneity_pressure,overkill_rate,5,0.0,0.0,0.0,0.0
greedy_damage,rule,medium,medium,success_rate,5,0.078,0.016431676725154984,0.05759737858025229,0.0984026214197477
greedy_damage,rule,medium,time_pressure,success_rate,5,0.09,0.03937003937005906,0.04111563950633276,0.13888436049366723
greedy_damage,rule,medium,heterogeneity_pressure,success_rate,5,0.01,0.01224744871391589,0.0,0.02520721613791638
hungarian_damage,rule,medium,medium,assignment_conflict_rate,5,0.0,0.0,0.0,0.0
hungarian_damage,rule,medium,time_pressure,assignment_conflict_rate,5,0.0,0.0,0.0,0.0
hungarian_damage,rule,medium,heterogeneity_pressure,assignment_conflict_rate,5,0.0,0.0,0.0,0.0
hungarian_damage,rule,medium,medium,avg_ammo_used,5,15.738,0.11819475453673943,15.5912418285152,15.8847581714848
hungarian_damage,rule,medium,time_pressure,avg_ammo_used,5,15.782,0.10473776778220942,15.651950884492605,15.912049115507395
hungarian_damage,rule,medium,heterogeneity_pressure,avg_ammo_used,5,15.75,0.07905694150420949,15.651837841926122,15.848162158073878
hungarian_damage,rule,medium,medium,avg_decision_time_ms,5,0.034783370460603126,0.0015531952479557222,0.03285482383903533,0.03671191708217092
hungarian_damage,rule,medium,time_pressure,avg_decision_time_ms,5,0.03771519857492765,0.0024960668126579166,0.03461592227653909,0.040814474873316214
hungarian_damage,rule,medium,heterogeneity_pressure,avg_decision_time_ms,5,0.03696710219518293,0.002526879418562682,0.03382956699335158,0.040104637397014274
hungarian_damage,rule,medium,medium,avg_invalid_actions,5,0.0,0.0,0.0,0.0
hungarian_damage,rule,medium,time_pressure,avg_invalid_actions,5,0.0,0.0,0.0,0.0
hungarian_damage,rule,medium,heterogeneity_pressure,avg_invalid_actions,5,0.0,0.0,0.0,0.0
hungarian_damage,rule,medium,medium,avg_resource_cost,5,16.869,0.05909737726836856,16.7956209142576,16.9423790857424
hungarian_damage,rule,medium,time_pressure,avg_resource_cost,5,16.891,0.05236888389110527,16.8259754422463,16.956024557753697
hungarian_damage,rule,medium,heterogeneity_pressure,avg_resource_cost,5,15.337500000000006,0.019764235376052482,15.312959460481537,15.362040539518475
hungarian_damage,rule,medium,medium,avg_reward,5,-37.79653020725368,3.0947538911620014,-41.63917469721056,-33.95388571729681
hungarian_damage,rule,medium,time_pressure,avg_reward,5,-48.51262932344891,4.087742914225747,-53.58823253395557,-43.437026112942256
hungarian_damage,rule,medium,heterogeneity_pressure,avg_reward,5,-48.86722566553543,3.670683083858834,-53.42498069957852,-44.30947063149234
hungarian_damage,rule,medium,medium,avg_shots,5,15.738,0.11819475453673943,15.5912418285152,15.8847581714848
hungarian_damage,rule,medium,time_pressure,avg_shots,5,15.782,0.10473776778220942,15.651950884492605,15.912049115507395
hungarian_damage,rule,medium,heterogeneity_pressure,avg_shots,5,15.75,0.07905694150420949,15.651837841926122,15.848162158073878
hungarian_damage,rule,medium,medium,avg_steps,5,45.553999999999995,1.0144358037845473,44.29441158395182,46.81358841604817
hungarian_damage,rule,medium,time_pressure,avg_steps,5,33.814,0.41494577959053935,33.29877676427583,34.32922323572417
hungarian_damage,rule,medium,heterogeneity_pressure,avg_steps,5,46.730000000000004,0.7055494312945054,45.85394467220848,47.60605532779153
hungarian_damage,rule,medium,medium,avg_total_damage,5,1.0283759129888996,0.05352335525061565,0.9619178897111397,1.0948339362666597
hungarian_damage,rule,medium,time_pressure,avg_total_damage,5,1.4362042390900742,0.08032044720679138,1.336473231473775,1.5359352467063734
hungarian_damage,rule,medium,heterogeneity_pressure,avg_total_damage,5,1.290996409757161,0.08699552441223576,1.182977199089631,1.3990156204246909
hungarian_damage,rule,medium,medium,avg_zone_weighted_damage,5,1.0283759129888996,0.05352335525061565,0.9619178897111397,1.0948339362666597
hungarian_damage,rule,medium,time_pressure,avg_zone_weighted_damage,5,1.4362042390900742,0.08032044720679138,1.336473231473775,1.5359352467063734
hungarian_damage,rule,medium,heterogeneity_pressure,avg_zone_weighted_damage,5,1.290996409757161,0.08699552441223576,1.182977199089631,1.3990156204246909
hungarian_damage,rule,medium,medium,damage_reduction_per_ammo,5,0.12014439595060025,0.004015398221636499,0.11515862054034279,0.12513017136085772
hungarian_damage,rule,medium,time_pressure,damage_reduction_per_ammo,5,0.13366569689922145,0.006992943892166759,0.12498281022685906,0.14234858357158384
hungarian_damage,rule,medium,heterogeneity_pressure,damage_reduction_per_ammo,5,0.10301901454204028,0.006033488434613462,0.09552744916920194,0.11051057991487861
hungarian_damage,rule,medium,medium,high_threat_leak_rate,5,0.2956513885073523,0.010873772166046939,0.28214981708410164,0.30915295993060293
hungarian_damage,rule,medium,time_pressure,high_threat_leak_rate,5,0.4129467414844079,0.02311868726237892,0.38424109982498,0.4416523831438358
hungarian_damage,rule,medium,heterogeneity_pressure,high_threat_leak_rate,5,0.36375313838336554,0.04040072422755511,0.31358901360865166,0.4139172631580794
hungarian_damage,rule,medium,medium,hit_rate_per_shot,5,0.16637012714451194,0.006059274851058182,0.1588465437067315,0.17389371058229236
hungarian_damage,rule,medium,time_pressure,hit_rate_per_shot,5,0.1818519179369389,0.006757671554037834,0.17346116045660442,0.19024267541727335
hungarian_damage,rule,medium,heterogeneity_pressure,hit_rate_per_shot,5,0.14043812634137892,0.007989277862435563,0.13051812764794635,0.1503581250348115
hungarian_damage,rule,medium,medium,intercept_rate,5,0.5236000000000001,0.017111399708965965,0.5023533910225026,0.5448466089774975
hungarian_damage,rule,medium,time_pressure,intercept_rate,5,0.5740000000000001,0.02172556098240039,0.5470241530873731,0.6009758469126271
hungarian_damage,rule,medium,heterogeneity_pressure,intercept_rate,5,0.44239999999999996,0.025667099563448932,0.41053008653375384,0.4742699134662461
hungarian_damage,rule,medium,medium,leak_rate,5,0.304,0.01067707825203132,0.2907426563284483,0.3172573436715517
hungarian_damage,rule,medium,time_pressure,leak_rate,5,0.4196,0.019969977466186582,0.39480399793529564,0.4443960020647043
hungarian_damage,rule,medium,heterogeneity_pressure,leak_rate,5,0.3752000000000001,0.021147103820618105,0.34894240251966124,0.40145759748033893
hungarian_damage,rule,medium,medium,overkill_rate,5,0.0,0.0,0.0,0.0
hungarian_damage,rule,medium,time_pressure,overkill_rate,5,0.0,0.0,0.0,0.0
hungarian_damage,rule,medium,heterogeneity_pressure,overkill_rate,5,0.0,0.0,0.0,0.0
hungarian_damage,rule,medium,medium,success_rate,5,0.076,0.027018512172212593,0.04245208615073338,0.10954791384926663
hungarian_damage,rule,medium,time_pressure,success_rate,5,0.09,0.03937003937005906,0.04111563950633276,0.13888436049366723
hungarian_damage,rule,medium,heterogeneity_pressure,success_rate,5,0.01,0.01224744871391589,0.0,0.02520721613791638
maskable_ppo,learning,medium,medium,assignment_conflict_rate,5,0.01682039681647215,0.012228363786570946,0.0016368777457483209,0.032003915887195984
maskable_ppo,learning,medium,time_pressure,assignment_conflict_rate,5,0.025436124385602905,0.014581875055876147,0.007330335102415958,0.04354191366878985
maskable_ppo,learning,medium,heterogeneity_pressure,assignment_conflict_rate,5,0.018809771762836013,0.012473954384605994,0.00332131168823473,0.0342982318374373
maskable_ppo,learning,medium,medium,avg_ammo_used,5,14.023999999999997,1.635521323615195,11.993232054172438,16.054767945827557
maskable_ppo,learning,medium,time_pressure,avg_ammo_used,5,13.238,1.575474531688786,11.281789993915094,15.194210006084905
maskable_ppo,learning,medium,heterogeneity_pressure,avg_ammo_used,5,13.894,1.7331705051725295,11.741984580978635,16.046015419021366
