budget_mean,classification_loss,cost_loss,epoch,fold,loss,mode,model_seed,objective,safety_loss,validation_balanced_accuracy,worst_block_loss
0.679273247718811,1.6467292308807373,0.2593478858470917,1,0,2.3099186420440674,state_budget,20,scenario_robust,0.4031621217727661,0.5,1.3588647842407227
0.6401840448379517,1.4843254089355469,0.2691633999347687,2,0,2.1041653156280518,state_budget,20,scenario_robust,0.35003623366355896,0.5,1.103882074356079
0.5904337763786316,1.4819799661636353,0.2646328806877136,3,0,2.140479564666748,state_budget,20,scenario_robust,0.3932764530181885,0.5,1.1284387111663818
0.573074996471405,1.502801537513733,0.250640869140625,4,0,2.1476871967315674,state_budget,20,scenario_robust,0.39367157220840454,0.55,1.1877633333206177
0.5709313750267029,1.4368903636932373,0.23873664438724518,5,0,2.0278475284576416,state_budget,20,scenario_robust,0.35164955258369446,0.45,1.089423418045044
0.5753392577171326,1.378148078918457,0.2291598916053772,6,0,1.932845950126648,state_budget,20,scenario_robust,0.32496264576911926,0.45,0.9937243461608887
0.5735690593719482,1.392574667930603,0.21966496109962463,7,0,1.937698245048523,state_budget,20,scenario_robust,0.3248850405216217,0.45,1.0370304584503174
0.5704019665718079,1.371988296508789,0.21621379256248474,8,0,1.9106431007385254,state_budget,20,scenario_robust,0.3218705952167511,0.45,1.0178892612457275
0.5653239488601685,1.3282294273376465,0.21909533441066742,9,0,1.856400489807129,state_budget,20,scenario_robust,0.30851036310195923,0.7,0.9579851627349854
0.5618876814842224,1.3528506755828857,0.22369776666164398,10,0,1.871019721031189,state_budget,20,scenario_robust,0.2939095199108124,0.6,1.0278961658477783
0.5588321685791016,1.3628857135772705,0.21750877797603607,11,0,1.8676427602767944,state_budget,20,scenario_robust,0.286689430475235,0.65,1.0668859481811523
0.5564739108085632,1.3393608331680298,0.20317286252975464,12,0,1.8219454288482666,state_budget,20,scenario_robust,0.27885520458221436,0.85,1.04580557346344
0.5573056936264038,1.2838492393493652,0.18859156966209412,13,0,1.7443560361862183,state_budget,20,scenario_robust,0.2713579535484314,0.45,0.9660186171531677
0.5625413060188293,1.2991876602172852,0.1802508682012558,14,0,1.7515310049057007,state_budget,20,scenario_robust,0.271529883146286,0.45,1.0230485200881958
0.5664175152778625,1.3033983707427979,0.17907629907131195,15,0,1.7501436471939087,state_budget,20,scenario_robust,0.2671026587486267,0.45,1.0577483177185059
0.567549467086792,1.2578046321868896,0.17990846931934357,16,0,1.6927499771118164,state_budget,20,scenario_robust,0.2544693052768707,0.9,1.0012964010238647
0.5650675296783447,1.189481258392334,0.17798183858394623,17,0,1.613901972770691,state_budget,20,scenario_robust,0.2458738386631012,0.85,0.9017466306686401
0.5706855058670044,1.1895246505737305,0.17260025441646576,18,0,1.6046487092971802,state_budget,20,scenario_robust,0.24195311963558197,0.9,0.9376587867736816
0.5819098949432373,1.1550519466400146,0.1645451933145523,19,0,1.5534818172454834,state_budget,20,scenario_robust,0.23330284655094147,0.45,0.9067071676254272
0.5986455082893372,1.1126548051834106,0.1558046042919159,20,0,1.5002025365829468,state_budget,20,scenario_robust,0.2311444878578186,0.45,0.857359766960144
0.6108689904212952,1.0841789245605469,0.14716435968875885,21,0,1.4611215591430664,state_budget,20,scenario_robust,0.2291674166917801,0.9,0.8402122259140015
0.6131855249404907,1.081741452217102,0.14234314858913422,22,0,1.442796230316162,state_budget,20,scenario_robust,0.218098446726799,0.85,0.8833948969841003
0.6199942231178284,1.0653634071350098,0.13958381116390228,23,0,1.418107032775879,state_budget,20,scenario_robust,0.21253982186317444,0.9,0.8942469358444214
0.6313027739524841,1.0174245834350586,0.13553176820278168,24,0,1.3650083541870117,state_budget,20,scenario_robust,0.2114206850528717,0.45,0.8388770222663879
0.6476140022277832,0.9563186764717102,0.13068336248397827,25,0,1.3067070245742798,state_budget,20,scenario_robust,0.21905724704265594,0.95,0.7529021501541138
0.6508175134658813,0.9446873068809509,0.12890790402889252,26,0,1.2777222394943237,state_budget,20,scenario_robust,0.203476220369339,0.45,0.7850568294525146
0.6651778221130371,0.9043144583702087,0.13086052238941193,27,0,1.2345082759857178,state_budget,20,scenario_robust,0.19866813719272614,0.45,0.7521771192550659
0.6930207014083862,0.8676872849464417,0.13706856966018677,28,0,1.2089442014694214,state_budget,20,scenario_robust,0.2034953385591507,0.4,0.7204467058181763
0.7066165208816528,0.8228236436843872,0.13818588852882385,29,0,1.151801586151123,state_budget,20,scenario_robust,0.19008541107177734,0.4,0.6913201212882996
0.7089629769325256,1.5169484615325928,0.3407914340496063,0,1,2.3176019191741943,state_budget,20,scenario_robust,0.4591529965400696,0.5,1.213598608970642
0.6669780611991882,1.5519622564315796,0.30271297693252563,1,1,2.1760568618774414,state_budget,20,scenario_robust,0.3207146227359772,0.25,1.167039394378662
0.649211049079895,1.4260344505310059,0.24823136627674103,2,1,1.9866154193878174,state_budget,20,scenario_robust,0.3117004334926605,0.5,1.0267279148101807
0.6626703143119812,1.405696988105774,0.2804476320743561,3,1,1.9976773262023926,state_budget,20,scenario_robust,0.3108699917793274,0.5,1.1203958988189697
0.6563035845756531,1.389225721359253,0.30504533648490906,4,1,2.0004734992980957,state_budget,20,scenario_robust,0.3055461049079895,0.4166666666666667,1.1423414945602417
0.6415252685546875,1.303441047668457,0.2888331115245819,5,1,1.8836487531661987,state_budget,20,scenario_robust,0.2907329797744751,0.5,0.9956410527229309
0.6276034712791443,1.2629213333129883,0.25423967838287354,6,1,1.7954479455947876,state_budget,20,scenario_robust,0.27765923738479614,0.41666666666666663,0.9120797514915466
0.643988847732544,1.2577919960021973,0.22800886631011963,7,1,1.7579715251922607,state_budget,20,scenario_robust,0.2715266942977905,0.5833333333333333,0.9363196492195129
0.6786573529243469,1.186853289604187,0.21168406307697296,8,1,1.6752331256866455,state_budget,20,scenario_robust,0.27601712942123413,0.5833333333333333,0.866523802280426
0.7262687087059021,1.1873714923858643,0.2016555666923523,9,1,1.6974287033081055,state_budget,20,scenario_robust,0.30767542123794556,0.5833333333333333,0.9553589224815369
0.7610636949539185,1.150740385055542,0.195208340883255,10,1,1.6677442789077759,state_budget,20,scenario_robust,0.3210344910621643,0.5833333333333333,0.9332221746444702
0.7825323939323425,1.0684177875518799,0.19302816689014435,11,1,1.56571364402771,state_budget,20,scenario_robust,0.30348527431488037,0.41666666666666663,0.8006107807159424
0.792151689529419,1.1110117435455322,0.19449923932552338,12,1,1.5790244340896606,state_budget,20,scenario_robust,0.2727212607860565,0.41666666666666663,0.8880430459976196
0.8126064538955688,1.1047874689102173,0.18941955268383026,13,1,1.5590033531188965,state_budget,20,scenario_robust,0.26398366689682007,0.5,0.912223756313324
0.8425398468971252,1.0269834995269775,0.1809488832950592,14,1,1.4748649597167969,state_budget,20,scenario_robust,0.26608994603157043,0.5833333333333333,0.8391938209533691
0.8853998780250549,0.8915140628814697,0.179376482963562,15,1,1.3520495891571045,state_budget,20,scenario_robust,0.2802737057209015,0.5833333333333333,0.6822147965431213
0.9434452652931213,0.9068751335144043,0.1947835236787796,16,1,1.4132258892059326,state_budget,20,scenario_robust,0.3106238543987274,0.5833333333333333,0.810861349105835
0.9832614660263062,0.8791515827178955,0.21071116626262665,17,1,1.3960669040679932,state_budget,20,scenario_robust,0.3052208721637726,0.5833333333333333,0.8152107000350952
1.0022085905075073,0.7718270421028137,0.2118006944656372,18,1,1.2576556205749512,state_budget,20,scenario_robust,0.2730256915092468,0.5,0.6586071252822876
1.0041792392730713,0.7685218453407288,0.19824734330177307,19,1,1.2222297191619873,state_budget,20,scenario_robust,0.2544563412666321,0.5,0.648044228553772
1.0442495346069336,0.7748013734817505,0.19111408293247223,20,1,1.2236615419387817,state_budget,20,scenario_robust,0.25670182704925537,0.5,0.6723881959915161
0.6856516003608704,1.4304707050323486,0.4671316146850586,0,2,2.317941188812256,state_budget,20,scenario_robust,0.4196532368659973,0.5,1.0125463008880615
0.6560468077659607,1.435441255569458,0.2936357855796814,1,2,2.0773777961730957,state_budget,20,scenario_robust,0.34764474630355835,0.5,1.0141148567199707
0.676510751247406,1.418828010559082,0.27702951431274414,2,2,2.0334630012512207,state_budget,20,scenario_robust,0.336929053068161,0.5,1.1008000373840332
0.6542781591415405,1.3584749698638916,0.31518781185150146,3,2,1.9949157238006592,state_budget,20,scenario_robust,0.3205987513065338,0.5,1.0272514820098877
0.6171253323554993,1.3078683614730835,0.3016524314880371,4,2,1.9294706583023071,state_budget,20,scenario_robust,0.3193327486515045,0.5,0.9277211427688599
0.6263219118118286,1.2684314250946045,0.28384336829185486,5,2,1.8543384075164795,state_budget,20,scenario_robust,0.3014373183250427,0.5,0.9064983129501343
0.6583673357963562,1.2137948274612427,0.2661205232143402,6,2,1.7656205892562866,state_budget,20,scenario_robust,0.28504684567451477,0.5,0.8886485695838928
0.6811675429344177,1.1685545444488525,0.23669372498989105,7,2,1.686399221420288,state_budget,20,scenario_robust,0.28046971559524536,0.5,0.8602712154388428
0.6969740390777588,1.1204311847686768,0.21659573912620544,8,2,1.6099696159362793,state_budget,20,scenario_robust,0.27224570512771606,0.5,0.8035151362419128
0.7283927798271179,1.0628278255462646,0.21063052117824554,9,2,1.549424409866333,state_budget,20,scenario_robust,0.2752377688884735,0.5,0.7602344751358032
0.7737593054771423,1.0517773628234863,0.20510388910770416,10,2,1.5548522472381592,state_budget,20,scenario_robust,0.2971971929073334,0.4166666666666667,0.8363117575645447
0.8105459809303284,0.9933494329452515,0.20153185725212097,11,2,1.4870965480804443,state_budget,20,scenario_robust,0.29140475392341614,0.4166666666666667,0.7863114476203918
0.8361814618110657,0.9472146034240723,0.20100711286067963,12,2,1.4082156419754028,state_budget,20,scenario_robust,0.25915780663490295,0.4166666666666667,0.7343221306800842
0.8736501932144165,0.9262709021568298,0.19535255432128906,13,2,1.365695595741272,state_budget,20,scenario_robust,0.24319837987422943,0.4166666666666667,0.7574912309646606
0.9271942377090454,0.8517761826515198,0.1899753212928772,14,2,1.282230257987976,state_budget,20,scenario_robust,0.23955152928829193,0.4166666666666667,0.7052356004714966
0.6787177920341492,1.4432008266448975,0.48150941729545593,0,0,2.307631015777588,state_budget,20,scenario_robust_reliable_cost,0.38224199414253235,0.5,0.9928410053253174
0.6791879534721375,1.6477699279785156,0.33548539876937866,1,0,2.3883705139160156,state_budget,20,scenario_robust_reliable_cost,0.4044358730316162,0.5,1.360047698020935
0.6404734253883362,1.4906741380691528,0.33302319049835205,2,0,2.174248456954956,state_budget,20,scenario_robust_reliable_cost,0.34991076588630676,0.5,1.1150404214859009
0.590148389339447,1.469989538192749,0.3250258266925812,3,0,2.189753770828247,state_budget,20,scenario_robust_reliable_cost,0.39414817094802856,0.5,1.1058380603790283
0.5751464366912842,1.483788013458252,0.31066015362739563,4,0,2.189647912979126,state_budget,20,scenario_robust_reliable_cost,0.3946247100830078,0.6,1.1518949270248413
0.5745197534561157,1.411623239517212,0.2964845299720764,5,0,2.060215950012207,state_budget,20,scenario_robust_reliable_cost,0.3515336215496063,0.45,1.0398075580596924
0.580551266670227,1.3953584432601929,0.2828633189201355,6,0,2.001350164413452,state_budget,20,scenario_robust_reliable_cost,0.3225478529930115,0.45,1.0253289937973022
0.5766538381576538,1.4105949401855469,0.26758861541748047,7,0,2.00011944770813,state_budget,20,scenario_robust_reliable_cost,0.3213593065738678,0.45,1.0690723657608032
0.5690165162086487,1.389068603515625,0.25773143768310547,8,0,1.9653371572494507,state_budget,20,scenario_robust_reliable_cost,0.3179681599140167,0.45,1.049490213394165
0.5636299252510071,1.3323071002960205,0.2537432909011841,9,0,1.8915573358535767,state_budget,20,scenario_robust_reliable_cost,0.3049432933330536,0.75,0.9640755653381348
0.5599826574325562,1.3433175086975098,0.2524859607219696,10,0,1.8883321285247803,state_budget,20,scenario_robust_reliable_cost,0.29196876287460327,0.6,1.0073332786560059
0.5627073645591736,1.3510396480560303,0.24046404659748077,11,0,1.8782837390899658,state_budget,20,scenario_robust_reliable_cost,0.2862173914909363,0.65,1.041487216949463
0.5647530555725098,1.3295331001281738,0.2192116677761078,12,0,1.8277525901794434,state_budget,20,scenario_robust_reliable_cost,0.2784431278705597,0.85,1.0233094692230225
0.5704587697982788,1.2755907773971558,0.19565273821353912,13,0,1.7409192323684692,state_budget,20,scenario_robust_reliable_cost,0.26910534501075745,0.45,0.9439745545387268
0.580963671207428,1.291980504989624,0.17803029716014862,14,0,1.7364780902862549,state_budget,20,scenario_robust_reliable_cost,0.2658863663673401,0.45,0.9975081086158752
0.5807279348373413,1.3018701076507568,0.1706678569316864,15,0,1.7337385416030884,state_budget,20,scenario_robust_reliable_cost,0.2606199383735657,0.45,1.042115330696106
0.5728769898414612,1.25274658203125,0.16491296887397766,16,0,1.6672425270080566,state_budget,20,scenario_robust_reliable_cost,0.24901002645492554,0.95,0.9826264977455139
0.5585785508155823,1.1879889965057373,0.15537871420383453,17,0,1.5842170715332031,state_budget,20,scenario_robust_reliable_cost,0.2402908056974411,0.85,0.8972315788269043
0.5496882796287537,1.186867594718933,0.14308205246925354,18,0,1.565342664718628,state_budget,20,scenario_robust_reliable_cost,0.23484335839748383,0.95,0.9328202605247498
0.5463915467262268,1.1527917385101318,0.12965700030326843,19,0,1.5101720094680786,state_budget,20,scenario_robust_reliable_cost,0.22717691957950592,0.45,0.9035100936889648
0.5484755635261536,1.1519360542297363,0.11783082783222198,20,0,1.4991313219070435,state_budget,20,scenario_robust_reliable_cost,0.22881589829921722,0.45,0.9395976662635803
0.5507498979568481,1.1237006187438965,0.10937108099460602,21,0,1.46067476272583,state_budget,20,scenario_robust_reliable_cost,0.22705233097076416,0.95,0.9247335195541382
0.5512225031852722,1.081187129020691,0.10400718450546265,22,0,1.3995001316070557,state_budget,20,scenario_robust_reliable_cost,0.21375462412834167,0.95,0.8847330808639526
0.5539036989212036,1.06471586227417,0.09804794192314148,23,0,1.3707818984985352,state_budget,20,scenario_robust_reliable_cost,0.2074642777442932,0.95,0.8957520723342896
0.5599424839019775,1.02555513381958,0.09103197604417801,24,0,1.3226242065429688,state_budget,20,scenario_robust_reliable_cost,0.20547717809677124,0.45,0.8591389656066895
0.5762560367584229,0.9955326318740845,0.08508987724781036,25,0,1.2948145866394043,state_budget,20,scenario_robust_reliable_cost,0.21361583471298218,0.45,0.8336537480354309
0.5858479142189026,0.9372740387916565,0.0832049697637558,26,0,1.222468614578247,state_budget,20,scenario_robust_reliable_cost,0.20140384137630463,0.85,0.7646479606628418
0.5878528952598572,0.9685684442520142,0.0829465463757515,27,0,1.2417596578598022,state_budget,20,scenario_robust_reliable_cost,0.18965691328048706,0.85,0.8734423518180847
0.6072900891304016,0.9526035785675049,0.08037586510181427,28,0,1.2206214666366577,state_budget,20,scenario_robust_reliable_cost,0.1870347559452057,0.9,0.8865046501159668
0.7089629769325256,1.5169484615325928,0.30790314078330994,0,1,2.2847137451171875,state_budget,20,scenario_robust_reliable_cost,0.4591529965400696,0.5,1.213598608970642
0.6676099896430969,1.5556217432022095,0.27416861057281494,1,1,2.151346445083618,state_budget,20,scenario_robust_reliable_cost,0.32088854908943176,0.25,1.1717941761016846
0.6500441431999207,1.4302235841751099,0.22325919568538666,2,1,1.9659982919692993,state_budget,20,scenario_robust_reliable_cost,0.31186550855636597,0.5,1.0327423810958862
0.6635762453079224,1.4016339778900146,0.2581811249256134,3,1,1.9713680744171143,state_budget,20,scenario_robust_reliable_cost,0.31088945269584656,0.5,1.1118124723434448
0.6586534976959229,1.3836205005645752,0.2824934720993042,4,1,1.9726446866989136,state_budget,20,scenario_robust_reliable_cost,0.3058721423149109,0.4166666666666667,1.1323609352111816
0.6464837789535522,1.2974927425384521,0.2638123035430908,5,1,1.853197455406189,state_budget,20,scenario_robust_reliable_cost,0.2912459969520569,0.41666666666666663,0.9863767623901367
0.6334325671195984,1.2665674686431885,0.2274313122034073,6,1,1.7720482349395752,state_budget,20,scenario_robust_reliable_cost,0.2774159014225006,0.41666666666666663,0.9194613099098206
0.6499605774879456,1.263608694076538,0.2020530104637146,7,1,1.7372275590896606,state_budget,20,scenario_robust_reliable_cost,0.2709158957004547,0.5,0.9468488693237305
0.6838956475257874,1.19308340549469,0.18749015033245087,8,1,1.6565852165222168,state_budget,20,scenario_robust_reliable_cost,0.27532777190208435,0.5833333333333333,0.8788449168205261
0.7299720048904419,1.1767737865447998,0.178368479013443,9,1,1.6625407934188843,state_budget,20,scenario_robust_reliable_cost,0.30666860938072205,0.5833333333333333,0.9352635145187378
0.7646970152854919,1.1383328437805176,0.17186367511749268,10,1,1.6299748420715332,state_budget,20,scenario_robust_reliable_cost,0.3190136253833771,0.5833333333333333,0.9118431210517883
0.7873883247375488,1.0540515184402466,0.16908758878707886,11,1,1.5238128900527954,state_budget,20,scenario_robust_reliable_cost,0.2998863756656647,0.41666666666666663,0.7774877548217773
0.7995548844337463,1.1130777597427368,0.17030179500579834,12,1,1.5514898300170898,state_budget,20,scenario_robust_reliable_cost,0.2673107385635376,0.41666666666666663,0.8996320962905884
0.8216537237167358,1.1057519912719727,0.16379272937774658,13,1,1.527370810508728,state_budget,20,scenario_robust_reliable_cost,0.2570043206214905,0.41666666666666663,0.922610878944397
0.8531906604766846,1.0238550901412964,0.15321609377861023,14,1,1.435960292816162,state_budget,20,scenario_robust_reliable_cost,0.25803592801094055,0.5833333333333333,0.8456357717514038
0.8970757126808167,0.8951719999313354,0.15093949437141418,15,1,1.316846251487732,state_budget,20,scenario_robust_reliable_cost,0.2698376774787903,0.4583333333333333,0.7016280293464661
0.9560136198997498,0.8292007446289062,0.16909648478031158,16,1,1.2963061332702637,state_budget,20,scenario_robust_reliable_cost,0.29705291986465454,0.4583333333333333,0.6646414995193481
0.9944080114364624,0.7997349500656128,0.18685774505138397,17,1,1.277214527130127,state_budget,20,scenario_robust_reliable_cost,0.289627343416214,0.5833333333333333,0.6692914366722107
1.0160449743270874,0.7033843398094177,0.18375340104103088,18,1,1.144412636756897,state_budget,20,scenario_robust_reliable_cost,0.25625890493392944,0.5,0.5390244126319885
1.0238478183746338,0.7571473121643066,0.16397172212600708,19,1,1.1593986749649048,state_budget,20,scenario_robust_reliable_cost,0.23725572228431702,0.5,0.6507383584976196
1.0691187381744385,0.767330527305603,0.15360113978385925,20,1,1.1603422164916992,state_budget,20,scenario_robust_reliable_cost,0.23834149539470673,0.5,0.6782243847846985
1.1504610776901245,0.6641596555709839,0.15106873214244843,21,1,1.0493751764297485,state_budget,20,scenario_robust_reliable_cost,0.23299627006053925,0.5833333333333333,0.5733491778373718
1.261104702949524,0.514807939529419,0.1568726748228073,22,1,0.9124331474304199,state_budget,20,scenario_robust_reliable_cost,0.23949143290519714,0.4583333333333333,0.40348297357559204
1.3894578218460083,0.5368174314498901,0.16880622506141663,23,1,0.9845472574234009,state_budget,20,scenario_robust_reliable_cost,0.277534157037735,0.4583333333333333,0.48390448093414307
1.482879877090454,0.5158126354217529,0.16217251121997833,24,1,0.9738647937774658,state_budget,20,scenario_robust_reliable_cost,0.2943967282772064,0.4583333333333333,0.47811567783355713
1.5398821830749512,0.41332587599754333,0.14393380284309387,25,1,0.8295074105262756,state_budget,20,scenario_robust_reliable_cost,0.2707078754901886,0.5833333333333333,0.34599506855010986
1.5662922859191895,0.4484644830226898,0.13151787221431732,26,1,0.8076355457305908,state_budget,20,scenario_robust_reliable_cost,0.22608692944049835,0.5,0.3849034905433655
1.6116845607757568,0.49390801787376404,0.13505512475967407,27,1,0.8424975872039795,state_budget,20,scenario_robust_reliable_cost,0.21192273497581482,0.5,0.44554054737091064
1.6885873079299927,0.4383949041366577,0.13834744691848755,28,1,0.7885079383850098,state_budget,20,scenario_robust_reliable_cost,0.21007698774337769,0.5833333333333333,0.38545742630958557
1.800144910812378,0.33397871255874634,0.1534147709608078,29,1,0.6982582211494446,state_budget,20,scenario_robust_reliable_cost,0.20906463265419006,0.4583333333333333,0.28066718578338623
0.6856516003608704,1.4304707050323486,0.5232691168785095,0,2,2.3740787506103516,state_budget,20,scenario_robust_reliable_cost,0.4196532368659973,0.5,1.0125463008880615
0.6557482481002808,1.4401803016662598,0.34757792949676514,1,2,2.13651442527771,state_budget,20,scenario_robust_reliable_cost,0.3481005132198334,0.5,1.0195256471633911
0.6758174896240234,1.4327216148376465,0.3115433156490326,2,2,2.082359552383423,state_budget,20,scenario_robust_reliable_cost,0.33741873502731323,0.5,1.1225261688232422
0.6509094834327698,1.3665695190429688,0.3477482497692108,3,2,2.03654146194458,state_budget,20,scenario_robust_reliable_cost,0.3215726613998413,0.5,1.0386497974395752
0.6100972890853882,1.30662202835083,0.3417702317237854,4,2,1.9702763557434082,state_budget,20,scenario_robust_reliable_cost,0.32127392292022705,0.5,0.9235789775848389
0.6169015765190125,1.2618083953857422,0.33055493235588074,5,2,1.8959134817123413,state_budget,20,scenario_robust_reliable_cost,0.30293330550193787,0.5,0.8932385444641113
0.6485734581947327,1.236560583114624,0.31974703073501587,6,2,1.8419108390808105,state_budget,20,scenario_robust_reliable_cost,0.28495460748672485,0.5,0.9350374341011047
0.6683893203735352,1.1914771795272827,0.2910517752170563,7,2,1.7632187604904175,state_budget,20,scenario_robust_reliable_cost,0.2800213694572449,0.5,0.9061896204948425
0.6796053647994995,1.1109164953231812,0.2662777304649353,8,2,1.649529218673706,state_budget,20,scenario_robust_reliable_cost,0.271655410528183,0.4166666666666667,0.7834286689758301
0.6857032775878906,1.1635209321975708,0.2590932846069336,9,2,1.6808644533157349,state_budget,20,scenario_robust_reliable_cost,0.257564514875412,0.4166666666666667,0.8993939161300659
0.7096200585365295,1.1255171298980713,0.25623419880867004,10,2,1.6359033584594727,state_budget,20,scenario_robust_reliable_cost,0.2534424066543579,0.4166666666666667,0.8797074556350708
0.7455450892448425,1.0237538814544678,0.24658450484275818,11,2,1.536400556564331,state_budget,20,scenario_robust_reliable_cost,0.26531657576560974,0.4166666666666667,0.7787425518035889
0.794192910194397,0.9619942903518677,0.23251137137413025,12,2,1.4987748861312866,state_budget,20,scenario_robust_reliable_cost,0.3034750521183014,0.4166666666666667,0.7659522891044617
