context_id,scenario,policy_seed,slot,repeat,unit_index,resource_type,direct_cost,current_other_delta,same_step_other_sub_cost,future_sub_cost_probe,future_sub_cost_other,future_sub_cost,sub_cost_probe,sub_cost_other,sub_cost,sub_shot_probe,sub_shot_other,sub_shot,episode_cost_delta,rho_sub,cost_sign_masked,engage_transitions,first_substitution_step_expected
confirm_medium_seed17_safety01_e08_t28_u0,medium,17,safety,8,0,missile,2.0000000298023224,0.0,0.0,0.0,-0.9943413138389587,-0.9943413138389587,0.0,-0.9943413138389587,-0.9943413138389587,0.0,-1.2429266422986984,-1.2429266422986984,2.994341343641281,-0.49717065691947937,0.0,9.22595065832138,
confirm_medium_seed17_safety01_e08_t28_u0,medium,17,safety,9,0,missile,2.0000000298023224,0.0,0.0,2.994341343641281,1.491511970758438,4.485853314399719,2.994341343641281,1.491511970758438,4.485853314399719,1.4971706718206406,1.491511970758438,2.9886826425790787,-2.485853284597397,2.2429266571998596,1.0000000149011612,17.028293758630753,1.0000000149011612
confirm_medium_seed17_safety01_e08_t28_u0,medium,17,safety,10,0,missile,2.0000000298023224,0.0,0.0,2.0000000298023224,0.13727328926324844,2.137273319065571,2.0000000298023224,0.13727328926324844,2.137273319065571,1.0000000149011612,-0.4893135577440262,0.510686457157135,-0.13727328926324844,1.0686366595327854,0.7520221471786499,8.490760043263435,1.0000000149011612
confirm_medium_seed17_safety01_e08_t28_u0,medium,17,safety,11,0,missile,2.0000000298023224,0.0,0.0,2.0000000298023224,-0.502597913146019,1.4974021166563034,2.0000000298023224,-0.502597913146019,1.4974021166563034,1.0000000149011612,-1.005195826292038,-0.00519581139087677,0.502597913146019,0.7487010583281517,0.4974021017551422,22.000000327825546,1.0000000149011612
confirm_medium_seed17_safety01_e08_t28_u0,medium,17,safety,12,0,missile,2.0000000298023224,0.0,0.0,2.0000000298023224,0.24858532845973969,2.248585358262062,2.0000000298023224,0.24858532845973969,2.248585358262062,1.0000000149011612,0.49717065691947937,1.4971706718206406,-0.24858532845973969,1.124292679131031,1.0000000149011612,12.751414865255356,6.254244118928909
confirm_medium_seed17_safety01_e08_t28_u0,medium,17,safety,13,0,missile,2.0000000298023224,0.0,0.0,4.510455071926117,2.383260741829872,6.893715813755989,4.510455071926117,2.383260741829872,6.893715813755989,2.2552275359630585,2.5104550421237946,4.765682578086853,-4.893715783953667,3.4468579068779945,1.0000000149011612,8.458029851317406,4.7311121970415115
confirm_medium_seed17_safety01_e08_t28_u0,medium,17,safety,14,0,missile,2.0000000298023224,0.0,0.0,2.0000000298023224,0.0,2.0000000298023224,2.0000000298023224,0.0,2.0000000298023224,1.0000000149011612,0.0,1.0000000149011612,0.0,1.0000000149011612,1.0000000149011612,5.000000074505806,1.0000000149011612
confirm_medium_seed17_safety01_e08_t28_u0,medium,17,safety,15,0,missile,2.0000000298023224,0.0,0.0,2.0000000298023224,0.13655010610818863,2.136550135910511,2.0000000298023224,0.13655010610818863,2.136550135910511,1.0000000149011612,-0.4907599240541458,0.5092400908470154,-0.13655010610818863,1.0682750679552555,0.2546200454235077,10.981519997119904,7.726899906992912
confirm_medium_seed17_safety01_e08_t28_u0,medium,17,safety,16,0,missile,2.0000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0000000298023224,0.0,0.0,6.000000089406967,
confirm_medium_seed17_safety01_e08_t28_u0,medium,17,safety,17,0,missile,2.0000000298023224,0.0,0.0,2.0000000298023224,-0.24610314518213272,1.7538968846201897,2.0000000298023224,-0.24610314518213272,1.7538968846201897,1.0000000149011612,-0.49220629036426544,0.5077937245368958,0.24610314518213272,0.8769484423100948,0.502597913146019,22.000000327825546,1.0000000149011612
confirm_medium_seed17_safety01_e08_t28_u0,medium,17,safety,18,0,missile,2.0000000298023224,0.0,0.0,2.0000000298023224,-0.2483973205089569,1.7516027092933655,2.0000000298023224,-0.2483973205089569,1.7516027092933655,1.0000000149011612,-0.4967946410179138,0.5032053738832474,0.2483973205089569,0.8758013546466827,0.5032053738832474,22.000000327825546,1.0000000149011612
confirm_medium_seed17_safety01_e08_t28_u0,medium,17,safety,19,0,missile,2.0000000298023224,0.0,0.0,0.0,-0.6199446693062782,-0.6199446693062782,0.0,-0.6199446693062782,-0.6199446693062782,0.0,-0.4959557354450226,-0.4959557354450226,2.6199446991086006,-0.3099723346531391,0.0,10.247978016734123,
confirm_medium_seed17_safety01_e08_t28_u0,medium,17,safety,20,0,missile,2.0000000298023224,0.0,0.0,2.0000000298023224,0.0,2.0000000298023224,2.0000000298023224,0.0,2.0000000298023224,1.0000000149011612,0.0,1.0000000149011612,0.0,1.0000000149011612,1.0000000149011612,22.000000327825546,9.00000013411045
confirm_medium_seed17_safety01_e08_t28_u0,medium,17,safety,21,0,missile,2.0000000298023224,0.0,0.0,2.4971706867218018,1.491511970758438,3.98868265748024,2.4971706867218018,1.491511970758438,3.98868265748024,1.2485853433609009,1.491511970758438,2.740097314119339,-1.9886826276779175,1.99434132874012,1.0000000149011612,17.525464415550232,6.502829447388649
confirm_medium_seed17_safety01_e08_t28_u0,medium,17,safety,22,0,missile,2.0000000298023224,0.0,0.0,2.0000000298023224,0.124061219394207,2.1240612491965294,2.0000000298023224,0.124061219394207,2.1240612491965294,1.0000000149011612,0.248122438788414,1.2481224536895752,-0.124061219394207,1.0620306245982647,0.7511832416057587,22.000000327825546,1.0000000149011612
confirm_medium_seed17_safety01_e08_t28_u0,medium,17,safety,23,0,missile,2.0000000298023224,0.0,0.0,2.0000000298023224,0.0,2.0000000298023224,2.0000000298023224,0.0,2.0000000298023224,1.0000000149011612,0.0,1.0000000149011612,0.0,1.0000000149011612,1.0000000149011612,22.000000327825546,9.00000013411045
confirm_medium_seed17_safety01_e08_t28_u0,medium,17,safety,24,0,missile,2.0000000298023224,0.0,0.0,2.0000000298023224,0.0,2.0000000298023224,2.0000000298023224,0.0,2.0000000298023224,1.0000000149011612,0.0,1.0000000149011612,0.0,1.0000000149011612,1.0000000149011612,22.000000327825546,14.000000208616257
confirm_medium_seed17_safety01_e08_t28_u0,medium,17,safety,25,0,missile,2.0000000298023224,0.0,0.0,2.0000000298023224,0.5000000074505806,2.500000037252903,2.0000000298023224,0.5000000074505806,2.500000037252903,1.0000000149011612,1.0000000149011612,2.0000000298023224,-0.5000000074505806,1.2500000186264515,1.0000000149011612,22.000000327825546,1.0000000149011612
confirm_medium_seed17_safety01_e08_t28_u0,medium,17,safety,26,0,missile,2.0000000298023224,0.0,0.0,2.0000000298023224,0.7516026943922043,2.7516027241945267,2.0000000298023224,0.7516026943922043,2.7516027241945267,1.0000000149011612,1.5032053887844086,2.5032054036855698,-0.7516026943922043,1.3758013620972633,1.0000000149011612,22.000000327825546,1.0000000149011612
confirm_medium_seed17_safety01_e08_t28_u0,medium,17,safety,27,0,missile,2.0000000298023224,0.0,0.0,2.0000000298023224,0.0,2.0000000298023224,2.0000000298023224,0.0,2.0000000298023224,1.0000000149011612,0.0,1.0000000149011612,0.0,1.0000000149011612,1.0000000149011612,17.00000025331974,1.0000000149011612
confirm_medium_seed17_safety01_e08_t28_u0,medium,17,safety,28,0,missile,2.0000000298023224,0.0,0.0,2.0000000298023224,0.2546200454235077,2.25462007522583,2.0000000298023224,0.2546200454235077,2.25462007522583,1.0000000149011612,0.5092400908470154,1.5092401057481766,-0.2546200454235077,1.127310037612915,1.0000000149011612,13.000000193715096,1.0000000149011612
confirm_medium_seed17_safety01_e08_t28_u0,medium,17,safety,29,0,missile,2.0000000298023224,0.0,0.0,3.504044324159622,2.2560664415359497,5.760110765695572,3.504044324159622,2.2560664415359497,5.760110765695572,1.752022162079811,4.512132883071899,6.2641550451517105,-3.7601107358932495,2.880055382847786,1.0000000149011612,9.967645972967148,4.23988938331604
confirm_medium_seed17_safety01_e08_t28_u0,medium,17,safety,30,0,missile,2.0000000298023224,0.0,0.0,2.0000000298023224,-0.37570734322071075,1.6242926865816116,2.0000000298023224,-0.37570734322071075,1.6242926865816116,1.0000000149011612,-0.7514146864414215,0.24858532845973969,0.37570734322071075,0.8121463432908058,0.24858532845973969,15.000000223517418,1.0000000149011612
confirm_medium_seed17_safety01_e08_t28_u0,medium,17,safety,31,0,missile,2.0000000298023224,0.0,0.0,1.490759938955307,-0.5000000074505806,0.9907599315047264,1.490759938955307,-0.5000000074505806,0.9907599315047264,0.7453799694776535,-1.0000000149011612,-0.2546200454235077,1.009240098297596,0.4953799657523632,0.0,12.31006072461605,
confirm_medium_seed17_safety02_e08_t28_u1,medium,17,safety,0,1,missile,1.9999999105930328,0.0,0.0,1.9999999105930328,0.0,1.9999999105930328,1.9999999105930328,0.0,1.9999999105930328,0.9999999552965164,0.0,0.9999999552965164,0.0,0.9999999552965164,0.9999999552965164,21.99999901652336,0.9999999552965164
confirm_medium_seed17_safety02_e08_t28_u1,medium,17,safety,1,1,missile,1.9999999105930328,0.0,0.0,1.9999999105930328,-0.24880044907331467,1.7511994615197182,1.9999999105930328,-0.24880044907331467,1.7511994615197182,0.9999999552965164,-0.49760089814662933,0.5023990571498871,0.24880044907331467,0.8755997307598591,0.5023990571498871,8.999999597668648,0.9999999552965164
confirm_medium_seed17_safety02_e08_t28_u1,medium,17,safety,2,1,missile,1.9999999105930328,0.0,0.0,1.9999999105930328,0.0,1.9999999105930328,1.9999999105930328,0.0,1.9999999105930328,0.9999999552965164,0.0,0.9999999552965164,0.0,0.9999999552965164,0.9999999552965164,21.99999901652336,6.999999687075615
confirm_medium_seed17_safety02_e08_t28_u1,medium,17,safety,3,1,missile,1.9999999105930328,0.0,0.0,1.9999999105930328,0.4968295991420746,2.4968295097351074,1.9999999105930328,0.4968295991420746,2.4968295097351074,0.9999999552965164,0.9936591982841492,1.9936591535806656,-0.4968295991420746,1.2484147548675537,0.9999999552965164,21.99999901652336,0.9999999552965164
confirm_medium_seed17_safety02_e08_t28_u1,medium,17,safety,4,1,missile,1.9999999105930328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9999999105930328,0.0,0.0,4.999999776482582,
confirm_medium_seed17_safety02_e08_t28_u1,medium,17,safety,5,1,missile,1.9999999105930328,0.0,0.0,2.5081147253513336,2.1513731256127357,4.659487850964069,2.5081147253513336,2.1513731256127357,4.659487850964069,1.2540573626756668,2.778401806950569,4.032459169626236,-2.6594879403710365,2.3297439254820347,0.9999999552965164,17.172908276319504,0.9999999552965164
confirm_medium_seed17_safety02_e08_t28_u1,medium,17,safety,6,1,missile,1.9999999105930328,0.0,0.0,2.4982258081436157,1.7444887906312943,4.24271459877491,2.4982258081436157,1.7444887906312943,4.24271459877491,1.2491129040718079,1.2469610422849655,2.4960739463567734,-2.242714688181877,2.121357299387455,0.5031703561544418,17.266852989792824,
confirm_medium_seed17_safety02_e08_t28_u1,medium,17,safety,7,1,missile,1.9999999105930328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9999999105930328,0.0,0.0,5.9999997317790985,
confirm_medium_seed17_safety02_e08_t28_u1,medium,17,safety,8,1,missile,1.9999999105930328,0.0,0.0,0.0,1.0063407123088837,1.0063407123088837,0.0,1.0063407123088837,1.0063407123088837,0.0,0.5031703561544418,0.5031703561544418,0.9936591982841492,0.5031703561544418,0.5031703561544418,3.496829465031624,
confirm_medium_seed17_safety02_e08_t28_u1,medium,17,safety,9,1,missile,1.9999999105930328,0.0,0.0,2.994909107685089,1.1165346428751945,4.111443750560284,2.994909107685089,1.1165346428751945,4.111443750560284,1.4974545538425446,2.233069285750389,3.7305238395929337,-2.111443839967251,2.055721875280142,0.49745459854602814,14.53818003833294,0.9999999552965164
confirm_medium_seed17_safety02_e08_t28_u1,medium,17,safety,10,1,missile,1.9999999105930328,0.0,0.0,0.9949091970920563,0.8707383722066879,1.8656475692987442,0.9949091970920563,0.8707383722066879,1.8656475692987442,0.49745459854602814,0.24911294877529144,0.7465675473213196,0.13435234129428864,0.9328237846493721,0.49745459854602814,5.755977541208267,
confirm_medium_seed17_safety02_e08_t28_u1,medium,17,safety,11,1,missile,1.9999999105930328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9999999105930328,0.0,0.0,8.999999597668648,
confirm_medium_seed17_safety02_e08_t28_u1,medium,17,safety,12,1,missile,1.9999999105930328,0.0,0.0,0.0,-2.872731812298298,-2.872731812298298,0.0,-2.872731812298298,-2.872731812298298,0.0,-5.745463624596596,-5.745463624596596,4.872731722891331,-1.436365906149149,0.0,15.236390963196754,0.9999999552965164
confirm_medium_seed17_safety02_e08_t28_u1,medium,17,safety,13,1,missile,1.9999999105930328,0.0,0.0,1.9999999105930328,-0.9999999552965164,0.9999999552965164,1.9999999105930328,-0.9999999552965164,0.9999999552965164,0.9999999552965164,-1.9999999105930328,-0.9999999552965164,0.9999999552965164,0.4999999776482582,0.0,7.999999642372131,0.9999999552965164
confirm_medium_seed17_safety02_e08_t28_u1,medium,17,safety,14,1,missile,1.9999999105930328,0.0,0.0,0.0,0.6241708025336266,0.6241708025336266,0.0,0.6241708025336266,0.6241708025336266,0.0,1.2483416050672531,1.2483416050672531,1.3758291080594063,0.3120854012668133,0.0,2.9999998658895493,1.2491129040718079
confirm_medium_seed17_safety02_e08_t28_u1,medium,17,safety,15,1,missile,1.9999999105930328,0.0,0.0,0.9949091970920563,2.4872729927301407,3.482182189822197,0.9949091970920563,2.4872729927301407,3.482182189822197,0.49745459854602814,1.9898183941841125,2.4872729927301407,-1.4821822792291641,1.7410910949110985,0.49745459854602814,7.015271961688995,
confirm_medium_seed17_safety02_e08_t28_u1,medium,17,safety,16,1,missile,1.9999999105930328,0.0,0.0,1.9999999105930328,0.0,1.9999999105930328,1.9999999105930328,0.0,1.9999999105930328,0.9999999552965164,0.0,0.9999999552965164,0.0,0.9999999552965164,0.9999999552965164,21.99999901652336,0.9999999552965164
confirm_medium_seed17_safety02_e08_t28_u1,medium,17,safety,17,1,missile,1.9999999105930328,0.0,0.0,1.9999999105930328,0.0,1.9999999105930328,1.9999999105930328,0.0,1.9999999105930328,0.9999999552965164,0.0,0.9999999552965164,0.0,0.9999999552965164,0.9999999552965164,21.99999901652336,0.9999999552965164
confirm_medium_seed17_safety02_e08_t28_u1,medium,17,safety,18,1,missile,1.9999999105930328,0.0,0.0,1.9999999105930328,0.0,1.9999999105930328,1.9999999105930328,0.0,1.9999999105930328,0.9999999552965164,0.0,0.9999999552965164,0.0,0.9999999552965164,0.9999999552965164,21.99999901652336,0.9999999552965164
confirm_medium_seed17_safety02_e08_t28_u1,medium,17,safety,19,1,missile,1.9999999105930328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9999999105930328,0.0,0.0,4.999999776482582,
confirm_medium_seed17_safety02_e08_t28_u1,medium,17,safety,20,1,missile,1.9999999105930328,0.0,0.0,0.0,0.12417082488536835,0.12417082488536835,0.0,0.12417082488536835,0.12417082488536835,0.0,0.2483416497707367,0.2483416497707367,1.8758290857076645,0.062085412442684174,0.0,8.999999597668648,
