method,method_type,train_scenario,eval_scenario,run_index,train_seed,evaluation_seed,requested_timesteps,training_timesteps,training_seconds,model_path,episodes,avg_reward,std_reward,avg_steps,success_rate,intercept_rate,leak_rate,avg_total_damage,avg_ammo_used,avg_shots,hit_rate_per_shot,avg_invalid_actions,avg_decision_time_ms,high_threat_leak_rate,avg_zone_weighted_damage,assignment_conflict_rate,overkill_rate,damage_reduction_per_ammo,avg_resource_cost
autoregressive_ppo_order_012,learning_frozen_replay,medium,medium,0,0,30000,30000,30000,0.0,D:\huang\Programs\防空编组\results\air_defense_v1\task9_autoregressive_screening_30k_3seeds\models\medium\autoregressive_maskable_ppo_seed0.zip,100.0,-68.66232242265899,36.42793182299628,46.59,0.0,0.298,0.488,1.7740777991308727,13.53,13.53,0.11012564671101256,0.0,1.1161522214816617,0.4975845410628019,1.7740777991308727,0.0,0.0,0.07573054014417306,12.87
autoregressive_ppo_order_012,learning_frozen_replay,medium,time_pressure,0,0,30100,30000,30000,0.0,D:\huang\Programs\防空编组\results\air_defense_v1\task9_autoregressive_screening_30k_3seeds\models\medium\autoregressive_maskable_ppo_seed0.zip,100.0,-75.52646938659052,38.98387378403589,32.94,0.0,0.392,0.584,2.0726663498260938,13.15,13.15,0.14904942965779466,0.0,1.101643381914725,0.5679611650485437,2.0726663498260938,0.0,0.0,0.10749301294647738,12.365
autoregressive_ppo_order_012,learning_frozen_replay,medium,heterogeneity_pressure,0,0,30200,30000,30000,0.0,D:\huang\Programs\防空编组\results\air_defense_v1\task9_autoregressive_screening_30k_3seeds\models\medium\autoregressive_maskable_ppo_seed0.zip,100.0,-70.36712270854963,37.85058410060762,46.59,0.01,0.266,0.518,1.8182019283779467,13.14,13.14,0.10121765601217655,0.0,1.114079759587219,0.5102040816326531,1.8182019283779467,0.0,0.0,0.07545524214651182,12.271500000000005
autoregressive_ppo_order_012,learning_frozen_replay,medium,medium,1,1,30000,30000,30000,0.0,D:\huang\Programs\防空编组\results\air_defense_v1\task9_autoregressive_screening_30k_3seeds\models\medium\autoregressive_maskable_ppo_seed1.zip,100.0,-71.75438943459794,32.914804351052986,46.39,0.0,0.232,0.57,1.9874155315639535,6.75,6.75,0.17185185185185184,0.0,1.1421905151675584,0.5169082125603864,1.9874155315639535,0.0,0.0,0.12979806285101725,7.875
autoregressive_ppo_order_012,learning_frozen_replay,medium,time_pressure,1,1,30100,30000,30000,0.0,D:\huang\Programs\防空编组\results\air_defense_v1\task9_autoregressive_screening_30k_3seeds\models\medium\autoregressive_maskable_ppo_seed1.zip,100.0,-97.70376119465547,28.944116442532167,32.72,0.0,0.218,0.716,2.558293229337393,5.3,5.3,0.20566037735849058,0.0,1.3478845049066965,0.7038834951456311,2.558293229337393,0.0,0.0,0.14848289918989743,7.15
autoregressive_ppo_order_012,learning_frozen_replay,medium,heterogeneity_pressure,1,1,30200,30000,30000,0.0,D:\huang\Programs\防空编组\results\air_defense_v1\task9_autoregressive_screening_30k_3seeds\models\medium\autoregressive_maskable_ppo_seed1.zip,100.0,-80.5791582800706,33.2748453839848,46.47,0.0,0.196,0.592,2.1060003982318998,6.6,6.6,0.1484848484848485,0.0,1.4511808048135058,0.5969387755102041,2.1060003982318998,0.0,0.0,0.1082791152859615,9.3
autoregressive_ppo_order_012,learning_frozen_replay,medium,medium,2,2,30000,30000,30000,0.0,D:\huang\Programs\防空编组\results\air_defense_v1\task9_autoregressive_screening_30k_3seeds\models\medium\autoregressive_maskable_ppo_seed2.zip,100.0,-85.38105007542161,33.54960564414477,45.5,0.0,0.12,0.624,2.2402793290457192,3.33,3.33,0.18018018018018017,0.0,1.4381830329368093,0.6231884057971014,2.2402793290457192,0.0,0.0,0.12571857938695488,6.165
autoregressive_ppo_order_012,learning_frozen_replay,medium,time_pressure,2,2,30100,30000,30000,0.0,D:\huang\Programs\防空编组\results\air_defense_v1\task9_autoregressive_screening_30k_3seeds\models\medium\autoregressive_maskable_ppo_seed2.zip,100.0,-106.56083767262757,25.627258466801585,32.37,0.0,0.124,0.766,2.7141399624606852,3.05,3.05,0.20327868852459016,0.0,1.3475713932774134,0.7427184466019418,2.7141399624606843,0.0,0.0,0.14897714241550283,6.025
autoregressive_ppo_order_012,learning_frozen_replay,medium,heterogeneity_pressure,2,2,30200,30000,30000,0.0,D:\huang\Programs\防空编组\results\air_defense_v1\task9_autoregressive_screening_30k_3seeds\models\medium\autoregressive_maskable_ppo_seed2.zip,100.0,-88.98990558408259,34.39762678500571,45.84,0.0,0.112,0.628,2.2573181027422424,3.13,3.13,0.17891373801916932,0.0,1.4047020069870841,0.6377551020408163,2.2573181027422424,0.0,0.0,0.12447575541154203,8.4325
