method,method_type,train_scenario,eval_scenario,run_index,train_seed,evaluation_seed,episode_index,episode_seed,target_index,target_threat,target_payload,target_class,attribution
autoregressive_ppo_order_012,learning_frozen_replay,medium,medium,0,0,30000,79,30079,0,0.8973156274383547,1.1186563125199438,small_uav,unassigned
autoregressive_ppo_order_012,learning_frozen_replay,medium,medium,0,0,30000,80,30080,3,0.9773290262633053,1.1864278520648628,decoy,unassigned
autoregressive_ppo_order_012,learning_frozen_replay,medium,medium,0,0,30000,81,30081,0,0.8137118204765932,0.9669049082720307,small_uav,mismatched_resource
autoregressive_ppo_order_012,learning_frozen_replay,medium,medium,0,0,30000,82,30082,1,0.8055311788758053,1.392945782376702,small_uav,unassigned
autoregressive_ppo_order_012,learning_frozen_replay,medium,medium,0,0,30000,82,30082,2,0.8778414241654237,1.2295105497910768,loitering_munition,unassigned
autoregressive_ppo_order_012,learning_frozen_replay,medium,medium,0,0,30000,83,30083,0,0.8240940315747014,0.9942489396778856,small_uav,unassigned
autoregressive_ppo_order_012,learning_frozen_replay,medium,medium,0,0,30000,83,30083,1,0.8755674425158746,1.0370940738091814,small_uav,prefix_denied
autoregressive_ppo_order_012,learning_frozen_replay,medium,medium,0,0,30000,83,30083,3,0.9082003875490752,0.8946105719649129,loitering_munition,mismatched_resource
autoregressive_ppo_order_012,learning_frozen_replay,medium,medium,0,0,30000,85,30085,2,0.8037379006702172,1.4998062989391303,small_uav,unassigned
autoregressive_ppo_order_012,learning_frozen_replay,medium,medium,0,0,30000,89,30089,3,0.8961906888795719,1.3252872709745271,decoy,unassigned
autoregressive_ppo_order_012,learning_frozen_replay,medium,medium,0,0,30000,90,30090,0,0.9517927897015617,0.6335304093232239,small_uav,resource_exhausted
autoregressive_ppo_order_012,learning_frozen_replay,medium,medium,0,0,30000,90,30090,2,0.8391143462783031,1.2645332450189355,loitering_munition,unassigned
autoregressive_ppo_order_012,learning_frozen_replay,medium,medium,0,0,30000,91,30091,0,0.9280418195662568,1.0306865335838844,loitering_munition,unassigned
autoregressive_ppo_order_012,learning_frozen_replay,medium,medium,0,0,30000,91,30091,2,0.8546456624743802,0.7818771223065514,small_uav,unassigned
autoregressive_ppo_order_012,learning_frozen_replay,medium,medium,0,0,30000,92,30092,0,0.8689652585181933,0.9123969671504151,decoy,unassigned
autoregressive_ppo_order_012,learning_frozen_replay,medium,medium,0,0,30000,94,30094,0,0.9118287226124284,1.4366132265813043,decoy,unassigned
autoregressive_ppo_order_012,learning_frozen_replay,medium,medium,0,0,30000,95,30095,1,0.9687453529973475,1.0046517618555975,small_uav,unassigned
autoregressive_ppo_order_012,learning_frozen_replay,medium,medium,0,0,30000,96,30096,0,0.8958707214044213,1.4728361401932575,decoy,unassigned
autoregressive_ppo_order_012,learning_frozen_replay,medium,medium,0,0,30000,97,30097,2,0.9310203700870998,1.0154209397386749,loitering_munition,unassigned
autoregressive_ppo_order_012,learning_frozen_replay,medium,medium,0,0,30000,98,30098,0,0.9203773244153397,1.4238208097739342,small_uav,mismatched_resource
autoregressive_ppo_order_012,learning_frozen_replay,medium,medium,0,0,30000,99,30099,2,0.8551570601780114,0.9678183043968649,loitering_munition,unassigned
autoregressive_ppo_order_012,learning_frozen_replay,medium,time_pressure,0,0,30100,0,30100,0,0.9004521579865328,1.3552349087438427,small_uav,unassigned
autoregressive_ppo_order_012,learning_frozen_replay,medium,time_pressure,0,0,30100,1,30101,1,0.95908726256033,1.0124939004318252,small_uav,unassigned
autoregressive_ppo_order_012,learning_frozen_replay,medium,time_pressure,0,0,30100,1,30101,2,0.9758876128694227,0.7096642058225098,decoy,unassigned
autoregressive_ppo_order_012,learning_frozen_replay,medium,time_pressure,0,0,30100,1,30101,4,0.8119712899202456,1.1713656868330473,decoy,prefix_denied
autoregressive_ppo_order_012,learning_frozen_replay,medium,time_pressure,0,0,30100,2,30102,3,0.8684682212344985,1.1185907133752648,loitering_munition,mismatched_resource
autoregressive_ppo_order_012,learning_frozen_replay,medium,time_pressure,0,0,30100,4,30104,2,0.8957977392616003,1.444182131063428,small_uav,unassigned
autoregressive_ppo_order_012,learning_frozen_replay,medium,time_pressure,0,0,30100,5,30105,0,0.8865500555526605,0.8492231257540683,loitering_munition,unassigned
autoregressive_ppo_order_012,learning_frozen_replay,medium,time_pressure,0,0,30100,5,30105,2,0.8723166157811899,0.8535646294367094,decoy,unassigned
autoregressive_ppo_order_012,learning_frozen_replay,medium,time_pressure,0,0,30100,6,30106,2,0.8166403386400163,1.3765099974004604,decoy,unassigned
autoregressive_ppo_order_012,learning_frozen_replay,medium,time_pressure,0,0,30100,7,30107,1,0.8391621677613375,0.8206905499778043,small_uav,unassigned
autoregressive_ppo_order_012,learning_frozen_replay,medium,time_pressure,0,0,30100,7,30107,2,0.9900014759027447,0.8530613784849341,small_uav,unassigned
autoregressive_ppo_order_012,learning_frozen_replay,medium,time_pressure,0,0,30100,9,30109,0,0.9912205458750166,1.065977882188367,loitering_munition,unassigned
autoregressive_ppo_order_012,learning_frozen_replay,medium,time_pressure,0,0,30100,10,30110,0,0.9607549700073609,0.6194491078141796,small_uav,unassigned
autoregressive_ppo_order_012,learning_frozen_replay,medium,time_pressure,0,0,30100,10,30110,1,0.895201940601924,0.6219845003068687,small_uav,unassigned
autoregressive_ppo_order_012,learning_frozen_replay,medium,time_pressure,0,0,30100,10,30110,2,0.8615989320963037,1.3161464275626176,decoy,unassigned
autoregressive_ppo_order_012,learning_frozen_replay,medium,time_pressure,0,0,30100,12,30112,0,0.8841373952338332,1.4047663953966527,loitering_munition,unassigned
autoregressive_ppo_order_012,learning_frozen_replay,medium,time_pressure,0,0,30100,12,30112,3,0.980199345230581,0.9187979706614643,loitering_munition,mismatched_resource
autoregressive_ppo_order_012,learning_frozen_replay,medium,time_pressure,0,0,30100,13,30113,0,0.8249057672064899,1.386625071264543,small_uav,unassigned
autoregressive_ppo_order_012,learning_frozen_replay,medium,time_pressure,0,0,30100,14,30114,1,0.9158034301710397,1.3734918282508892,loitering_munition,unassigned
autoregressive_ppo_order_012,learning_frozen_replay,medium,time_pressure,0,0,30100,15,30115,0,0.8392777058497027,1.0669018611743413,small_uav,unassigned
autoregressive_ppo_order_012,learning_frozen_replay,medium,time_pressure,0,0,30100,15,30115,1,0.9386524392814164,1.0418669049765317,loitering_munition,attempted_miss
autoregressive_ppo_order_012,learning_frozen_replay,medium,time_pressure,0,0,30100,15,30115,2,0.9332235732666259,0.7813456049593156,small_uav,unassigned
autoregressive_ppo_order_012,learning_frozen_replay,medium,time_pressure,0,0,30100,16,30116,2,0.8136548865981258,0.9237334176800962,loitering_munition,unassigned
autoregressive_ppo_order_012,learning_frozen_replay,medium,time_pressure,0,0,30100,17,30117,2,0.8884445009079889,1.057090130537212,loitering_munition,unassigned
autoregressive_ppo_order_012,learning_frozen_replay,medium,time_pressure,0,0,30100,17,30117,4,0.9617839456487542,1.183789762042399,decoy,attempted_miss
