method,method_type,train_scenario,eval_scenario,metric,n_runs,mean,std,sem,confidence_level,ci_low,ci_high
autoregressive_ppo_order_012,learning_frozen_replay,medium,medium,overkill_rate,3,0.0,0.0,0.0,0.95,0.0,0.0
autoregressive_ppo_order_012,learning_frozen_replay,medium,medium,damage_reduction_per_ammo,3,0.11041572746071508,0.03010742783302975,0.01738253156400696,0.95,0.035624730577811195,0.18520672434361896
autoregressive_ppo_order_012,learning_frozen_replay,medium,medium,avg_resource_cost,3,8.969999999999999,3.4840386048377816,2.0115106263701414,0.95,0.31516831263571277,17.624831687364285
autoregressive_ppo_order_012,learning_frozen_replay,medium,time_pressure,avg_reward,3,-93.26368941795785,15.986515623018533,9.229819098353909,0.95,-132.97639575609188,-53.55098307982382
autoregressive_ppo_order_012,learning_frozen_replay,medium,time_pressure,avg_steps,3,32.67666666666667,0.28746014216467203,0.1659651904600615,0.95,31.962576086899144,33.39075724643419
autoregressive_ppo_order_012,learning_frozen_replay,medium,time_pressure,success_rate,3,0.0,0.0,0.0,0.95,0.0,0.0
autoregressive_ppo_order_012,learning_frozen_replay,medium,time_pressure,intercept_rate,3,0.24466666666666667,0.13597548798711237,0.07850548459255005,0.95,0.0,0.5824485042449206
autoregressive_ppo_order_012,learning_frozen_replay,medium,time_pressure,leak_rate,3,0.6886666666666666,0.09402836451482785,0.05428730156409612,0.95,0.4550872604040709,0.9222460729292624
autoregressive_ppo_order_012,learning_frozen_replay,medium,time_pressure,avg_total_damage,3,2.448366513874724,0.33456690064309474,0.19316229014822953,0.95,1.6172562588940862,3.2794767688553623
autoregressive_ppo_order_012,learning_frozen_replay,medium,time_pressure,avg_ammo_used,3,7.166666666666667,5.302436546846491,3.0613631676827313,0.95,0.0,20.338649256687997
autoregressive_ppo_order_012,learning_frozen_replay,medium,time_pressure,avg_shots,3,7.166666666666667,5.302436546846491,3.0613631676827313,0.95,0.0,20.338649256687997
autoregressive_ppo_order_012,learning_frozen_replay,medium,time_pressure,hit_rate_per_shot,3,0.1859961651802918,0.03201896406432281,0.018486157521709727,0.95,0.10645664905791458,0.265535681302669
autoregressive_ppo_order_012,learning_frozen_replay,medium,time_pressure,avg_invalid_actions,3,0.0,0.0,0.0,0.95,0.0,0.0
autoregressive_ppo_order_012,learning_frozen_replay,medium,time_pressure,avg_decision_time_ms,3,1.265699760032945,0.14207707735829292,0.0820282388584857,0.95,0.9127607341963142,1.6186387858695757
autoregressive_ppo_order_012,learning_frozen_replay,medium,time_pressure,high_threat_leak_rate,3,0.6715210355987055,0.09176341021849728,0.052979629591407465,0.95,0.4435680877189456,0.8994739834784653
autoregressive_ppo_order_012,learning_frozen_replay,medium,time_pressure,avg_zone_weighted_damage,3,2.4483665138747237,0.33456690064309436,0.1931622901482293,0.95,1.6172562588940869,3.2794767688553605
autoregressive_ppo_order_012,learning_frozen_replay,medium,time_pressure,assignment_conflict_rate,3,0.0,0.0,0.0,0.95,0.0,0.0
autoregressive_ppo_order_012,learning_frozen_replay,medium,time_pressure,overkill_rate,3,0.0,0.0,0.0,0.95,0.0,0.0
autoregressive_ppo_order_012,learning_frozen_replay,medium,time_pressure,damage_reduction_per_ammo,3,0.13498435151729257,0.023809480074182772,0.013746409730094455,0.95,0.07583832416858005,0.1941303788660051
autoregressive_ppo_order_012,learning_frozen_replay,medium,time_pressure,avg_resource_cost,3,8.513333333333334,3.3827368111239946,1.9530240085000947,0.95,0.11014925199829939,16.91651741466837
