train_scenario,eval_scenario,method_a,method_b,metric,n_pairs,mean_difference,std_difference,sem_difference,confidence_level,ci_low,ci_high
medium,damage_pressure,greedy_damage,hungarian_damage,avg_reward,3,0.9326339653938239,1.0767312473996689,0.6216510755310803,0.95,-1.7421147316585213,3.6073826624461693
medium,damage_pressure,greedy_damage,hungarian_damage,avg_steps,3,0.09333333333333134,0.10066445913694118,0.05811865258054107,0.95,-0.15673104583859543,0.3433977125052581
medium,damage_pressure,greedy_damage,hungarian_damage,success_rate,3,0.0,0.0,0.0,0.95,0.0,0.0
medium,damage_pressure,greedy_damage,hungarian_damage,intercept_rate,3,0.0,0.0040000000000000036,0.0023094010767585054,0.95,-0.009936550846878193,0.009936550846878193
medium,damage_pressure,greedy_damage,hungarian_damage,leak_rate,3,-0.0040000000000000036,0.0040000000000000036,0.0023094010767585054,0.95,-0.013936550846878197,0.00593655084687819
medium,damage_pressure,greedy_damage,hungarian_damage,avg_total_damage,3,-0.021367066636565735,0.02348826828867612,0.01356095801926531,0.95,-0.0797151596754524,0.036981026402320934
medium,damage_pressure,greedy_damage,hungarian_damage,avg_ammo_used,3,0.0,0.0,0.0,0.95,0.0,0.0
medium,damage_pressure,greedy_damage,hungarian_damage,avg_shots,3,0.0,0.0,0.0,0.95,0.0,0.0
medium,damage_pressure,greedy_damage,hungarian_damage,hit_rate_per_shot,3,1.0548122645152407e-06,0.0012578639571338803,0.0007262280942551737,0.95,-0.003123652479864535,0.0031257621043935652
medium,damage_pressure,greedy_damage,hungarian_damage,avg_invalid_actions,3,0.0,0.0,0.0,0.95,0.0,0.0
medium,damage_pressure,greedy_damage,hungarian_damage,avg_decision_time_ms,3,-0.012692618318637253,0.006387254372589898,0.0036876830313973923,0.95,-0.02855943777993339,0.003174201142658881
medium,damage_pressure,greedy_damage,hungarian_damage,high_threat_leak_rate,3,-0.0040000000000000036,0.0040000000000000036,0.0023094010767585054,0.95,-0.013936550846878197,0.00593655084687819
medium,damage_pressure,greedy_damage,hungarian_damage,avg_zone_weighted_damage,3,-0.021367066636565662,0.02348826828867602,0.013560958019265252,0.95,-0.07971515967545209,0.03698102640232076
medium,damage_pressure,greedy_damage,hungarian_damage,assignment_conflict_rate,3,0.0,0.0,0.0,0.95,0.0,0.0
medium,damage_pressure,greedy_damage,hungarian_damage,overkill_rate,3,0.0,0.0,0.0,0.95,0.0,0.0
medium,damage_pressure,greedy_damage,hungarian_damage,damage_reduction_per_ammo,3,-0.0008061787067954462,0.0020826884815055933,0.0012024407554353874,0.95,-0.005979863705467407,0.0043675062918765144
medium,damage_pressure,greedy_damage,hungarian_damage,avg_resource_cost,3,0.0,0.0,0.0,0.95,0.0,0.0
medium,damage_pressure,greedy_damage,ppo,avg_reward,3,45.000221633601,3.9616655938538416,2.287268697050794,0.95,35.158898730686865,54.84154453651514
medium,damage_pressure,greedy_damage,ppo,avg_steps,3,7.7066666666666634,1.9417861193584975,1.1210907387203075,0.95,2.883002539474668,12.53033079385866
medium,damage_pressure,greedy_damage,ppo,success_rate,3,0.02666666666666667,0.023094010767585032,0.013333333333333334,0.95,-0.030702036395948557,0.0840353697292819
medium,damage_pressure,greedy_damage,ppo,intercept_rate,3,0.4533333333333333,0.02444040370643114,0.014110673659011147,0.95,0.3926200047965376,0.514046661870129
medium,damage_pressure,greedy_damage,ppo,leak_rate,3,-0.17600000000000002,0.018330302779823376,0.010583005244258372,0.95,-0.22153499640259688,-0.13046500359740315
medium,damage_pressure,greedy_damage,ppo,avg_total_damage,3,-1.116303676851235,0.09097996593060013,0.05252730782089497,0.95,-1.3423104412303983,-0.8902969124720719
medium,damage_pressure,greedy_damage,ppo,avg_ammo_used,3,15.9,0.019999999999999574,0.01154700538379227,0.95,15.850317245765611,15.94968275423439
medium,damage_pressure,greedy_damage,ppo,avg_shots,3,15.9,0.019999999999999574,0.01154700538379227,0.95,15.850317245765611,15.94968275423439
medium,damage_pressure,greedy_damage,ppo,hit_rate_per_shot,3,0.14256413212129967,0.007863908428018356,0.004540229647798965,0.95,0.12302910063375011,0.16209916360884924
medium,damage_pressure,greedy_damage,ppo,avg_invalid_actions,3,0.0,0.0,0.0,0.95,0.0,0.0
medium,damage_pressure,greedy_damage,ppo,avg_decision_time_ms,3,-0.521281765671563,0.15291537527122379,0.0882857330760737,0.95,-0.9011446160845564,-0.1414189152585696
