method,method_type,train_scenario,eval_scenario,metric,n_runs,mean,std,sem,confidence_level,ci_low,ci_high
greedy_damage,rule,medium,damage_pressure,avg_reward,3,-75.44045804614667,4.108117551594753,2.371822774275857,0.95,-85.64558778024016,-65.23532831205318
greedy_damage,rule,medium,damage_pressure,avg_steps,3,44.15333333333333,1.7429094449607336,1.0062692372212207,0.95,39.823706252994185,48.48296041367247
greedy_damage,rule,medium,damage_pressure,success_rate,3,0.02666666666666667,0.023094010767585032,0.013333333333333334,0.95,0.0,0.0840353697292819
greedy_damage,rule,medium,damage_pressure,intercept_rate,3,0.4533333333333333,0.02444040370643114,0.014110673659011147,0.95,0.3926200047965376,0.514046661870129
greedy_damage,rule,medium,damage_pressure,leak_rate,3,0.32266666666666666,0.010066445913694341,0.005811865258054236,0.95,0.2976602287494734,0.3476731045838599
greedy_damage,rule,medium,damage_pressure,avg_total_damage,3,2.010230090251465,0.08648112260812442,0.049929899417621666,0.95,1.7953990722287814,2.2250611082741485
greedy_damage,rule,medium,damage_pressure,avg_ammo_used,3,15.9,0.019999999999999574,0.01154700538379227,0.95,15.850317245765611,15.94968275423439
greedy_damage,rule,medium,damage_pressure,avg_shots,3,15.9,0.019999999999999574,0.01154700538379227,0.95,15.850317245765611,15.94968275423439
greedy_damage,rule,medium,damage_pressure,hit_rate_per_shot,3,0.14256413212129967,0.007863908428018356,0.004540229647798965,0.95,0.12302910063375011,0.16209916360884924
greedy_damage,rule,medium,damage_pressure,avg_invalid_actions,3,0.0,0.0,0.0,0.95,0.0,0.0
greedy_damage,rule,medium,damage_pressure,avg_decision_time_ms,3,0.03007238999389411,0.01243102132047199,0.007177053505676481,0.95,0.0,0.06095275885126829
greedy_damage,rule,medium,damage_pressure,high_threat_leak_rate,3,0.32266666666666666,0.010066445913694341,0.005811865258054236,0.95,0.2976602287494734,0.3476731045838599
greedy_damage,rule,medium,damage_pressure,avg_zone_weighted_damage,3,2.0102300902514654,0.08648112260812436,0.04992989941762163,0.95,1.7953990722287818,2.225061108274149
