method,train_scenario,eval_scenario,run_index,train_seed,timesteps,evaluation_seed,elapsed_seconds,episodes,avg_reward,std_reward,avg_steps,success_rate,intercept_rate,leak_rate,avg_total_damage,avg_ammo_used,avg_shots,hit_rate_per_shot,avg_invalid_actions,avg_decision_time_ms,high_threat_leak_rate,avg_zone_weighted_damage,assignment_conflict_rate,overkill_rate,damage_reduction_per_ammo,avg_resource_cost
maskable_ppo,medium,medium,1,1,0,10010,0.5795392999971227,10.0,-60.70364330304277,36.58153702062226,48.8,0.0,0.3,0.36,1.34229107885675,15.6,15.6,0.15384615384615385,0.0,0.9576706966966964,0.4375,1.34229107885675,0.09285714285714286,0.10256410256410256,0.06563105992252226,16.2
maskable_ppo,medium,medium,1,1,10000,10010,31.121446599998308,10.0,-70.09732873882292,41.8198293557021,47.6,0.0,0.22,0.46,1.7057781461813448,5.8,5.8,0.20689655172413793,0.0,0.9009439073994725,0.6875,1.7057781461813448,0.05454545454545454,0.05172413793103448,0.1368139349930917,11.6
maskable_ppo,medium,medium,1,1,20000,10010,55.11534199999733,10.0,-60.3324615187374,36.520933104454976,48.5,0.0,0.34,0.38,1.454670001394288,11.6,11.6,0.16379310344827586,0.0,0.8464531958977495,0.5625,1.454670001394288,0.03571428571428571,0.034482758620689655,0.09993715344403914,14.8
maskable_ppo,medium,medium,1,1,30000,10010,79.4310089999999,10.0,-70.39593676473558,41.9456827333207,47.6,0.0,0.26,0.48,1.7514748675359393,6.0,6.0,0.21666666666666667,0.0,0.8778069327146885,0.625,1.7514748675359393,0.0,0.0,0.14943870558852057,12.0
maskable_ppo,medium,medium,1,1,30208,10010,80.45267659999809,10.0,-70.39593676473558,41.9456827333207,47.6,0.0,0.26,0.48,1.7514748675359393,6.0,6.0,0.21666666666666667,0.0,0.928716806711924,0.625,1.7514748675359393,0.0,0.0,0.14943870558852057,12.0
conflict_free_maskable_ppo,medium,medium,1,1,0,10010,0.4099387999995088,10.0,-50.58230241461641,27.148357522278477,47.9,0.0,0.3,0.36,1.1653323415774395,14.9,14.9,0.10067114093959731,0.0,0.5959388309559762,0.375,1.1653323415774395,0.0,0.0,0.08354955385835768,16.45
conflict_free_maskable_ppo,medium,medium,1,1,10000,10010,20.90037900000243,10.0,-66.6941520680675,36.582626542376886,49.0,0.0,0.26,0.44,1.705852046126833,6.6,6.6,0.19696969696969696,0.0,0.5090967347926807,0.6875,1.705852046126833,0.0,0.0,0.12259155619685275,11.7
conflict_free_maskable_ppo,medium,medium,1,1,20000,10010,37.814940500000375,10.0,-67.25029363097475,39.09660760330478,48.6,0.0,0.28,0.44,1.6934763137773738,6.7,6.7,0.208955223880597,0.0,0.510252057555227,0.6875,1.6934763137773738,0.0,0.0,0.1369169207096791,10.7
conflict_free_maskable_ppo,medium,medium,1,1,30000,10010,54.57381660000101,10.0,-55.806251210901664,32.50609678707513,48.9,0.0,0.38,0.42,1.5988024365853593,7.3,7.3,0.2602739726027397,0.0,0.4980198364490705,0.625,1.5988024365853593,0.0,0.0,0.18358209022007463,10.1
conflict_free_maskable_ppo,medium,medium,1,1,30208,10010,55.3140650000023,10.0,-59.23589784981717,30.53682872888016,49.4,0.0,0.28,0.44,1.6503303143068475,6.4,6.4,0.21875,0.0,0.5431046558316983,0.625,1.6503303143068475,0.0,0.0,0.1596627249639952,9.8
maskable_ppo,medium,medium,2,2,0,10020,0.6479509000018879,10.0,-53.91027119169952,16.595253440718913,47.4,0.0,0.44,0.4,1.4340682660845931,15.6,15.6,0.17307692307692307,0.0,1.1042658227353646,0.36363636363636365,1.4340682660845931,0.08571428571428572,0.10256410256410256,0.10121800081223621,16.2
maskable_ppo,medium,medium,2,2,10000,10020,29.61525579999943,10.0,-66.84946470583266,20.816153039793523,49.7,0.0,0.28,0.52,1.8966829225856088,9.6,9.6,0.14583333333333334,0.0,0.8972798792415901,0.5454545454545454,1.8966829225856088,0.0,0.0,0.10514996178975529,9.3
maskable_ppo,medium,medium,2,2,20000,10020,53.78220030000011,10.0,-69.19350997131991,28.405948771164553,48.0,0.0,0.34,0.52,1.937832057241712,10.7,10.7,0.1588785046728972,0.0,0.8658939582952977,0.5454545454545454,1.937832057241712,0.0,0.0,0.10957623757967522,10.45
maskable_ppo,medium,medium,2,2,30000,10020,78.14689590000125,10.0,-51.013832255828405,24.580161421252022,43.4,0.0,0.42,0.44,1.5261098186305577,9.1,9.1,0.23076923076923078,0.0,0.8726417051007529,0.36363636363636365,1.526109818630558,0.0,0.0,0.1749088969250061,9.95
maskable_ppo,medium,medium,2,2,30208,10020,79.12425580000127,10.0,-62.31002602361322,23.98106495255645,44.9,0.0,0.3,0.52,1.8376871431248136,5.7,5.7,0.2631578947368421,0.0,0.8825599108648928,0.45454545454545453,1.8376871431248136,0.0,0.0,0.1905960840668792,7.95
conflict_free_maskable_ppo,medium,medium,2,2,0,10020,0.4015786999989359,10.0,-73.1593633868515,34.86934815819105,48.4,0.0,0.32,0.5,1.7577117906099535,16.0,16.0,0.1,0.0,0.5774597106706509,0.45454545454545453,1.7577117906099535,0.0,0.0,0.07288872289492025,17.0
conflict_free_maskable_ppo,medium,medium,2,2,10000,10020,17.85535080000045,10.0,-62.47959863971678,23.999390316584073,49.2,0.0,0.38,0.44,1.5900075521767534,15.7,15.7,0.12101910828025478,0.0,0.4967388211120922,0.5454545454545454,1.5900075521767534,0.0,0.0,0.08493381028920935,16.85
conflict_free_maskable_ppo,medium,medium,2,2,20000,10020,39.88979779999863,10.0,-82.16527506678543,21.467816057092183,49.6,0.0,0.24,0.58,2.1137766829107063,11.5,11.5,0.10434782608695652,0.0,0.519434879188632,0.5909090909090909,2.1137766829107063,0.0,0.0,0.0750385909149172,14.75
conflict_free_maskable_ppo,medium,medium,2,2,30000,10020,56.399738600001,10.0,-79.96420202380257,24.154238521316046,48.0,0.0,0.24,0.56,2.0734415145982337,10.6,10.6,0.11320754716981132,0.0,0.47570520835809776,0.5454545454545454,2.0734415145982337,0.0,0.0,0.07945548117185006,14.3
conflict_free_maskable_ppo,medium,medium,2,2,30208,10020,57.08784300000116,10.0,-78.2362398107696,26.16562097035556,48.0,0.0,0.24,0.54,2.012950195854958,10.6,10.6,0.11320754716981132,0.0,0.4888102083668855,0.5454545454545454,2.012950195854958,0.0,0.0,0.07850202797168791,14.3
