accuracy,balanced_accuracy,count,engage_count,engage_recall,false_noop_rate,method,model_seed,noop_count,noop_recall,wasteful_engage_rate
0.42857142857142855,0.6363636363636364,14,3,1.0,0.0,zero_margin,20,11,0.2727272727272727,0.7272727272727273
0.35714285714285715,0.46969696969696967,14,3,0.6666666666666666,0.3333333333333333,risk_regression,20,11,0.2727272727272727,0.7272727272727273
0.5,0.6818181818181819,14,3,1.0,0.0,state_budget,20,11,0.36363636363636365,0.6363636363636364
