method,method_type,train_scenario,eval_scenario,metric,n_runs,mean,std,sem,confidence_level,ci_low,ci_high
autoregressive_ppo_order_120,learning,medium,heterogeneity_pressure,leak_rate,2,0.65,0.21213203435596428,0.15,0.95,0.0,1.0
autoregressive_ppo_order_120,learning,medium,heterogeneity_pressure,avg_total_damage,2,2.3753184027144862,0.2870430013598716,0.20297005275370458,0.95,0.0,4.9542974483674795
autoregressive_ppo_order_120,learning,medium,heterogeneity_pressure,avg_ammo_used,2,10.5,2.1213203435596424,1.4999999999999998,0.95,0.0,29.55930710464814
autoregressive_ppo_order_120,learning,medium,heterogeneity_pressure,avg_shots,2,10.5,2.1213203435596424,1.4999999999999998,0.95,0.0,29.55930710464814
autoregressive_ppo_order_120,learning,medium,heterogeneity_pressure,hit_rate_per_shot,2,0.048611111111111105,0.009820927516479826,0.006944444444444443,0.95,0.0,0.13684864400300065
autoregressive_ppo_order_120,learning,medium,heterogeneity_pressure,avg_invalid_actions,2,0.0,0.0,0.0,0.95,0.0,0.0
autoregressive_ppo_order_120,learning,medium,heterogeneity_pressure,avg_decision_time_ms,2,1.1618987253112008,0.060097560208088444,0.04249539235590616,0.95,0.6219435696820457,1.7018538809403558
autoregressive_ppo_order_120,learning,medium,heterogeneity_pressure,high_threat_leak_rate,2,0.55,0.07071067811865474,0.04999999999999999,0.95,0.0,1.0
autoregressive_ppo_order_120,learning,medium,heterogeneity_pressure,avg_zone_weighted_damage,2,2.3753184027144862,0.2870430013598716,0.20297005275370458,0.95,0.0,4.9542974483674795
autoregressive_ppo_order_120,learning,medium,heterogeneity_pressure,assignment_conflict_rate,2,0.0,0.0,0.0,0.95,0.0,0.0
autoregressive_ppo_order_120,learning,medium,heterogeneity_pressure,overkill_rate,2,0.0,0.0,0.0,0.95,0.0,0.0
autoregressive_ppo_order_120,learning,medium,heterogeneity_pressure,damage_reduction_per_ammo,2,0.04336462546316794,0.024390032268472785,0.01724635721039582,0.95,0.0,0.26250037113609914
autoregressive_ppo_order_120,learning,medium,heterogeneity_pressure,avg_resource_cost,2,10.2,4.879036790187177,3.4499999999999993,0.95,0.0,54.03640634069072
autoregressive_ppo_order_120,learning,medium,medium,avg_reward,2,-88.95990604054586,18.893655225230738,13.3598317311613,0.95,-258.7126632609634,80.79285117987166
autoregressive_ppo_order_120,learning,medium,medium,avg_steps,2,46.5,2.1213203435596424,1.4999999999999998,0.95,27.44069289535186,65.55930710464814
autoregressive_ppo_order_120,learning,medium,medium,success_rate,2,0.0,0.0,0.0,0.95,0.0,0.0
autoregressive_ppo_order_120,learning,medium,medium,intercept_rate,2,0.15000000000000002,0.07071067811865477,0.05,0.95,0.0,0.7853102368216048
