context_id,scenario,policy_seed,slot,unit_index,target_index,conditional_probability,is_argmax_target,det_total_return_mean,stochastic_total_return_mean,det_delta_mean,stochastic_delta_mean
time_pressure_seed10_safety00_e09_t24_u2,time_pressure,10,safety,2,1,1.0,True,-5.1164445588378,-8.510190151220495,8.389051480956741,10.078111777148091
time_pressure_seed10_safety01_e04_t16_u2,time_pressure,10,safety,2,0,0.507936954498291,True,-48.766066840844275,-48.766066840844275,2.9107012457481405,5.077470520746256
time_pressure_seed10_safety01_e04_t16_u2,time_pressure,10,safety,2,3,0.49206307530403137,False,-50.80278284133848,-50.80278284133848,0.8739852452539432,3.040754520252059
time_pressure_seed10_safety02_e09_t23_u2,time_pressure,10,safety,2,1,1.0,True,4.961667218310293,-3.433634262646449,4.923430888574045,6.646866184765393
time_pressure_seed10_safety03_e09_t22_u2,time_pressure,10,safety,2,1,1.0,True,2.6663569221189425,-7.364879855029148,1.3453102961913483,1.3140602961913483
time_pressure_seed10_safety04_e04_t15_u2,time_pressure,10,safety,2,0,0.5083814859390259,True,-41.31286843709793,-42.80073237859798,2.458097690082764,3.880934994330853
time_pressure_seed10_safety04_e04_t15_u2,time_pressure,10,safety,2,3,0.49161845445632935,False,-48.848436647926945,-48.848436647926945,-5.077470520746256,-2.1667692749981162
time_pressure_seed10_safety05_e03_t12_u2,time_pressure,10,safety,2,0,0.49973562359809875,False,-65.07748391998867,-65.07748391998867,-2.2436947311073743,-0.23102849821308213
time_pressure_seed10_safety05_e03_t12_u2,time_pressure,10,safety,2,2,0.5002644062042236,True,-63.957172298267906,-63.957172298267906,-1.1233831093866207,0.8892831235076715
time_pressure_seed10_resource00_e11_t04_u1,time_pressure,10,resource,1,0,0.3412403166294098,True,-79.55652713203892,-59.35501534193199,1.3748283414573175,-4.00964406134622
time_pressure_seed10_resource00_e11_t04_u1,time_pressure,10,resource,1,1,0.32398098707199097,False,-81.84209683207916,-54.16899774402868,-0.9107413585829269,1.1763735365570946
